,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_elalfa,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_parati,hash_rd,hash_tiktok,hash_viral
5,DO,7090018863957560581,1650773662, ,7087189800260944901,Bocachula84,Hola mis amores estaré usando esta cuenta por ahora 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️,0,False,https://www.tiktok.com/@bocachula35/video/7090018863957560581?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090018863957560581&source=h5_m,1491050,3427,8586,29078,67440,7090018819346909958,7090018819346909958,72,7090018819346909958,original sound - bocachula35,Bocachula84,7.087189800260945e+18,Bocachula84,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090018373790190341.mp3,,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,US,7080206518594899246,1648489042,🤣🤣🤣🤣,6925579469055099910,😈 CEO OF TEAMNOMERCY 🐐,"📧 nomercyfamily@yahoo.com 📧
🎉 Battle Days Thurs-Fri-Sat 6PM-10:30PM CT ?",0,False,https://www.tiktok.com/@cueballcapalot0/video/7080206518594899246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080206518594899246&source=h5_m,962581,745,716,149,89477,7014868732271004417,7014868732271004417,72,7014868732271004417,Kingdanzz and FingerDanceMusic Remix Bow Bow Bow,FingerDanceMusic,6.958351653893309e+18,FingerDanceMusic,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7014868738247805697.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/11f042a39eba9a0bee69019cf10979bc.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
7,DO,7099553548819565829,1652993624,Yo amo esto😂,6587047640045813766,Key Guzman❤️🇩🇴,"DOMINICANA🇩🇴 
Instagram: ( Keys.guzman )
YouTube: ( Keys Guzmán )",0,False,https://www.tiktok.com/@keys.guzman09/video/7099553548819565829?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099553548819565829&source=h5_m,877906,649,453,913,94388,7086477926132894470,7086477926132894470,10036,7086477926132894470,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16ed938aa03f47f99990ab584998ee21,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32f4070dfb2a447d87c154d854ebe59a,False,True,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
0,DO,7094807979278486790,1651888711,Los pantalones legendarios 😜 #fypシ #virall,6888714870155854853,Walybel,"Sigueme en ig👆🏻 
Made in DR🇩🇴
Modelo
Fitness & curly girl",0,False,https://www.tiktok.com/@walybelbrown15/video/7094807979278486790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094807979278486790&source=h5_m,836640,707,1142,3910,170262,7094788489555774213,7094788489555774213,72,7094788489555774213,original sound - 07compres,Gian Carlos Compres Matias,6.627531489029718e+18,Gian Carlos Compres Matias,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094788503481551622.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d50504e26c1378932527ca30a27fbb14.json,False,False,,,,,[],0,0,Dominican Republic,#fypシ #virall,0,0,0,0,1,0,0,0,0,0
1,DO,7099934967995616517,1653082430,Dime 😂😂😂,7016705840472949765,polly_benitez🛐♋❤,la vuelta es papá Díos 🙏 suscríbete a mi yustuu vienen cosas buenas 🙌🏾🙏🏾,0,False,https://www.tiktok.com/@la_benitez06/video/7099934967995616517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099934967995616517&source=h5_m,768789,827,1485,4758,65264,7099934955488299782,7099934955488299782,72,7099934955488299782,original sound - la_benitez06,polly_benitez🛐♋❤,7.01670584047295e+18,polly_benitez🛐♋❤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099934962283334406.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8ca4a3597dad2ee1aed08264e3045d9d.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
2,MX,7096174951899729157,1652206983,Jelouiii #trend #viral,6830602770229707781,Valeria Alejandra Vi,"🍒🤍 
Instagram: vviz.Vidal",0,False,https://www.tiktok.com/@valeriaalejandravv/video/7096174951899729157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096174951899729157&source=h5_m,9703354,5755,26398,32592,906550,7085503952661269253,7085503952661269253,72,7085503952661269253,original sound - _rolitasschidas_ (Contains music from: Bendecido - El Alfa & Farina),"Contains music from: ""Bendecido""",6.927179360642614e+18,🔥ROLITAS🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085503958080441094.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e509de7b0415d104e9f084a18e1cf7cd.json,False,False,El Alfa & Farina,Bendecido,original sound - _rolitasschidas_ (Contains music from: Bendecido - El Alfa & Farina),"Contains music from: ""Bendecido""",[],0,0,Dominican Republic,#trend #viral,0,0,0,0,0,0,0,0,0,1
3,DO,7096222559636606214,1652218068,😂💪🏻 cada video es una gran experiencia,6940057358434812934,KingDiove,DIRECTOR DE VIDEOS MUSICALES 🇩🇴  Todo está en mi Instagram: KINGDIOVE,0,False,https://www.tiktok.com/@kingdioveoficial/video/7096222559636606214?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096222559636606214&source=h5_m,1108814,49,38,444,82311,7083178066087774210,7083178066087774210,10033,7083178066087774210,Bendecido,El Alfa & Farina,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9f55ff9b07a94daf9ba96d61ec30fb99,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bc6f486f77f74a71b0487842506d2840,False,True,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
4,DO,7102637277536423173,1653711617,Responder a @stiwarc__ mándale este video a Edwin #sarararamore #cuentetodoynodiganada👀 #enguanfory #familytiktokersrd #viral #foryuopage #lgbt🌈 #dominican,7097806309655512069,Cristian 😩,"Cuenten todo y no digan nada ✌️
Cocinando en la bancaaaa!!
Te ando buscando 👀",0,False,https://www.tiktok.com/@thureal_sararara/video/7102637277536423173?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102637277536423173&source=h5_m,135942,866,539,2243,5773,7102637194317679365,7102637194317679365,72,7102637194317679365,original sound - thureal_sararara,Cristian 😩,7.097806309655512e+18,Cristian 😩,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102637218530904838.mp3,,False,False,,,,,[],0,0,Dominican Republic,#sarararamore #cuentetodoynodiganada👀 #enguanfory #familytiktokersrd #viral #foryuopage #lgbt🌈 #dominican,0,0,0,0,0,0,0,0,0,1
5,DO,7072514948257172742,1646698209,🥵,6533792425100448768,Yuseee❤️,"Sígueme en Instagram __yuseiry06👆🏻❤️

Dominican🇩🇴
200k?🥺",0,False,https://www.tiktok.com/@__yuseiryyyyy06/video/7072514948257172742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072514948257172742&source=h5_m,25897,24,24,67,2707,7060939676932410158,7060939676932410158,72,7060939676932410158,blood sweat and tears by BTS (Contains music from: Blood Sweat & Tears - BTS),"Contains music from: ""Blood Sweat & Tears""",7.03794703499754e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7060939694674217775.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ba6d51730899908ba11ca2f093c2fd2d.json,False,False,BTS,Blood Sweat & Tears,blood sweat and tears by BTS (Contains music from: Blood Sweat & Tears - BTS),"Contains music from: ""Blood Sweat & Tears""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,DO,7103278034907614469,1653860798,No me hagas hablar 🤫 #menorladiabla #consopita,6853561113641632773,Anthony Marte ❤️‍🔥,"❤️ CUENTA PRINCIPAL ❤️
DALE PA MI INSTAGRAM 👆🏻🔥
NEW VIDEO YOUTUBE👇🏻🔥",0,False,https://www.tiktok.com/@anthonymarte1919/video/7103278034907614469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103278034907614469&source=h5_m,108783,80,79,356,12131,7091056913370106629,7091056913370106629,72,7091056913370106629,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.958172207894922e+18,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Dominican Republic,#menorladiabla #consopita,0,0,0,0,0,0,0,0,0,0
7,DO,7101402875913391366,1653424205,@LA TAL MELL ❤️🔥  Estamos en los mina,6885752667718861829,🌼🦋Luzma🦋🌼,"🌼Bailarina 🇩🇴
🌼Modelo de videos musicales.💙",0,False,https://www.tiktok.com/@luzmadancer_/video/7101402875913391366?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101402875913391366&source=h5_m,1274907,82,167,1360,47721,7074231256631986950,7074231256631986950,72,7074231256631986950,original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",6.914292857407636e+18,Hola 👀💖,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074231265691552517.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c27d539b828a80f74008c315a214c09b.json,False,False,Cutty Ranks & El Chombo,La Cripta (Remix),original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
0,DO,7102489625121393926,1653677233, ,7093006504533754885,la_demente_oficial,Ya me sigues en Instagram 😳⬆️,0,False,https://m.tiktok.com/v/7102489625121393926.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102489625121393926&source=h5_m,239980,89,14,178,14107,7083178067576752130,7083178067576752130,10033,7083178067576752130,Parra Sin Doncon,El Alfa,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3ddaaffcd0014f2eada6ea5d6b2e289b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/19da2529dfad4d259867be56846f0a21,False,True,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
1,DO,7096180082577837318,1652208178,#Fitness ❤️❤️hagan sus preguntas !?,7033378489383437318,andrym48,,0,False,https://m.tiktok.com/v/7096180082577837318.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096180082577837318&source=h5_m,995650,1224,556,2392,77293,7087757478053595946,7087757478053595946,72,7087757478053595946,Over Remix By Micky Weekes (Contains music from: Over - Lucky Daye),"Contains music from: ""Over""",6.994080638274815e+18,"Hey, I’m Kylie 💮",False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7087757507677965098.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/46308007f116e98ac3e308a725933872.json,False,False,Lucky Daye,Over,Over Remix By Micky Weekes (Contains music from: Over - Lucky Daye),"Contains music from: ""Over""",[],0,0,Dominican Republic,#Fitness,0,0,0,0,0,0,0,0,0,0
2,US,7100334436981607726,1653175437, ,4273758,iHeartMemphis🔥,"Christian-Muslim 
MIA🌴
🇵🇸FREE PALESTINE 🇵🇸
Follow my Instagram for👀",0,False,https://m.tiktok.com/v/7100334436981607726.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100334436981607726&source=h5_m,4326613,1026,398,66,418492,7073876545902775046,7073876545902775046,10036,7073876545902775046,Whap Whap (feat. F.S.),Skillibeng,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16c8c26b1d7144b184b1b942fc6d0eb4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a76529d24f6f4094a8ae2c40b7ac3db6,False,True,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
3,US,7088113298444553518,1650329984,#stitch with @therealwoodman_,6626438896375791621,T✨,"🇹🇹
tHaNk yOuUu 🥲
ig: tiahranelson 
tiahranelson@gmail.com
👇🏾 YOUTUBE 👇🏾",0,False,https://m.tiktok.com/v/7088113298444553518.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088113298444553518&source=h5_m,30941225,69595,169498,130803,6154980,7088113275359202094,7088113275359202094,72,7088113275359202094,original sound - tiahranelson,T✨,6.626438896375792e+18,T✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088113306138069806.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1f127dff47d594feffab694c4fe521cf.json,False,False,,,,,[],0,0,Dominican Republic,#stitch,0,0,0,0,0,0,0,0,0,0
4,DO,7096355603005689093,1652249052,Jajajaajaj menciona a tu hermana o hermano #miacepeda #adonistvshows #mamolay #parati #viral #tiktok #sigueme_para_mas_videos_asi,7022005557096760326,negroyorkrd,"Sígueme en Instagram 
👇🏼
https://instagram.com/negroyorkrd?utm_medium=copy_lin",0,False,https://m.tiktok.com/v/7096355603005689093.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096355603005689093&source=h5_m,2677391,1159,3154,10134,87453,7096355533061393158,7096355533061393158,72,7096355533061393158,original sound - negroyorkrd,negroyorkrd,7.02200555709676e+18,negroyorkrd,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096355553768704773.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a5da621392cd610ea7cac871dd12fd71.json,False,False,,,,,[],0,0,Dominican Republic,#miacepeda #adonistvshows #mamolay #parati #viral #tiktok #sigueme_para_mas_videos_asi,0,0,0,0,0,0,1,0,1,1
5,DO,7090622597158784262,1650914224, ,7051270697989473286,Jayco,,0,False,https://m.tiktok.com/v/7090622597158784262.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090622597158784262&source=h5_m,2748717,1297,9245,31073,157337,7090622588837563142,7090622588837563142,72,7090622588837563142,original sound - jayco2525,Jayco,7.051270697989473e+18,Jayco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090622581593705221.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8e89a944577160ad243d066feb2e3e17.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
6,DO,7095878297153834246,1652137914,((@Chris.r🤍😙)) esta es la nueva cuenta que Chris va a usar…🥲#fypシ #parati #rd🇩🇴 @VICKY🫀👸🏻,6987211381645394949,Chrismer🤴🏽🇩🇴,"Cuenta de Duo: chris.duo📌
🇩🇴",0,False,https://m.tiktok.com/v/7095878297153834246.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095878297153834246&source=h5_m,6926845,1615,1839,6471,650727,6990766058684664581,6990766058684664581,10036,6990766058684664581,Armadilha,Guélcio Smith,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/35440ce1dd0a4ab4a203a68152c5fe9d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81545c4a0de84d91b3886b25cdf4aa2b,False,True,,,,,[],0,0,Dominican Republic,#fypシ #parati #rd🇩🇴,0,0,0,0,1,0,1,1,0,0
7,DO,7101151273679932677,1653365627,#foryou,7099336533376238598,zeta lgb,,0,False,https://m.tiktok.com/v/7101151273679932677.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101151273679932677&source=h5_m,6864053,5232,23581,58163,1045549,7095830267746978566,7095830267746978566,72,7095830267746978566,original sound - lolooferro,lolo,6.823097963893638e+18,lolo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095830283434068741.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/77d1cc7b2dda5a4b4c1a33f6041b1398.json,False,False,,,,,[],0,0,Dominican Republic,#foryou,0,1,0,0,0,0,0,0,0,0
0,DO,7099950718840229125,1653086098,Hhhhhh @sulicamacho7 intagram jennycamacho92,6982259832071111686,jennycamachoR,"Mi cuenta nueva necesito su apoyo al 100% 😔❤️ 
La otra fue bloqueada 💔❤️‍🩹",0,False,https://www.tiktok.com/@jennycamachor/video/7099950718840229125?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099950718840229125&source=h5_m,2295731,180,322,2288,169142,7074231256631986950,7074231256631986950,72,7074231256631986950,original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",6.914292857407636e+18,Hola 👀💖,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074231265691552517.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c27d539b828a80f74008c315a214c09b.json,False,False,Cutty Ranks & El Chombo,La Cripta (Remix),original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
1,DO,7092949861833772293,1651456085,#challenge #greenscreen #parati #viral #fyp,7006485353146729478,lisettrey,"🇩🇴
Follow me on Instagram: lisettrey ⬆️💋🫶🏾
Tik tok alterna: lisettrey1 🤎",0,False,https://www.tiktok.com/@lisettrey/video/7092949861833772293?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092949861833772293&source=h5_m,714764,293,883,2151,63362,6987398031565916933,6987398031565916933,10036,6987398031565916933,Rebola Bola,MC Rene,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ed66812c1edc4eacac86158f4afcc6c7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9dc76feb1ef143ae93d2e9788b366b3f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1539960863', 'external_song_key': 'apple_song_id'}]",0,0,Dominican Republic,#challenge #greenscreen #parati #viral #fyp,0,0,0,1,0,1,1,0,0,1
2,JM,7100719515654311174,1653265099,home made grenade 💥,6803826964592329734,ñ toxikation,"♋
🦀癌症🦀
༒⫯🇯🇲⫯༒
👇🏽my yøutubé👇🏽",0,False,https://www.tiktok.com/@yeezus_tx/video/7100719515654311174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100719515654311174&source=h5_m,2174889,1391,1168,9287,183241,7089389056303418118,7089389056303418118,72,7089389056303418118,original sound - kraff_gad,Kraff_1Buduchop,9.071554322517606e+16,Kraff_1Buduchop,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089389052838923013.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0c7ba058672d144f72e0b260e8053b45.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
3,US,7094298070120271146,1651769987,Haganlo viral ahí está su nuevo dembow 😂😂😂😂😂😂 @axel ogando @Blackpitisoalterna,258809912552583169,Blackpitiso backup,"Instagram: @blackpitiso2 
🥺QUE BELLEZA 🥺
⬇️DISPONIBLE EN YOUTUBE ⬇️",0,False,https://www.tiktok.com/@pitisobackup/video/7094298070120271146?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094298070120271146&source=h5_m,4335618,5638,11065,17953,502979,7094297990436817706,7094297990436817706,72,7094297990436817706,original sound - pitisobackup,Blackpitiso backup,2.5880991255258317e+17,Blackpitiso backup,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094298087690095406.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/807b45e7f4b116feddf5ba850e85c3f6.json,False,False,,,,,[],0,0,Dominican Republic,,0,0,0,0,0,0,0,0,0,0
