,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_angola,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_tiktok,hash_tiktokangola,hash_truthbetold,hash_viral
6,AO,7090820223217028357,1650960243,#tiktokangola🇦🇴🇧🇷🇵🇹🇲🇿🇺🇸,6824003536305914886,Joicelene Will,um Amor de pessoa 😍❤,0,False,https://www.tiktok.com/@joicelenewill/video/7090820223217028357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090820223217028357&source=h5_m,102783,10,47,741,1563,7090820183987636997,7090820183987636997,72,7090820183987636997,original sound - joicelenewill,Joicelene Will,6.824003536305915e+18,Joicelene Will,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090820184000219909.mp3,,False,False,,,,,[],0,0,Angola,#tiktokangola🇦🇴🇧🇷🇵🇹🇲🇿🇺🇸,0,0,0,0,0,0,0,1,0,0
7,KE,7083451348431244550,1649244539,is it a boy or a girl? #fyp #foryoupage #goviral #viral #kenyantiktok #couplegoals❤️,6675891254943319045,Frank_Murugi,Thanks for the 1.3M followers 🙏❤️,0,False,https://www.tiktok.com/@frank_murugi/video/7083451348431244550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083451348431244550&source=h5_m,8009842,9038,4237,10837,260416,227302284517642240,227302284517642240,71,227302284517642240,Just the Two of Us,"Grover Washington, Jr.",,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8a81cf6b92854bb2b3e04d1160fd319d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b1f5e7dafcf5421caec0224f99a7e11b,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '321975002', 'external_song_key': 'apple_song_id'}]",0,0,Angola,#fyp #foryoupage #goviral #viral #kenyantiktok #couplegoals❤️,0,0,1,0,1,0,0,0,0,1
0,AO,7098800317197749510,1652818249,"Isso é azar, uuuh #impopularm #fy #angola #portugal #teamnoge",6804137420151096326,impopular mendes 🔥,"N queiras me seguir no  IG⬆️(❤️)
🇦🇴x🏳️‍🌈

Adormeci a pensar ⬇️🎵",0,False,https://m.tiktok.com/v/7098800317197749510.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098800317197749510&source=h5_m,106154,28,9,88,5418,7097353009151101702,7097353009151101702,72,7097353009151101702,original sound - bseven.ayam,Bseven🇯🇲,6.886938131368035e+18,Bseven🇯🇲,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097352485136108294.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1b1cde3a55376b61346e61ffc83e1e0b.json,False,False,,,,,[],0,0,Angola,#impopularm #fy #angola #portugal #teamnoge,1,0,0,1,0,0,0,0,0,0
1,AO,7088474225593388294,1650414018, ,6982584143859893253,Dj_Gino_Crétino🇦🇴❤,"Baixa Já O Hit :🔥💖
⬇▶Tamu Mandar Acabar Tudo⏬✅
https://is.gd/sEaRIF",0,False,https://m.tiktok.com/v/7088474225593388294.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088474225593388294&source=h5_m,72374,15,98,802,2581,7082074482160012037,7082074482160012037,72,7082074482160012037,original sound - dj_gino_cretin0,Dj_Gino_Crétino🇦🇴❤,6.982584143859893e+18,Dj_Gino_Crétino🇦🇴❤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082074487466363654.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3e05c38856b82c1d7e39cadffbd5b208.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
2,GB,7093910391255796998,1651679724,ONE LEGGE🤣🤣🤣🤣 ❤️❤️❤️❤️ #pregnancy #memes #darkskin #exolore #viral #fyp,6793078465467302918,ana Untico,"Dancer 💃🏾📍🇬🇧
📧 anapaulauntico@gmail.com",0,False,https://m.tiktok.com/v/7093910391255796998.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093910391255796998&source=h5_m,2826339,2059,3862,10296,105309,7070604752014428974,7070604752014428974,72,7070604752014428974,One Lege (Contains music from: One Leg - Jay Hover),"Contains music from: ""One Leg""",6.791090497566918e+18,Jay Hover,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070604774584781614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c26edb710fd800b34a4f3f7dafbef7d9.json,False,False,Jay Hover,One Leg,One Lege (Contains music from: One Leg - Jay Hover),"Contains music from: ""One Leg""",[],0,0,Angola,#pregnancy #memes #darkskin #exolore #viral #fyp,0,0,0,0,1,0,0,0,0,1
3,AO,7101971628497587461,1653556630,Minha mãe não aceitou fazer um melhor 😂😂😂 porque teve uma crise de risos 😂😂😂🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️ #foryou #viral #fy,6565722215395344389,Lullyane Madail,"Instagram 📷
__lullyane__
🖤🔐 perfil aleatório 🖤🔐",0,False,https://m.tiktok.com/v/7101971628497587461.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101971628497587461&source=h5_m,90307,53,91,472,3909,7043886522902399749,7043886522902399749,72,7043886522902399749,original sound - wawerasedicas,Waweras & Dicas,8.800656088645632e+16,Waweras & Dicas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7043886542233799430.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f34720d79c37d0b6af855636ec5f2414.json,False,False,,,,,[],0,0,Angola,#foryou #viral #fy,0,1,0,1,0,0,0,0,0,1
4,AO,7097283247524089093,1652465028, ,6676856751776220166,Bruno Walter,"YouTube:Vines Boyz☝️💕
Insta: @Brunowalter_ 🙏
FB: Walt Vostok✊
Seguem Família💕",0,False,https://m.tiktok.com/v/7097283247524089093.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097283247524089093&source=h5_m,145925,70,86,778,3137,7097283234655914757,7097283234655914757,72,7097283234655914757,original sound - brunowalter_,Bruno Walter,6.67685675177622e+18,Bruno Walter,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097283235314502406.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
5,AO,7095109732171549957,1651958967,Vamos sofrer todos juntos 😒😩 #fyp #tiktok #aporque #fyrou #viral #edgardesousa7,6735479681333609478,Edgar de Sousa,"E-mail: edgardesousa854@gmail.com 📧 
ElephantBet👇",0,False,https://m.tiktok.com/v/7095109732171549957.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095109732171549957&source=h5_m,75623,164,87,897,7627,7095109717438253830,7095109717438253830,72,7095109717438253830,original sound - edgardesousa7,Edgar de Sousa,6.735479681333609e+18,Edgar de Sousa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095109729374096133.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3067ed5b13fcb72b07fd31a2afaa46ee.json,False,False,,,,,[],0,0,Angola,#fyp #tiktok #aporque #fyrou #viral #edgardesousa7,0,0,0,0,1,0,1,0,0,1
6,AO,7070460677508402438,1646219912,"Eh.😂😂 Siga a página para veres os próximos vídeos, siga também no Instagram.",6916085655168779269,Mambos_bue_Atoa,Siga a pagina no Instagram.📍,0,False,https://m.tiktok.com/v/7070460677508402438.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070460677508402438&source=h5_m,102195,43,207,1425,3155,7070460623242873606,7070460623242873606,72,7070460623242873606,original sound - mambos_bue_atoa,Mambos_bue_Atoa,6.916085655168779e+18,Mambos_bue_Atoa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070460629668137733.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
7,US,7078727038689070382,1648144574,Make me laugh for $200😂🔥he scared me #djmer,6672558378680042501,Dj Merr,"Blessed by 2.6 million💕🙏🏽
Support me on IG
BLM",0,False,https://m.tiktok.com/v/7078727038689070382.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078727038689070382&source=h5_m,4845324,2970,1170,4743,208509,7078727006900226858,7078727006900226858,72,7078727006900226858,original sound - dj.merr,Dj Merr,6.672558378680042e+18,Dj Merr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078727036138801966.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/20d968af96ba6584318edafbe164e4be.json,False,False,,,,,[],0,0,Angola,#djmer,0,0,0,0,0,0,0,0,0,0
0,AO,7092746967234645253,1651408843, ,6873016715988730882,NoeziaMichela,🇦🇴 Angola,0,False,https://m.tiktok.com/v/7092746967234645253.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092746967234645253&source=h5_m,158683,26,144,2137,8435,7091945920874482437,7091945920874482437,72,7091945920874482437,original sound - pro_player943 (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",7.054994358870066e+18,Nuno Amaral,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091945933339904773.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ebac13e844421e5377d9968f1d7366ea.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,original sound - pro_player943 (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
1,AO,7098604643575467269,1652772693,girl’s.💙 #tiktokangola #fyp,6857613540003644421,Diih.🤎,"Um pouquinho do que amo.📸
Me segue no app vizinho.⤴️",0,False,https://m.tiktok.com/v/7098604643575467269.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098604643575467269&source=h5_m,50488,23,31,225,5574,7071399735059335941,7071399735059335941,72,7071399735059335941,Cool For The Summer (Contains music from: Cool for the Summer - Demi Lovato),"Contains music from: ""Cool for the Summer""",6.90350637288766e+18,"Bre, a hibryda",False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071397571624749830.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bacb209ca531cf5632e145e302fceb4c.json,False,False,Demi Lovato,Cool for the Summer,Cool For The Summer (Contains music from: Cool for the Summer - Demi Lovato),"Contains music from: ""Cool for the Summer""",[],0,0,Angola,#tiktokangola #fyp,0,0,0,0,1,0,0,1,0,0
2,US,7085061536703647018,1649619439,Whether you see something moving or hear something moving…we gone make it shake 💁🏾‍♂️🤣,444560,Rodney Lee,"🏳️‍🌈
SUBSCRIBE TO MY YOUTUBE!!!
PO BOX 800012 Santa Clarita CA 91380",0,False,https://m.tiktok.com/v/7085061536703647018.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085061536703647018&source=h5_m,6540771,15682,82638,84607,716493,7075424213472987946,7075424213472987946,72,7075424213472987946,bones,reefyy,7.013225990672025e+18,reefyy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075420039205178154.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2f5f953bf66bb00af6ce70911e554a93.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
3,BR,7099518710628502790,1652985513, ,221143232792055808,Mestre dos cachos,"🔸SOLTURA DOS CACHOS 
🔸TRATAMENTOS NATURAIS 
🔸CORTES & BC
🔸VENDAS DE PRODUTOS",0,False,https://m.tiktok.com/v/7099518710628502790.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099518710628502790&source=h5_m,6791912,4541,1779,656,928974,7099518707778472710,7099518707778472710,72,7099518707778472710,original sound - mestredoscachosoficial1,Mestre dos cachos,2.211432327920558e+17,Mestre dos cachos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099518711266085638.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e469c7677d5a25c810f0de113ad392d5.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
4,AO,7091954648986209541,1651224371, ,6589547324204367878,Debby Kailany,"Facebook-Debby Kailany 
Instagram-Debby Kailany",0,False,https://m.tiktok.com/v/7091954648986209541.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091954648986209541&source=h5_m,83885,1293,281,445,6683,7063637969021750022,7063637969021750022,72,7063637969021750022,original sound - meyre.s2,Mey😚,6.94479298442517e+18,Mey😚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063637974122040070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/244a0d9ca388a1a6af698c16e1c452e6.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
5,AO,7088048216423304454,1650314829,Senguda parte 🤣😊,7038115910067094529,Nelson Libera687,No bio yet,0,False,https://m.tiktok.com/v/7088048216423304454.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088048216423304454&source=h5_m,786902,264,3177,27492,29595,7088048204654643974,7088048204654643974,24,7088048204654643974,original sound - nelsonlibera687,Nelson Libera687,7.038115910067095e+18,Nelson Libera687,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088048206738754309.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,AO,7092297494071102726,1651304194,Responder @jiniusa obrigada pelo carinho 😍 #respostas #fãs #gratidão #casal #Love #casalinterracial #casainternacional #diferencadeidade #amornaotemidade #cubicomwangole #canada_life🇨🇦 #guineenne224🇬🇳 #videoviral,6792802283107337222,Anna Campos,"Casal interracial 👩🏾‍🤝‍👨🏼❤️
Aberta a parcerias 🫱🏻‍🫲🏾",0,False,https://m.tiktok.com/v/7092297494071102726.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092297494071102726&source=h5_m,100660,35,30,122,3023,7062011770868747013,7062011770868747013,72,7062011770868747013,original sound - laceyrose.priv (Contains music from: Faso de Lona - de Raso),"Contains music from: ""Faso de Lona""",6.859756304421045e+18,lacey rose,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062011799671278341.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0d43b58568bc3d2293d5935dd5813d13.json,False,False,de Raso,Faso de Lona,original sound - laceyrose.priv (Contains music from: Faso de Lona - de Raso),"Contains music from: ""Faso de Lona""",[],0,0,Angola,#respostas #fãs #gratidão #casal #Love #casalinterracial #casainternacional #diferencadeidade #amornaotemidade #cubicomwangole #canada_life🇨🇦 #guineenne224🇬🇳 #videoviral,0,0,0,0,0,0,0,0,0,0
7,CO,7092932603430391045,1651452066,🥵,6805170431801213958,Jemina Bello Melo,"Instagram: jemina_bello 
❤️",0,False,https://m.tiktok.com/v/7092932603430391045.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092932603430391045&source=h5_m,7873796,5976,13230,78026,436759,7063156396161878789,7063156396161878789,72,7063156396161878789,original sound - marianacadavid45,Mariana Cadavid,6.844699082133865e+18,Mariana Cadavid,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063156420031597317.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bf4a56e41155d93c74cae8b1c3467ac8.json,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
0,AO,7099125994753215750,1652894077,Autoestima ao mais alto nível! 🙌🏾😅#dublarflorderaiz👌🏾,6792313257040741378,PÉROLA,,0,False,https://www.tiktok.com/@perola.ao/video/7099125994753215750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099125994753215750&source=h5_m,331987,253,298,2390,25982,7099125984682625797,7099125984682625797,72,7099125984682625797,original sound - perola.ao,PÉROLA,6.792313257040741e+18,PÉROLA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099125550899972869.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bb3509833c87c97c7c504e2d910213ac.json,False,False,,,,,[],0,0,Angola,#dublarflorderaiz👌🏾,0,0,0,0,0,0,0,0,0,0
1,AO,7101856456428834054,1653645600,Speaker:#miketood #truthbetold #relationshipgoals #relationshipadvice #relationship #lifelessons #LifeAdvice #believer #hardtruth #lifetips #advice,7028210671867560966,Truth Be Told,"Road To 1 Million
Just One More Step.",0,False,https://www.tiktok.com/@truth.be.told0/video/7101856456428834054?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101856456428834054&source=h5_m,755642,470,6430,13703,84636,7102353702593366789,7102353702593366789,72,7102353702593366789,original sound - truth.be.told0,Truth Be Told,7.028210671867561e+18,Truth Be Told,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102353741193513733.mp3,,False,False,,,,,[],0,0,Angola,#miketood #truthbetold #relationshipgoals #relationshipadvice #relationship #lifelessons #LifeAdvice #believer #hardtruth #lifetips #advice,0,0,0,0,0,0,0,0,1,0
2,US,7081444366115441963,1648777250,I knew something seemed kinda off… wowww 😳 #viral,6759111263864800261,iKnowAyrel,"📩iknowayrelmgmt@gmail.com
‼️FULL VIDEOS ON YOUTUBE‼️
🚨 SUBSCRIBE 🚨",0,False,https://www.tiktok.com/@iknowayrel/video/7081444366115441963?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081444366115441963&source=h5_m,15520649,19799,20795,21301,2437662,7081444363401890606,7081444363401890606,72,7081444363401890606,original sound - iknowayrel,iKnowAyrel,6.7591112638648e+18,iKnowAyrel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081444391587580718.mp3,,False,False,,,,,[],0,0,Angola,#viral,0,0,0,0,0,0,0,0,0,1
3,AO,7098007560627916037,1652633671,Não sou tua amiga ya 😒😒😹 #fyp #dublagem #fy #humor,2511586,Timira Santos Andrade,"•Atriz, Modelo, Cantora, Escritora (a arte em pessoa)
🇿🇦•🇦🇴",0,False,https://www.tiktok.com/@timirasantosandra/video/7098007560627916037?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098007560627916037&source=h5_m,69346,36,25,673,4842,7086919487890557701,7086919487890557701,72,7086919487890557701,original sound - marciovt28,Márcio VT Último Bar,6.890503619377939e+18,Márcio VT Último Bar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086919505078979333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/669265dd42d449452b4aa15eef27b2bb.json,False,False,,,,,[],0,0,Angola,#fyp #dublagem #fy #humor,0,0,0,1,1,0,0,0,0,0
4,AO,7095525985092701446,1652055885,😂😂😂😂😂 #foryou #foryoupage #viral #memestiktok,6820456011405837318,👸🏽Miss Mis Dos Santos👸🏽,"Eu, nos meus tempos livres.😅💯
Rumo aos 10k🙏🏼🦋
🚫🍎Fruto Proibido 🚫🍎",0,False,https://www.tiktok.com/@miguelladuniiadossantos/video/7095525985092701446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095525985092701446&source=h5_m,75721,11,36,423,3147,7095525959939476230,7095525959939476230,72,7095525959939476230,original sound - miguelladuniiadossantos,👸🏽Miss Mis Dos Santos👸🏽,6.820456011405837e+18,👸🏽Miss Mis Dos Santos👸🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095525971855444741.mp3,,False,False,,,,,[],0,0,Angola,#foryou #foryoupage #viral #memestiktok,0,1,1,0,0,0,0,0,0,1
5,AO,7100518659856059654,1653218332, ,7076514279671596037,riyanyriwenny,"Modelo comercial📷
Criadora de conteúdos🎞
10k_😭❤️🙏🏼
Signo/peixe",0,False,https://www.tiktok.com/@riyanyriwenny7/video/7100518659856059654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100518659856059654&source=h5_m,37467,14,4,35,1059,7100518638050495238,7100518638050495238,72,7100518638050495238,original sound - riyanyriwenny7,riyanyriwenny,7.076514279671596e+18,riyanyriwenny,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100518635747166982.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
