,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_belize,hash_belizean,hash_belizeantiktokers,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral
5,US,7099623573358185771,1653009928,"As promised, BTS of #doctorstrangeinthemultiverseofmadness #americachavez",6815650290126275589,Xóchitl Gómez,"AMERICA CHAVEZ in Doctor Strange 2
DAWN on Babysitters Club s1
🇺🇸🇲🇽",0,False,https://www.tiktok.com/@_xochitl.gomez/video/7099623573358185771?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099623573358185771&source=h5_m,22775662,10,15249,633,3702348,6715195989356988418,6715195989356988418,10033,6715195989356988418,Thunderstruck,AC/DC,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/02f0fa00874d4392b6837d99b2e0d754,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2aa37476c6a04337ae0d29c572cdefd8,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '575998661', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#doctorstrangeinthemultiverseofmadness #americachavez,0,0,0,0,0,0,0,0,0,0
6,GB,7101705605710236934,1653494689,#pov you accidently k!led your brothers wife on their wedding day … so you’re trying to cover it up TW FAKE BLOOD ⚠️,6693123383091659782,Car🧚‍♀️🪐,"your sister of POV’s💗
and some other random stuff <3",0,False,https://www.tiktok.com/@carastewartx/video/7101705605710236934?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101705605710236934&source=h5_m,6119331,576,397,3074,813318,6697727385443240710,6697727385443240710,72,6697727385443240710,Wait For Me from Hadestown (Contains music from: Wait for Me (Live) - Original Cast of Hadestown),"Contains music from: ""Wait for Me (Live)""",7.548482665231974e+16,TikTok Mary Poppins,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1635189798469686.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/e1acb97fc343bd6edeaac7f85a9d5410.json,False,False,Original Cast of Hadestown,Wait for Me (Live),Wait For Me from Hadestown (Contains music from: Wait for Me (Live) - Original Cast of Hadestown),"Contains music from: ""Wait for Me (Live)""",[],0,0,Belize,#pov,0,0,0,0,0,0,0,0,0,0
7,US,7085914032670068011,1649817926,The newest cavalier puppies make some big decision part 2 💕🐾 how cute are these @ST_ARGO collars? 🤍 — #fyp #foryou #ScreamItOut #TurboTaxAndRelax #ByeByeSundayBlues #pups #puppies #cavaliers #ckcs #ckcsoftiktok,6726522675668124677,Shelly,"✨🐾 Cavalier King Charles Puppies 🐾✨
… and everything dog related 💕",0,False,https://www.tiktok.com/@shellysyk/video/7085914032670068011?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085914032670068011&source=h5_m,22515821,56115,52113,36391,5048354,7030869625311086594,7030869625311086594,10033,7030869625311086594,Sunroof,Nicky Youre & dazy,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/986dfec9a96747239819231f7dc93931,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a118c1899d5b40d1a5c6c65c307b0e2d,True,True,,,,,[],0,0,Belize,#fyp #foryou #ScreamItOut #TurboTaxAndRelax #ByeByeSundayBlues #pups #puppies #cavaliers #ckcs #ckcsoftiktok,0,0,0,1,0,0,1,0,0,0
0,BZ,7079211206388501766,1648257303,Welcome to Belize 🇧🇿 #501 #belize #belizecity #belizean #belizeantiktokers #caribbean #minajrunbelize,6674110935306765317,💎MinajRun💎,"Snapchat Me @minajrun📸
⬇️Instagram Page CLICK THIS LINK⬇️",0,False,https://www.tiktok.com/@minajrunbelize/video/7079211206388501766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079211206388501766&source=h5_m,86481,171,398,1164,8222,7079211148989532933,7079211148989532933,72,7079211148989532933,original sound - minajrunbelize,💎MinajRun💎,6.674110935306765e+18,💎MinajRun💎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079211175740721925.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/15bf62ed47c20e994d3cd343c62ffb75.json,False,False,,,,,[],0,0,Belize,#501 #belize #belizecity #belizean #belizeantiktokers #caribbean #minajrunbelize,1,1,1,0,0,0,0,0,0,0
1,BZ,7093248343911976197,1651525579,Part 2 coming soon,6787469153106576389,Ëmêłéÿ Ł Hüłśê,,0,False,https://www.tiktok.com/@emeleyh/video/7093248343911976197?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093248343911976197&source=h5_m,61229,32,92,217,2941,7093248339554126598,7093248339554126598,72,7093248339554126598,original sound - emeleyh (Contains music from: Breakfast Challenge Song (Slowly) - SPENCE),"Contains music from: ""Breakfast Challenge Song (Slowly)""",6.787469153106576e+18,Ëmêłéÿ Ł Hüłśê,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093248326690589446.mp3,,False,False,SPENCE,Breakfast Challenge Song (Slowly),original sound - emeleyh (Contains music from: Breakfast Challenge Song (Slowly) - SPENCE),"Contains music from: ""Breakfast Challenge Song (Slowly)""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
2,DE,7096890474077768965,1652373579,#fypage #tonguepiercig #nostrilpiercing #piercing #fypシ #Love #Summer #fypシ #summer,7007067971966010374,Pirs👌Ing,"Support me🤑for more Videos 
                 Thanks",0,False,https://www.tiktok.com/@piercing83/video/7096890474077768965?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096890474077768965&source=h5_m,23665519,4560,8105,8411,1125814,7087113235861719813,7087113235861719813,72,7087113235861719813,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.92775759039221e+18,Stirflex,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087113283337063173.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ff08a299e2db4c70d7a2a994177212b.json,False,False,El Alfa & Chael Produciendo,Gogo Dance,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",[],0,0,Belize,#fypage #tonguepiercig #nostrilpiercing #piercing #fypシ #Love #Summer #fypシ #summer,0,0,0,0,0,0,0,2,0,0
3,US,7099560682747645230,1652995284,Insecurities Girls Have That Guys Don’t Care About 😩😈 #fyp #foryou #foryoupage #girls,7000062193527424005,PrettyXBoi,"San Diego 🌴
Ortizxadrian@gmail.com
⬇️The Dating Survival Guide⬇️",0,False,https://www.tiktok.com/@prettyxboi/video/7099560682747645230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099560682747645230&source=h5_m,4558873,5030,3664,9551,918976,7084006982138480642,7084006982138480642,10033,7084006982138480642,First Class,Jack Harlow,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8712eb155ead4a259d0556ce2249f72f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5d7c6d06714845a7bcd898dea16c5b97,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1618136917', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#fyp #foryou #foryoupage #girls,0,0,0,1,1,0,1,0,0,0
4,DE,7072412561446014213,1646674370,Lightning rain #yzfamily,6717651461067604997,YZ,"Spreading good vibes, love and happiness since 1998 ✨💝
📧younes@totallymgmt.com",0,False,https://www.tiktok.com/@youneszarou/video/7072412561446014213?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072412561446014213&source=h5_m,35045834,4116,8047,2707,1633161,6704992801559414786,6704992801559414786,10033,6704992801559414786,Infinity,Jaymes Young,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7861e9af59e04a7aa61cb096ab7a5652,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1cd7ba384ad84c2d8dd663b398df1127,True,True,,,,,[],0,0,Belize,#yzfamily,0,0,0,0,0,0,0,0,0,0
5,US,7102975677065923882,1653790399,No snacks prank on Mom.,6763517179218330630,otakoyakisoba,"Your favorite Family of EEDJIOTS.
⬇️ TRY EXPRESS VPN 7 DAYS FREE TRIAL NOW!",0,False,https://www.tiktok.com/@otakoyakisoba/video/7102975677065923882?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102975677065923882&source=h5_m,1257360,523,382,395,125793,7102975653527505706,7102975653527505706,72,7102975653527505706,original sound - otakoyakisoba,otakoyakisoba,6.763517179218331e+18,otakoyakisoba,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102975677325953835.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
6,ES,7099039286917467397,1652873891,#50cent #music #comedу,7012282477934904325,0riginal_G7,"You know I still here
4 my G,s
Andaluz con actitud",0,False,https://www.tiktok.com/@0riginal_g7/video/7099039286917467397?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099039286917467397&source=h5_m,17122768,16647,55202,111780,2750143,7099039264247237382,7099039264247237382,72,7099039264247237382,original sound - 0riginal_g7 (Contains music from: In da Club - Josh Vietti),"Contains music from: ""In da Club""",7.012282477934904e+18,0riginal_G7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099039265342081797.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3124fdd1243fb1980c13c189e559ee30.json,False,False,Josh Vietti,In da Club,original sound - 0riginal_g7 (Contains music from: In da Club - Josh Vietti),"Contains music from: ""In da Club""",[],0,0,Belize,#50cent #music #comedу,0,0,0,0,0,0,0,0,0,0
7,GB,7103216006054595845,1653846357,#popcorn #foodie,7001749045715731461,Popcorn 🍿,🤢Share all kinds of popcorn making 🤔,0,False,https://www.tiktok.com/@dingding852/video/7103216006054595845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103216006054595845&source=h5_m,691919,230,111,251,15165,7103216004999301893,7103216004999301893,72,7103216004999301893,original sound - dingding852,Popcorn 🍿,7.001749045715731e+18,Popcorn 🍿,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103216016079670022.mp3,,False,False,,,,,[],0,0,Belize,#popcorn #foodie,0,0,0,0,0,0,0,0,0,0
0,BZ,7078090285078662406,1647996318,me and my bby gurl #fyp #foryoupage #viral #trend,6733983159442588678,phylicia,"🔞⚠️baddest bitches only🔞⚠️
🍒20k🤧♥️
💃!!!Dancing Content Alert!!!!💃",0,False,https://www.tiktok.com/@coolie_maya_/video/7078090285078662406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078090285078662406&source=h5_m,90490,45,13,114,5030,7057739817069267759,7057739817069267759,72,7057739817069267759,toma tussi (Contains music from: Mi Gata - Standly & El Barto),"Contains music from: ""Mi Gata""",6.822375090220434e+18,key 💋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7057739848668678958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0142754e7b4a77df46fa045fc39c0298.json,False,False,Standly & El Barto,Mi Gata,toma tussi (Contains music from: Mi Gata - Standly & El Barto),"Contains music from: ""Mi Gata""",[],0,0,Belize,#fyp #foryoupage #viral #trend,0,0,0,0,1,0,1,0,0,1
1,BZ,7087794686894673158,1650255804,#fypシ #dj_silva501 #belizeantiktokers🇧🇿🇧🇿🇧🇿 #followers😘thanku #tictok #outside #followme❤️ #caribbean #caye,6710619632442786821,Sir Silva ,"Dj / Entertainment 
Manage by Flo 30 Edutainment
Follow on Instagram dj_silva501",0,False,https://www.tiktok.com/@dj_silva501/video/7087794686894673158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087794686894673158&source=h5_m,84035,29,133,5,2939,7087794662693473029,7087794662693473029,72,7087794662693473029,original sound - dj_silva501,Sir Silva ,6.710619632442787e+18,Sir Silva ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087794656817646342.mp3,,False,False,,,,,[],0,0,Belize,#fypシ #dj_silva501 #belizeantiktokers🇧🇿🇧🇿🇧🇿 #followers😘thanku #tictok #outside #followme❤️ #caribbean #caye,0,0,1,0,0,0,0,1,0,0
2,US,7080689089275546926,1648601398,culinary genius,6588039936430424070,lil stinker,"23 | I LOVE U 
dumptruckjordyn@gmail.com
PO Box 301 Huntertown, IN 46748",0,False,https://www.tiktok.com/@dumptruckjordyn/video/7080689089275546926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080689089275546926&source=h5_m,22992257,50310,127839,16967,3136009,6787142837377959937,6787142837377959937,10033,6787142837377959937,Spongebob Tomfoolery - Dante9k Remix,David Snell,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/54f7eb006fc84958923dd105c98b57b5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ceb716b0d9f64e27b61ab7a79a9bd520,False,True,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
3,GB,7078390937881283845,1648066319,Removing a tattoo with this hack…😱 @HarryMaude,6725950407241171973,Charlie Davis,"Magician 🪄
Video Creator 🎥
Biz: charliedavismagician@gmail.com 📧",0,False,https://www.tiktok.com/@charliedavismagic/video/7078390937881283845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078390937881283845&source=h5_m,5288770,773,772,4611,120679,7078390929073212166,7078390929073212166,72,7078390929073212166,original sound - charliedavismagic,Charlie Davis,6.725950407241172e+18,Charlie Davis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078390931619400453.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
4,KR,7102125561081908482,1653592467,"""Star"" 그리는 방법! Easy tutorial of ""a star"" @Abduhakim  #똥잘쌌네댄스챌린지 #easydrawing #korean #tutorial #추천 #viral #fyp #그림 #art #한국#예술 #america #uzbekistan #russia",6930846710323577857,Abduhakim,Subscribe my YOUTUBE channel!,0,False,https://www.tiktok.com/@justsimple99/video/7102125561081908482?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102125561081908482&source=h5_m,3211242,438,1833,12858,207085,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#똥잘쌌네댄스챌린지 #easydrawing #korean #tutorial #추천 #viral #fyp #그림 #art #한국#예술 #america #uzbekistan #russia,0,0,0,0,0,0,1,0,0,1
5,US,7070659524767730990,1646266209,"Oh yeah, and I recorded these clips with her phone 😂 #nails #phillynailtech #nailtok #engagement #CorollaCrossStep #fyp",6820094901604402181,Gab,Photographer📷|Nail Tech💅🏾|PA📍,0,False,https://www.tiktok.com/@color_meintrigued/video/7070659524767730990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070659524767730990&source=h5_m,7840537,441,1473,2636,638812,6929096478153508866,6929096478153508866,10033,6929096478153508866,Anniversary,Tony! Toni! Toné!,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f2fafb0189b74df1a6b54ac0411f0c88,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cc32a0c208c54d33b800648e49c538b1,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '217807046', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#nails #phillynailtech #nailtok #engagement #CorollaCrossStep #fyp,0,0,0,0,0,0,1,0,0,0
6,US,7101872220556840238,1653533481,She don’t want her nipples dry rotting yet🍼😭 #prestontalks #prestonscats,97525929647747072,Preston Walker,"20🎭
Thanks for 1M🥺❤️
Jealousy Kills😵 - Kindness Thrills🤩 (Preston 2022)",0,False,https://www.tiktok.com/@prestonwalker__/video/7101872220556840238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101872220556840238&source=h5_m,2133567,2707,2732,5603,338079,7101872208867232558,7101872208867232558,72,7101872208867232558,original sound - prestonwalker__,Preston Walker,9.752592964774707e+16,Preston Walker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101872220695235370.mp3,,False,False,,,,,[],0,0,Belize,#prestontalks #prestonscats,0,0,0,0,0,0,0,0,0,0
7,US,7079793379126758702,1648392850,I bought this dog scale from @Chewy. Still one of the best purchases to date! #weighin #weight #wheelchair #Fitness #WomenOwnedBusiness #wheelwithmefit,6738691320007066629,jesi stracham,"♿️#wheelwithme 
Wheel With Me fitness, products I use, and my blog!
⬇️⬇️",0,False,https://www.tiktok.com/@jesistracham/video/7079793379126758702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079793379126758702&source=h5_m,4427085,1007,344,418,265228,6931261935128987649,6931261935128987649,10033,6931261935128987649,Somebody That I Used To Know,Gotye,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/8e2a82d98c934e2f8442b7b02ef9dc3b?x-expires=1653911738&x-signature=kTpVaEPKhip1yUGi49h0NxjeCfo%3D,False,True,,,,,[],0,0,Belize,#weighin #weight #wheelchair #Fitness #WomenOwnedBusiness #wheelwithmefit,0,0,0,0,0,0,0,0,0,0
0,BZ,7070490912132058374,1646226952,She Steppin Like Its Hers Tho😂😭💀 #4youpage #foryoupage #belizean #caribbean #belizeantiktokers #caribbeantiktokeurs #borrow #crying #fyp,6941502198082569222,DerinMariano,𝐈𝐆: 𝐓𝐡𝐞𝐞𝐦𝐚𝐧𝐡𝐢𝐦𝐬𝐞𝐥𝐟𝐟 🇧🇿,0,False,https://m.tiktok.com/v/7070490912132058374.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070490912132058374&source=h5_m,96521,84,208,528,2762,7070490897963649797,7070490897963649797,72,7070490897963649797,original sound - weekdaydetta,DerinMariano,6.941502198082569e+18,DerinMariano,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070490887704365829.mp3,,False,False,,,,,[],0,0,Belize,#4youpage #foryoupage #belizean #caribbean #belizeantiktokers #caribbeantiktokeurs #borrow #crying #fyp,0,1,1,0,1,0,1,0,0,0
1,BZ,7071818638088588549,1646536088,Blv it or not#ITriedItIPrimedIt,6798358114409808902,Michyy leal,"Hey loves🤗
19🇺🇸🇧🇿",0,False,https://m.tiktok.com/v/7071818638088588549.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071818638088588549&source=h5_m,83844,80,4,27,3947,6788817948099234566,6788817948099234566,72,6788817948099234566,The Future Kingz - 3 Vets (Contains music from: 3 Vets - The Future Kingz),"Contains music from: ""3 Vets""",6.671224653384319e+18,7k,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1657438785464374.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5b964a26675d0e9684e7405454ad79ae.json,False,False,The Future Kingz,3 Vets,The Future Kingz - 3 Vets (Contains music from: 3 Vets - The Future Kingz),"Contains music from: ""3 Vets""",[],0,0,Belize,#ITriedItIPrimedIt,0,0,0,0,0,0,0,0,0,0
2,US,7101351802183879978,1653412312,#question from @tomtoygun #toy #foryou #fyp #toygun,7100583968441664558,Tomtoygun,,0,False,https://m.tiktok.com/v/7101351802183879978.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101351802183879978&source=h5_m,7677885,2275,4945,7646,143216,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#question #toy #foryou #fyp #toygun,0,0,0,1,0,0,1,0,0,0
