,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_parati,hash_tiktok,hash_trending,hash_viral
7,GB,7101744305349414149,1653503699,#duet with @man_focus this one be cheeky. #satiktok #blackmuscle #bumpchest #southafricantiktok #southafrica,6952827454714479621,BLACKMUSCLE91,LEGWORK. SHUFFLE. WHINING. CHEST BUMPING IS ALL YOU'LL GET HERE. Enjoy 🇬🇭,0,False,https://www.tiktok.com/@blackmuscle91/video/7101744305349414149?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101744305349414149&source=h5_m,650854,411,63,729,32858,7098310005870709510,7098310005870709510,72,7098310005870709510,original sound - chisom__e (Contains music from: Ithonga - Dj Obza),"Contains music from: ""Ithonga""",6.795178387133548e+18,chisom👸🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098309987541338886.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8845e36f09a1f5fa6259e10ee5aeeb56.json,False,False,[],0,0,Dj Obza,Ithonga,original sound - chisom__e (Contains music from: Ithonga - Dj Obza),"Contains music from: ""Ithonga""",Anguilla,#duet #satiktok #blackmuscle #bumpchest #southafricantiktok #southafrica,1,0,0,0,0,0,0,0,0,0
0,US,7083282581571243310,1649205244,sorry 😣 #trending #viralvideo #tallguys #fyp #foryou @Dewey_34,6579022252275384326,Tamia,"Tamia😊
18😈
Follow my socials (Instagram:@tamiaa_cope Snapchat:@Issa.baddie18)",0,False,https://m.tiktok.com/v/7083282581571243310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083282581571243310&source=h5_m,565251,603,3966,1487,157106,7021964049139256070,7021964049139256070,72,7021964049139256070,my audio is famous (Contains music from: Keisha - Lil Keisha & Lil Chris),"Contains music from: ""Keisha""",7.002252156511028e+18,ً,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7021964116201835269.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bcb8061eb6a85c36e93abff1313eec7b.json,False,False,[],0,0,Lil Keisha & Lil Chris,Keisha,my audio is famous (Contains music from: Keisha - Lil Keisha & Lil Chris),"Contains music from: ""Keisha""",Anguilla,#trending #viralvideo #tallguys #fyp #foryou,0,1,0,0,1,0,0,0,1,0
1,US,7076543804723186990,1647636249,How’d we do?👀 #couples #fyp #tiktok #tiktokfilter #viral,6818273025939751942,Kareem and Vanessa,"Houston TX📍
📧: nessandreem@gmail.com
WE LOVE YOU GUYS!!!🫶🤍",0,False,https://m.tiktok.com/v/7076543804723186990.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076543804723186990&source=h5_m,951693,69,42,93,67910,225512643141308416,225512643141308416,71,225512643141308416,Adams Family,Circus Band,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/393b35c111e64ab18397a99d99e38e93,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9ba6c5c6262a469287e747e5f19d9509,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '591613680', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#couples #fyp #tiktok #tiktokfilter #viral,0,0,0,0,1,0,0,1,0,1
2,US,7100302312664583466,1653167958,Let’s do itttt!!!  @Khalid  #numb #melloxkhalid #summervibes #songofthesummer #edc #pop,142565009246584832,marshmello,Estilazo w/ Tokischa 👇 out now,0,False,https://m.tiktok.com/v/7100302312664583466.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100302312664583466&source=h5_m,911510,1212,390,2433,133785,7100299559267502894,7100299559267502894,72,7100299559267502894,NUMB Marshmello x Khalid,marshmello,1.4256500924658483e+17,marshmello,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100301080085777198.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0bb9dc4da2fc36f80198265d9cf82d77.json,False,False,[],0,0,,,,,Anguilla,#numb #melloxkhalid #summervibes #songofthesummer #edc #pop,0,0,0,0,0,0,0,0,0,0
3,US,7103183055426293038,1653838684,#christian #nickvujicic #tiktok #hope #limblesspreacher #motivation #disability #lifewithoutlimbs,6999595637964637189,Nick Vujicic,"Champion for the Brokenhearted 
@thejesusclubs 
👇🏻PRAYER & SUPPORT👇🏻",0,False,https://m.tiktok.com/v/7103183055426293038.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103183055426293038&source=h5_m,179013,308,180,121,26976,6687141405699214085,6687141405699214085,72,6687141405699214085,the joke is on you. icarly,Kate,6.623047944398684e+18,Kate,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1632617732611077.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5f17b794c36c8f70be20ef968ecc7027.json,False,False,[],0,0,,,,,Anguilla,#christian #nickvujicic #tiktok #hope #limblesspreacher #motivation #disability #lifewithoutlimbs,0,0,0,0,0,0,0,1,0,0
4,CA,7102431680203361542,1653663741, ,6865071522944533509,Achy Brey,"Youtube ••• Achy Brey
Instagram ••• Achy_Brey
Email ••• achybreywork@gmail.com",0,False,https://m.tiktok.com/v/7102431680203361542.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102431680203361542&source=h5_m,686381,290,429,1358,66651,6717101257481259009,6717101257481259009,10033,6717101257481259009,Wash & Set,Leikeli47,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/26c2b166d0dd402dbdf4e89f53c67c01,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/da941afbcf364d9c9b2f11df37cd6d7b,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1270472760', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
5,US,7102587229993897262,1653699957,#LaurelRoad4Nurses #foryoupage #dingusflingus #zxycba,6978919709019063302,Kellia,,0,False,https://m.tiktok.com/v/7102587229993897262.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102587229993897262&source=h5_m,260480,252,498,1622,49861,7102587247144504110,7102587247144504110,72,7102587247144504110,original sound - dingus_flingus,Kellia,6.978919709019063e+18,Kellia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102587294884055854.mp3,,False,False,[],0,0,,,,,Anguilla,#LaurelRoad4Nurses #foryoupage #dingusflingus #zxycba,0,0,1,0,0,0,0,0,0,0
6,GB,7076765652198968581,1647687903,#blacklivesmatter#respect#gun#fyp#viral,6854486812678980614,XX_gangstar_XX 🥶🥶🥶,"I am a muslim keep it halal my brudda😜


Best FIFA player ever mwahahah",0,False,https://m.tiktok.com/v/7076765652198968581.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076765652198968581&source=h5_m,4477762,13831,5421,15286,461914,7076765615633009413,7076765615633009413,72,7076765615633009413,original sound - saidul2011,XX_gangstar_XX 🥶🥶🥶,6.854486812678981e+18,XX_gangstar_XX 🥶🥶🥶,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076765625858755333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/054338f51f510daea58c56f6d16ab026.json,False,False,[],0,0,,,,,Anguilla,#blacklivesmatter#respect#gun#fyp#viral,0,0,0,0,1,0,0,0,0,1
7,GB,7101775371602791685,1653510933,Not owner of this song #funny #Funnyvideos #doglovers #dog #dogs,6810119199865013254,love_n_naz,"Follow me on FB, IG: @le_feseur_des_stars",0,False,https://m.tiktok.com/v/7101775371602791685.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101775371602791685&source=h5_m,941442,217,131,228,57104,7101775360647301894,7101775360647301894,72,7101775360647301894,original sound - love_n_naz (Contains music from: Shape of You - Ed Sheeran),"Contains music from: ""Shape of You""",6.810119199865013e+18,love_n_naz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101775364086663941.mp3,,False,False,[],0,0,Ed Sheeran,Shape of You,original sound - love_n_naz (Contains music from: Shape of You - Ed Sheeran),"Contains music from: ""Shape of You""",Anguilla,#funny #Funnyvideos #doglovers #dog #dogs,0,0,0,1,0,0,0,0,0,0
0,US,7079179226741607726,1648249856,#budgetrecipe #groceryshopping #groceries #grocerytok #groceryhack #savingmoney #recipe #EasyRecipe #mealprep #mealplan #bread #breadcrumbs #WomenOwnedBusiness,6817218461439509509,Gina Zakaria-Money Expert,"Grocery hacks, budgeting tips & debt freedom
Join Grocery Class here👇🏼",0,False,https://www.tiktok.com/@savingwhizgina/video/7079179226741607726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079179226741607726&source=h5_m,13636001,2240,3079,1968,996877,6839383430875056130,6839383430875056130,10036,6839383430875056130,Witch Familiar (Classical) [Classic](143628),dice,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/acb6655ae4024012bb04eca70dd6c9a5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4129c49e92a7473db1ed0240126d5cb9,False,True,[],0,0,,,,,Anguilla,#budgetrecipe #groceryshopping #groceries #grocerytok #groceryhack #savingmoney #recipe #EasyRecipe #mealprep #mealplan #bread #breadcrumbs #WomenOwnedBusiness,0,0,0,0,0,0,0,0,0,0
1,US,7079527620328590638,1648330973,smh🤦🏽‍♀️,6828750366478173189,👤🤞🏽💕,Juliana😻❤️,0,False,https://www.tiktok.com/@they.luv.juliana/video/7079527620328590638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079527620328590638&source=h5_m,477272,689,1570,1825,118149,7075882170367232814,7075882170367232814,72,7075882170367232814,beautiful girls pt.2,mostly sounds but still edits,7.072512647069418e+18,mostly sounds but still edits,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075882189682084654.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a2d29bb79ab7a60d11bfdb2aea526e71.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
2,US,7083177371796426030,1649180748,I love me a good Surf & Turf 😋💯 #steak #lobster #friedlobster #shrimp #mashedpotatoes #broccoli #surfnturf #tiktok #viral #blacklivesmatter #blackcook,6827595424993068037,king.myrek_,"Come cook with me y’all 👨🏿‍🍳🥰

ig: king.myrek_
Fb: Myrek Custis",0,False,https://www.tiktok.com/@king.myrek_/video/7083177371796426030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083177371796426030&source=h5_m,3999666,6259,8594,1665,573486,7083177346794130222,7083177346794130222,72,7083177346794130222,original sound - king.myrek_,king.myrek_,6.827595424993068e+18,king.myrek_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083177383532120875.mp3,,False,False,[],0,0,,,,,Anguilla,#steak #lobster #friedlobster #shrimp #mashedpotatoes #broccoli #surfnturf #tiktok #viral #blacklivesmatter #blackcook,0,0,0,0,0,0,0,1,0,1
3,GB,7098730004682525958,1652801878,CAMILLE ROASTING AMBER 👀😂 #justiceforjohnnydepp #camillevasquez #foryoupage #fyp #fypシ #fypage #amberheardisroasted #shotsfired #court #trial #johnnydepptrial #johnnydepp #amberheard,6799005050821837830,Mina,"Alexa, who is Amber heard?",0,False,https://www.tiktok.com/@ayesha13465/video/7098730004682525958?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098730004682525958&source=h5_m,18392664,7098,11827,181,2177993,7098730000589507334,7098730000589507334,72,7098730000589507334,original sound - ayesha13465,Mina,6.799005050821838e+18,Mina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098730004376226565.mp3,,False,False,[],0,0,,,,,Anguilla,#justiceforjohnnydepp #camillevasquez #foryoupage #fyp #fypシ #fypage #amberheardisroasted #shotsfired #court #trial #johnnydepptrial #johnnydepp #amberheard,0,0,1,0,1,1,0,0,0,0
4,US,7072411096786717995,1646674031,She was all ready to smack me 😅,6931764506306774022,Kerri,"P.O. Box 891864
Oklahoma City, OK 73189
LOVE ONE ANOTHER ❤
⬇️ MERCH ⬇️",0,False,https://www.tiktok.com/@kerri_okie/video/7072411096786717995?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072411096786717995&source=h5_m,11649068,33201,135840,3136,1349453,7072411054961216298,7072411054961216298,72,7072411054961216298,original sound - kerri_okie,Kerri,6.931764506306774e+18,Kerri,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072411108757326635.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3ff68e69ed1c0f002661e3109e0b0f0b.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
5,US,7102633112366255406,1653710640,LISTEN MY SUPPORT COMES FROM STRANGERS 🙏🏼 THANKS TO EVERYONE WHO EVER PURCHASED SOMETHING FROM MY WEBSITE OR BOOK AND MAKEUP APPOINTMENT WITH ME THANK YALL ❤️ #foryou #foryoupage #fyp #dmvmakeupartist #dcmakeupartist #viraltiktok #viral,6806319480878449669,Stylechannel,"FOLLOW ME ON INSTAGRAM 
👇🏻👇🏻👇🏻👇🏻
@STYLECHANNEL

IM A PRO MAKEUP ARTIST",0,False,https://www.tiktok.com/@stylechannel_/video/7102633112366255406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102633112366255406&source=h5_m,594266,840,2685,8099,66560,7102633053490678574,7102633053490678574,72,7102633053490678574,original sound - stylechannel_,Stylechannel,6.80631948087845e+18,Stylechannel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102633109287389998.mp3,,False,False,[],0,0,,,,,Anguilla,#foryou #foryoupage #fyp #dmvmakeupartist #dcmakeupartist #viraltiktok #viral,0,1,1,0,1,0,0,0,0,1
6,US,7083570686970694954,1649272323,The Candle Already Lit🕯❤️  #Buusby #buusbygang #youtuber #fyp,6950558100324074502,Buusby,"I’m More Active On Instagram♥️
2️⃣1️⃣🙌🏾
YouTuber (+135k) 
Cashapp $Buusby",0,False,https://www.tiktok.com/@buusby/video/7083570686970694954?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083570686970694954&source=h5_m,156139,844,115,5,22526,7078354030547700526,7078354030547700526,72,7078354030547700526,original sound - elidadonn (Contains music from: I Like - Guy),"Contains music from: ""I Like""",6.766280713869247e+18,Sturdy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078354049959201582.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8d7a4b4ebbb622ef0dede9f79dc715b3.json,False,False,[],0,0,Guy,I Like,original sound - elidadonn (Contains music from: I Like - Guy),"Contains music from: ""I Like""",Anguilla,#Buusby #buusbygang #youtuber #fyp,0,0,0,0,1,0,0,0,0,0
7,GB,7077222426580454662,1647794253,#steveharvey #motivation #life #quotes #lifecontent1 #foryoupage,6910162991297397761,LifeContent1,"☝️New Youtube Channel☝️
💪Motivation/Inspiration💪
🔥Thank you for being here🔥",0,False,https://www.tiktok.com/@lifecontent1/video/7077222426580454662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077222426580454662&source=h5_m,2099200,384,9978,4665,132421,7077086599477332742,7077086599477332742,72,7077086599477332742,original sound - lifecontent1,LifeContent1,6.910162991297398e+18,LifeContent1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077220981781482246.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/106bca871bb511985f28decca6bc91df.json,False,False,[],0,0,,,,,Anguilla,#steveharvey #motivation #life #quotes #lifecontent1 #foryoupage,0,0,1,0,0,0,0,0,0,0
0,AI,7069977221850549510,1646107350,#b #🇹🇹🇹🇹🇹🇹🇹🇹 #fyp #foryou,6963791979478713350,YOUVID,,0,False,https://www.tiktok.com/@youv.id/video/7069977221850549510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7069977221850549510&source=h5_m,135935,85,1012,1687,6423,7069977197326502661,7069977197326502661,72,7069977197326502661,original sound - youv.id,YOUVID,6.963791979478713e+18,YOUVID,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069977158013831942.mp3,,False,False,[],0,0,,,,,Anguilla,#b #🇹🇹🇹🇹🇹🇹🇹🇹 #fyp #foryou,0,1,0,0,1,0,0,0,0,0
1,AI,7076800212093701381,1647695949,Dale 5 minuto de fama al chismoso🌏🤣🇩🇴🇨🇼🇧🇶🇺🇸🇨🇰🇻🇪🇸🇻🇭🇹🇧🇷🇬🇹🇦🇼🇵🇦🇺🇾🇨🇴🇳🇱🇨🇺🇬🇳🇪🇸🇨🇮🇦🇷🇭🇳🇵🇪🇧🇴🇵🇷🇪🇨#parati #foryou #viral,6812389567015420934,Junior Polanco,,0,False,https://www.tiktok.com/@juniorpolanco44/video/7076800212093701381?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076800212093701381&source=h5_m,164180,137,954,1305,6151,7076800181018184453,7076800181018184453,72,7076800181018184453,original sound - juniorpolanco44,Junior Polanco,6.812389567015421e+18,Junior Polanco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076800202778479366.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a653ac9abec9dadfe4c49b5966dce640.json,False,False,[],0,0,,,,,Anguilla,#parati #foryou #viral,0,1,0,0,0,0,1,0,0,1
2,KR,7098570583859907841,1652764760,I'm 🤑 rich #fyp #foryou #tiktok #foryourpage #tiktokevent #eventkorea🇳🇵🇰🇷🇰🇷,6638161239238377473,Aajlim🏳️‍🌈,Proud to be gay🏳️‍🌈👨‍❤️‍👨👨‍❤️‍👨,0,False,https://www.tiktok.com/@aajlim_duff_ud/video/7098570583859907841?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098570583859907841&source=h5_m,1003684,339,1343,456,11589,7097029521987210027,7097029521987210027,72,7097029521987210027,original sound - radialrajal (Contains music from: Sad Music - Max-Music),"Contains music from: ""Sad Music""",6.826741691262748e+18,❤️Radi❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097029560591665966.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2b9bdfa769cbf8684390f016691eb7f6.json,False,False,[],0,0,Max-Music,Sad Music,original sound - radialrajal (Contains music from: Sad Music - Max-Music),"Contains music from: ""Sad Music""",Anguilla,#fyp #foryou #tiktok #foryourpage #tiktokevent #eventkorea🇳🇵🇰🇷🇰🇷,0,1,0,0,1,0,0,1,0,0
3,GB,7103201026802535685,1653842869,I’m worn out 🤣 #fyp #foryou #cutedogs #toypoodle #chickendog #poodlesoftiktok #kkeiko,7046772365866337285,BISCUIT,"BISCUIT
Toy Poodle🐾 11 weeks old girl 
3pounds & 6inches tall
Mom: @Donnykkeiko",0,False,https://www.tiktok.com/@biscuitkkeiko/video/7103201026802535685?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103201026802535685&source=h5_m,185381,250,326,184,29310,6817176306963187714,6817176306963187714,10036,6817176306963187714,Cute songs for pet videos and easy events,Saku,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8326d00da25b410ba499128f4f3d0d78,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/dabb2905c5224affa754b302a481d49d,False,True,[],0,0,,,,,Anguilla,#fyp #foryou #cutedogs #toypoodle #chickendog #poodlesoftiktok #kkeiko,0,1,0,0,1,0,0,0,0,0
4,US,7074383756072717614,1647133324,#bigmommey #fypシ゚viral🖤tiktok,6534872274934792193,BIG MOMMEY,"❤ Thank you for following! ❤ 
cash app $bigmommey",0,False,https://www.tiktok.com/@bigmommey/video/7074383756072717614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074383756072717614&source=h5_m,8533831,8682,9881,3242,934585,7074383757079366442,7074383757079366442,72,7074383757079366442,original sound - bigmommey,BIG MOMMEY,6.534872274934792e+18,BIG MOMMEY,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074383790465977134.mp3,,False,False,[],0,0,,,,,Anguilla,#bigmommey #fypシ゚viral🖤tiktok,0,0,0,0,0,1,0,1,0,1
5,US,7101043693314018606,1653340574,s/o to my bestfriend🤞,6830997616958145542,bakirfloyd🫥,"50k?🥲❤️
NJ📍
📥: floydbakir111@gmail.com 
If you wanna hear me sing👇🏽",0,False,https://www.tiktok.com/@bakirfloyd/video/7101043693314018606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101043693314018606&source=h5_m,2765800,9300,18895,9570,565298,7092938238754622250,7092938238754622250,72,7092938238754622250,TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",7.009732940213241e+18,BarieSmackathotひ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092953250474871598.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/292ae3740cc99891172a125b93a8ab4b.json,False,False,[],0,0,Sway Burr,Foolish Chances Freestyle (Not Foolish),TAG ME FOR DANCE CREDS (Contains music from: Foolish Chances Freestyle (Not Foolish) - Sway Burr),"Contains music from: ""Foolish Chances Freestyle (Not Foolish)""",Anguilla,,0,0,0,0,0,0,0,0,0,0
