,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_comedia,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_guatemala,hash_humor,hash_parati,hash_viral
7,FR,7094739418438831365,1651872748, ,7031373489575887877,Jayall Morales🇺🇸,"CHUPAPI MUÑ🅰️ÑYO
Instagram",0,False,https://www.tiktok.com/@jayallmorales/video/7094739418438831365?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094739418438831365&source=h5_m,31057169,26957,51079,1341,2198134,7094739399316900614,7094739399316900614,72,7094739399316900614,original sound - jayallmorales,Jayall Morales🇺🇸,7.031373489575888e+18,Jayall Morales🇺🇸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094739397933550341.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6272454d36286558dfb9c0f1e6c2f432.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
0,US,7097009970717183234,1652401403,Inst: son_leo_,6960248080994894850,LEO MOM💛,"I am a LEGEND.
Founder of the Queen team 💛

⬇️🔥CHECK ME🔥⬇️",0,False,https://m.tiktok.com/v/7097009970717183234.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097009970717183234&source=h5_m,8742100,1453,2367,17750,523498,6973521888035228417,6973521888035228417,24,6973521888035228417,Wiggle Remix,2005🔥😎,6.896077193240856e+18,2005🔥😎,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6973521929785330433.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/00b5b4da70c86a560697c8e100b98067.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
1,CA,7100756870989712646,1653273797,"My friend bet me I couldn’t get everything on while inflated 🦖 👠 👙.. kinda did it, what do you think?  😏 #poledancersoftictok #pleaserheels #poledancer",6759233353256420357,Suzy,🇬🇷 🇨🇦 Professional Pole Dancer and Aerialist,0,False,https://m.tiktok.com/v/7100756870989712646.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100756870989712646&source=h5_m,51715565,61671,90314,107656,7074757,7089828122854197249,7089828122854197249,10033,7089828122854197249,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/62d497a35bcf407598da8ac1d741359b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/38418ae73d084e45a86fb6cbbd0149fe,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#poledancersoftictok #pleaserheels #poledancer,0,0,0,0,0,0,0,0,0,0
2,US,7081843148883889413,1648870101,Wipe the floor down #fyp #welldone #cleaning #lifetips #mop,7080799267132490758,Mr.Clean,"Home 🏠 clean tips
👇",0,False,https://m.tiktok.com/v/7081843148883889413.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081843148883889413&source=h5_m,36125053,2696,17440,17395,641110,6820654145293273090,6820654145293273090,10033,6820654145293273090,#WIPEITDOWN,BMW KENNY,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ef57a2c0bd1c404dad84ed60daa554dc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9161d0c4b2574ba786a4ad8d387ed27b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1510453475', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#fyp #welldone #cleaning #lifetips #mop,0,0,0,0,1,0,0,0,0,0
3,US,7090973779957927170,1650995990,I want 2 million scorpions 🦂🤎,6909034665559360513,Scorpio king 👑🦂,"Target: 10m (🍋)
I’m Venom 
Scorpion Team 
Support 🔽",0,False,https://m.tiktok.com/v/7090973779957927170.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090973779957927170&source=h5_m,32659600,11884,7798,33856,1943233,7028599953371007745,7028599953371007745,72,7028599953371007745,original sound - r.f.hali,Руслан Халиулин,6.762124433122559e+18,Руслан Халиулин,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7028599976632584962.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f2de5be26b29033511f9b1892beae308.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
4,FR,7081554398018620677,1648802871, ,6816032957377479685,Deborah yowa,☝️☝️ my content offers asmr videos following emojis,0,False,https://m.tiktok.com/v/7081554398018620677.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081554398018620677&source=h5_m,23909420,25006,15098,1210,1090880,7081554359384935173,7081554359384935173,72,7081554359384935173,original sound - deborahyowa,Deborah yowa,6.81603295737748e+18,Deborah yowa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081554332311358213.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b8a6ef7c271387eac105fee15311ee52.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
5,GT,7101021233759833350,1653335346,Porque hay gente asi🤬🤬 #guatemala #parati #chapin #mexico #comedia,270845787675389952,Pablo Villagrán 🤘,El mismo Pablo el mismo mas79 solo que en tiktok😜✌️,0,False,https://m.tiktok.com/v/7101021233759833350.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101021233759833350&source=h5_m,342971,122,55,329,26370,7101021220004760325,7101021220004760325,72,7101021220004760325,original sound - pablomas79,Pablo Villagrán 🤘,2.7084578767538995e+17,Pablo Villagrán 🤘,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101021229154962181.mp3,,False,False,,,,,[],0,0,Guatemala,#guatemala #parati #chapin #mexico #comedia,1,0,0,0,0,0,1,0,1,0
6,GT,7099953154640399621,1653086666,Sorpréndelo 😬😬,7010408426859152390,Romea 💋,CEO en decir y hacer muladas 🤠,0,False,https://m.tiktok.com/v/7099953154640399621.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099953154640399621&source=h5_m,455409,331,1710,4099,32732,7099953125024418565,7099953125024418565,72,7099953125024418565,original sound - yosely2.0,Romea 💋,7.010408426859152e+18,Romea 💋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099953121904577286.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ec4a1636a746443f56de1ed3e1b4aac.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
7,US,7094064829211708674,1651715682,did you miss?  😏 🕷,6642278666289135622,zavali,"team@wow-media.ru
Cooperation
TRANSITION QUEEN 
I’m here
⬇️⬇️⬇️",0,False,https://m.tiktok.com/v/7094064829211708674.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094064829211708674&source=h5_m,3788163,930,2488,4596,493135,7093138632126532353,7093138632126532353,72,7093138632126532353,original sound - za_vali (Contains music from: P rreo - Kaleb Di Masi & Salastkbron & Alejo Isakk),"Contains music from: ""P rreo""",6.642278666289136e+18,zavali,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093138629035412226.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/043052cc91ccf79a19e18e0a8f04ce22.json,False,False,Kaleb Di Masi & Salastkbron & Alejo Isakk,P rreo,original sound - za_vali (Contains music from: P rreo - Kaleb Di Masi & Salastkbron & Alejo Isakk),"Contains music from: ""P rreo""",[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
0,MX,7102130595257437446,1653593640,Sigan a @𝕶𝖆𝖙𝖍𝖊❤️‍🩹                  ⚠️caida falsa⚠️#humor #0m4rcito,7088592175601140742,Sebastián,"Si quieres ser mi amix por insta siempre contesto 
HERMOSILLO, SON",0,False,https://www.tiktok.com/@.0m4rcito/video/7102130595257437446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102130595257437446&source=h5_m,10982078,4170,6243,26325,1288442,7061955668420381445,7061955668420381445,72,7061955668420381445,original sound - iuliaagabriela__,𝙄𝙂𝘾✨,6.737310832096921e+18,𝙄𝙂𝘾✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061957595506232070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8569a06dbfcf914e081f6895b7ee9c88.json,False,False,,,,,[],0,0,Guatemala,#humor #0m4rcito,0,0,0,0,0,0,0,1,0,0
1,MX,7094118171422084357,1651728104,Mi cumpleañero hermoso te amoooo @conradovillagra ♥️,16971903,Briggitte Bozzo,"WACHITA💗♌︎

   🇻🇪🐇
📮 briggittebozzoteam@gmail.com",0,False,https://www.tiktok.com/@briggi_bozzo/video/7094118171422084357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094118171422084357&source=h5_m,21099497,1406,2003,17609,1269563,7084303665602775814,7084303665602775814,10036,7084303665602775814,"ULTRA SOLO (Solo y coronao ¿De qué sirve? Si no estás a mi lao' Por ti paso el día conectau, pendiente al cel, pendiente a ti, pendiente si subes una story)",Polimá Westcoast & Pailita,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4eaf8f22e4f543c08688d97f17b01b7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fa51ec760d654f8caff512250d732b6d,False,True,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
2,AR,7097367995130957061,1652484761,Tenías que hacer arroz para 2 personas y como siempre calculaste por demás? Te traigo la solución 🤤❤️ #arroz #receta,293977214893735936,Ailu Tokman,te tiro las mejores recetas 😍✨,0,False,https://www.tiktok.com/@ailutokman/video/7097367995130957061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097367995130957061&source=h5_m,32699084,9606,90557,279814,4415593,7081404214387148802,7081404214387148802,10033,7081404214387148802,As It Was,Harry Styles,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e699783897654046896f169cb2309b7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/616d44d29c8948ee81c935f5ad1ae371,False,True,,,,,[],0,0,Guatemala,#arroz #receta,0,0,0,0,0,0,0,0,0,0
3,ES,7099109569288277253,1652890252,Quedan 2.946 seguidores para los 2M🤩🙌🏻 #fyp #foryou #pc #ios #trucosiphone,6762824246618063878,Snofla,"|| Tech ||
Barcelona, Spain
⚡️Más trucos en mi insta!⚡️
📩 snoflaa@tkers.es",0,False,https://www.tiktok.com/@snoflaa/video/7099109569288277253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099109569288277253&source=h5_m,2766940,588,5256,15210,101233,6795585271782967298,6795585271782967298,10033,6795585271782967298,Steven Universe,L.Dre,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b5c5eca2f9c746c9af5f56e3859278b4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e73595558a81422d85c856e33f24deef,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1499842228', 'external_song_key': 'apple_song_id'}]",0,0,Guatemala,#fyp #foryou #pc #ios #trucosiphone,0,1,0,0,1,0,0,0,0,0
4,MX,7084246267446037765,1649429619,A que no conocías esta divertida forma de preparar #sandwich #cocinacondelishus #fyp #tiktokchef #4m #empanizado,6879173359163900929,SoyDelishus,Contacto: hola@platanonetwork.com,0,False,https://www.tiktok.com/@soydelishus/video/7084246267446037765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084246267446037765&source=h5_m,7111863,1641,58177,161702,438137,6738456583379880706,6738456583379880706,25,6738456583379880706,love nwantinti (ah ah ah),CKay,6.733392183322625e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3cfa653a618c42df8f6462bd4fdad281,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a82d760a97fb48f1a2ce7afe08add5e6,True,True,,,,,[],0,0,Guatemala,#sandwich #cocinacondelishus #fyp #tiktokchef #4m #empanizado,0,0,0,0,1,0,0,0,0,0
5,GT,7090403220060720389,1650863152,#ya_estamos_en_época_de_lluvia_y_mega_lodón😵🇬🇹❤🇬🇹 #Humor_chapín 😂🇬🇹❤😍,6928609648515089414,☆Ju@nse MendozA☆,"😂🇬🇹❤Humor Chapín❤🇬🇹😂
🎉Bienvenidos Familia🎉 persigue tus sueños❤🤩🇬🇹",0,False,https://www.tiktok.com/@juanse_prymanena/video/7090403220060720389?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090403220060720389&source=h5_m,725559,542,3727,2622,39154,7090403165597698822,7090403165597698822,72,7090403165597698822,original sound - juanse_prymanena (Contains music from: Rasputin (Single Version) - Boney M.),"Contains music from: ""Rasputin (Single Version)""",6.928609648515089e+18,☆Ju@nse MendozA☆,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090403137604946693.mp3,,False,False,Boney M.,Rasputin (Single Version),original sound - juanse_prymanena (Contains music from: Rasputin (Single Version) - Boney M.),"Contains music from: ""Rasputin (Single Version)""",[],0,0,Guatemala,#ya_estamos_en_época_de_lluvia_y_mega_lodón😵🇬🇹❤🇬🇹 #Humor_chapín,0,0,0,0,0,0,0,0,0,0
6,GT,7086556007878429957,1649967398, ,6748979498434577413,user296266994521,,0,False,https://www.tiktok.com/@zamoracarlos2/video/7086556007878429957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086556007878429957&source=h5_m,55099,33,49,76,3042,7067047232037702426,7067047232037702426,24,7067047232037702426,original sound - nianaguerrero (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",10542006.0,Niana Guerrero,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7067052920260348698.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/64217ffb019396fed1d7e93272e5fc95.json,False,False,WILLOW,Wait a Minute!,original sound - nianaguerrero (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
7,US,7102276334952418562,1653627572,Hahaha,6806648197319820294,XO Team,"XO TEAM FAMILY 
INST: @the_xo_team 
✉️ xoteam@xoagency.co
OUR REALITY 👇🏼",0,False,https://www.tiktok.com/@xoteam/video/7102276334952418562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102276334952418562&source=h5_m,4215582,2174,1141,3391,253928,7098509409982122795,7098509409982122795,72,7098509409982122795,original sound - chaser,chase keith,674713.0,chase keith,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098509431020718890.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/31ac1eff01f189570b5f29d801c6f46d.json,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
0,CO,7098122858412526853,1652660517,Y si🤣😅 ig: raulbazanm #parati #foryoupage #foryou,6822799344958456838,Raul Bazán,"HOLA🤍
Sígueme por Instagram: @RAULBAZANM📍",0,False,https://www.tiktok.com/@raulbazanm/video/7098122858412526853?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098122858412526853&source=h5_m,22754336,6064,12394,60958,1423664,6972945985706167045,6972945985706167045,72,6972945985706167045,original sound - carldanmx86,CarlDan86,6.745963326138287e+18,CarlDan86,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6972946071991405317.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d8f79934527bc2d324a6fe828d3bc7f0.json,False,False,,,,,[],0,0,Guatemala,#parati #foryoupage #foryou,0,1,1,0,0,0,0,0,1,0
1,EC,7102618944770493702,1653707346,A mi me encantó como quedó  😍 @kyberlyacr,6919695049778103301,Indi Skovar,"Contacto: 

indiskovar@trendsetters.com 📮📥",0,False,https://www.tiktok.com/@indiskovar3.0/video/7102618944770493702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102618944770493702&source=h5_m,11635676,1878,2167,19955,872393,7094499898527058694,7094499898527058694,10036,7094499898527058694,Me Porto Bonito,Bad Bunny & Chencho Corleone,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/faa40630f7eb42f8a238ea4f260d8f4d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0501c6cb793f42319fb31ee1206d1b4f,True,True,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
2,MX,7094057709787483398,1651714026,Reto del Sprite🥰🥰,6805352806892241925,Paulina,"ig: its__Paulina06
Ig: paulina_hg17
ÚNICAS CUENTAS",0,False,https://www.tiktok.com/@its_paulina06/video/7094057709787483398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094057709787483398&source=h5_m,11943288,26124,32229,41774,1994163,7094057678955154182,7094057678955154182,72,7094057678955154182,original sound - its_paulina06,Paulina,6.805352806892242e+18,Paulina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094057710219873029.mp3,,False,False,,,,,[],0,0,Guatemala,,0,0,0,0,0,0,0,0,0,0
3,PE,7093710235029835014,1651633123,Preguntas de cultura general #preguntas #curiosidades #SabiasQue #conocimiento #ilustración #AprendeEnTikTok #interrogantes #historia,7049704018574574598,Pregunta&Aprende,"Preguntas de cultura general, de forma muy didáctica. Síguenos😁.",0,False,https://www.tiktok.com/@preguntayaprende/video/7093710235029835014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093710235029835014&source=h5_m,11152854,15724,8980,17408,672560,7093710229447117573,7093710229447117573,72,7093710229447117573,original sound - preguntayaprende,Pregunta&Aprende,7.049704018574575e+18,Pregunta&Aprende,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093710244907387653.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/868845b0a9f4bdedd39564f99a2bcf82.json,False,False,,,,,[],0,0,Guatemala,#preguntas #curiosidades #SabiasQue #conocimiento #ilustración #AprendeEnTikTok #interrogantes #historia,0,0,0,0,0,0,0,0,0,0
4,MX,7096244037270703366,1652223069,#murotrump #tijuana,6538021277842560000,Diego Lozano,"Como pedir Asilo en mi Instagram. 🇺🇸
Invertir en viajar es invertir en ti",0,False,https://www.tiktok.com/@diegolozano60/video/7096244037270703366?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096244037270703366&source=h5_m,5620109,543,1308,2809,269698,7096243986549328646,7096243986549328646,72,7096243986549328646,original sound - diegolozano60,Diego Lozano,6.53802127784256e+18,Diego Lozano,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096244031604263685.mp3,,False,False,,,,,[],0,0,Guatemala,#murotrump #tijuana,0,0,0,0,0,0,0,0,0,0
5,GT,7075166107841137926,1647315481,🙄 #fyp #f #makemeviral #viral #trend #trend #minovioteescribe #makeme @Monica Alejandra,6652132284009791493,Isa Roldán,•  •  Instagram : @isa.roldan   ⬆️ | Guatemala  • •,0,False,https://www.tiktok.com/@isaroldangt/video/7075166107841137926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075166107841137926&source=h5_m,317784,121,344,1279,40082,7040847966239771398,7040847966239771398,72,7040847966239771398,original sound - elenasaratt,Elle,6.821934906126992e+18,Elle,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7040847986821237510.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1d31e7e3004eaa7ccd262f7d5e310b46.json,False,False,,,,,[],0,0,Guatemala,#fyp #f #makemeviral #viral #trend #trend #minovioteescribe #makeme,0,0,0,0,1,0,0,0,0,1
6,GT,7086273848454237446,1649901703,Si me ha librado muchas veces 😂❤️#jesus#memescristianos #metiras,6959378759678919686,Gómez,,0,False,https://www.tiktok.com/@almendragomez06/video/7086273848454237446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086273848454237446&source=h5_m,1254334,211,1536,12633,82108,7086273827449080582,7086273827449080582,72,7086273827449080582,original sound - almendragomez06 (Contains music from: Over the Rainbow - Israel Kamakawiwo'ole),"Contains music from: ""Over the Rainbow""",6.95937875967892e+18,Gómez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086273811867355910.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c991c6aa05a28d8f9d3ce2fe73161efe.json,False,False,Israel Kamakawiwo'ole,Over the Rainbow,original sound - almendragomez06 (Contains music from: Over the Rainbow - Israel Kamakawiwo'ole),"Contains music from: ""Over the Rainbow""",[],0,0,Guatemala,#jesus#memescristianos #metiras,0,0,0,0,0,0,0,0,0,0
