,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_honduras,hash_humor,hash_parati,hash_tiktok,hash_viral,hash_xyzbca
7,US,7101534705685777710,1653454898,"Solamente intento bailarla,aun no puedo mucho😍🫶🏻",6535130511868711951,Diana Limón,👇🏻Facebook para que hagan sus ordenes👇🏻,0,False,https://www.tiktok.com/@dianalimon11_/video/7101534705685777710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101534705685777710&source=h5_m,212891,73,22,30,17908,7.091056913370107e+18,7.091056913370107e+18,72.0,7.091056913370107e+18,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.958172207894922e+18,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,HN,7103346148441591046,1653876661,#tiktokhazlotuyo #sps #😍,6795348474847183877,Naidelyn Morazan,"📍San Pedro Sula, Honduras
🔹Facebook Naidelyn Johanna",0,False,https://www.tiktok.com/@naidelynmorazan/video/7103346148441591046?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103346148441591046&source=h5_m,242785,75,26,182,2478,6.93775570474484e+18,6.93775570474484e+18,72.0,6.93775570474484e+18,original sound - 3l.yuma,3l.Yuma,6.607758588319482e+18,3l.Yuma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6937755738735495942.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0305d2eb4c4084e44be317af8de6a223.json,False,False,,,,,[],0.0,0,Honduras,#tiktokhazlotuyo #sps #😍,0,0,0,0,0,0,0,0,0,0
1,CO,7076894768780840197,1647717964,Jajaj tkm amiga alta ♡ #gym #gymgirl #humorfitness #gymsisters,6804975227460027397,Daniela Polanco,,0,False,https://www.tiktok.com/@lizzie_dan/video/7076894768780840197?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076894768780840197&source=h5_m,34803259,6452,6833,28613,2958938,7.076894758754962e+18,7.076894758754962e+18,72.0,7.076894758754962e+18,original sound - lizzie_dan (Contains music from: La Zona - Bad Bunny),"Contains music from: ""La Zona""",6.804975227460027e+18,Daniela Polanco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076894750212770565.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c5e5ee8363caf7cc2b8edf5c9b824e8b.json,False,False,Bad Bunny,La Zona,original sound - lizzie_dan (Contains music from: La Zona - Bad Bunny),"Contains music from: ""La Zona""",[],0.0,0,Honduras,#gym #gymgirl #humorfitness #gymsisters,0,0,0,0,0,0,0,0,0,0
2,PE,7100743795788041478,1653270752,"Encuéntranos en nuestras 2 tiendas ubicadas en el centro comercial Polvos Azules, PASAJE 10 tienda 10 / PASAJE 11 tienda 2 (al fondo) NIVEL SÓTANO. #morph #foryou #parati #fyp #humor #FreeFireXBTS #hidrogel #funda #protector ￼#calidadhd #polvosazulesperu #limaperu🇵🇪 #enviosnacionales #provincias #clientefeliz #case #fypシ #proteccion #resistencia #curiosidades #datoscuriosos #importante #iphone #androidtricks #androidtips",6993116573725197318,vivi-case-store,🇵🇪Accesorios para 📲 celulares y tablets / WSP +51 987783285 / +51 991070613,0,False,https://www.tiktok.com/@vivicasestore1/video/7100743795788041478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100743795788041478&source=h5_m,3973528,2713,3623,5547,192543,6.981869640796342e+18,6.981869640796342e+18,10033.0,6.981869640796342e+18,STAY,The Kid LAROI & Justin Bieber,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a8aeeef70d1f4748bb055f3b32a10dd8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f5cd82bcc61e4abb8592d336dc65321c,True,True,,,,,[],0.0,0,Honduras,#morph #foryou #parati #fyp #humor #FreeFireXBTS #hidrogel #funda #protector #calidadhd #polvosazulesperu #limaperu🇵🇪 #enviosnacionales #provincias #clientefeliz #case #fypシ #proteccion #resistencia #curiosidades #datoscuriosos #importante #iphone #androidtricks #androidtips,1,0,1,1,0,1,1,0,0,0
3,HN,7100421900744101126,1653195811,#tortillaconquesillo,6813375013875319813,santoslainez@gmail.com,"Comida casera
Recetas fáciles
Gastronomía hondureña
Para toda ocasión",0,False,https://www.tiktok.com/@el_aprendizz/video/7100421900744101126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100421900744101126&source=h5_m,642714,182,1839,3456,19761,6.886964654287882e+18,6.886964654287882e+18,10036.0,6.886964654287882e+18,Italian dance music style BGM(888630),2strings,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a8a3fd6fc4340818b25fa4bebe8bbcf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a32ac2a6fa9f4eb8a3babceab75cd82d,False,True,,,,,[],0.0,0,Honduras,#tortillaconquesillo,0,0,0,0,0,0,0,0,0,0
4,HN,7088824616285703429,1650495599,mni sech baila🥰 @majoramireztok,6971129259737859077,🐻🐻SECHITO🐻🐻,"Desahogo Remix de Supremo, Big Nango y Lil Remo👇🏻",0,False,https://www.tiktok.com/@soyminisech/video/7088824616285703429?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088824616285703429&source=h5_m,346801,59,48,286,22232,7.063261924095577e+18,7.063261924095577e+18,10036.0,7.063261924095577e+18,Socadona (feat. Mariah Angeliq e Mr. Vegas) [Funk Remix],LUDMILLA & DJ Will22 & Topo La Maskara,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9c7363f2e1a9411d948eff7b2c697c41,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8a88a8f731d94a5094afac42c725010c,False,True,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
5,HN,7095522757873503494,1652055133,Reply to @guisselgiron1  yo leyendo estas mmds a las 2 am en el hospital,6823617330762187781,La Minchy,"Holi me gustan los gatos 🐈
Meta :400k ayudan?🧑🏻‍🦲✨
Gracias por el apoyo❤️",0,False,https://www.tiktok.com/@laminchy/video/7095522757873503494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095522757873503494&source=h5_m,235878,212,62,29,26597,7.087744357444472e+18,7.087744357444472e+18,10036.0,7.087744357444472e+18,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
6,HN,7076990486438808837,1647740251,😏🤫🤫🤫 #viral,6929573132328715269,user7767592038908,,0,False,https://www.tiktok.com/@romeroromero24.0/video/7076990486438808837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076990486438808837&source=h5_m,3215,9,0,0,139,7.01473451598152e+18,7.01473451598152e+18,10036.0,7.01473451598152e+18,Éxtasis (feat. Cartel de Santa),Millonario & W. Corona,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7b8906ab0dc349bda96d35b378771a8b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f18b6e94f65b42929e3df40c043be34f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '493137626', 'external_song_key': 'apple_song_id'}]",0.0,0,Honduras,#viral,0,0,0,0,0,0,0,0,1,0
7,HN,7078021643951541510,1647980336, ,6859509850503988230,Main.Mortis,"#humor
Spam likes BLOQUEO!
Mi meta es llegar a 15K…
Soy @Perrito_iconic.",0,False,https://www.tiktok.com/@potaxie.hn/video/7078021643951541510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078021643951541510&source=h5_m,2944178,1218,22864,38604,109503,7.07802162820673e+18,7.07802162820673e+18,72.0,7.07802162820673e+18,original sound - potaxie.hn,Main.Mortis,6.859509850503988e+18,Main.Mortis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078021631934827269.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8f8be3412be2af37fe04904348e0b87a.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,US,7097730825332116782,1652569239,woke up gorgeous. again 😩,7004354135367025670,camila mendes,homemade cam chowder,0,False,https://www.tiktok.com/@camimendes/video/7097730825332116782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097730825332116782&source=h5_m,3521664,3103,2273,48,589648,7.088160072034979e+18,7.088160072034979e+18,72.0,7.088160072034979e+18,original sound - saltysugar.r,saltysugar,6.920956556650661e+18,saltysugar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088160073587297030.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1f07a45d101ee012ae9e7f00b2714677.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
1,HN,7072094951949094150,1646600420,#tiktok,6866124890437780482,Jackson A. Mendéz,"""TEMAZOS"" 🛐",0,False,https://www.tiktok.com/@ja_mendez/video/7072094951949094150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072094951949094150&source=h5_m,1006272,140,2607,18117,105964,7.072094939210993e+18,7.072094939210993e+18,72.0,7.072094939210993e+18,original sound - ja_mendez (Contains music from: رابح صقر و ريهانا دايموند ميكس - Taqtaqa),"Contains music from: ""رابح صقر و ريهانا دايموند ميكس""",6.86612489043778e+18,Jackson A. Mendéz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072094950506253062.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/28e4a7fc383fd91260b21a43e7f2eb20.json,False,False,Taqtaqa,رابح صقر و ريهانا دايموند ميكس,original sound - ja_mendez (Contains music from: رابح صقر و ريهانا دايموند ميكس - Taqtaqa),"Contains music from: ""رابح صقر و ريهانا دايموند ميكس""",[],0.0,0,Honduras,#tiktok,0,0,0,0,0,0,0,1,0,0
2,IL,7103571427026095362,1653929109,You in My Heart Forever..🙏🏼 Goodbye..😭,91753820849872896,22 Savage,"🦋1 M Soon 🦋
🕊 I’m die a LEGEND 🕊",0,False,https://www.tiktok.com/@artur.edlind/video/7103571427026095362?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103571427026095362&source=h5_m,200886,192,7,69,19176,6.761759820828641e+18,6.761759820828641e+18,10033.0,6.761759820828641e+18,Love Is Gone (Acoustic),"SLANDER, Dylan Matthew",,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f01b0f11a9c94069bfa2ee3d9d59517d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b3bd642c4757457bb83f0488ecc8e35c,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1486692267', 'external_song_key': 'apple_song_id'}]",0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
3,UY,7097336763558989062,1652477488,#teneife #siampark #islascanarias #parati,84790726529581056,Loana De Marco❤,"Mvd 🇺🇾 por diversión 😜👂
Ig:@demarcola",0,False,https://www.tiktok.com/@hoynomemedique/video/7097336763558989062?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097336763558989062&source=h5_m,20740624,727,1379,5383,483325,7.066218760331431e+18,7.066218760331431e+18,72.0,7.066218760331431e+18,original sound - charx.mi..esposa,Re Piolaaaaaaa🔫,7.022634681543869e+18,Re Piolaaaaaaa🔫,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066218756070361861.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f0071c018c4a93b4ebb6892e6cca7bea.json,False,False,,,,,[],0.0,0,Honduras,#teneife #siampark #islascanarias #parati,0,0,0,0,0,0,1,0,0,0
4,CO,7083624391581453574,1649284828,#TikTokDeportes,6849528339843007494,La granja del borrego,Bienvenid@s a mi granja digital 💚,0,False,https://www.tiktok.com/@lagranjadelborrego/video/7083624391581453574?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083624391581453574&source=h5_m,17441172,5132,1127,5302,2169726,7.076523553667746e+18,7.076523553667746e+18,10033.0,7.076523553667746e+18,REMIX,Daddy Yankee,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/92f60749ffbc4dd3803c33a8ce4d5428,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4aab0a5f2a72480685c04414b68575c0,False,True,,,,,[],0.0,0,Honduras,#TikTokDeportes,0,0,0,0,0,0,0,0,0,0
5,US,7103069770983034114,1653812308,🤪,6781769642391372806,Elsarca,"Inst: elsarca 
Member of @xoteam ❤️",0,False,https://www.tiktok.com/@elsarca/video/7103069770983034114?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103069770983034114&source=h5_m,226436,221,67,365,32111,7.098509409982123e+18,7.098509409982123e+18,72.0,7.098509409982123e+18,original sound - chaser,chase keith,674713.0,chase keith,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098509431020718890.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/31ac1eff01f189570b5f29d801c6f46d.json,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
6,HN,7073631986513956101,1646958290, ,6577450929942183942,Claudia Paz 🌹,"🇭🇳
sígueme en Instagram @claupaz20",0,False,https://www.tiktok.com/@claupaz_2/video/7073631986513956101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073631986513956101&source=h5_m,1458679,455,902,159,85190,7.055400343379054e+18,7.055400343379054e+18,72.0,7.055400343379054e+18,original sound - jlow_456 (Contains music from: Si Te Sabes El TikTok Baila 20 - La Tiktoker),"Contains music from: ""Si Te Sabes El TikTok Baila 20""",6.897205733760468e+18,Karla mi casita♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7055400402199907078.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6ea02304f072108a895c796abf3f5585.json,False,False,La Tiktoker,Si Te Sabes El TikTok Baila 20,original sound - jlow_456 (Contains music from: Si Te Sabes El TikTok Baila 20 - La Tiktoker),"Contains music from: ""Si Te Sabes El TikTok Baila 20""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
7,TR,7091247550480665858,1651059733,hhhhhhhhhh🤣🤣🤣🤣🤣🤣🤣🤣🤣,7086051407652160513,𝐌𝐫_𝐯𝐢𝐨🖤,"my☺💫
dream💭
1m🎉♥️🎊",0,False,https://www.tiktok.com/@khaludi_0/video/7091247550480665858?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091247550480665858&source=h5_m,34500657,4613,18760,164226,1655705,7.084951997350252e+18,7.084951997350252e+18,72.0,7.084951997350252e+18,original sound - orici4 (Contains music from: Paul Aussaresses - K3t Savage),"Contains music from: ""Paul Aussaresses""",7.084321733624808e+18,orici4,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084951974914902786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/efcdf9d32fde9c3062dc4c6a641e0b58.json,False,False,K3t Savage,Paul Aussaresses,original sound - orici4 (Contains music from: Paul Aussaresses - K3t Savage),"Contains music from: ""Paul Aussaresses""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
0,ES,7093946101400718598,1651688039,Cuando terminas el día 😂#fyp #foryou #humor,6803724973003506693,Alexander Bernita Lopez,"🇪🇨♾🇪🇸
🔥GLOBETROTTER🔥
   TRUCK🚛 
📍BCN
INST📸 alexjr_04 😍",0,False,https://www.tiktok.com/@alexanderr042/video/7093946101400718598?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093946101400718598&source=h5_m,12544403,1541,2125,8842,916027,6.943213688019045e+18,6.943213688019045e+18,72.0,6.943213688019045e+18,original sound - thomadrod,Thomas Rodriguez Bal,6.885558237015442e+18,Thomas Rodriguez Bal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6943213866910239493.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/79e88e3d538ccaad05bcd5d82f00aad3.json,False,False,,,,,[],0.0,0,Honduras,#fyp #foryou #humor,1,0,1,0,0,1,0,0,0,0
1,US,7102946374139809067,1653783577, ,7239462,Malu Trevejo,,0,False,https://www.tiktok.com/@malutrevejo/video/7102946374139809067?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102946374139809067&source=h5_m,3599641,1577,1885,4179,656310,7.100329813914832e+18,7.100329813914832e+18,72.0,7.100329813914832e+18,NEW TREND (Contains music from: Efecto - Bad Bunny),"Contains music from: ""Efecto""",6.959959242061465e+18,PuRo0_Flow_Oficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100329833636367110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/67ec351563832fb1855d54f39246ec0b.json,False,False,Bad Bunny,Efecto,NEW TREND (Contains music from: Efecto - Bad Bunny),"Contains music from: ""Efecto""",[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
2,FR,7078372179183717634,1648061952,Crazy prank | Перепутала😳🤣 #prank#react,6748424368017753093,ILYA BORZOV,"PR👉ilyaborzov10@gmail.com
⬇️Full video on Facebook⬇️",0,False,https://www.tiktok.com/@ilya_borzov/video/7078372179183717634?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078372179183717634&source=h5_m,62339042,1847,2288,18085,670239,7.078372171873062e+18,7.078372171873062e+18,24.0,7.078372171873062e+18,original sound - ilya_borzov,ILYA BORZOV,6.748424368017753e+18,ILYA BORZOV,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078372182803368706.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2529581228b6c68192eea3f211cc3104.json,False,False,,,,,[],0.0,0,Honduras,#prank#react,0,0,0,0,0,0,0,0,0,0
3,HN,7079989951227579654,1648438620,👩‍👦 @Chris Somoza🐢 #parati #fypシ゚viral #xyzbca,6628678499954065413,ROXY⚜️,"1 millon de Gracias✨
Instagram: Roxannasomozaofficial",0,False,https://www.tiktok.com/@roxannasomozaofficial/video/7079989951227579654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079989951227579654&source=h5_m,8440070,2924,31399,146440,750680,6.841255111478479e+18,6.841255111478479e+18,10033.0,6.841255111478479e+18,Sad Emotional Piano,DS Productions,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/bb742665754a4cdcb2f92d774a7e4fac,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a79029b4930049888944c5bc5fecc263,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1519846562', 'external_song_key': 'apple_song_id'}]",0.0,0,Honduras,#parati #fypシ゚viral #xyzbca,0,0,0,1,0,0,1,0,1,1
4,SV,7100635549265939717,1653245547,Decile a tus primeros 3 @ que si se va armar o no !! que se pongan en algo!! #elsalvador #elsalvadortiktok,6863298992118203397,Drinkaholicssv,Practical and easy 🇸🇻,0,False,https://www.tiktok.com/@drinkaholicsv/video/7100635549265939717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100635549265939717&source=h5_m,3895379,525,4642,15773,285043,7.094303913528035e+18,7.094303913528035e+18,10033.0,7.094303913528035e+18,Tití Me Preguntó,Bad Bunny,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8715a8a857b241bb860306c3870bafda,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a20c766709c64c06ae1fdfde48ba7e9a,True,True,,,,,[],0.0,0,Honduras,#elsalvador #elsalvadortiktok,0,0,0,0,0,0,0,0,0,0
5,HN,7083929949102509318,1649355970,jajaja aprendiendo 🤩 #anita #pasosprohibidos,7047706598676202502,Yeison Murillo Oficial,CUENTA OFICIAL ❤️,0,False,https://www.tiktok.com/@yeisonmurillooficial/video/7083929949102509318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083929949102509318&source=h5_m,1737822,1212,3470,3543,28596,7.083929946879462e+18,7.083929946879462e+18,72.0,7.083929946879462e+18,original sound - yeisonmurillooficial,Yeison Murillo Oficial,7.047706598676202e+18,Yeison Murillo Oficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083929917913697029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f300463a0e83e811a65aa2efccd8e046.json,False,False,,,,,[],0.0,0,Honduras,#anita #pasosprohibidos,0,0,0,0,0,0,0,0,0,0
6,US,7102853396775931182,1653761929, ,6642736420341678085,MCHALE KILGORE,"YouTube oldschoolgrandpa
Facebook redneckgrandpa",0,False,https://www.tiktok.com/@redneckgrandpa/video/7102853396775931182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102853396775931182&source=h5_m,17387109,6337,49206,42833,221534,7.102853358133825e+18,7.102853358133825e+18,72.0,7.102853358133825e+18,original sound - redneckgrandpa,MCHALE KILGORE,6.642736420341678e+18,MCHALE KILGORE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102853391361035050.mp3,,False,False,,,,,[],0.0,0,Honduras,,0,0,0,0,0,0,0,0,0,0
