,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_0324mytest,hash_bhutanesemuser,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_tiktok,hash_viral,hash_xyzbca
1,BT,7072401532867595522,1646671802,STOP THE WAR...Great message to the world 🌎....#feminism #stopwar #supportukraine🇺🇦 @mega99nath3,6867517575634437122,Mega Nath Dhungana,""" I don't betray my followers, I give follow back and i like all of your videos""",0,False,https://www.tiktok.com/@mega99nath3/video/7072401532867595522?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072401532867595522&source=h5_m,11388,23,11,16,190,7072401526420982530,7072401526420982530,24,7072401526420982530,original sound - mega99nath3,Mega Nath Dhungana,6.867517575634437e+18,Mega Nath Dhungana,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7072401499707476738.mp3,,False,False,,,,,[],0,0,Bhutan,#feminism #stopwar #supportukraine🇺🇦,0,0,0,0,0,0,0,0,0,0
2,US,7081774641655598379,1648854148,Best Day Ever 😁 #cash #clawmachine #iphone #money,6962569955687957510,TYE Arcade Extra,"My Main @tye_arcade
📧 tyearcade@tyemedia.co
Click The Link ⬇️",0,False,https://www.tiktok.com/@tye_arcade_extra/video/7081774641655598379?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081774641655598379&source=h5_m,17560466,1366,2037,5797,459585,276282793096208384,276282793096208384,71,276282793096208384,Best Ever (feat. Ayo & Teo),Polo Frost,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/bd578d46e3974cc2ab28abe62b29bf2a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/05aade1339e14532aa4f045fae558824,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1176709781', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#cash #clawmachine #iphone #money,0,0,0,0,0,0,0,0,0,0
3,SA,7073481308176928001,1646923207,إعلان# #skincare #satisfying #explor,6612735697411457030,Beauty specialist🧚🏽,"🇸🇦
- شاهرة عبدالله 💎
- أخصائية تجميل بشرة ✨
- مجمع واسني الطبي بخميس مشيط📍",0,False,https://www.tiktok.com/@shahira.91/video/7073481308176928001?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073481308176928001&source=h5_m,579487,14,50,348,4214,6678884126759586562,6678884126759586562,141,6678884126759586562,Countdown,Official Sound Studio,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6690582d9ce24585a974e9fea74e3c60,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ea44895ca6874152b1607a83e8ccc2ab,False,True,,,,,[],0,0,Bhutan,# #skincare #satisfying #explor,0,0,0,0,0,0,0,0,0,0
4,US,7088673274862898434,1650460363,😂😂😂,7043629618016617474,sunflower,Remember to follow me.,0,False,https://www.tiktok.com/@sunflower.0806/video/7088673274862898434?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088673274862898434&source=h5_m,21400066,97,976,1765,164792,7088673276159871746,7088673276159871746,72,7088673276159871746,original sound - sunflower.0806,sunflower,7.043629618016617e+18,sunflower,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7088673279531092738.mp3,,False,False,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
5,US,7096147285268253998,1652200542,@wayofwadeofficial #wayofwade #basketballshoes #bball #newshoes,6803177377246577670,Winona Kicks,"daily sneaker content
📍MN",0,False,https://www.tiktok.com/@winonakicks/video/7096147285268253998?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096147285268253998&source=h5_m,2800872,308,704,3265,80722,6767863795072224005,6767863795072224005,72,6767863795072224005,original sound - kennathomsen (Contains music from: Yamborghini High (feat. Juicy J) - A$AP Mob),"Contains music from: ""Yamborghini High (feat. Juicy J)""",6.712486558354376e+18,Kenna Thomsen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1652310569351205.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d28ce500783154632730f197203c18bf.json,False,False,A$AP Mob,Yamborghini High (feat. Juicy J),original sound - kennathomsen (Contains music from: Yamborghini High (feat. Juicy J) - A$AP Mob),"Contains music from: ""Yamborghini High (feat. Juicy J)""",[],0,0,Bhutan,#wayofwade #basketballshoes #bball #newshoes,0,0,0,0,0,0,0,0,0,0
6,US,7075079729925197098,1647295368,#magician #magic #magictrick #fyp #amazing #viral #magictricks,6759221918765630470,Gianni Palumbo,Magician | NJ,0,False,https://www.tiktok.com/@gianni_palumbo/video/7075079729925197098?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075079729925197098&source=h5_m,144356572,193357,860493,1465553,12413544,7075079715458976555,7075079715458976555,72,7075079715458976555,original sound - gianni_palumbo,Gianni Palumbo,6.75922191876563e+18,Gianni Palumbo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075079727320484650.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6d838cf7f47075848cd0108220afebf0.json,False,False,,,,,[],0,0,Bhutan,#magician #magic #magictrick #fyp #amazing #viral #magictricks,0,0,0,0,0,1,0,0,1,0
7,VN,7074565581969689862,1647175659, ,7008197815676290054,zenlive,❤️ Follow me! ❤️,0,False,https://www.tiktok.com/@quanghue1709/video/7074565581969689862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074565581969689862&source=h5_m,37568713,5438,57255,144976,417574,7074565550126418693,7074565550126418693,72,7074565550126418693,original sound - quanghue1709,zenlive,7.00819781567629e+18,zenlive,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074565571139930885.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7a3864ec52b372bedbf054c9a835a962.json,False,False,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
0,BT,7099674716838939905,1653021838,This is for all the tiktoker💕plz try this song in any trends or entertainment guys😘#fyp #fypシ #sangaywangmo171 #dancer #dance #xyzbca #0324mytest #bts #bhutanesemuser 🇧🇹😇🙏,6534308990732473359,Sangay Wangmo,DANCER,0,False,https://www.tiktok.com/@sangaywangmo171/video/7099674716838939905?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099674716838939905&source=h5_m,120422,137,50,597,8505,7099648539516521218,7099648539516521218,72,7099648539516521218,original sound - biker___x (Contains music from: NgA ChoeLu Gha - Rinchen Wangda),"Contains music from: ""NgA ChoeLu Gha""",6.595404158832312e+18,Biker__X (B3),False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099648489722104578.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5133a5bbb59d95f808a9e5afb2b8568e.json,False,False,Rinchen Wangda,NgA ChoeLu Gha,original sound - biker___x (Contains music from: NgA ChoeLu Gha - Rinchen Wangda),"Contains music from: ""NgA ChoeLu Gha""",[],0,0,Bhutan,#fyp #fypシ #sangaywangmo171 #dancer #dance #xyzbca #0324mytest #bts #bhutanesemuser,1,1,0,0,0,1,1,0,0,1
1,BT,7077202433008536834,1647789599,Bored 😜 #fyp,6545375010523976719,Sonam Max Choki,"✨Bhutan🇧🇹✨ 
Proud Bhutanese 😉",0,False,https://www.tiktok.com/@sonammaxchoki/video/7077202433008536834?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077202433008536834&source=h5_m,127442,39,10,131,6215,7076397854264396590,7076397854264396590,72,7076397854264396590,original sound - uwang77,Mummy_Ugyen,6.583780375670211e+18,Mummy_Ugyen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076397937567206187.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b7179276ffe12705f32cbf59a9ad106d.json,False,False,,,,,[],0,0,Bhutan,#fyp,0,0,0,0,0,1,0,0,0,0
2,US,7079792507793526018,1648392648,Children are delighted.  Guys know how to surprise 😎,6827402674172298245,Хищники света,⚡️We flew to you from Mars🛸,0,False,https://www.tiktok.com/@hishnikisveta/video/7079792507793526018?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079792507793526018&source=h5_m,16742086,5551,8665,54059,1427533,6918739472922282754,6918739472922282754,72,6918739472922282754,original sound - era_ays (Contains music from: 2 Phút Hơn (KAIZ Remix) - Pháo),"Contains music from: ""2 Phút Hơn (KAIZ Remix)""",6.696462907733378e+18,Era Ays,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6918739447647685377.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/dadcc1904a093242c452b6a57b23aec5.json,False,False,Pháo,2 Phút Hơn (KAIZ Remix),original sound - era_ays (Contains music from: 2 Phút Hơn (KAIZ Remix) - Pháo),"Contains music from: ""2 Phút Hơn (KAIZ Remix)""",[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
3,US,7080028796455226667,1648447664,You all say let him win a game.#billiards #fuuny #joke #men #foryou,7078663558583469102,Funny 888,"Billiard fan.Thanks TikTok!
Good things sharing👍👍
❤️❤️⬇️⬇️⬇️⬇️❤️❤️",0,False,https://www.tiktok.com/@weddlebint9386/video/7080028796455226667?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080028796455226667&source=h5_m,19826458,911,11073,17200,652760,7080028705719962410,7080028705719962410,72,7080028705719962410,original sound - weddlebint9386,Funny 888,7.078663558583469e+18,Funny 888,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080028783159298862.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/e8cf65de94cfcc1134f4dfa81ce04ba9.json,False,False,,,,,[],0,0,Bhutan,#billiards #fuuny #joke #men #foryou,0,0,1,0,0,0,0,0,0,0
4,US,7103212321090096426,1653845497, ,6959933543171507205,Ted.life.hacks,"Wonderful ideas🧠🧠

Life's Little Helper🦾🦾

Follow me now!👀👀👀",0,False,https://www.tiktok.com/@ted.life.hacks/video/7103212321090096426?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103212321090096426&source=h5_m,1507409,156,82,626,28225,7078357138325736234,7078357138325736234,72,7078357138325736234,original sound - zack.axewell,Zack max,7.067730012935095e+18,Zack max,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078357161369144110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ea0fc00e775eb952828396d25d740ca2.json,False,False,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
5,US,7097272417801882926,1652462507,#duet with @_scotty_d #LENOVOJUSTBEYOU #duet #foryoupage #foryou #fyp #funny,7022300455440024581,🖤🪐,"Let’s make it too 600k🤞🏾

Carldeye999@gmail.com 📮",0,False,https://www.tiktok.com/@thoelian/video/7097272417801882926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097272417801882926&source=h5_m,17715037,5048,5387,4532,955955,7088589921631767302,7088589921631767302,72,7088589921631767302,original sound - _scotty_d,GREASE KING,7.021847419719157e+18,GREASE KING,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088589907635424005.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/00e0aa278805f43fd112790d23b9cb85.json,False,False,,,,,[],0,0,Bhutan,#duet #LENOVOJUSTBEYOU #duet #foryoupage #foryou #fyp #funny,0,0,1,1,1,1,0,0,0,0
6,US,7102669999151746350,1653719230, ,7052664190134453254,Satisbiaoge,,0,False,https://www.tiktok.com/@satisbiaoge/video/7102669999151746350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102669999151746350&source=h5_m,274766,24,48,19,1283,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
7,KR,7094809444608904449,1651889052,#cutebaby #세쌍둥이 #baby #패션 #아기 #고양이 #cute #추천 #funny #fashion #girls #outfit,7049667816581170177,kidsbrandsstudio,,0,False,https://www.tiktok.com/@kidsbrandsstudio/video/7094809444608904449?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094809444608904449&source=h5_m,1520011,596,1261,2372,196915,6371736614556830465,6371736614556830465,22,6371736614556830465,이쁘다니까,Eddy Kim,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c0d28b609d694998966291c10541390d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/479874302cb6426cb1c5e15f5a608206,False,True,,,,,[],0,0,Bhutan,#cutebaby #세쌍둥이 #baby #패션 #아기 #고양이 #cute #추천 #funny #fashion #girls #outfit,0,0,0,0,1,0,0,0,0,0
0,BT,7092048781071453442,1651246284,clearing drafts #0324mytest #fylシ #foryoupage #tiktokbhutan🇧🇹 #phuntshokinrab #xyzbca #viral,91520997857648640,_kinrab_,"🌸
ig : phuntsho_kinrabdema",0,False,https://www.tiktok.com/@phuntsho_kinrab/video/7092048781071453442?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092048781071453442&source=h5_m,82224,31,5,476,5643,7065361590693939973,7065361590693939973,72,7065361590693939973,Rover (Contains music from: ROVER - Mattinthecut),"Contains music from: ""ROVER""",7.008565845694727e+18,™️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7065361598096886534.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6c573635d51670e7038d7f5b83e4781a.json,False,False,Mattinthecut,ROVER,Rover (Contains music from: ROVER - Mattinthecut),"Contains music from: ""ROVER""",[],0,0,Bhutan,#0324mytest #fylシ #foryoupage #tiktokbhutan🇧🇹 #phuntshokinrab #xyzbca #viral,1,0,0,1,0,0,0,0,1,1
1,BT,7074836905610710274,1647238832,D.C @Lhatsholhatsho #fyp #mephamleledolma #bhutanesetiktoker,6882398909453927429,Mepham Lele Dolma,New✨,0,False,https://www.tiktok.com/@mephamleledolma0/video/7074836905610710274?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074836905610710274&source=h5_m,97572,122,51,5,6801,7066738531301165826,7066738531301165826,72,7066738531301165826,original sound - jwfproductions,JWF-Productions,6.62504891031244e+18,JWF-Productions,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7066738526116743938.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f2e9b24f880b86544407376ca76600c3.json,False,False,,,,,[],0,0,Bhutan,#fyp #mephamleledolma #bhutanesetiktoker,0,0,0,0,0,1,0,0,0,0
2,US,7074020409963875630,1647048726,Treasure Seeker #shorts #fyp #foryou #cartoon #fypシ,7071386889026585646,CartoonBox XD,"Please Follow Me 😘😘😘
Cartoon ʕっ•ᴥ•ʔっ¯\(◉‿◉)/¯",0,False,https://www.tiktok.com/@zingg8888/video/7074020409963875630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074020409963875630&source=h5_m,9607770,237,401,6345,408128,7074020394365225771,7074020394365225771,72,7074020394365225771,original sound - zingg8888,CartoonBox XD,7.071386889026586e+18,CartoonBox XD,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074020416599100206.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a8a7a65f80fbc4062afeea0bcfff7875.json,False,False,,,,,[],0,0,Bhutan,#shorts #fyp #foryou #cartoon #fypシ,0,0,1,0,0,1,1,0,0,0
3,KR,7070694171727777026,1646274276,무좀발톱 #asmr  #footcare #careasmr #asmranimation #liliholic #발관리 #asmr소리 #추천 #care #fyp #stopmotion #satisfying,6983713288849146881,Lili holic,"Youtube 👆
Hello ❤️ I make ASMR animation 🎨",0,False,https://www.tiktok.com/@lili.holic/video/7070694171727777026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070694171727777026&source=h5_m,28362825,3631,2791,687,1246155,7070694159450901249,7070694159450901249,24,7070694159450901249,original sound - lili.holic,Lili holic,6.983713288849147e+18,Lili holic,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070694133135952641.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/75155493207fa36e5bd68f00ab46bb06.json,False,False,,,,,[],0,0,Bhutan,#asmr #footcare #careasmr #asmranimation #liliholic #발관리 #asmr소리 #추천 #care #fyp #stopmotion #satisfying,0,0,0,0,0,1,0,0,0,0
4,NG,7073811191709142278,1647000014,Respect🔥🔥🔥💯 #nigeriarespect #olakliz_ #respect #viralvideo #nigeriantiktok,7050983937125172230,Olakliz⭐,"🔝FOLLOW MY INSTAGRAM⏫
📱DM IG FOR AN ADVERT🎁
⚡RESPECT VIDEO 4🆓
👑REACTION😱",0,False,https://www.tiktok.com/@olakliz_/video/7073811191709142278?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073811191709142278&source=h5_m,6150315,154,1798,47402,130536,6972547500221663233,6972547500221663233,10036,6972547500221663233,Ameno Amapiano Remix (You Wanna Bamba),Goya Menor & Nektunez,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a8eb3491a39549ee9e81b541f607dd31,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9d4322ff12004fcdaf2c41e184544ecf,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1603826298', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#nigeriarespect #olakliz_ #respect #viralvideo #nigeriantiktok,0,0,0,0,0,0,0,0,0,0
5,US,7093974373702421802,1651694620,What was their thoughts? 👀,6820828488410006534,critical,"Chicago 
@bangenergy select
Get 10% off use code RAY10👇
📧criticalemails@yahoo",0,False,https://www.tiktok.com/@criticalmoves/video/7093974373702421802?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093974373702421802&source=h5_m,5403781,225,244,3360,173947,6879758480840903426,6879758480840903426,72,6879758480840903426,original sound - ssujdee,Beth,6.829381919223465e+18,Beth,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6879758443280993025.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bc503c12fcba4ed3981dd3eb00d9fa16.json,False,False,,,,,[],0,0,Bhutan,,0,0,0,0,0,0,0,0,0,0
6,US,7097387567720484138,1652489316,#JusticeForJacoriShaw #LL300 #444 #grivingneverstops💔,6881740643858105349,Chataa 🥀,"ORIGINAL 💋 
LL300 🕊🌎 
444",0,False,https://www.tiktok.com/@chataaa300/video/7097387567720484138?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097387567720484138&source=h5_m,153411,157,8,7,7221,6824150014336436998,6824150014336436998,72,6824150014336436998,original sound - vlovesdads,vanessaalli,1834557.0,vanessaalli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/3168c635a65be0d3e91b9b6a323ce7a9.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c5e0c79ed161e4bf86d62a137ec62039.json,False,False,,,,,[],0,0,Bhutan,#JusticeForJacoriShaw #LL300 #444 #grivingneverstops💔,0,0,0,0,0,0,0,0,0,0
7,US,7074964805504765226,1647268614,#fish #fishing #bigfish #fyp #foryou #TheAdamProject,6949061150194222085,jack.mike09,,0,False,https://www.tiktok.com/@jack.mike09/video/7074964805504765226?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074964805504765226&source=h5_m,13312006,146,1555,3095,184664,6586947002464996102,6586947002464996102,10036,6586947002464996102,Oh No,Kreepa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9d4ba025fbb541578bca83b158770608,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9e4e254988e6486096f2d252e72885d2,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1491237429', 'external_song_key': 'apple_song_id'}]",0,0,Bhutan,#fish #fishing #bigfish #fyp #foryou #TheAdamProject,0,0,1,0,0,1,0,0,0,0
0,BT,7094223579230784769,1651752643,"If u know where this step is from, u a LEGEND 🤌🏻 #fypシ #0324mytest #superjunior #sorrysorry #trending #xyzbca #foryou",7612370,Sangay Choephel,"Doing all kinds of weird and random stuffs 
🇧🇹",0,False,https://www.tiktok.com/@s_choephel/video/7094223579230784769?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094223579230784769&source=h5_m,45239,38,2,68,2258,7073776380529412891,7073776380529412891,24,7073776380529412891,See Tình - Hoàng Thuỳ Linh (Sped Up Version) (Contains music from: See Tình (Speed Up Version) - Hoang Thuy Linh),"Contains music from: ""See Tình (Speed Up Version)""",6.968091976688895e+18,Tik Toker,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073776365463472923.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c5b007c98cdc5b5d77f0260488f74ae.json,False,False,Hoang Thuy Linh,See Tình (Speed Up Version),See Tình - Hoàng Thuỳ Linh (Sped Up Version) (Contains music from: See Tình (Speed Up Version) - Hoang Thuy Linh),"Contains music from: ""See Tình (Speed Up Version)""",[],0,0,Bhutan,#fypシ #0324mytest #superjunior #sorrysorry #trending #xyzbca #foryou,1,0,1,0,0,0,1,0,0,1
