,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_trending,hash_viral,hash_xyzbca
7,US,7095886225449536810,1652139758,#cute #cutebaby #pet #cutepuppy #cutedog #animals #viral #viralvideo #trending #snow,6866703863426368517,Will,"My cashapp is $InfamousKillz
Twitch: InfamousKillz
Youtube: Game of Throws",0,False,https://www.tiktok.com/@ttvinfamouskillz/video/7095886225449536810?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095886225449536810&source=h5_m,882964,453,3324,1314,68749,7095886205581151018,7095886205581151018,72,7095886205581151018,original sound - ttvinfamouskillz,Will,6.866703863426369e+18,Will,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095886231887678251.mp3,,False,False,,,,,[],0,0,Cook Islands,#cute #cutebaby #pet #cutepuppy #cutedog #animals #viral #viralvideo #trending #snow,0,0,0,0,0,0,0,1,1,0
0,IT,7094251667671026949,1651759184,Mmm daddy..sorry daddy😂💦 #anime #lockscreen #recommendations #4you #attackontitan,280483223279755264,your anime girl👑,"IG: @fesch6 
Cooperation: feschenko090@gmail.com
YELLOW MUKBANG🤤🍜👇🏻",0,False,https://m.tiktok.com/v/7094251667671026949.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094251667671026949&source=h5_m,2422052,59633,2928,3159,296400,6981373208905698054,6981373208905698054,72,6981373208905698054,Your lockscreen is wgat gets you pregnant,UNDER YOUR BED💗🧑🏽‍🚀,6.976156273583932e+18,UNDER YOUR BED💗🧑🏽‍🚀,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6981373372391295750.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8cd1603949ae868833d03ef06a4a9abd.json,False,False,,,,,[],0,0,Cook Islands,#anime #lockscreen #recommendations #4you #attackontitan,0,0,0,0,0,0,0,0,0,0
1,US,7101018599682346286,1653334733,SJU for the Next 4 ❤️🤍🤞🏽 || IG - @McPlayGT Follow for more! 👀☺️ #fyp #foryou #asian #mom #prank #comedy #funny #trend #trending #viral,55584103588200448,McPlayGT,"Snap - @McPlayGT
mcplaygt@dulcedo.com
18 NYC",0,False,https://m.tiktok.com/v/7101018599682346286.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101018599682346286&source=h5_m,69513,47,7,2,8911,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Cook Islands,#fyp #foryou #asian #mom #prank #comedy #funny #trend #trending #viral,0,1,0,1,1,0,0,1,1,0
2,US,7103550244511747374,1653924177,That looks so good,7020473118821975046,Nick Smithyman 😁,"Better content on my YT ⤴️
Biz: NickSmithyMgmt@outlook.com
⬇️ New video ⬇️",0,False,https://m.tiktok.com/v/7103550244511747374.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103550244511747374&source=h5_m,366256,317,213,167,54819,6829869220533143553,6829869220533143553,10033,6829869220533143553,Amore mio aiutami - Main Theme,Piero Piccioni,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1b5034f607f341f0b9d3980ff1ab7e22,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a0ddf828c68e4757a3e9c22019a7d224,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '404406941', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
3,AU,7103476963460828417,1653907115,#stitch with @Direct #history #learn #facts,6728892004912235525,Aslan Pahari,"24 | Sydney, Australia📍
paharikawa@gmail.com
New PODCAST episode - link ⬇️",0,False,https://m.tiktok.com/v/7103476963460828417.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103476963460828417&source=h5_m,969788,848,120,374,147139,6774337780320307201,6774337780320307201,10033,6774337780320307201,Secunda,Jeremy Soule,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/acbfca4f477f4486b175e82916e6d6a3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2063c42baee14ed9969b6b6a9bf3a81d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '596951755', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#stitch #history #learn #facts,0,0,0,0,0,0,0,0,0,0
4,US,7099636073206238507,1653012837,Bringing home a new puppy? Here are some essentials. #puppy #dogtraining #dogtrainingtips #puppytraining #puppytips #dog #atl #TopGunMode #fyp,6925062278714885126,Kaizen Canine,🐕 Dog Communication & 👨‍👩‍👧‍👦 Owner Education is the key to success.,0,False,https://m.tiktok.com/v/7099636073206238507.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099636073206238507&source=h5_m,2160354,959,341,935,210196,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#puppy #dogtraining #dogtrainingtips #puppytraining #puppytips #dog #atl #TopGunMode #fyp,0,0,0,0,1,0,0,0,0,0
5,AU,7103092676295281921,1653817641,Howww tho? 🤔🥴 #Jokes #ButReally #fyp,6928161937864393734,ForTheLOLs,All for LOLs 👷🏽‍♂️✌🇦🇺 Perth📍FIFO ✈️,0,False,https://m.tiktok.com/v/7103092676295281921.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103092676295281921&source=h5_m,92694,355,203,205,8751,7089311959971007278,7089311959971007278,72,7089311959971007278,Take me away sped up,🌴,7.088884984631854e+18,🌴,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7089311999053646634.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/79ed445480bfd5be1066299898183e90.json,False,False,,,,,[],0,0,Cook Islands,#Jokes #ButReally #fyp,0,0,0,0,1,0,0,0,0,0
6,US,7100248256931712299,1653155372,Had to bring this one back @juucyj // pls tag dc!,6867892391111640069,anasobonja,"Not rly sure what I’m doing
Sc: ana_s18
Business: ana@influencermgmt.com",0,False,https://m.tiktok.com/v/7100248256931712299.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100248256931712299&source=h5_m,180916,86,25,268,30348,7035384842733030150,7035384842733030150,72,7035384842733030150,Livin Lovely,Kay🦋,6.641686026615144e+18,Kay🦋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7035384893505014533.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7a6e041ac3d8a4b76ff732256a8339bd.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
7,AU,7091222683274317057,1651053944,Yippee Ki Yay mf x #fyp,6602008446022516741,Lanii,"🚩
🇫🇯 || syd📍",0,False,https://m.tiktok.com/v/7091222683274317057.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091222683274317057&source=h5_m,86775,191,194,1372,19888,7079920603117947649,7079920603117947649,72,7079920603117947649,original sound - sholita.umutauq,Sholita.Umutaua,6.937391558568953e+18,Sholita.Umutaua,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7079920600428366594.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/611c789bad99eacd64ee86d4ba51b5b8.json,False,False,,,,,[],0,0,Cook Islands,#fyp,0,0,0,0,1,0,0,0,0,0
0,AU,7103487637343784198,1653909603,She is the definition of never give up! #realpeople #crimetok #shocking #insane #truecrime #sad #viral #sad,6718845672126694406,HK,"People aren’t perfect!
Have a confession? 
Email me: sevensinscrime@gmail.com",0,False,https://m.tiktok.com/v/7103487637343784198.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103487637343784198&source=h5_m,225441,96,60,81,12574,6817193198436255745,6817193198436255745,10036,6817193198436255745,"Suspense, horror, piano and music box",takaya,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ec28b201a97b4673ba761ff39b60fe91,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/67e28fbf41ac48cb9fb71159aa5de1d0,True,True,,,,,[],0,0,Cook Islands,#realpeople #crimetok #shocking #insane #truecrime #sad #viral #sad,0,0,0,0,0,0,0,0,1,0
1,US,7096645448714308907,1652316528,“hiya georgie” 🤡 #derkslurp #foryoupage gross 🤢,21038464,derkslurp,"business: derkslurp@nightmedia.co
⬇️💖✨NEW YOUTUBE VIDEO✨💖⬇️",0,False,https://m.tiktok.com/v/7096645448714308907.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096645448714308907&source=h5_m,1164688,673,77,255,140448,7080960633952373510,7080960633952373510,72,7080960633952373510,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER (Contains music from: Renegade - Aaryan Shah),"Contains music from: ""Renegade""",6.856971798837724e+18,ᴢ ᴇ ʟ ᴀ ʟ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080960638717610757.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/888b4db7b082ce85d33da0c32783d45c.json,False,False,Aaryan Shah,Renegade,AARYAN SHAH RENEGADE SLOWED BY LUCZYFER (Contains music from: Renegade - Aaryan Shah),"Contains music from: ""Renegade""",[],0,0,Cook Islands,#derkslurp #foryoupage,0,0,1,0,0,0,0,0,0,0
2,GB,7093069399527083270,1651483917,#movie 👉👉👉🔞@wowovideo,7084942381623706630,mistymovies,"Group-buy Netflix accout lowest price
👇👇👇",0,False,https://m.tiktok.com/v/7093069399527083270.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093069399527083270&source=h5_m,5491742,364,259,635,282879,6876302000137439246,6876302000137439246,10036,6876302000137439246,Paris,斌杨Remix,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/afa6612d4efa4b029fb656f468dd6442,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/02d15d9704e34920abe2d4ec983893f9,False,True,,,,,[],0,0,Cook Islands,#movie,0,0,0,0,0,0,1,0,0,0
3,GB,7099534781934767366,1652989255,Carbonara on Steroids 😁#menwiththepot #foodporn #asmr #fyp #foryou #nature #forest #cooking #food #fire #pasta #karen,6810741827034809349,menwiththepot,Knives ⬇️,0,False,https://m.tiktok.com/v/7099534781934767366.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099534781934767366&source=h5_m,24192718,6148,23426,20731,2519670,7099534791367854854,7099534791367854854,72,7099534791367854854,original sound - menwiththepot,menwiththepot,6.810741827034809e+18,menwiththepot,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099534808279223046.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1194dca06ff4f831a6582bb155af6ea9.json,False,False,,,,,[],0,0,Cook Islands,#menwiththepot #foodporn #asmr #fyp #foryou #nature #forest #cooking #food #fire #pasta #karen,0,1,0,0,1,0,0,0,0,0
4,US,7101792932088368426,1653515020,Eating gummy foods for 24 hours #fyp #foryou #xyzbca,6709908858191938565,Heyimparis,"Business: ron@gochuent.com

REACTING TO MY SISTERS TIKTOKS part 3 BELOW⬇️ ⬇️",0,False,https://m.tiktok.com/v/7101792932088368426.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101792932088368426&source=h5_m,2239979,1085,295,832,291442,7101792916493896490,7101792916493896490,72,7101792916493896490,original sound - brotherofcolor,Heyimparis,6.709908858191939e+18,Heyimparis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101792952279763755.mp3,,False,False,,,,,[],0,0,Cook Islands,#fyp #foryou #xyzbca,0,1,0,0,1,0,0,0,0,1
5,GB,7103223849839365382,1653848183,Live recording  #sessionrecording #goldsmithscollege  Budding guitarists check out Fender Play https://prf.hn/click/camref:1100lp3NG,6591233750854811654,Clintonrock59,"Guitarist, online tuition, session musician 
cash app/£Clintonrockjones",0,False,https://m.tiktok.com/v/7103223849839365382.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103223849839365382&source=h5_m,391,6,0,0,41,7041921629911304962,7041921629911304962,10036,7041921629911304962,Say It Right - Sped Up Remix,Nelly Furtado & Speed Radio,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/5e01190004ee45df92edbc4935bec747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0c167e45ed64462ba4294a53ca608b24,False,True,,,,,[],0,0,Cook Islands,#sessionrecording #goldsmithscollege,0,0,0,0,0,0,0,0,0,0
6,PH,7103181747210243355,1653838379,the kings have returned 👑,6911241458357076994,LevianneCollins,"pansexual
codm content muna coz tinatamad me magtiktok",0,False,https://m.tiktok.com/v/7103181747210243355.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103181747210243355&source=h5_m,137589,154,364,1078,16484,7103181755502365467,7103181755502365467,24,7103181755502365467,original sound - leviannee,LevianneCollins,6.911241458357077e+18,LevianneCollins,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103181770559867674.mp3,,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
7,FR,7102131048351272198,1653593745,"🧡  wow , beautiful woman 💞💞💞❤️‍🔥#iu #korea #kpop #festivaldecannes #kdrama #broker",218628658779803649,Laïmin ♡,"⟬⟭ ⟭⟬  ♡
All the videos are taken by me. 🦋",0,False,https://m.tiktok.com/v/7102131048351272198.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102131048351272198&source=h5_m,2943226,2615,2457,94,462240,7102131036423490309,7102131036423490309,72,7102131036423490309,original sound - _laimin_,Laïmin ♡,2.1862865877980365e+17,Laïmin ♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102131020954209029.mp3,,False,False,,,,,[],0,0,Cook Islands,#iu #korea #kpop #festivaldecannes #kdrama #broker,0,0,0,0,0,0,0,0,0,0
0,GB,7093558398427352325,1651597769,#fyp #viral,6894706268604433410,nizzythakidd,"Charlie@grail-talent.com
Insta- nizzythekidd.1",0,False,https://www.tiktok.com/@nizzythakidd/video/7093558398427352325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093558398427352325&source=h5_m,12904120,37245,37703,68493,3204032,7093558405247273733,7093558405247273733,72,7093558405247273733,original sound - nizzythakidd,nizzythakidd,6.894706268604433e+18,nizzythakidd,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093558399052319494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/525ee534162e04cc78a40d8979d95e7f.json,False,False,,,,,[],0,0,Cook Islands,#fyp #viral,0,0,0,0,1,0,0,0,1,0
1,DE,7103211953404824838,1653845413,real life pov #viral#pov#boy#elevatorboys#caughtin4k,6813884539272201221,jacob rott,"IG: jacobrott
boy meets world 🌍 

𝕳𝖊𝖑𝖑 𝖜𝖆𝖘 𝖇𝖔𝖗𝖎𝖓𝖌",0,False,https://www.tiktok.com/@jacob_rtt/video/7103211953404824838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103211953404824838&source=h5_m,1588444,983,460,31,295833,7062190680260594434,7062190680260594434,72,7062190680260594434,original sound - annasmygf (Contains music from: I am Back Lugro - Muzammal),"Contains music from: ""I am Back Lugro""",7.060790991088158e+18,anna ❤︎,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7062190701764725505.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/003e79ad24ea8dec480053730e7be64f.json,False,False,Muzammal,I am Back Lugro,original sound - annasmygf (Contains music from: I am Back Lugro - Muzammal),"Contains music from: ""I am Back Lugro""",[],0,0,Cook Islands,#viral#pov#boy#elevatorboys#caughtin4k,0,0,0,0,0,0,0,0,1,0
2,US,7100544852873530667,1653224431, ,7097460159031886894,Sunder,"Sty happy, thank you for your praise and attention!",0,False,https://www.tiktok.com/@mnbv6100/video/7100544852873530667?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100544852873530667&source=h5_m,846115,154,23,129,86420,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
3,AU,7096302835175853314,1652236761,Straight to the Olympics 🙌💪🏃🏼‍♀️ #FitTok #athletics #noonecanstopme #australia #running 🎥 todayshow/IG,6802397819363591173,Kayo Sports,"Streaming sports of all sorts.
⚽️🏀🏏🏉🏈⛳️🏓⚾️🏑
New users get 14 days free 👇",2,False,https://www.tiktok.com/@kayosports/video/7096302835175853314?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096302835175853314&source=h5_m,7312430,5720,7187,11424,808563,7096302791865502465,7096302791865502465,72,7096302791865502465,original sound - kayosports,Kayo Sports,6.802397819363591e+18,Kayo Sports,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096302783908907778.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2f5dae05570242e75fe56a48ed0ef508.json,False,False,,,,,[],0,0,Cook Islands,#FitTok #athletics #noonecanstopme #australia #running,0,0,0,0,0,0,0,0,0,0
4,CA,7103305107160206598,1653867102,She was ready to fight #fyp #foryoupage #viral #prank #jamaica,6718487619405988870,Tyrese Shaw,"Road to 40k
Tryna make the world a better place, one laugh at a time",0,False,https://www.tiktok.com/@tyres3e/video/7103305107160206598?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103305107160206598&source=h5_m,1328658,4016,5901,5135,230032,7103305087254072069,7103305087254072069,72,7103305087254072069,original sound - tyres3e,Tyrese Shaw,6.718487619405989e+18,Tyrese Shaw,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103305095294487302.mp3,,False,False,,,,,[],0,0,Cook Islands,#fyp #foryoupage #viral #prank #jamaica,0,0,1,0,1,0,0,0,1,0
5,US,7102524399051377962,1653685328,seconds to realize a lifetime of wrong #toblerone #firsttime #todayyearsold #inmy30s #todayilearned #tipsandtricks #lifehacks,59336629030514688,sidneyraz,"telling u things i didn’t 
know b4 i was in my 30s
biz: sidneyraz@gmail.com",0,False,https://www.tiktok.com/@sidneyraz/video/7102524399051377962?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102524399051377962&source=h5_m,3470793,3230,19256,5629,349930,7102524366436600622,7102524366436600622,72,7102524366436600622,original sound - sidneyraz,sidneyraz,5.933662903051469e+16,sidneyraz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102524398992853806.mp3,,False,False,,,,,[],0,0,Cook Islands,#toblerone #firsttime #todayyearsold #inmy30s #todayilearned #tipsandtricks #lifehacks,0,0,0,0,0,0,0,0,0,0
6,DE,7100638882953268485,1653246323,Credit: Azerrz #youtube #azerrz #funny #impressions #foryou #voice #face,7038205836276024326,TheEndorphinChannel,"Your daily dose of endorphin!
YouTube clips and more!
3 videos a day!",0,False,https://www.tiktok.com/@theendorphinchannel/video/7100638882953268485?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100638882953268485&source=h5_m,4760028,3320,3652,131,1017470,6822719552044926978,6822719552044926978,10033,6822719552044926978,Deep Turkish Web,Kingmen,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/5966daab540b4d3fbf0b8189af49998a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5773e954661d4b99b190c779d15312ed,False,True,,,,,[],0,0,Cook Islands,#youtube #azerrz #funny #impressions #foryou #voice #face,0,1,0,1,0,0,0,0,0,0
