,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_bdtiktokofficial,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_tiktok,hash_trending,hash_unfrezzmyaccount,hash_video,hash_viral
0,BD,7102007665705880858,1653565016,💔🙂 #atifahmedniloy #munna22love,6986555078548440091,Rakibul Islam Munna,"Munna Ankon✌️
22 June 🎂
Cricket
Relationship 🥰
FB - Rakibul Islam Munna",0,False,https://www.tiktok.com/@munna22love/video/7102007665705880858?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102007665705880858&source=h5_m,864408,318,418,162,96242,6846271579840579586,6846271579840579586,10033,6846271579840579586,Jar Lagiya Khoda Tumi,Atif Ahmed Niloy,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3bfe8631ba87419cb797e086137608b3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cbd9a8fd2ec249fbb217705a9f147b65,False,True,,,,,[],0,0,Bangladesh,#atifahmedniloy #munna22love,0,0,0,0,0,0,0,0,0,0
1,BD,7089880372200213786,1650741412,Silver color jara like kore comments koro #RojarDin #afrozjd_fam #afrozjd01 #foryoupage #viraltiktok #StitchKindness #foryou #jdfam #duet,6546931627526722560,Afroz Jd The Hair Expert,"Iam here contact me 👉🏻 01615585228 
Iam always active 💚",0,False,https://www.tiktok.com/@afrozjd01/video/7089880372200213786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089880372200213786&source=h5_m,3365545,187,369,265,124237,7087242305484163841,7087242305484163841,72,7087242305484163841,original sound - arohi_mim98,🔥Arhoi Mim🔥,6.690501509253613e+18,🔥Arhoi Mim🔥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087242302472588034.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8669ef8df7346b0ac31d74ea417ea22e.json,False,False,,,,,[],0,0,Bangladesh,#RojarDin #afrozjd_fam #afrozjd01 #foryoupage #viraltiktok #StitchKindness #foryou #jdfam #duet,0,1,1,0,0,0,0,0,0,0
2,US,7100507933515205934,1653215841,#foryou #beauty #fyp #fyp,7093188863519097899,ddr2711,Hi,0,False,https://www.tiktok.com/@ddr2711/video/7100507933515205934?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100507933515205934&source=h5_m,3477732,896,1551,5571,66747,6650702085941627654,6650702085941627654,72,6650702085941627654,original sound - rawston_ (Contains music from: Friendships - Pascal Letoublon),"Contains music from: ""Friendships""",6.615832991958565e+18,Mj.无名氏,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1623706563770373.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/58517dc6bed5f8a259a5075d141d011d.json,False,False,Pascal Letoublon,Friendships,original sound - rawston_ (Contains music from: Friendships - Pascal Letoublon),"Contains music from: ""Friendships""",[],0,0,Bangladesh,#foryou #beauty #fyp #fyp,0,1,0,2,0,0,0,0,0,0
3,BD,7078651157412842779,1648126905,Reply to @king_misbah_03 কেও আমিন না লেখে যাবেন না #bdtiktokofficial #fypシ #foryoupage,6995115814744851462,𝑬𝒎𝑶𝒏-𝑯𝒂𝑺𝒂𝒏,"Ñìkñámé:ÊmØñ
ÃgÈ:18+
Múslîm
Live îñ Çháñdpùr
😈🔥",0,False,https://www.tiktok.com/@emonhasan1436/video/7078651157412842779?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078651157412842779&source=h5_m,192815,5005,8812,1529,76881,7077917260731403035,7077917260731403035,72,7077917260731403035,original sound - prince_nihab_10,👑PRINCE_NIHAB_10👑,6.995971095829022e+18,👑PRINCE_NIHAB_10👑,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7077917259540220698.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0d93b1011998a0cf91468c6bb786398b.json,False,False,,,,,[],0,0,Bangladesh,#bdtiktokofficial #fypシ #foryoupage,1,0,1,0,1,0,0,0,0,0
4,PK,7096060161856441627,1652180255,wait for end 😳😳😳😳😳#shoaib #fouryoupage #fouryou,6609131008326549509,SHOAIB❤️Ali,"Proud to be Muslim😇
My bestie Ali 😇
My day 14 February 😍
shoaib ❤️ali",0,False,https://www.tiktok.com/@shoaibaliofficial4/video/7096060161856441627?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096060161856441627&source=h5_m,3240421,258,281,5535,95481,7064552944796060442,7064552944796060442,72,7064552944796060442,original sound - juttbahadr (Contains music from: Lovely - Sara Medin),"Contains music from: ""Lovely""",6.633339148580307e+18,Jutt bahader,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7064552947316951835.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7e20f49c9ea6e65a461a6bc0d0a6c80a.json,False,False,Sara Medin,Lovely,original sound - juttbahadr (Contains music from: Lovely - Sara Medin),"Contains music from: ""Lovely""",[],0,0,Bangladesh,#shoaib #fouryoupage #fouryou,0,0,0,0,0,0,0,0,0,0
5,BD,7086279234557087003,1649902956,কপি লিংক করে দাও সবাই প্লিজ 🙏লাইক ফলো দিয়ে পাশে থাকো 🙏#fypシ #tiktokbd #viral #video,6990299240673166342,@💝SK Sad queen 💝,আমার স্বামি হলো আমার জান্নাত 🥰আমি গর্বিত কারন আমি একজন মুসলিম 🤲,0,False,https://www.tiktok.com/@kamalafroze/video/7086279234557087003?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086279234557087003&source=h5_m,331003,115,1540,43,11868,7086279238031592219,7086279238031592219,72,7086279238031592219,original sound - kamalafroze,@💝SK Sad queen 💝,6.990299240673166e+18,@💝SK Sad queen 💝,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7086279249161685786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/22c0a4319dd1cce308f9781e230e15a2.json,False,False,,,,,[],0,0,Bangladesh,#fypシ #tiktokbd #viral #video,0,0,0,0,1,0,0,0,1,1
6,BD,7088340078094748954,1650382783,#আল্লাহ #viral #foryoupage #farzana🥰,7069769807079703579,samir khan,plz sobai instagram idte follow koro sobai ke follow back dibo❤️🥀,0,False,https://www.tiktok.com/@samir_khan_2680/video/7088340078094748954?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088340078094748954&source=h5_m,216120,338,1183,3173,53221,7088310173558721306,7088310173558721306,72,7088310173558721306,original sound - sohaniakter33,voicer Sohani akter33,7.015903663529428e+18,voicer Sohani akter33,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7088311369967143707.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5019df5482f81c767224fbbba78833dc.json,False,False,,,,,[],0,0,Bangladesh,#আল্লাহ #viral #foryoupage #farzana🥰,0,0,1,0,0,0,0,0,0,1
7,CA,7103163237021060358,1653834070,Going to dinner ❤️,6772370938358547461,Diva,"Let’s connect, link in bio 😈🔥🙈👇🏽",0,False,https://www.tiktok.com/@diva__flawless/video/7103163237021060358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103163237021060358&source=h5_m,156644,102,91,323,10041,7103163214703201030,7103163214703201030,72,7103163214703201030,original sound - diva__flawless,Diva,6.772370938358547e+18,Diva,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103163230473833221.mp3,,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
0,BD,7093831040594087195,1651661248,#viral #fypシ゚viral #foryou #foryoupage #anfereezmyaccount😭😭😭💔💔💔 @bdtiktokofficial,6995373803929519105,M.A.Mafuj,"সব সময়  পাসে থাকবো❤️💯
  ইনসা আল্লাহ ❤️❤️💯",0,False,https://www.tiktok.com/@m.a.mafuj0/video/7093831040594087195?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093831040594087195&source=h5_m,860404,476,9446,175,126194,7085583229763275546,7085583229763275546,72,7085583229763275546,original sound - _its_your_anik_,👑 😈ঘাটাইলের নবাব  👑 😈,6.989520885213627e+18,👑 😈ঘাটাইলের নবাব  👑 😈,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7085583241012349723.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8f7719ffe5ee13cbd829558820867bb3.json,False,False,,,,,[],0,0,Bangladesh,#viral #fypシ゚viral #foryou #foryoupage #anfereezmyaccount😭😭😭💔💔💔,0,1,1,0,1,0,0,0,0,2
1,BD,7100041123728510234,1653107145,রংপুরের চা কিন্তু সেই☕☕☕#৩বার_কপি_লিংক_করুন_প্লিজ🙏 #foryou #foryoupage #trending #m_o_n_i_r #bdtiktokofficial #bdtiktokofficial,6992235014164497435,꧁👑𝐌𝐎𝐍𝐈𝐑👑꧂,- সবার প্রিয় হতে চাই ✌️❤️,0,False,https://www.tiktok.com/@m_o_n_i_r__/video/7100041123728510234?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100041123728510234&source=h5_m,223924,107,170,1380,23027,7070721801952791322,7070721801952791322,72,7070721801952791322,original sound - dsrsumon143,꧁༒SR☠︎Sümöñ vãï༒꧂,6.973504621495174e+18,꧁༒SR☠︎Sümöñ vãï༒꧂,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070721800509950746.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b68cca4128b47e510f30f66f37c06d7e.json,False,False,,,,,[],0,0,Bangladesh,#৩বার_কপি_লিংক_করুন_প্লিজ🙏 #foryou #foryoupage #trending #m_o_n_i_r #bdtiktokofficial #bdtiktokofficial,2,1,1,0,0,0,1,0,0,0
2,CO,7102406500852780294,1653657880, ,7102403654993429510,juanaxczua,Here 🍑⤵️,0,False,https://www.tiktok.com/@juanaxczua/video/7102406500852780294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102406500852780294&source=h5_m,1737061,85,323,1758,40204,7087489063007111942,7087489063007111942,72,7087489063007111942,MĔĒT TĤĔ ĜĨŔLŠ ĨŃ МŶ βĨŐ,➡️ØþĒŅ MĔ🍑⬅️,7.073026271768298e+18,➡️ØþĒŅ MĔ🍑⬅️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087489065951562502.mp3,,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
3,BD,7079638352764488986,1648356755,#moheshkhali_funny_boyanam #fyp #foryou #unfrezzmyaccount #🙏🙏🙏,6866712559811773445,Anamul Hoque,"🕋নামায পড়, আল্লাহ কে ভয় কর।🕋
🕌নামাজ বেহেস্তের ছাবি🕌",0,False,https://www.tiktok.com/@anam_1998/video/7079638352764488986?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079638352764488986&source=h5_m,1581404,336,435,2772,55523,7012610728045660955,7012610728045660955,72,7012610728045660955,original sound - antorho7 (Contains music from: Le Photo Le Ae Chori Ke Re - Rockstar Chunnu Raja),"Contains music from: ""Le Photo Le Ae Chori Ke Re""",7.002220613185537e+18,antor-ho-07,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7012610690498186011.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b95ba1e2d7ec0bf8ec3b5afe5687f742.json,False,False,Rockstar Chunnu Raja,Le Photo Le Ae Chori Ke Re,original sound - antorho7 (Contains music from: Le Photo Le Ae Chori Ke Re - Rockstar Chunnu Raja),"Contains music from: ""Le Photo Le Ae Chori Ke Re""",[],0,0,Bangladesh,#moheshkhali_funny_boyanam #fyp #foryou #unfrezzmyaccount #🙏🙏🙏,0,1,0,1,0,0,0,1,0,0
4,BD,7102331606425259290,1653640440,"মটু শুধু সারাদিন খায়,, দিলাম মটুর খাবার নষ্ট করে #foryoupage #unfreezemyaccount",7013286493649634305,emusabbir24,"Facebook : Emu Sabbir & Emu Hasan
Instagram : Emu Sabbir
Youtube link 👇👇👇👇",0,False,https://www.tiktok.com/@emusabbir24/video/7102331606425259290?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102331606425259290&source=h5_m,1053801,117,187,1094,33435,6736740983846832898,6736740983846832898,24,6736740983846832898,original sound - pritamholmechowdhury,প্রীতম হোম চৌধূরী,6.58149084890284e+18,প্রীতম হোম চৌধূরী,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1644713920737281.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0bbac72c91a704773880f4d04c570d20.json,False,False,,,,,[],0,0,Bangladesh,#foryoupage #unfreezemyaccount,0,0,1,0,0,0,0,0,0,0
5,BD,7071184930730020123,1646388539,#হায়রে ডিজিটাল বাংলাদেশ#fyp #Foryou #কুমিল্লার_ছেলে #Bangladesh_tiktok @s.u.mbabu @adhoradewan @mehejabinmitu3 @tandramoon @reshmiaktar5 @bobyhassan1,6892805796519117829,Shariful Alam Antar,"I am shariful Alam Antar , like my channel and subscribe my channel",0,False,https://www.tiktok.com/@sharifulalamantar/video/7071184930730020123?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071184930730020123&source=h5_m,479943,148,288,1425,15099,7058106314135980826,7058106314135980826,72,7058106314135980826,original sound - mdkawsharsoudagor,mdkawsharsoudagor,6.989102328087414e+18,mdkawsharsoudagor,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7058106301548645147.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0749553cb822ec2859bceca75e329292.json,False,False,,,,,[],0,0,Bangladesh,#হায়রে #fyp #Foryou #কুমিল্লার_ছেলে #Bangladesh_tiktok,0,1,0,1,0,0,0,0,0,0
6,BD,7102333894992678170,1653640974,রোডে গাড়ি গরম হলে এই নিন্জা টেকনিক কে ইউজ করো?#fyp #motogirladiba #viralvideo #foryoupage #kalajamai #ADIBA #tiktok #বরিশাল #গৌরনদী #r15v3 #yamaha,6727212405766341637,ADIBA,"It’sবরিশ্যাইল্লাLadyBiker🏍
I need new hater
The old one become my fan😎
🇧🇩",0,False,https://www.tiktok.com/@adiba_moto_girl_bd/video/7102333894992678170?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102333894992678170&source=h5_m,1096908,172,52,353,31985,6738163626038921986,6738163626038921986,24,6738163626038921986,original sound - snehaagowda1,Sneha a Gowda,6.579927713532084e+18,Sneha a Gowda,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1645070034199586.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b6abaf5a0cf5560de1a0a6b9f2cf6ba8.json,False,False,,,,,[],0,0,Bangladesh,#fyp #motogirladiba #viralvideo #foryoupage #kalajamai #ADIBA #tiktok #বরিশাল #গৌরনদী #r15v3 #yamaha,0,0,1,1,0,1,0,0,0,0
7,US,7086823411162434859,1650029658,Danger Ahead ⚠️ #thewanderingmermaid #ocean #mermaid #bubbles #underwater #sea #siren #swim #titanic,6776842307168027653,Snowdrop 💧,"Lost in Neverland 🏝️ 
Find me on Instagram @snowdroplis 🌺",0,False,https://www.tiktok.com/@thewanderingmermaid/video/7086823411162434859?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086823411162434859&source=h5_m,5896132,442,1255,34420,161131,6845380909114444550,6845380909114444550,72,6845380909114444550,Come back,Chelsea McKnight,6.797172167064372e+18,Chelsea McKnight,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6845380891464747781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5b6f57b4b9df93e98afc635470e48f92.json,False,False,,,,,[],0,0,Bangladesh,#thewanderingmermaid #ocean #mermaid #bubbles #underwater #sea #siren #swim #titanic,0,0,0,0,0,0,0,0,0,0
0,BD,7074967321688804634,1647269196,কি আমি ভাইরাল হয়ে গেছি গা 🤣 #foryoupage #fyp #vairal #funny #trending #grow #video #unfrezzmyaccount @bdtiktokofficial,7059413531066631194,Rruhan260,You Tube Channel : Rruhan250 Link 👇👇👇,0,False,https://www.tiktok.com/@rruhan250/video/7074967321688804634?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074967321688804634&source=h5_m,1491216,379,443,4760,43012,7068286290185177882,7068286290185177882,72,7068286290185177882,original sound - yana220223,Priyanka Akter,6.801037331526075e+18,Priyanka Akter,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7068286275282799387.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a8f06ebf3f545fc1280d2f5df076493.json,False,False,,,,,[],0,0,Bangladesh,#foryoupage #fyp #vairal #funny #trending #grow #video #unfrezzmyaccount,0,0,1,1,0,0,1,1,1,0
1,BD,7091535260034338075,1651126720,সত্যি একজন কে অনেক ভালোবাসি 🥰💞#foryou #tiktokbangladesh #tiktok_lover #500k #ismailsakil5 #e #o #usa #fyp,6982458239896552474,ismailshakil5,"@ismailshakil5
নোয়াখালীর ভদ্র পোলা 😍
সাপোর্ট করলে সাপোর্ট পাবেন",0,False,https://www.tiktok.com/@ismailsakil5/video/7091535260034338075?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091535260034338075&source=h5_m,232366,82,1590,41,33727,7067153993083980570,7067153993083980570,72,7067153993083980570,original sound - pro__vat (Contains music from: Yaad Na Aaye - Akull),"Contains music from: ""Yaad Na Aaye""",6.826935862577071e+18,𝕊𝕞𝕚𝕝𝕖 𝕜𝕚𝕟𝕘 ✔︎☻︎☺︎︎🥰,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7067153993788607258.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ee7409feff4250e70d2bfd5028cfcee5.json,False,False,Akull,Yaad Na Aaye,original sound - pro__vat (Contains music from: Yaad Na Aaye - Akull),"Contains music from: ""Yaad Na Aaye""",[],0,0,Bangladesh,#foryou #tiktokbangladesh #tiktok_lover #500k #ismailsakil5 #e #o #usa #fyp,0,1,0,1,0,0,0,0,0,0
2,DE,7102710455633808646,1653728651,#wee #moment #foruyou #fanny #ukraine,7027399030734177285,respect,"Respect schöne Momente Wee
Kooperation: 777_respekt_777",0,False,https://www.tiktok.com/@respect2official/video/7102710455633808646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102710455633808646&source=h5_m,381597,17,440,121,7758,7089055210714270470,7089055210714270470,72,7089055210714270470,original sound - respect2official (Contains music from: Wii - Bytes),"Contains music from: ""Wii""",7.027399030734177e+18,respect,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089055233334086405.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/01fc6bbd4522537137bfcba0f4cd8a6f.json,False,False,Bytes,Wii,original sound - respect2official (Contains music from: Wii - Bytes),"Contains music from: ""Wii""",[],0,0,Bangladesh,#wee #moment #foruyou #fanny #ukraine,0,0,0,0,0,0,0,0,0,0
3,BD,7096036353959398682,1652174712,"Like & follow my Facebook page -Cowboy’s Vlog , and also follow my another account @COWBOY’S VLOG ❤️",6595452551772143621,I B N    A N A S,"Animale lover
Goru pagla
Cattle vloger 
#cowboy
Fb id - Md Ibn Anas /fb page👇",0,False,https://www.tiktok.com/@mdibnanas/video/7096036353959398682?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096036353959398682&source=h5_m,55127,34,9,32,3896,7096036364398955290,7096036364398955290,72,7096036364398955290,original sound - mdibnanas,I B N    A N A S,6.595452551772144e+18,I B N    A N A S,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7096036384033114906.mp3,,False,False,,,,,[],0,0,Bangladesh,,0,0,0,0,0,0,0,0,0,0
4,BD,7097550300394884379,1652527205,Ahh..How romantic!!😩😩#thaidrama #fypシ #bd_bangtan_army13 #unfreeze #foryou,7032138948319773723,💜Professional_Single🥴🇧🇩,"Armys are Oxygen &💜
Haters are Carbon Dioxide
For Bangtan Boys 💜💜",0,False,https://www.tiktok.com/@bd_bangtan_army13/video/7097550300394884379?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097550300394884379&source=h5_m,2462841,557,914,9497,196252,7096474269919513371,7096474269919513371,72,7096474269919513371,ac. mashfika.x7,𝑴𝒂𝒔𝒉,6.972784133756732e+18,𝑴𝒂𝒔𝒉,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7096474293315390234.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ae0da4448d9f694dafb3f2f9bc215412.json,False,False,,,,,[],0,0,Bangladesh,#thaidrama #fypシ #bd_bangtan_army13 #unfreeze #foryou,0,1,0,0,1,0,0,0,0,0
