,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_couples,hash_cyprus,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_greece,hash_viral
4,GB,7086758858307243269,1650014629,What does a 6 year old girl do after school?#foryou #satisfying #hometour #gadget,7067824809333801989,angelagenggo,"WA📲+86 15995027801
👇U can find gadgets in video here 👇",0,False,https://www.tiktok.com/@vivifuture.home/video/7086758858307243269?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086758858307243269&source=h5_m,3122869,4710,2295,4388,178597,7086758866632903429,7086758866632903429,72,7086758866632903429,original sound - vivifuture.home,angelagenggo,7.067824809333802e+18,angelagenggo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086758853441882885.mp3,,False,False,,,,,[],0,0,Cyprus,#foryou #satisfying #hometour #gadget,0,0,1,0,0,0,0,0,0,0
5,US,7091876747515415851,1651206229,#fyp #fypシ #memes #funny #politics #racism #elonmusk #great #broken #ballisticmissile,6928852472421909509,Mac Jones,"Christian ✝️ 
I can guarantee you Kyler Murray is nowhere near 5’10",0,False,https://www.tiktok.com/@bigmac.jones/video/7091876747515415851?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091876747515415851&source=h5_m,12899250,24990,78935,85454,1805859,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Cyprus,#fyp #fypシ #memes #funny #politics #racism #elonmusk #great #broken #ballisticmissile,0,0,0,0,1,0,1,1,0,0
6,CY,7081685976556276993,1648833505,🌋🔥❤️‍🔥,6688724932945953798,Moonflower 🥀,"❣️Cooperation:inst ayguldavlletova❣️
pmoonflowerq@gmail.com
Thank u",0,False,https://www.tiktok.com/@ayguldavlletova/video/7081685976556276993?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081685976556276993&source=h5_m,650746,520,625,2586,120508,7077937538597669678,7077937538597669678,72,7077937538597669678,vegas,🫶🏾,6.90968180560049e+18,🫶🏾,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077937593173707563.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6970e32a25c4f3d4e1f86a0ee3b89772.json,False,False,,,,,[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
7,TR,7095038411580443906,1651942361,❤️❤️🤲🤲,6626035987700531205,cznburak,"En Güzel Bağ Sevgidir🤗❤️
👇NEW VİDEO 👇",0,False,https://www.tiktok.com/@cznburak/video/7095038411580443906?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095038411580443906&source=h5_m,59109702,233715,27708,36937,5099246,7090973594545212162,7090973594545212162,72,7090973594545212162,original sound - twitter_pablo (Contains music from: KHABIB (feat. HK) - GRiNGO & Capital Bra & Kalazh44),"Contains music from: ""KHABIB (feat. HK)""",6.947387501082953e+18,卩卂乃ㄥㄖ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7090973568535628545.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c3e2b6c632f7b6aae2904e4262148ee1.json,False,False,GRiNGO & Capital Bra & Kalazh44,KHABIB (feat. HK),original sound - twitter_pablo (Contains music from: KHABIB (feat. HK) - GRiNGO & Capital Bra & Kalazh44),"Contains music from: ""KHABIB (feat. HK)""",[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
0,US,7095809209467587886,1652121826, ,6656913964248088581,Doja Cat,PLANET HER Deluxe 🪐 Out Now,0,False,https://m.tiktok.com/v/7095809209467587886.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095809209467587886&source=h5_m,32412919,25967,22667,10801,5603065,7095809133735103274,7095809133735103274,72,7095809133735103274,original sound - dojacat,Doja Cat,6.656913964248089e+18,Doja Cat,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095809199535524654.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/01a9fd0cbdf3f35a6e86c696d079fa79.json,False,False,,,,,[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
1,US,7102841734962449706,1653759214,Just Dua Lipa,7177849,Alex Wong,"▪️SYTYCD All Star
▪️THE GREATEST SHOWMAN “Oriental”
▪️Alex@theAlexWong.com",0,False,https://m.tiktok.com/v/7102841734962449706.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102841734962449706&source=h5_m,2026129,703,1932,238,221208,7081309149551676203,7081309149551676203,72,7081309149551676203,original sound - addywallace_ (Contains music from: One Kiss - Calvin Harris & Dua Lipa),"Contains music from: ""One Kiss""",6.725231966700946e+18,Addisyn Wallace,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081309181378054954.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5e460e513f9fc8f797b8665fa8cf843f.json,False,False,Calvin Harris & Dua Lipa,One Kiss,original sound - addywallace_ (Contains music from: One Kiss - Calvin Harris & Dua Lipa),"Contains music from: ""One Kiss""",[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
2,GB,7103009344115068166,1653798244, ,7021232434785125381,rudebuoy7,,0,False,https://m.tiktok.com/v/7103009344115068166.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103009344115068166&source=h5_m,1314276,384,440,605,58527,7103009316117957381,7103009316117957381,72,7103009316117957381,original sound - rudebuoy7,rudebuoy7,7.021232434785125e+18,rudebuoy7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103009299537988357.mp3,,False,False,,,,,[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
3,US,7097438662710906154,1652501213,"Judging the distance in this way, you won't be afraid of collision any more!#car #automotive#driving#outside#skills#knowledge#fpy#fyp#drivingtesttips",7086270633181676587,亮哥说车,Pay attention to me and learn practical automobile knowledge every day!,0,False,https://m.tiktok.com/v/7097438662710906154.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097438662710906154&source=h5_m,7887871,1170,31944,72352,380707,7097438634965650222,7097438634965650222,72,7097438634965650222,original sound - lianggeshuoche,亮哥说车,7.086270633181677e+18,亮哥说车,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097438661608442666.mp3,,False,False,,,,,[],0,0,Cyprus,#car #automotive#driving#outside#skills#knowledge#fpy#fyp#drivingtesttips,0,0,0,0,0,0,1,0,0,0
4,GB,7095732201169505542,1652103898,#movies,7067515473818289157,cannadybree25,Vx:ccda321,0,False,https://m.tiktok.com/v/7095732201169505542.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095732201169505542&source=h5_m,19071020,2701,2787,451,1886178,6705026487168272386,6705026487168272386,10033,6705026487168272386,Tuesday (feat. Danelle Sandoval),Burak Yeter,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/be8143500c0748fe86dc4e9e59713fb0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e6087dcf2474b3faaecc241f69c3cec,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1145639638', 'external_song_key': 'apple_song_id'}]",0,0,Cyprus,#movies,0,0,0,0,0,0,0,0,0,0
5,CY,7075295210019851521,1647345539,ηταν αληθινο το reaction και το καταλαμβαινετε απο τα μαλλια :) #fyp #foryoupage #μεμασιεσαι #greece #cyprus #viral #couplegoals,57330654228545536,evelinaxxz,"21
🇨🇾
✨Find all my links below✨
#ΜΕμασιεσαι",0,False,https://m.tiktok.com/v/7075295210019851521.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075295210019851521&source=h5_m,69805,28,64,30,4353,7075295205159308034,7075295205159308034,72,7075295205159308034,original sound - evelinaxxz,evelinaxxz,5.733065422854554e+16,evelinaxxz,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075295184611134210.mp3,,False,False,,,,,[],0,0,Cyprus,#fyp #foryoupage #μεμασιεσαι #greece #cyprus #viral #couplegoals,0,1,0,1,0,0,1,0,1,1
6,CY,7084556836120153346,1649501930,ft. απλωστρα🤭 #fyp #mpesfypgamw,6532083559593672705,tsoukouroutsoukourou,,0,False,https://m.tiktok.com/v/7084556836120153346.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084556836120153346&source=h5_m,80890,39,7,16,4691,7075037478134401798,7075037478134401798,72,7075037478134401798,original sound - greekedits.l,𝖠𝗇𝗍𝗁𝗂<33,7.057289234562713e+18,𝖠𝗇𝗍𝗁𝗂<33,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075036182295382789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/be520b411baa4fabffce7c06a17a4970.json,False,False,,,,,[],0,0,Cyprus,#fyp #mpesfypgamw,0,0,0,0,0,0,1,0,0,0
7,AU,7093185418467773698,1651510928,business casual,164813554699853824,Jarvis,"insta: jarvisaivali
my mom dresses me
jarvali4@gmail.com",0,False,https://m.tiktok.com/v/7093185418467773698.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093185418467773698&source=h5_m,28249853,89131,51142,91143,7839266,6969496276769605633,6969496276769605633,10033,6969496276769605633,"Romeo And Juliet, Op.64, Act 1, Dance Of The Knights",Prokofiev,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/5003abd1a1e842639615c435c3276933,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/02ef28ac593746aa9b269c9768ea3eec,False,True,,,,,[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
0,US,7098869811706400046,1652834428,Pt.2 coming soon 😳😳😳who’s ready.           #fyp #foryou #trending,6706208310863496198,Official Walley,"That one LightSkin mixed guy
Goal 300k         
👑ISO KING👑",0,False,https://www.tiktok.com/@official.walley/video/7098869811706400046?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098869811706400046&source=h5_m,11789597,5082,7182,1987,1903346,7098869774322617131,7098869774322617131,72,7098869774322617131,original sound - official.walley (Contains music from: Marry Me - Jason Derulo),"Contains music from: ""Marry Me""",6.706208310863496e+18,Official Walley,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098869811954027310.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cfde3040ce7ae314ee6f9607ee84e165.json,False,False,Jason Derulo,Marry Me,original sound - official.walley (Contains music from: Marry Me - Jason Derulo),"Contains music from: ""Marry Me""",[],0,0,Cyprus,#fyp #foryou #trending,0,0,1,0,0,0,1,0,0,0
1,US,7099517134484589866,1652985145,How’d we do? 🤣 #jacksparrow #jacksparrowrun #vegas #fyp,6725933228617876485,Heidi Lavon,"Youtube & IG ↑
🦜That tattooed bird lady 🦅
Twitch, Twitter, etc ⇣",0,False,https://www.tiktok.com/@heidilavon/video/7099517134484589866?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099517134484589866&source=h5_m,5742234,2345,4374,3787,531731,6709405295476475906,6709405295476475906,10033,6709405295476475906,Pirates of the Caribbean 4 (Movie Main Theme),Original Motion Picture Soundtrack,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/86dca9be99c74988840a4e6d3f8b9ce8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cbbb30d569244a5d8a1af8a6394c6986,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '511266252', 'external_song_key': 'apple_song_id'}]",0,0,Cyprus,#jacksparrow #jacksparrowrun #vegas #fyp,0,0,0,0,0,0,1,0,0,0
2,SE,7093594744625859845,1651606232,"He took 1 minute from his life, to create a memory that the boy isn’t going to forget🥰#foryou #sport #beatuiful #respect",6987695212197954565,TD3.sport,"👆🏻👆🏽👆🏿
Hello!!!
Our goal is to making you smile🥰
#sport
Business mail⬇️",0,False,https://www.tiktok.com/@td3.sport/video/7093594744625859845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093594744625859845&source=h5_m,39689347,4837,4031,5179,3765695,6732318910667901702,6732318910667901702,10036,6732318910667901702,Into Your Arms (feat. Ava Max),Witt Lowry,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/66a3f99d302345758fb7b5e37bb19ee6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6565c284d5d9436f8b20c0c862224c06,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1390134105', 'external_song_key': 'apple_song_id'}]",0,0,Cyprus,#foryou #sport #beatuiful #respect,0,0,1,0,0,0,0,0,0,0
3,US,7094257636907961646,1651760573,Customer comes in with iphone 13 pro max glass @babyjewels_04 #xyzbca #fyp #foryou #foryoupage #fypシ #connecticut #danburyct #danburyfairmall #fy #phones,7064793539876717614,AllabouttheFix,"ALL OF OUR SCENARIOS ARE BASED ON REAL EVENTS 
Instagram: theallaboutfix",0,False,https://www.tiktok.com/@allaboutthefix/video/7094257636907961646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094257636907961646&source=h5_m,11766985,5831,3729,3198,1283827,7094257558847753003,7094257558847753003,72,7094257558847753003,original sound - allaboutthefix,AllabouttheFix,7.064793539876718e+18,AllabouttheFix,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094257625629526826.mp3,,False,False,,,,,[],0,0,Cyprus,#xyzbca #fyp #foryou #foryoupage #fypシ #connecticut #danburyct #danburyfairmall #fy #phones,0,0,1,1,0,1,1,1,0,0
4,US,7096841887440489770,1652362267,#foryoupage #jardineros #satisfyingvideoviral #relaxing #foryoupage,6865145365654520838,Carlos  Scissors hands,Tree trimming & lawm maintenance commercial and residential Bakersfield ca,0,False,https://www.tiktok.com/@alducin3/video/7096841887440489770?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096841887440489770&source=h5_m,57929286,4138,13154,24275,1772596,6596848528763390721,6596848528763390721,141,6596848528763390721,The Nights,Avicii,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cd21208408604069940d210359821244,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a692b02218dc4cd2a79b76f1f8aac684,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '974510040', 'external_song_key': 'apple_song_id'}]",0,0,Cyprus,#foryoupage #jardineros #satisfyingvideoviral #relaxing #foryoupage,0,0,0,2,0,0,0,0,0,0
5,CY,7098826830748093697,1652824422,Fact🙄￼,6708605279959139333,Charalambous_xx,"🇨🇾
19
insta: charalambous_xx",0,False,https://www.tiktok.com/@charalambous_xx/video/7098826830748093697?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098826830748093697&source=h5_m,84749,53,47,51,4891,7098023052889312005,7098023052889312005,72,7098023052889312005,original sound - kyriakiloizou (Contains music from: Tillyrkotissa - Mihalis Violaris),"Contains music from: ""Tillyrkotissa""",6.808873772588254e+18,Kyriaki Loizou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098023050565782277.mp3,,False,False,Mihalis Violaris,Tillyrkotissa,original sound - kyriakiloizou (Contains music from: Tillyrkotissa - Mihalis Violaris),"Contains music from: ""Tillyrkotissa""",[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
6,CY,7101638608406269186,1653479089,#fy #fyp,125425216855371776,NANA,lamne rwta🤣🤣🤣🤣❤❤❤,0,False,https://www.tiktok.com/@nana.el3/video/7101638608406269186?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101638608406269186&source=h5_m,188976,425,268,297,11240,7101638592224643842,7101638592224643842,72,7101638592224643842,original sound - nana.el3,NANA,1.2542521685537178e+17,NANA,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101638537547680514.mp3,,False,False,,,,,[],0,0,Cyprus,#fy #fyp,0,0,0,0,0,1,1,0,0,0
7,US,7093360737954893099,1651551750,self defense teaching#selfdefense #humanpainpoint,7090089571128312878,DJack JK,,0,False,https://www.tiktok.com/@newhorizonofwushu/video/7093360737954893099?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093360737954893099&source=h5_m,10295766,3693,11679,66949,544178,7093360694464187178,7093360694464187178,72,7093360694464187178,original sound - newhorizonofwushu (Contains music from: Angetenar - 苏子孽),"Contains music from: ""Angetenar""",7.090089571128313e+18,DJack JK,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093360746712582958.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7f0307d0709eb5d8885cfe003fba71ad.json,False,False,苏子孽,Angetenar,original sound - newhorizonofwushu (Contains music from: Angetenar - 苏子孽),"Contains music from: ""Angetenar""",[],0,0,Cyprus,#selfdefense #humanpainpoint,0,0,0,0,0,0,0,0,0,0
0,GB,7102709036906204421,1653728319,#movie #movies #film,7102389198006567942,Pandamovies007,"Update great movies everyday💛 

Thanks for your support😘",0,False,https://m.tiktok.com/v/7102709036906204421.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102709036906204421&source=h5_m,2039456,414,243,1208,135989,6830462309895276545,6830462309895276545,10036,6830462309895276545,dance(256762),TimTaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aabf89bd826e4d71b9a870e114bb2bc3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/365f0bbc20fa4bcfbac7dec8565ad4a5,False,True,,,,,[],0,0,Cyprus,#movie #movies #film,0,0,0,0,0,0,0,0,0,0
1,GB,7095753877680573701,1652108944,Don’t usually wake up with a mans face in my chest these days x #fyp #tattoo #foryou #JDAirMaxMode #wlw,6996957610281894917,laciesheard,Wallop,0,False,https://m.tiktok.com/v/7095753877680573701.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095753877680573701&source=h5_m,12310451,704,845,2091,534077,7095753843941608198,7095753843941608198,72,7095753843941608198,original sound - laciesheard,laciesheard,6.996957610281895e+18,laciesheard,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095753860014164741.mp3,,False,False,,,,,[],0,0,Cyprus,#fyp #tattoo #foryou #JDAirMaxMode #wlw,0,0,1,0,0,0,1,0,0,0
2,SG,7097963632943746306,1652623442,#love,7039899355939177474,nelsl3763,Vx:ccda321,0,False,https://m.tiktok.com/v/7097963632943746306.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097963632943746306&source=h5_m,5039541,1308,823,3333,469408,6860551605071120386,6860551605071120386,10036,6860551605071120386,Epic Music(842228),Pavel,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4a6e26788e7e40138265cd9bf4a59ebd,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/17a684c1e30541d4bb7be4a3505025ec,False,True,,,,,[],0,0,Cyprus,#love,0,0,0,0,0,0,0,0,0,0
3,GB,7099207874936720646,1652913142,who won!? 😂,6639636011294244870,Kristenhanby,the craziest family on the internet 😂,0,False,https://m.tiktok.com/v/7099207874936720646.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099207874936720646&source=h5_m,24021778,2780,15940,14406,830658,7099207858633394950,7099207858633394950,72,7099207858633394950,original sound - kristenhanby123,Kristenhanby,6.639636011294245e+18,Kristenhanby,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099207857560275718.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82cf69ab793d0be6485923182990cb0c.json,False,False,,,,,[],0,0,Cyprus,,0,0,0,0,0,0,0,0,0,0
4,CA,7100236091504037126,1653152541,“I have $40 in this month” — 🥺❤️ (Donation L1NK Live) #lebanon #arabic #canada #money #kindness #food #job #dinner #support #fyp,6740960667346404357,Zachery Dereniowski,"📧 zachery@onefluent.com
Everything You Need ⬇️",0,False,https://m.tiktok.com/v/7100236091504037126.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100236091504037126&source=h5_m,6780509,8203,4279,6458,944622,7100236084587678470,7100236084587678470,72,7100236084587678470,original sound - mdmotivator,Zachery Dereniowski,6.740960667346404e+18,Zachery Dereniowski,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100236110569081605.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/711ca7b9dc998946779fd935a08ed56d.json,False,False,,,,,[],0,0,Cyprus,#lebanon #arabic #canada #money #kindness #food #job #dinner #support #fyp,0,0,0,0,0,0,1,0,0,0
