,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_eesti,hash_eestitiktok,hash_estonia,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_viral
1,AU,7099440915214798081,1652967399,are we too young for this ?     FAKE BODIES  #kimkardashian #kimkardashianedit #kardashians #kardashianshulu #kuwtk #krishumphries #emotional #kimk #keepingupwiththekardashians #krisjenner #kourtneykardashian #fyp #foryou #arewetooyoungforthis,7048280289214579713,🤍,basically a timmy n skete fanpage,0,False,https://www.tiktok.com/@youreawizardmichael/video/7099440915214798081?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099440915214798081&source=h5_m,10948179,2962,767,3632,875680,7099440903139511042,7099440903139511042,72,7099440903139511042,the earring tragedy,🤍,7.04828028921458e+18,🤍,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099440899263892226.mp3,,False,False,,,,,[],0,0,Estonia,#kimkardashian #kimkardashianedit #kardashians #kardashianshulu #kuwtk #krishumphries #emotional #kimk #keepingupwiththekardashians #krisjenner #kourtneykardashian #fyp #foryou #arewetooyoungforthis,0,0,0,1,0,0,1,0,0,0
2,UA,7102757784525065478,1653739670,#ishowspeed,6884151346564957189,wladzio_7,"🚫🧢
💸 Делаю эдиты 💸
Видео в Телеграме ⤵️",0,False,https://www.tiktok.com/@wladzio_7/video/7102757784525065478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102757784525065478&source=h5_m,917664,832,2968,2733,89694,7102757759388519173,7102757759388519173,72,7102757759388519173,original sound - wladzio_7,wladzio_7,6.884151346564957e+18,wladzio_7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102757752442850054.mp3,,False,False,,,,,[],0,0,Estonia,#ishowspeed,0,0,0,0,0,0,0,0,0,0
3,US,7101038972046003461,1653339477,A lion bruh #fyp #foryou #foryoupage #dannycharm,6682396577246954501,danny_charme,"God first✞
🇳🇬🇺🇸
📧 dannycharm003@gmail.com",0,False,https://www.tiktok.com/@dannycharm/video/7101038972046003461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101038972046003461&source=h5_m,9356207,12025,32030,41483,1087726,6876131097164450566,6876131097164450566,10036,6876131097164450566,Day 'N' Nite (nightmare),Kid Cudi,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/cf9b4574e61542dabc2ccc0a07ad8a6d?x-expires=1653966906&x-signature=hfEtbUH3r75Bl9fZD4Qn9ZI1aAU%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440739155', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#fyp #foryou #foryoupage #dannycharm,0,0,0,1,1,0,1,0,0,0
4,EE,7095990542718274822,1652164050,Täna algab EUROVISIOON 🤩 @stefanairapetjan #eesti #eurovision2022,6653443025447354374,MyHits,#1 HIT MUSIC STATION IN ESTONIA,0,False,https://www.tiktok.com/@myhitseesti/video/7095990542718274822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095990542718274822&source=h5_m,54863,32,34,64,6251,7095990521637636869,7095990521637636869,72,7095990521637636869,original sound - myhitseesti,MyHits,6.653443025447354e+18,MyHits,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095990481166863109.mp3,,False,False,,,,,[],0,0,Estonia,#eesti #eurovision2022,1,0,0,0,0,0,0,0,0,0
5,US,7099904216919002410,1653075269,Just a little:) #foryou #gymnastics #lsu,79871609263570944,Olivia Dunne,"LSU gymnast
teamlivvy@wmeagency.com
follow me on insta @livvydunne",0,False,https://www.tiktok.com/@livvy/video/7099904216919002410?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099904216919002410&source=h5_m,4492327,1960,1147,2003,595209,7076418728811940635,7076418728811940635,24,7076418728811940635,original sound - itsjovynn (Contains music from: Move On - Bertuss),"Contains music from: ""Move On""",6.63376732857847e+18,jovynn,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076418730573499162.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b0422b0c7d9e8aef566fbeebf2bb2d1.json,False,False,Bertuss,Move On,original sound - itsjovynn (Contains music from: Move On - Bertuss),"Contains music from: ""Move On""",[],0,0,Estonia,#foryou #gymnastics #lsu,0,0,0,1,0,0,0,0,0,0
6,US,7103212967990349102,1653845648, ,6669716864531054598,Brody Wellmaker,brodywellmaker@viralnationtalent.com,0,False,https://www.tiktok.com/@brodywellmaker/video/7103212967990349102?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103212967990349102&source=h5_m,1893432,1814,1050,430,333686,7095881487107377925,7095881487107377925,72,7095881487107377925,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",6.751045764854072e+18,daizy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095881481117092614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76125d3c01abcea4ff10f5353cee6278.json,False,False,Superfruit,GUY.exe,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
7,DE,7081694164173311238,1648835411,You have to take her that everyone knows that she’s yours! 💍 #ring #couple #marked #girlfriend #coemdy #humor #fy #fyp,6942057614629831685,Chani&Daniel,"Couple things💍
Check out our IG ⬆️
ℕ𝕠𝕣𝕞𝕒𝕝 𝕚𝕤 𝕓𝕠𝕣𝕚𝕟𝕘",0,False,https://www.tiktok.com/@chantalanddaniel/video/7081694164173311238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081694164173311238&source=h5_m,18216935,6434,22534,1133,1845327,242193381597327360,242193381597327360,71,242193381597327360,Like I Can,Sam Smith,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ab5da9961f3247ba886fb515bee11ab3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/277aaeb1fcc54565b43e49b1599cb83e,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1042119748', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#ring #couple #marked #girlfriend #coemdy #humor #fy #fyp,0,0,0,0,0,1,1,0,0,0
0,EE,7080823386682789125,1648632669,Ben 😳😳😳 #fyp #eesti #eestitiktok,6920896501074953222,jom,PayPal: @tristenmelder,0,False,https://www.tiktok.com/@jom.yt/video/7080823386682789125?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080823386682789125&source=h5_m,137071,108,66,82,5294,7078246479139539718,7078246479139539718,72,7078246479139539718,original sound - yungbrxnt,Brxnt,6.864168905549628e+18,Brxnt,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078246511393377029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ed04ea5b79e3487bb15d988b5e3cf387.json,False,False,,,,,[],0,0,Estonia,#fyp #eesti #eestitiktok,1,1,0,0,0,0,1,0,0,0
1,EE,7098309833220230406,1652704050,"Lapsed, asi on tõsine. Õppige ujuma ja te ei kahetse seda!✌️                                #õpiujuma #kuriema #rihm",7068603504323527686,Retro_mikrofon,Wazzup,0,False,https://www.tiktok.com/@mikrofononretro/video/7098309833220230406?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098309833220230406&source=h5_m,88857,51,440,0,8793,7098309814807956230,7098309814807956230,72,7098309814807956230,original sound - mikrofononretro,Retro_mikrofon,7.068603504323528e+18,Retro_mikrofon,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098309811065965318.mp3,,False,False,,,,,[],0,0,Estonia,#õpiujuma #kuriema #rihm,0,0,0,0,0,0,0,0,0,0
2,EE,7093847793697099013,1651665151,omgggggg see kana oma!!!! #tacobell #fyp #takokas #hispaania #hostelip6rand,6926618220385502213,bianca,tattoo artist/foodie/musician/mentally ill/party influencer/goddess 🤝 🇪🇪,0,False,https://www.tiktok.com/@biancasaal/video/7093847793697099013?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093847793697099013&source=h5_m,44386,55,30,17,3924,7093847809778158341,7093847809778158341,72,7093847809778158341,original sound - biancasaal,bianca,6.926618220385502e+18,bianca,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093847796264094470.mp3,,False,False,,,,,[],0,0,Estonia,#tacobell #fyp #takokas #hispaania #hostelip6rand,0,0,0,0,0,0,1,0,0,0
3,US,7077978386982980910,1647970265,I always knew I was being watched 😤 #clockwork #secretcamera #latetoclass,6853340947759105030,Joel,"SC
snap: joelsli
I have 223.8k followers now ig 😳",0,False,https://www.tiktok.com/@joeliuscaesarr/video/7077978386982980910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077978386982980910&source=h5_m,35022700,12636,23528,29686,6643024,7077978351956265774,7077978351956265774,72,7077978351956265774,original sound - joeliuscaesarr,Joel,6.853340947759105e+18,Joel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077978384797584174.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/55954dcf0b8780bc0708675e38b64d39.json,False,False,,,,,[],0,0,Estonia,#clockwork #secretcamera #latetoclass,0,0,0,0,0,0,0,0,0,0
4,KE,7102461870291897605,1653670771, ,7030779847157138433,lyodsounds,Click link here to grow your Snapchat 👇,0,False,https://www.tiktok.com/@hoodvine20/video/7102461870291897605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102461870291897605&source=h5_m,3788387,356,265,1486,403001,7102461853816982278,7102461853816982278,72,7102461853816982278,original sound - hoodvine20,lyodsounds,7.030779847157138e+18,lyodsounds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102461866207218438.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
5,EE,7091660725306805509,1651155933,😁😁😁😁,6971320047221425158,Rastad Pukas,"Kindlasti pane follow! 
Hanna-Maria Randma
EE694204278620330108",0,False,https://www.tiktok.com/@rastadpukas/video/7091660725306805509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091660725306805509&source=h5_m,62040,246,57,35,3882,7091660694449310470,7091660694449310470,72,7091660694449310470,original sound - rastadpukas,Rastad Pukas,6.971320047221425e+18,Rastad Pukas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091660695485319941.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
6,EE,7082287995478461701,1648973674, ,6758429956843881478,Tanel Rentik,"youtube: tanelrentik
Instagram: tanelrentik",0,False,https://www.tiktok.com/@tanelrentik/video/7082287995478461701?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082287995478461701&source=h5_m,41191,59,53,29,1536,6795407744489752577,6795407744489752577,10033,6795407744489752577,Just a Cloud Away,Pharrell Williams,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a9dc60e62f334229af15a0b1650029ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/988a63de74c749a8907746e2d8e4b798,False,True,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
7,GB,7103303389861268742,1653866703,TikTok do your magic: let’s find him #bbcradio1 #bbcbigweekend #bigweekend #coventry #fyp #fypシ #binleymegachippy,6924774425763087365,viktiks,,0,False,https://www.tiktok.com/@viktiks13/video/7103303389861268742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103303389861268742&source=h5_m,2890294,84,78,45,58602,7103303379048581894,7103303379048581894,72,7103303379048581894,original sound - viktiks13,viktiks,6.924774425763087e+18,viktiks,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103303361117702917.mp3,,False,False,,,,,[],0,0,Estonia,#bbcradio1 #bbcbigweekend #bigweekend #coventry #fyp #fypシ #binleymegachippy,0,0,0,0,0,0,1,1,0,0
0,AU,7103279898269060354,1653861232,where’s the same energy mike 🤔#strangerthings  #strangerthings4 #strangerthingsedit #viral #fyp #foryoupage,7081747394325349378,🤍,🤍,0,False,https://m.tiktok.com/v/7103279898269060354.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103279898269060354&source=h5_m,5385623,9594,6693,71,1187952,235918692176371712,235918692176371712,71,235918692176371712,Running Up That Hill (A Deal With God),Kate Bush,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6d335ac102544a6ab353728b2469dbd4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c4605b0da674d2e8174df1c5117cfa2,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '901279255', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#strangerthings #strangerthings4 #strangerthingsedit #viral #fyp #foryoupage,0,0,0,0,1,0,1,0,0,1
1,GB,7102852574734322949,1653761739,bRiNg mE tHe bAnAna #bmth #maltaweekender #bringmethebanana,6805586423787308037,BRING ME THE HORIZON,aMeRicA 2o22 hEaDLiNe tOuR 🖤 tiCKeTs oN saLE n0W,0,False,https://m.tiktok.com/v/7102852574734322949.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102852574734322949&source=h5_m,1574480,612,1312,1608,151406,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#bmth #maltaweekender #bringmethebanana,0,0,0,0,0,0,0,0,0,0
2,GB,7100928940608343301,1653313864,#tvshow #foryou #foryoupage,7097192617955984390,movie_JK,,0,False,https://m.tiktok.com/v/7100928940608343301.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100928940608343301&source=h5_m,1064951,482,72,358,64013,6808589859721054216,6808589859721054216,25,6808589859721054216,Tell Me Why I'm Waiting,Timmies/Shiloh,,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4d3bf39e52f64fed83dbb40dbd71d963,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c25d4e271be54a88b391448373a3e36d,True,True,,,,,[],0,0,Estonia,#tvshow #foryou #foryoupage,0,0,0,1,1,0,0,0,0,0
3,DE,7100591034274565382,1653235183,@editsbyshy.2 antworten  Johnny Depp Theme Collabo with @journalingbydesiree 🥰♥️ #asmr #fy #fyp #johnnydepp #journaling #scrapbooking,6829573291464885254,flinasday,"ASMR Scrapbooking/Journaling ✨📔
⬇️Shops⬇️",0,False,https://m.tiktok.com/v/7100591034274565382.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100591034274565382&source=h5_m,1332145,976,465,16,148262,7100591050263186182,7100591050263186182,72,7100591050263186182,original sound - flinasday,flinasday,6.829573291464885e+18,flinasday,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100591062632188677.mp3,,False,False,,,,,[],0,0,Estonia,#asmr #fy #fyp #johnnydepp #journaling #scrapbooking,0,0,0,0,0,1,1,0,1,0
4,GB,7081303759560920326,1648744513,Bro chill😭 video:@YAF #foryoupage #foryou #fyp #ridersrepublic #steep #ubisoft #gtav #viral #gaming #trending #foru,6641289334384361477,MURDA10K,"Replying on Instagram👆
 -
Member of Ace Collective 
-
👇OG clips here",0,False,https://m.tiktok.com/v/7081303759560920326.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081303759560920326&source=h5_m,32849257,35265,40268,40236,4519244,7081303755714530054,7081303755714530054,72,7081303755714530054,original sound - murda10k,MURDA10K,6.641289334384361e+18,MURDA10K,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081303760038890245.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/79070c0f8ea14bf72b0f7331e827fc57.json,False,False,,,,,[],0,0,Estonia,#foryoupage #foryou #fyp #ridersrepublic #steep #ubisoft #gtav #viral #gaming #trending #foru,0,0,0,1,1,0,1,0,0,1
5,EE,7100079403597679877,1653116063,kes finaali vaatavad? #naabristparem,6988410946256061445,kasekesed,"Kertu ja Madis
IG
@kase.kesed
@kasepesto
@mediocretattoos",0,False,https://m.tiktok.com/v/7100079403597679877.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100079403597679877&source=h5_m,42396,17,3,2,1471,7094921636859742982,7094921636859742982,72,7094921636859742982,original sound - stayflyuk,Stay Fly,6.828918245715281e+18,Stay Fly,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094921641385331462.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1c22f5860bde1deda376d5acc5797cf9.json,False,False,,,,,[],0,0,Estonia,#naabristparem,0,0,0,0,0,0,0,0,0,0
6,EE,7090044482783153414,1650779629,#foryou#eestivined#popular#audimehed#audipask,7074214604565431302,Eesti_huumor,Eesti kuld,0,False,https://m.tiktok.com/v/7090044482783153414.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090044482783153414&source=h5_m,94919,76,264,429,7122,7090044441150409478,7090044441150409478,72,7090044441150409478,original sound - eesti_huumor,Eesti_huumor,7.074214604565431e+18,Eesti_huumor,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090044443205667590.mp3,,False,False,,,,,[],0,0,Estonia,#foryou#eestivined#popular#audimehed#audipask,0,0,0,1,0,0,0,0,0,0
7,SA,7095003813051895042,1651934305,#foryoupage #fyp,6975890769464247298,fatoom🧍🏻‍♀️,Asayil is mine💋💋,0,False,https://m.tiktok.com/v/7095003813051895042.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095003813051895042&source=h5_m,20206911,5974,3538,21012,4299357,7095003788439866113,7095003788439866113,72,7095003788439866113,original sound - idkfxtima (Contains music from: tried - luvletter),"Contains music from: ""tried""",6.975890769464247e+18,fatoom🧍🏻‍♀️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095003790826752770.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/eb915ed2d894f17ed400cf135e94ca0f.json,False,False,luvletter,tried,original sound - idkfxtima (Contains music from: tried - luvletter),"Contains music from: ""tried""",[],0,0,Estonia,#foryoupage #fyp,0,0,0,0,1,0,1,0,0,0
0,CA,7099123600581528838,1652893519,#teamjhonny #camillavasquez #johnnydepp #johnnyvsamber #deppfan,6993810126499251205,Tam_less81,"*Backup Account*
  🇨🇦
Random Videos",0,False,https://www.tiktok.com/@tam_less81/video/7099123600581528838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099123600581528838&source=h5_m,4814183,1297,735,470,238029,7086293025827408645,7086293025827408645,72,7086293025827408645,original sound - jacksparrowinternational,jack sparrow international,6.829407839712331e+18,jack sparrow international,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086293034777709318.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c3216c2287c6549b5a7b393ad6fd30a2.json,False,False,,,,,[],0,0,Estonia,#teamjhonny #camillavasquez #johnnydepp #johnnyvsamber #deppfan,0,0,0,0,0,0,0,0,1,0
1,GB,7101405141047201030,1653424732,#fyp #fortnite #fortniteclips #fortnitebr #fortnitememes #fortnitegamergirl,6882812741872206849,fortnitefocus1,"Add me on Epic: lisigee [da1yFn]
Make sure you follow me for 6years of good luck",0,False,https://www.tiktok.com/@fortnitefocus10/video/7101405141047201030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101405141047201030&source=h5_m,2284125,2551,1265,2976,303242,7101405178707856133,7101405178707856133,72,7101405178707856133,original sound - fortnitefocus10,fortnitefocus1,6.882812741872207e+18,fortnitefocus1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101405158726290181.mp3,,False,False,,,,,[],0,0,Estonia,#fyp #fortnite #fortniteclips #fortnitebr #fortnitememes #fortnitegamergirl,0,0,0,0,0,0,1,0,0,0
