,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca
4,US,7070402077171649838,1646206270,Do y’all think we have rhythm? #radtech #radiology #radtechtok #workkk #figsscrubs #nightshift #healthcare #ultrasoundtech #ultrasound,6631368208204349446,Kaytie,X-ray tech not a nurse • wife • dog mom•,0,False,https://m.tiktok.com/v/7070402077171649838.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070402077171649838&source=h5_m,3085001,404,3117,195,121412,7061983513549277958,7061983513549277958,72,7061983513549277958,original sound - teatrio03 (Contains music from: Poison - Instrumental - The Hit Crew),"Contains music from: ""Poison - Instrumental""",6.532028296773763e+18,TEAtrio🫖,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061983528678263558.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b96740f3d16a85ea2fc033ab38c529cb.json,False,False,The Hit Crew,Poison - Instrumental,original sound - teatrio03 (Contains music from: Poison - Instrumental - The Hit Crew),"Contains music from: ""Poison - Instrumental""",[],0,0,Kiribati,#radtech #radiology #radtechtok #workkk #figsscrubs #nightshift #healthcare #ultrasoundtech #ultrasound,0,0,0,0,0,0,0,0,0,0
5,AU,7090793768625900801,1650954080,Issa mood . #fyp #foryoupage #xyzbca #4u,6809800947569656838,Moepoto FamiLY_2.3,"New Insta ⬆️❤️.
Inquiry n bizzo ⬇️ 🎁 haha:
Moepotofamily2.3@gmail.com 🇦🇺🇼🇸",0,False,https://m.tiktok.com/v/7090793768625900801.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090793768625900801&source=h5_m,259759,70,88,4532,18997,7082972918765865730,7082972918765865730,72,7082972918765865730,Choose meee,Boombaclat,6.90529039154181e+18,Boombaclat,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7082972914479336194.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/77c9d3c82a0aa7e85dd125d87711b3b1.json,False,False,,,,,[],0,0,Kiribati,#fyp #foryoupage #xyzbca #4u,0,0,1,0,1,0,0,0,0,1
6,US,7074803972728425774,1647231163,Yeah I got smoked 🥴 #army #hawaii #foryou #samoan #trend,260323025735335936,Lijah Apulu,"🇦🇸🇼🇸
IG: e_apulu_26
SC: e.apulu26
PubG ID: 5352454343",0,False,https://m.tiktok.com/v/7074803972728425774.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074803972728425774&source=h5_m,407525,242,101,1640,41493,7070312563233344257,7070312563233344257,72,7070312563233344257,original sound - paialiileone (Contains music from: Splash - Patrice Roberts & Nessa Preppy & Travis World & Dan Evens),"Contains music from: ""Splash""",6.830182584120935e+18,1111,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070306613973830402.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f6dc2f68206aa92640d629ca801d5eea.json,False,False,Patrice Roberts & Nessa Preppy & Travis World & Dan Evens,Splash,original sound - paialiileone (Contains music from: Splash - Patrice Roberts & Nessa Preppy & Travis World & Dan Evens),"Contains music from: ""Splash""",[],0,0,Kiribati,#army #hawaii #foryou #samoan #trend,0,1,0,0,0,0,0,0,0,0
7,AU,7103110235539131650,1653821729,How do we think the Top 4 did? #TheVoiceAU,6781577490822398981,The Voice Australia,#TheVoiceAU now streaming on 7plus 🎤✌️,0,False,https://m.tiktok.com/v/7103110235539131650.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103110235539131650&source=h5_m,258552,560,20,138,33265,7103110227112856322,7103110227112856322,72,7103110227112856322,original sound - thevoiceau,The Voice Australia,6.781577490822399e+18,The Voice Australia,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103110221563808514.mp3,,False,False,,,,,[],0,0,Kiribati,#TheVoiceAU,0,0,0,0,0,0,0,0,0,0
0,PH,7073372801784089882,1646897942, ,6724625722559153154,Mary Jane Diamaro❤️,Shopee account;,0,False,https://m.tiktok.com/v/7073372801784089882.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073372801784089882&source=h5_m,2704338,1748,7779,44237,254745,7005081838007962369,7005081838007962369,72,7005081838007962369,original sound - seinfeldhd (Contains music from: Cavan - TikTokTunes),"Contains music from: ""Cavan""",7.00251286943944e+18,Seinfeld,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7005081825395641090.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9414b749815c4e05cb00901083720d7f.json,False,False,TikTokTunes,Cavan,original sound - seinfeldhd (Contains music from: Cavan - TikTokTunes),"Contains music from: ""Cavan""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
1,AU,7091206423001959681,1651050158,He nailed it. Better than the girls 😂 #fyp #viral #beyonce #rugby,6692821346928346118,JrIosefo🇼🇸,"💫 WELCOME TEAM TAP TAP💫
        LETS RUN IT UP 🤴
        OHH LORDDDTTT😂",0,False,https://m.tiktok.com/v/7091206423001959681.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091206423001959681&source=h5_m,210726,130,369,51,15881,7091206399748836098,7091206399748836098,72,7091206399748836098,original sound - jriosefo_2022 (Contains music from: Single Ladies (Put a Ring on It) - Beyoncé),"Contains music from: ""Single Ladies (Put a Ring on It)""",6.692821346928346e+18,JrIosefo🇼🇸,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091206372938877698.mp3,,False,False,Beyoncé,Single Ladies (Put a Ring on It),original sound - jriosefo_2022 (Contains music from: Single Ladies (Put a Ring on It) - Beyoncé),"Contains music from: ""Single Ladies (Put a Ring on It)""",[],0,0,Kiribati,#fyp #viral #beyonce #rugby,0,0,0,0,1,0,0,0,1,0
2,US,7103183143229820203,1653838704,#foryou #funny,7093015562066756651,Hanxiao,❤️❤️❤️,0,False,https://m.tiktok.com/v/7103183143229820203.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103183143229820203&source=h5_m,1102438,54,179,1260,42770,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#foryou #funny,0,1,0,1,0,0,0,0,0,0
3,FR,7096155392283036934,1652202429,Which country are you from ? 💦 ps : PROUD TO BE POLYNESIAN 🇵🇫 (From TAHITI) ❤️ #proudtobe #polynesian #fromtahiti,6894628252872410113,Heikilea❤️,"From 🌴A )( I T I 🇵🇫

IG : heikilealcs ✨",0,False,https://m.tiktok.com/v/7096155392283036934.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096155392283036934&source=h5_m,352428,413,319,272,31990,7039726723402861338,7039726723402861338,24,7039726723402861338,original sound - vl0085 (Contains music from: Azoko (Np Heaven Remix) - NP HEAVEN),"Contains music from: ""Azoko (Np Heaven Remix)""",6.566116418692956e+18,Phalla🖤🖤ផល្លា🇰🇭,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7039726708630620954.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8c16567d5ca8aa797599ff013e7bd9e5.json,False,False,NP HEAVEN,Azoko (Np Heaven Remix),original sound - vl0085 (Contains music from: Azoko (Np Heaven Remix) - NP HEAVEN),"Contains music from: ""Azoko (Np Heaven Remix)""",[],0,0,Kiribati,#proudtobe #polynesian #fromtahiti,0,0,0,0,0,0,0,0,0,0
4,AU,7087886469812997377,1650277170,hardest part of co-parenting in different states will always be fly out day. māmā got yous my babies 🤍 #coparenting #flyoutday,6544790858893459458,sonz,🌱🌊✨️,0,False,https://m.tiktok.com/v/7087886469812997377.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087886469812997377&source=h5_m,226363,104,38,206,16868,6894087054276283137,6894087054276283137,24,6894087054276283137,original sound - chill.uot_lofi,Chill Uot Lofi,6.800563167509906e+18,Chill Uot Lofi,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6894086908201569026.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/afe5b3676f64b88f56abc6dfc6650524.json,False,False,,,,,[],0,0,Kiribati,#coparenting #flyoutday,0,0,0,0,0,0,0,0,0,0
5,US,7087408127041080622,1650165796,Maybe in the next life sis 🤷🏽‍♀️🤣 #tonganfuneral,7013021234447533061,Nini,🇹🇴 🇵🇭,0,False,https://m.tiktok.com/v/7087408127041080622.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087408127041080622&source=h5_m,229592,208,139,313,23848,6969915867974929153,6969915867974929153,72,6969915867974929153,original sound - book_of_mailak (Contains music from: No Fear - Tree),"Contains music from: ""No Fear""",9.805909203163955e+16,Just_mailak,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990373538779663105.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a6c7a6b1befc69c379d847d84fe63ff1.json,False,False,Tree,No Fear,original sound - book_of_mailak (Contains music from: No Fear - Tree),"Contains music from: ""No Fear""",[],0,0,Kiribati,#tonganfuneral,0,0,0,0,0,0,0,0,0,0
6,AU,7083012171398909186,1649142284,Don’t mind the look at the end ☹️❤️coz Dad was like “kope ia ae k o”🇼🇸🇦🇸,6957205869055149061,Dora Misi,"😘🌺Proud to be a samoan girl❤️
       🇼🇸O au ole Samoa moni🇼🇸
🌴new acc",0,False,https://m.tiktok.com/v/7083012171398909186.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083012171398909186&source=h5_m,272429,118,62,1748,30814,7078520540843051778,7078520540843051778,72,7078520540843051778,original sound - zushikate27 (Contains music from: Pineco - X-Man),"Contains music from: ""Pineco""",7.001692334384989e+18,BR AD,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078534684409465602.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e32fedaa3875345b123b90a5ea91ffe7.json,False,False,X-Man,Pineco,original sound - zushikate27 (Contains music from: Pineco - X-Man),"Contains music from: ""Pineco""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
7,US,7083349024878759211,1649220714,i’m sorry but this filterrr😭🤣,6915577190331597829,rokondaka <3,4fun:)🇫🇲 @_dairondamae 👍,0,False,https://m.tiktok.com/v/7083349024878759211.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083349024878759211&source=h5_m,116015,41,11,3,6834,6859153853636413441,6859153853636413441,10033,6859153853636413441,Zou Bisou Bisou,Gillian Hills,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a25dbc8544a4005809f2ef12c305401,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cb18559f2e0b4feeb8823efd8ce590bb,False,True,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
0,US,7087650048628084011,1650222124,issa vibe🔥💯 #fyp #polyvibes #happyeaster #samoatiktokers🇦🇸🇼🇸 #faifiafia,6781465815645815814,L A i G O,"🇦🇸
WA📍",0,False,https://m.tiktok.com/v/7087650048628084011.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087650048628084011&source=h5_m,255151,90,172,4053,21465,7027183475199429377,7027183475199429377,72,7027183475199429377,original sound - brandontoa1,ÕG Tõ'ã,6.834729787581515e+18,ÕG Tõ'ã,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7027183485018327810.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/946b22adab5bc8483e220ec9ca305b90.json,False,False,,,,,[],0,0,Kiribati,#fyp #polyvibes #happyeaster #samoatiktokers🇦🇸🇼🇸 #faifiafia,0,0,0,0,1,0,0,0,0,0
1,US,7099260056486661419,1652925289,#illusions #foryoupage #fyp,7056528126947689477,shundrika,"🚀Don't hesitate
You must be looking for these...👀
⬇️Click Below to Shop Now⬇️",0,False,https://m.tiktok.com/v/7099260056486661419.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099260056486661419&source=h5_m,883637,579,359,1205,23592,7099260022567291690,7099260022567291690,72,7099260022567291690,original sound - shundrika3,shundrika,7.056528126947689e+18,shundrika,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099260060118829870.mp3,,False,False,,,,,[],0,0,Kiribati,#illusions #foryoupage #fyp,0,0,1,0,1,0,0,0,0,0
2,AU,7089312155287375105,1650609115, ,7006278170392282117,The Blackman Family,"Follow us on Instagram, Facebook & YouTube 😉",0,False,https://m.tiktok.com/v/7089312155287375105.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089312155287375105&source=h5_m,3414037,1652,12830,5686,99167,6822297670074272518,6822297670074272518,72,6822297670074272518,original sound - keronne29 (Contains music from: Luck Me - DJ Infinity),"Contains music from: ""Luck Me""",6.806224745232303e+18,Profile,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/468a778f6660850088372f74f29d5cf0.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/80360e55f919b122ba630fadb159fbb6.json,False,False,DJ Infinity,Luck Me,original sound - keronne29 (Contains music from: Luck Me - DJ Infinity),"Contains music from: ""Luck Me""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
3,US,7090926833293741355,1650985061,😏😏😏#fyp #foryoupage,7064815441285383214,fourhmg,,0,False,https://m.tiktok.com/v/7090926833293741355.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090926833293741355&source=h5_m,10636868,24084,58069,68561,1812622,7090926753006340907,7090926753006340907,72,7090926753006340907,original sound - hmg....0,fourhmg,7.064815441285383e+18,fourhmg,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7090926817024101166.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2441ee4db2637b968374fcf1f6da586f.json,False,False,,,,,[],0,0,Kiribati,#fyp #foryoupage,0,0,1,0,1,0,0,0,0,0
4,US,7074984448303090990,1647273184,#duet with @kevinrupard #fyp,6734479568370123782,makeupbyjavier,"USA | Self Taught 
DM for PR/Collab
✉️ makeupbyjaviier@gmail.com
#ILYFF🌮🍸",0,False,https://m.tiktok.com/v/7074984448303090990.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074984448303090990&source=h5_m,219608,51,22,22,28725,6882092385308871425,6882092385308871425,72,6882092385308871425,tatatarararara (Contains music from: Circus - ShalomTeck),"Contains music from: ""Circus""",6.857608239509587e+18,holaa,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6882092341780318978.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2061b133d911832fca162e265e0cc5b7.json,False,False,ShalomTeck,Circus,tatatarararara (Contains music from: Circus - ShalomTeck),"Contains music from: ""Circus""",[],0,0,Kiribati,#duet #fyp,1,0,0,0,1,0,0,0,0,0
5,US,7073232323336015146,1646865235,#peacock #peacocksoftiktok #barnlife #farmlife #farmlifeisthebestlife #nopet #nopetting #fyp #farmlifeproblems,6838600874270737414,Farm Life 😊,"I love animals, laughter and positivity 😊",0,False,https://m.tiktok.com/v/7073232323336015146.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073232323336015146&source=h5_m,1497934,3600,6180,110,110492,6937723642352503557,6937723642352503557,72,6937723642352503557,original sound - lorenapages (Contains music from: Nishaan Kaka - Kaka),"Contains music from: ""Nishaan Kaka""",6.647911207150141e+18,Lorena Pages,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6937723669712096005.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d19d624aec7cf748fd207facc9910f35.json,False,False,Kaka,Nishaan Kaka,original sound - lorenapages (Contains music from: Nishaan Kaka - Kaka),"Contains music from: ""Nishaan Kaka""",[],0,0,Kiribati,#peacock #peacocksoftiktok #barnlife #farmlife #farmlifeisthebestlife #nopet #nopetting #fyp #farmlifeproblems,0,0,0,0,1,0,0,0,0,0
6,US,7097387567720484138,1652489316,#JusticeForJacoriShaw #LL300 #444 #grivingneverstops💔,6881740643858105349,Chataa 🥀,"ORIGINAL 💋 
LL300 🕊🌎 
444",0,False,https://m.tiktok.com/v/7097387567720484138.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097387567720484138&source=h5_m,163883,162,8,11,7847,6824150014336436998,6824150014336436998,72,6824150014336436998,original sound - vlovesdads,vanessaalli,1834557.0,vanessaalli,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/3168c635a65be0d3e91b9b6a323ce7a9.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c5e0c79ed161e4bf86d62a137ec62039.json,False,False,,,,,[],0,0,Kiribati,#JusticeForJacoriShaw #LL300 #444 #grivingneverstops💔,0,0,0,0,0,0,0,0,0,0
7,BE,7090210207229349125,1650818208,Would you scream?😂💜 #jungkook #4you #bts #voorjou,6735528892147598341,Jun,"🇧🇪 Join the fam 💜
Discord link on my Youtube Channel description ✨🌹",0,False,https://m.tiktok.com/v/7090210207229349125.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090210207229349125&source=h5_m,472998,1995,862,5139,84298,6971889116216593158,6971889116216593158,72,6971889116216593158,original sound - elmarckel,El Marckel,6.549511096393274e+18,El Marckel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6971889145950096133.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c12997c66e4058517678face6d630642.json,False,False,,,,,[],0,0,Kiribati,#jungkook #4you #bts #voorjou,0,0,0,0,0,0,0,0,0,0
0,GB,7092421714562338053,1651333115,She’s so annoying 🙄😑 #mumsoftiktok #daughter #fypage #viral,7063422730099803142,The Simpson Family,"Family account managed by an adult
📩 info@thesimp5onfamily.com",0,False,https://www.tiktok.com/@thesimp5onfamily/video/7092421714562338053?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092421714562338053&source=h5_m,1534208,1351,1774,4819,281136,7001086157992102657,7001086157992102657,72,7001086157992102657,original sound - sheisaston (Contains music from: Mood (feat. iann dior) - 24kGoldn),"Contains music from: ""Mood (feat. iann dior)""",6.942458653099214e+18,ASTON,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7001086130011933441.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0246c722625ff72e12504996f01f8745.json,False,False,24kGoldn,Mood (feat. iann dior),original sound - sheisaston (Contains music from: Mood (feat. iann dior) - 24kGoldn),"Contains music from: ""Mood (feat. iann dior)""",[],0,0,Kiribati,#mumsoftiktok #daughter #fypage #viral,0,0,0,0,0,0,0,0,1,0
1,CA,7098757361027845381,1652808247,I thought this song was about music? 😗✨ #humor #90s #90skid #90skids #90smusic #00s #00smusic #nostalgia #millennial #millennials #millennialsoftiktok,6686291048379253766,Anesti Danelis,"✨comedy song guy✨
📍Toronto📍
🎸New Live Music Comedy Standup hour this July ⬇️",0,False,https://www.tiktok.com/@anestidanelis/video/7098757361027845381?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098757361027845381&source=h5_m,3650785,2968,6779,9642,328253,242145908828807168,242145908828807168,71,242145908828807168,Whistle,Flo Rida,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/95a32d56400548c68d24df0e5ca3b2aa?x-expires=1653985393&x-signature=vzrjtVf8wiDk9xb7jX%2Bhx5gGAas%3D,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '633324291', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#humor #90s #90skid #90skids #90smusic #00s #00smusic #nostalgia #millennial #millennials #millennialsoftiktok,0,0,0,0,0,0,0,0,0,0
2,US,7074403953139535106,1647138028,redball give you wings,7032380399184331777,Therock,Rock res,0,False,https://www.tiktok.com/@therockzrs/video/7074403953139535106?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074403953139535106&source=h5_m,3570226,3701,21987,31759,484010,7074403911012059906,7074403911012059906,24,7074403911012059906,original sound - therockzrs,Therock,7.032380399184332e+18,Therock,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074403881890925314.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/93c6fa5aba7457d234016ed7e8cf3278.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
