,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
4,US,7075895852811832618,1647485386,Reply to @ghostcircuit Robert 3 of 8 continually expels purple cubes. I don’t know why or what to do with them. #PetsOfTikTok #noise #animatronic #gore,6677254383836808198,Ecology: HomeStones,harfing is a noble fire unlit by deldon,0,False,https://www.tiktok.com/@ecologyhomestones/video/7075895852811832618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075895852811832618&source=h5_m,21244091,62835,37241,26247,1814924,7074412361054030634,7074412361054030634,72,7074412361054030634,Mothername,Ecology: HomeStones,6.677254383836808e+18,Ecology: HomeStones,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075891313127820078.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/aea01d7ac961f280ec496f150eddd880.json,False,False,,,,,[],0,0,French Southern Territories,#PetsOfTikTok #noise #animatronic #gore,0,0,0,0,0,0,0,0,0,0
5,US,7102212014293912878,1653612595,#foryou #samsung #iphone #vivo,6905001216137282566,Phone,what's ap:+(8)(6)/(1)(3)(6)/(8)(6)/(1)(1)//(7)O//(1)(7),0,False,https://www.tiktok.com/@ezdk18/video/7102212014293912878?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102212014293912878&source=h5_m,4398635,1073,5241,684,153891,6851608429664929794,6851608429664929794,10033,6851608429664929794,Mood (feat. iann dior),24kGoldn,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a35e1e0613564666b59aea2cfa0861d2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/19b065cd1f374fc6a869037eb72ea6d0,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1522994920', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#foryou #samsung #iphone #vivo,0,1,0,0,0,0,0,0,0,0
6,US,7073214560425086250,1646861100,🍑🍑🍑🍑 #vegangloss #lipglossdrip,6786813809908925445,stellaxxcosmetics,"Welcome boss babes🍒
VEGAN CRUELTY FREE LIP GLOSS
Shop now ! Website in bio ⤵️",0,False,https://www.tiktok.com/@stellaxxcosmetics/video/7073214560425086250?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073214560425086250&source=h5_m,26915576,264,441,2982,674207,5000000001409962603,5000000001409962603,10009,5000000001409962603,EX,Kiana Ledé,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ad451a05d7a64375b0bc2f05af12dda1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a5088ab8dc1a48cf9e72d6c06201ee9c,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1457271395', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#vegangloss #lipglossdrip,0,0,0,0,0,0,0,0,0,0
7,DE,7099547702974844166,1652992264,do u get deja vu || #fyp #viral #milliebobbybrown,6924000590628389894,mclyq,"she/her || ae
spam—>block
#proud pooper 
@mclyqae",0,False,https://www.tiktok.com/@mclyq/video/7099547702974844166?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099547702974844166&source=h5_m,2206369,1988,2131,96,499091,7099547688022149893,7099547688022149893,72,7099547688022149893,original sound - mclyq,mclyq,6.92400059062839e+18,mclyq,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099547680099437317.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/52023758968a4db7ec8811784d5e98ed.json,False,False,,,,,[],0,0,French Southern Territories,#fyp #viral #milliebobbybrown,0,0,0,0,0,1,0,0,0,1
0,DE,7102740658787585285,1653735682,"📍Welcome to Las Vegas, Nevada USA 🇺🇸  #fyp #urban #lasvegas #vegas #science Google Earth Timelapse (Google, Landsat, Copernicus)",6873063755052729345,satventure,Satellite timelapse videos showing the change of our world 🌎 🛰,0,False,https://www.tiktok.com/@satventure.com/video/7102740658787585285?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102740658787585285&source=h5_m,4164810,2062,1198,54,203328,7042544889816418305,7042544889816418305,10033,7042544889816418305,Vegas (I Wanna Ride),Joseline Hernandez,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6850e5b1e8224551801c904520da4b85,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/30e43532bd0148c8ad416716d42bce82,False,True,,,,,[],0,0,French Southern Territories,#fyp #urban #lasvegas #vegas #science,0,0,0,0,0,1,0,0,0,0
1,XK,7085861646962396421,1649805729,#deutschland #UARushChallenge #berber #hairstyle #viral #italy #tiktok_india #viniciusjunior #tiktokindia,6957644250776306694,↪️👑🅥  🅘 🅟 👑🅑  🅡  🅐👑↩️,👑 𝐕 𝐈 𝐏 👑 𝐁  𝐑 𝐀 👑🇽🇰🇦🇱🇨🇵🇬🇧🇮🇹🇪🇺,0,False,https://www.tiktok.com/@vipbra/video/7085861646962396421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085861646962396421&source=h5_m,43604674,3141,63529,21568,328461,6766128122128500738,6766128122128500738,10033,6766128122128500738,Paris,Else,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aca63a99735047ac9989779640d493c7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7e13b36ea0bf4878848a43e561f9bc72,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1461085630', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#deutschland #UARushChallenge #berber #hairstyle #viral #italy #tiktok_india #viniciusjunior #tiktokindia,0,0,0,0,0,0,0,0,0,1
2,US,7077288682402696491,1647809680,Military soldier escapes Capture!😳😱 #fyp #viral #trending #military #handcuff #police #cop #army #fypシ,6921671185223156741,David Davison,"just vibin’ 
Bay Area • LA 
📧: Davidd1999@gmail.com",0,False,https://www.tiktok.com/@smxy_david/video/7077288682402696491?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077288682402696491&source=h5_m,12697332,4753,1797,5469,297862,7077288694784297770,7077288694784297770,72,7077288694784297770,original sound - smxy_david,David Davison,6.921671185223157e+18,David Davison,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077288724152863534.mp3,,False,False,,,,,[],0,0,French Southern Territories,#fyp #viral #trending #military #handcuff #police #cop #army #fypシ,0,0,0,0,0,1,1,0,0,1
3,DE,7074128197612326150,1647073824,Verspachteln Q1 mit Glasfaser streifen #viral #fyp #drywall #maler #tiktok #tiktokalbania,6940284575981978629,FloriiHamburg,,0,False,https://www.tiktok.com/@floriihamburg/video/7074128197612326150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074128197612326150&source=h5_m,40466900,5854,29478,932,813734,7074128153559517957,7074128153559517957,72,7074128153559517957,original sound - floriihamburg,FloriiHamburg,6.940284575981979e+18,FloriiHamburg,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074128162480720646.mp3,,False,False,,,,,[],0,0,French Southern Territories,#viral #fyp #drywall #maler #tiktok #tiktokalbania,0,0,0,0,0,1,0,0,1,1
4,TR,7086419075349417217,1649935516,Woowe gold,6974042956970673154,Hazine avcısı,"YouTube ⚒️Hazine avcısı
📩İnfo hazinezk@gmail.com
↘️ Full video ↙️",0,False,https://www.tiktok.com/@_hazineavcisi_/video/7086419075349417217?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086419075349417217&source=h5_m,17456940,1074,2202,4029,240962,7086419085377932034,7086419085377932034,72,7086419085377932034,original sound - _hazineavcisi_ (Contains music from: Conquest of Paradise - Vangelis),"Contains music from: ""Conquest of Paradise""",6.974042956970673e+18,Hazine avcısı,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086419080218938114.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6f6dd982d8bb83b9047592b811c399e.json,False,False,Vangelis,Conquest of Paradise,original sound - _hazineavcisi_ (Contains music from: Conquest of Paradise - Vangelis),"Contains music from: ""Conquest of Paradise""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
5,AE,7102410643650678018,1653658843,Lmao #fyp,6907582339002844161,Talya,Face acc srry,0,False,https://www.tiktok.com/@chars.melonss/video/7102410643650678018?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102410643650678018&source=h5_m,184744,1014,242,661,33154,7093911710989323014,7093911710989323014,72,7093911710989323014,tia tamera remix,bianka <3,7.092802383898904e+18,bianka <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093911716701948678.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4aaa0f01b4488ebfbb37347737fc5815.json,False,False,,,,,[],0,0,French Southern Territories,#fyp,0,0,0,0,0,1,0,0,0,0
6,US,7103539068038024494,1653921575,A man disguised as an old woman in a wheelchair threw a piece of c#ake at the glass protecting the #MonaLisa at the #LouvreMuseum in #Paris on Sunday,6920331616390022150,Bloomberg Quicktake,🎥 Global news and original shows.,0,False,https://www.tiktok.com/@quicktakenews/video/7103539068038024494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103539068038024494&source=h5_m,163195,200,115,91,6353,7103539004133657390,7103539004133657390,72,7103539004133657390,original sound - quicktakenews,Bloomberg Quicktake,6.920331616390022e+18,Bloomberg Quicktake,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103539062132214574.mp3,,False,False,,,,,[],0,0,French Southern Territories,#ake #MonaLisa #LouvreMuseum #Paris,0,0,0,0,0,0,0,0,0,0
7,VN,7093064932752854318,1651482882, ,7063310377368241199,Film HL,😊😊😊😊,0,False,https://www.tiktok.com/@maksow7/video/7093064932752854318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093064932752854318&source=h5_m,4231905,205,2306,7232,65638,7093064699293535022,7093064699293535022,24,7093064699293535022,original sound - maksow7,Film HL,7.063310377368241e+18,Film HL,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093064844496358190.mp3,,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
0,US,7088881283929066754,1650508795,#fyp #kungfu  #tiktok,7064768667153826821,Mamie Bertha,"Contemporary swordsmen, martial arts family, with kung fu friends",0,False,https://m.tiktok.com/v/7088881283929066754.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088881283929066754&source=h5_m,33828685,8403,8047,1274,1103201,7088881243764738817,7088881243764738817,72,7088881243764738817,original sound - kungfudouble (Contains music from: 笑傲江湖曲（琴箫合奏） (Cover 胡伟立) - 网络水神),"Contains music from: ""笑傲江湖曲（琴箫合奏） (Cover 胡伟立)""",7.064768667153827e+18,Mamie Bertha,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7088881185694272257.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/13b4eadc22e733874f0ead30d076b131.json,False,False,网络水神,笑傲江湖曲（琴箫合奏） (Cover 胡伟立),original sound - kungfudouble (Contains music from: 笑傲江湖曲（琴箫合奏） (Cover 胡伟立) - 网络水神),"Contains music from: ""笑傲江湖曲（琴箫合奏） (Cover 胡伟立)""",[],0,0,French Southern Territories,#fyp #kungfu #tiktok,0,0,0,0,0,1,0,0,1,0
1,US,7092165078170258734,1651273361,"Hey friend, you are so loved ☺️❤️",6732185469285614597,IAN,"ハーフ 🌊
A human who loves creating 🔥
ianboggsbiz@gmail.com 🕊
My socials!🔻",0,False,https://m.tiktok.com/v/7092165078170258734.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092165078170258734&source=h5_m,2481729,7785,4149,7279,355695,7008692729437850373,7008692729437850373,72,7008692729437850373,Freaks x Chiquitita (Contains music from: Freaks - Surf Curse),"Contains music from: ""Freaks""",6.816888320293357e+18,EMBRR,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008692827924269829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dccdba0def57d2ebaea53a2503ed6d30.json,False,False,Surf Curse,Freaks,Freaks x Chiquitita (Contains music from: Freaks - Surf Curse),"Contains music from: ""Freaks""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
2,US,7076464878143147307,1647617873,#macysownyourstyle #AerieREAL #fyp #trending #foryou #marriage #married #husbandwife #toxic #husband,7020055601472635910,Marcus J,"🕺🏼@insta_every_thang
👰🏽‍♀️ @b0syjocy
🐶 @bigfacebully
Thank you all for 50k!",0,False,https://m.tiktok.com/v/7076464878143147307.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076464878143147307&source=h5_m,20859721,10810,22129,13809,1376119,7076464857922554666,7076464857922554666,72,7076464857922554666,original sound - thatonev3 (Contains music from: I Got 5 on It - Luniz),"Contains music from: ""I Got 5 on It""",7.020055601472636e+18,Marcus J,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076464880336849707.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2e11c8461ebb251f335efacb91a0ce59.json,False,False,Luniz,I Got 5 on It,original sound - thatonev3 (Contains music from: I Got 5 on It - Luniz),"Contains music from: ""I Got 5 on It""",[],0,0,French Southern Territories,#macysownyourstyle #AerieREAL #fyp #trending #foryou #marriage #married #husbandwife #toxic #husband,0,1,0,0,0,1,0,0,0,0
3,GB,7102234091751329030,1653617740,##hair #fyp #hairdressing #curlyhair,7096652284444951557,Hairstyles-UK,"🇬🇧🇬🇧🇬🇧🇬🇧
I am Hairdresser
Please follow my products and works",0,False,https://m.tiktok.com/v/7102234091751329030.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102234091751329030&source=h5_m,1662823,248,310,338,69282,7102234107052083973,7102234107052083973,72,7102234107052083973,original sound - hairstyle_uk,Hairstyles-UK,7.096652284444952e+18,Hairstyles-UK,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102234080099552006.mp3,,False,False,,,,,[],0,0,French Southern Territories,##hair #fyp #hairdressing #curlyhair,0,0,0,0,0,1,0,0,0,0
4,GB,7101385295702101253,1653420111,Spring awakening and persil overload💙✨ #laundry #laundrytok #laundryasmr #laundry🧺 #thelaundryroom🧺 #asmr #fyp #fy,7060547144248476677,Laundry Babiez🧺,Huge laundry overloads for yours and my satisfaction 💖🧺✨ wish list below 💜,0,False,https://m.tiktok.com/v/7101385295702101253.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101385295702101253&source=h5_m,9149918,3389,2760,1986,291611,7101385322520382214,7101385322520382214,72,7101385322520382214,original sound - laundrybabiez,Laundry Babiez🧺,7.060547144248477e+18,Laundry Babiez🧺,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101385318322260741.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a19f4fbf9854ccc27dfac633af3146a5.json,False,False,,,,,[],0,0,French Southern Territories,#laundry #laundrytok #laundryasmr #laundry🧺 #thelaundryroom🧺 #asmr #fyp #fy,1,0,0,0,1,1,0,0,0,0
5,ES,7099138523042729221,1652896993,Me dio pena al final 🥺,61303207779418112,Judith & Ángel 🙋🏻‍♀️🙋🏽‍♂️,📩 judith@letsbeinfluenced.com,0,False,https://m.tiktok.com/v/7099138523042729221.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099138523042729221&source=h5_m,39684529,6294,7417,13196,1995296,6806277636856220418,6806277636856220418,24,6806277636856220418,original sound - mr._singh_75 (Contains music from: Dil Deewana - Sandip Chohan),"Contains music from: ""Dil Deewana""",6.622104194005844e+18,_Yuvraj_singh,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1661690152711169.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/835df7583f36e75ee9c7623905467e11.json,False,False,Sandip Chohan,Dil Deewana,original sound - mr._singh_75 (Contains music from: Dil Deewana - Sandip Chohan),"Contains music from: ""Dil Deewana""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
6,DE,7081297262160170246,1648743000,Blue Hair🤣 #prank #pranks,6776351924171342853,𝖀𝖒𝖚𝖙ᵂᴬ,📥umut@convena.net,0,False,https://m.tiktok.com/v/7081297262160170246.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081297262160170246&source=h5_m,22078055,14799,2675,2153,3648221,7081297264110488326,7081297264110488326,72,7081297264110488326,original sound - umutwa,𝖀𝖒𝖚𝖙ᵂᴬ,6.776351924171343e+18,𝖀𝖒𝖚𝖙ᵂᴬ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081297270720809734.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d170a1a0f7762ea27221b0812374c54f.json,False,False,,,,,[],0,0,French Southern Territories,#prank #pranks,0,0,0,0,0,0,0,0,0,0
7,VN,7089489668286221594,1650650444,slingshot,6791536126421369857,Tuyetnhy Luong,No bio yet,0,False,https://m.tiktok.com/v/7089489668286221594.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089489668286221594&source=h5_m,45368566,2250,1631,17163,222240,6874246460179744776,6874246460179744776,10036,6874246460179744776,P.I.M.P. (NethMG Remix),50 Cent,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b7bd897d962845be9233729a7b06f250,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/df26ae7da5ff44c2ab6efabf32b0e386,False,True,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
0,NG,7097537105244491014,1652524135,Almost time ooo #lipsz_combo #fypnaija🇳🇬 #fyp #foryoupage #trendiing #duet,6992643845179982854,Lipsz,"Face reveal drops 4pm today 
💃💃
IG @lipsz_combo
Tutorial on my YouTube chann",0,False,https://www.tiktok.com/@lipsz_combo/video/7097537105244491014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097537105244491014&source=h5_m,335849,57,13,174,23508,7093250098850728709,7093250098850728709,72,7093250098850728709,Number one (Contains music from: Number One - Dj Consequence & Dj Tarico),"Contains music from: ""Number One""",7.005517054229644e+18,Symplyciana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093250109030615813.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/409e1d8f877e3d05619b2ce25527dda7.json,False,False,Dj Consequence & Dj Tarico,Number One,Number one (Contains music from: Number One - Dj Consequence & Dj Tarico),"Contains music from: ""Number One""",[],0,0,French Southern Territories,#lipsz_combo #fypnaija🇳🇬 #fyp #foryoupage #trendiing #duet,0,0,1,0,0,1,0,0,0,0
1,US,7102628012448910638,1653709452,Girl vs Boy part1 fallow for more #foryou #tik_tok #trend #trending,6992455314793284614,🇺🇸 vs 🇫🇷,,0,False,https://www.tiktok.com/@ueinde/video/7102628012448910638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102628012448910638&source=h5_m,2026548,375,480,1417,49797,7102627976663059242,7102627976663059242,72,7102627976663059242,original sound - ueinde (Contains music from: Without Me - Halsey),"Contains music from: ""Without Me""",6.992455314793285e+18,🇺🇸 vs 🇫🇷,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102627999002757934.mp3,,False,False,Halsey,Without Me,original sound - ueinde (Contains music from: Without Me - Halsey),"Contains music from: ""Without Me""",[],0,0,French Southern Territories,#foryou #tik_tok #trend #trending,0,1,0,0,0,0,0,0,0,0
2,US,7084241130333834542,1649428423,#fyp #foryou #follow,7075299361391395883,jinhhttD18,,0,False,https://www.tiktok.com/@jinhhttd18/video/7084241130333834542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084241130333834542&source=h5_m,8416891,4253,4253,5890,420946,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#fyp #foryou #follow,0,1,0,0,0,1,0,0,0,0
