,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_colombia,hash_elecciones2022,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
1,US,7078836284403354881,1648170013,POW POW😎,6806648197319820294,XO Team,"XO TEAM FAMILY 
INST: @the_xo_team 
✉️ xoteam@xoagency.co
OUR REALITY 👇🏼",0,False,https://www.tiktok.com/@xoteam/video/7078836284403354881?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078836284403354881&source=h5_m,14927698,1638,8172,46010,724511,6707238684418132742,6707238684418132742,72,6707238684418132742,Seven Nation Army Ben Callahan Remix,Crack Baby,6.62937808221338e+18,Crack Baby,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1637518477044773.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cff9cbb10c4deb1577851a711a357ba8.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
2,US,7075775607086255403,1647457389,6 years going strong! Idea from @dmznecmi #markerflip #trickshot #fypシ #xyzbca #AerieREAL,15231265,Joe trickshots,"CEO of doing nothing but marker flips
18",0,False,https://www.tiktok.com/@galaxv/video/7075775607086255403?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075775607086255403&source=h5_m,37308039,10160,5593,662,4488328,7052807529935522607,7052807529935522607,72,7052807529935522607,come a little closer,audios ((:,7.040953849517082e+18,audios ((:,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7052807562714188590.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cb6469f28cb7bfc6fe5946d81dd72a9b.json,False,False,,,,,[],0,0,Colombia,#markerflip #trickshot #fypシ #xyzbca #AerieREAL,0,0,0,0,0,1,0,0,0,0
3,CO,7098135509486062854,1652663463, ,6985956527271445509,MAV 🦦,"MED - Colombia 📍
Encuéntrame en Bigo como 
Oficial_mav👇🏻",0,False,https://www.tiktok.com/@priv_mav/video/7098135509486062854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098135509486062854&source=h5_m,4215589,647,1074,5999,566480,7094303913297332226,7094303913297332226,10033,7094303913297332226,Me Porto Bonito,Bad Bunny & Chencho Corleone,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8c9b701e9bf1478fab3636cb8ff44622,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9be05a5b63854c62ac99a795e2fe523b,True,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
4,MX,7099700765920349445,1653027905,adicta a este baile,6957929084823307269,mari,ignoren el nombre no sabia que poner,0,False,https://www.tiktok.com/@sepultacion/video/7099700765920349445?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099700765920349445&source=h5_m,2874814,848,276,1780,453508,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
5,CO,7103202931054349573,1653843312,#crzgf 🙈,6918496247969530886,SARA💛,Baila conmigo 💛😍,0,False,https://www.tiktok.com/@saraflorez101/video/7103202931054349573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103202931054349573&source=h5_m,96947,28,53,148,7221,7103202905435540229,7103202905435540229,72,7103202905435540229,original sound - saraflorez101 (Contains music from: Aguacero - Bad Bunny),"Contains music from: ""Aguacero""",6.918496247969531e+18,SARA💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103202927707212549.mp3,,False,False,Bad Bunny,Aguacero,original sound - saraflorez101 (Contains music from: Aguacero - Bad Bunny),"Contains music from: ""Aguacero""",[],0,0,Colombia,#crzgf,0,0,0,0,0,0,0,0,0,0
6,US,7098885175425223979,1652838005,"voy a seguir tratando de darles contenido mano, pero se me hace difícil",7047450743465477126,Bad Bunny,.,0,False,https://www.tiktok.com/@badbunny/video/7098885175425223979?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098885175425223979&source=h5_m,36964100,98438,54082,58969,6931394,7098886661353802538,7098886661353802538,72,7098886661353802538,original sound - badbunny,Bad Bunny,7.047450743465477e+18,Bad Bunny,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098886709672315694.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9e4346d0caa144acb4f9091d0ca3d709.json,False,False,,,,,[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
7,CO,7102965129733475589,1653787946, ,6775234043681489925,𝓢𝓽𝓮𝓯❤️‍🔥,"Instagram: stefanylambis👸🏽
Crtg\Col🇨🇴",0,False,https://www.tiktok.com/@stefanylambis/video/7102965129733475589?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102965129733475589&source=h5_m,258688,132,171,696,33715,7095019005370452778,7095019005370452778,72,7095019005370452778,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",7.024650886308431e+18,ur/gf,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095019029886274347.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9a2fe9bb843dac6dca05b56ec529a95a.json,False,False,Aomak,Titi me preguntó,Tití me preguntó (Contains music from: Titi me preguntó - Aomak),"Contains music from: ""Titi me preguntó""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
0,CO,7098895160389553414,1652840334, ,7095531766140912646,Lys,new account.  COLOMBIANA 🇨🇴 INSTAGRAM: @lyslaw3 twitte @angelysc111,0,False,https://www.tiktok.com/@lysc_oficial1/video/7098895160389553414?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098895160389553414&source=h5_m,1974477,216,616,1858,36609,6989938088650869509,6989938088650869509,72,6989938088650869509,original sound - crazu5 (Contains music from: Pluck - Paul Flexx),"Contains music from: ""Pluck""",6.554638075216101e+18,🦋XENA🦋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6989957249179323141.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a58878b2a2fa426eadee9fb05d1b2f4.json,False,False,Paul Flexx,Pluck,original sound - crazu5 (Contains music from: Pluck - Paul Flexx),"Contains music from: ""Pluck""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
1,ES,7103193915125173510,1653841213,Aquí comiendo con la suegra,6943336044067013637,celia💖,Mala suerte si no me sigues en Instagram⬆️,0,False,https://www.tiktok.com/@celiareinah2/video/7103193915125173510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103193915125173510&source=h5_m,6457372,3165,13318,22370,1351778,7094507858733304582,7094507858733304582,72,7094507858733304582,original sound - otrousuarioomaa (Contains music from: Ojitos Lindos - Bad Bunny & Bomba Estéreo),"Contains music from: ""Ojitos Lindos""",6.941268762301679e+18,wil,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094507830597749510.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/810aaf65c0b4fa6b64edf86439472097.json,False,False,Bad Bunny & Bomba Estéreo,Ojitos Lindos,original sound - otrousuarioomaa (Contains music from: Ojitos Lindos - Bad Bunny & Bomba Estéreo),"Contains music from: ""Ojitos Lindos""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
2,GB,7102440774922423557,1653665859,Free hand spray #satisfying #viral #fypシ #foryou #fyp #roadmarking #trade #viralvideo #work #artwork #disabled #gracopaintsprayers,6938787004898477062,Kiki_n_Rohy,🏴󠁧󠁢󠁳󠁣󠁴󠁿,0,False,https://www.tiktok.com/@kiki_n_rohy/video/7102440774922423557?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102440774922423557&source=h5_m,31461237,414,1204,2806,226295,7102440770309458693,7102440770309458693,72,7102440770309458693,original sound - kiki_n_rohy,Kiki_n_Rohy,6.938787004898477e+18,Kiki_n_Rohy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102440771827075846.mp3,,False,False,,,,,[],0,0,Colombia,#satisfying #viral #fypシ #foryou #fyp #roadmarking #trade #viralvideo #work #artwork #disabled #gracopaintsprayers,0,0,1,0,1,1,0,0,0,1
3,US,7098158710777875758,1652668862,#fyp #viral #trending #fypシ,7096311929081300010,_Andcarli_,Follow me on IG too,0,False,https://www.tiktok.com/@_andcarli_/video/7098158710777875758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098158710777875758&source=h5_m,35615467,9769,2999,9812,1688633,7098158693392337706,7098158693392337706,72,7098158693392337706,original sound - _andcarli_,_Andcarli_,7.0963119290813e+18,_Andcarli_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098158728637090602.mp3,,False,False,,,,,[],0,0,Colombia,#fyp #viral #trending #fypシ,0,0,0,0,1,1,0,0,0,1
4,AU,7101677824968264961,1653488220,Relaxing perfection. Headphones recommended! #oddlysatisfying #asmr #perfect,6686967258277250053,Marble Mannequin,Oddly satisfying fever dreams + Relaxing ASMR.,0,False,https://www.tiktok.com/@marblemannequin/video/7101677824968264961?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101677824968264961&source=h5_m,32067879,5675,6516,13426,2015199,7101677813250116354,7101677813250116354,72,7101677813250116354,original sound - marblemannequin,Marble Mannequin,6.68696725827725e+18,Marble Mannequin,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101677774573669121.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/621468902177126e30bb758dc8a4898f.json,False,False,,,,,[],0,0,Colombia,#oddlysatisfying #asmr #perfect,0,0,0,0,0,0,0,0,0,0
5,CO,7095543869030419717,1652060050,¿Qué grupo me recomiendan escuchar?  #zoom #elecciones2022 #colombia #psy #bts #blackpink  #twice #redvelvet #bangtan  #mamamoo,6891272227842278401,Gustavo Petro,"Candidato presidencial
Haremos de Colombia una potencia mundial de la vida",0,False,https://www.tiktok.com/@gustavopetrooficial/video/7095543869030419717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095543869030419717&source=h5_m,964868,16842,10943,15279,141668,7095543801968315142,7095543801968315142,72,7095543801968315142,original sound - gustavopetrooficial (Contains music from: ZOOM - Jessi),"Contains music from: ""ZOOM""",6.891272227842278e+18,Gustavo Petro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095543851955292933.mp3,,False,False,Jessi,ZOOM,original sound - gustavopetrooficial (Contains music from: ZOOM - Jessi),"Contains music from: ""ZOOM""",[],0,0,Colombia,#zoom #elecciones2022 #colombia #psy #bts #blackpink #twice #redvelvet #bangtan #mamamoo,1,1,0,0,0,0,0,0,0,0
6,NO,7101688253803236613,1653490649,Thoracic bridge push-up to hollow back handstand 🤪 #calisthenics #pushups #backbending #yogaflow #mobilitytraining,6979966147463906310,Sondre Berg (Berg Movement),"🐒 Movement | Calisthenics 🐒
🎥 Inspirational | educational 🎥
⬇️ Programs++ ⬇️",0,False,https://www.tiktok.com/@sondre_berg/video/7101688253803236613?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101688253803236613&source=h5_m,6195165,4762,15218,5938,396347,6998544706275641345,6998544706275641345,10033,6998544706275641345,SWEET DREAMS,HANZO 陰陽,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/431cf3363951424c9273a9fe79060b4c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/85f5018b5f6b4be784c0cba33a4c17c9,False,True,,,,,[],0,0,Colombia,#calisthenics #pushups #backbending #yogaflow #mobilitytraining,0,0,0,0,0,0,0,0,0,0
7,CO,7099096702463872261,1652887256,Happiness after my tattoo 🕺🏼🪶 #parati,6776321011102909445,Ayoub Mutanda,"Instagram : @Ayoubm_   
Snapchat : AyoubMutanda
Mail : info@ayoub.tv
🇨🇭",0,False,https://www.tiktok.com/@ayoubm_/video/7099096702463872261?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099096702463872261&source=h5_m,14492487,15092,24337,28532,2490082,6920684604005403398,6920684604005403398,72,6920684604005403398,"BEE GEES VS 50 cent (Contains music from: Stayin' Alive - From ""Saturday Night Fever"" Soundtrack - Bee Gees)","Contains music from: ""Stayin' Alive - From ""Saturday Night Fever"" Soundtrack""",6.873252360446166e+18,EZ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990286175609146114.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/65f57edfab659477b10db10049db9f83.json,False,False,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack","BEE GEES VS 50 cent (Contains music from: Stayin' Alive - From ""Saturday Night Fever"" Soundtrack - Bee Gees)","Contains music from: ""Stayin' Alive - From ""Saturday Night Fever"" Soundtrack""",[],0,0,Colombia,#parati,0,0,0,0,0,0,0,1,0,0
0,GB,7100730066031758597,1653267555,Enough internet for today💀#fypシ゚viral #pourtoi #reaction #foryoupage #fyp #viral #mrkebs24 #blowthisup #funny #comedy #lifehacker,6646050010156105733,Itsyourboymrkebs,"Say nothin 
Vid/creator 
Youtb:istyourboymrkebs
IG: Keliank24 
🤴🏽",0,False,https://www.tiktok.com/@officialmrkebs24/video/7100730066031758597?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100730066031758597&source=h5_m,2441873,1903,1754,1633,168965,7085901918052174598,7085901918052174598,72,7085901918052174598,Lifehack (Contains music from: HOME ALONE SHITTY FLUTE - Harold Flute),"Contains music from: ""HOME ALONE SHITTY FLUTE""",6.646050010156106e+18,Itsyourboymrkebs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085901918744234758.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f7a328244accfcdc9c571b108253ff71.json,False,False,Harold Flute,HOME ALONE SHITTY FLUTE,Lifehack (Contains music from: HOME ALONE SHITTY FLUTE - Harold Flute),"Contains music from: ""HOME ALONE SHITTY FLUTE""",[],0,0,Colombia,#fypシ゚viral #pourtoi #reaction #foryoupage #fyp #viral #mrkebs24 #blowthisup #funny #comedy #lifehacker,0,0,0,1,1,1,0,0,0,2
1,US,7089612731799686443,1650679096,#shreddermachine #shredder #oddlysatisfying #satsifyingsounds #asmr,7052493504457049135,ShredderVs,Follow for new shreds every day!,0,False,https://www.tiktok.com/@shreddervs/video/7089612731799686443?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089612731799686443&source=h5_m,54918989,10793,7963,11004,2674863,7089612719795653422,7089612719795653422,72,7089612719795653422,original sound - shreddervs,ShredderVs,7.052493504457049e+18,ShredderVs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7089612731351092014.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bdd3a0ae6e7ffd8d029a0d434fd06c3a.json,False,False,,,,,[],0,0,Colombia,#shreddermachine #shredder #oddlysatisfying #satsifyingsounds #asmr,0,0,0,0,0,0,0,0,0,0
2,US,7098704164347252014,1652795862,My name is? 💁‍♀️,6831909075765511173,The Old Gays,oldgaysofficial@gmail.com,0,False,https://www.tiktok.com/@oldgays/video/7098704164347252014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098704164347252014&source=h5_m,13192511,6238,27037,19701,413381,6896221138586699778,6896221138586699778,10033,6896221138586699778,My Name Is,D Billions,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a049073a52b94c868fa9ab9152c600ba,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0774abed07a545729418455962f68371,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1540589086', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
3,US,7085514843406617902,1649724983,Responder a @sofiapuentes3  jajaja muy buena esa #fy #fyp #gym #couples #funny,6805983754198713345,Yermarí Lleras,"Online Coach 🏋🏽‍♀️
Sígueme en IG 😜🇵🇷
Guía de glúteos y piernas👇🏽",0,False,https://www.tiktok.com/@yermaripr/video/7085514843406617902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085514843406617902&source=h5_m,19191793,6472,18676,21441,712573,6926406094629636097,6926406094629636097,10033,6926406094629636097,"Día De Suerte - Live At Palacio De Los Deportes, México/2011",Alejandra Guzmán & Moderatto,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e75cc58b5e6a46cd87579e0134ca407b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7ff50f68051f42f49dd749b73e3f84b9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '727703420', 'external_song_key': 'apple_song_id'}]",0,0,Colombia,#fy #fyp #gym #couples #funny,0,0,0,0,1,0,0,0,0,0
4,US,7095451714035256618,1652038590,My musical theater master class at #jserra high school felt more like a party 🎉,6702215401063744518,Kevin Chamberlin,"Broadway, TV and Film star. Best known as Bertram on Disney Channel’s “Jessie”",0,False,https://www.tiktok.com/@chamberlin_kevin/video/7095451714035256618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095451714035256618&source=h5_m,8157068,25509,17433,32176,2007310,7095451678429973294,7095451678429973294,72,7095451678429973294,original sound - chamberlin_kevin,Kevin Chamberlin,6.702215401063745e+18,Kevin Chamberlin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095451704539351851.mp3,,False,False,,,,,[],0,0,Colombia,#jserra,0,0,0,0,0,0,0,0,0,0
5,CO,7093176123852475654,1651508764,"3 intentó, qué tal quedó 😩🙈",7043531050169107461,🦋Andrea Pardo🦋,"🦋Única Cuenta 🦋
Sigame en Instagram y te envío un regalito 👇🏻",0,False,https://www.tiktok.com/@andreapardo255/video/7093176123852475654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093176123852475654&source=h5_m,6012757,4931,6810,19145,363868,6990427218727947014,6990427218727947014,72,6990427218727947014,original sound - elmercanchi (Contains music from: Los Padrinos Magicos Exóticos - Pretty weird parents),"Contains music from: ""Los Padrinos Magicos Exóticos""",3.165785767518085e+17,Que chimba sog,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990427315536808709.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/caf1a365beaa2453b390342566a7b22e.json,False,False,Pretty weird parents,Los Padrinos Magicos Exóticos,original sound - elmercanchi (Contains music from: Los Padrinos Magicos Exóticos - Pretty weird parents),"Contains music from: ""Los Padrinos Magicos Exóticos""",[],0,0,Colombia,,0,0,0,0,0,0,0,0,0,0
6,CO,7100324578848754950,1653173144,JAJAJAJAJA #risas #abuelas #petro #petrosky,302955034915557376,Catalina Yanguas Vergara,,0,False,https://www.tiktok.com/@catalinayanguasve/video/7100324578848754950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100324578848754950&source=h5_m,4355189,2911,17316,31750,233483,7100324674608859910,7100324674608859910,72,7100324674608859910,original sound - catalinayanguasve,Catalina Yanguas Vergara,3.029550349155574e+17,Catalina Yanguas Vergara,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100324687015611141.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/21266e104cdc2b3add140e86523ca5ab.json,False,False,,,,,[],0,0,Colombia,#risas #abuelas #petro #petrosky,0,0,0,0,0,0,0,0,0,0
7,US,7086180746255158570,1649880025,Thunder Breathing Seventh Technique ⚡️Yall gonna like this #fyp#foryoupage#fypage#2022#blessed#trending#tiktok#famous#loveyou#sick#funny#anime#demonslayer#pov#duet#hot#motivation#workout#blowup#yes#zenitsu#workhard,6599371335134560258,Shaquan Parson🥋🔥,"{ THE REAL BLACK PANTHER } 
Snapchat : Tricking101 
ATL GA 📍",0,False,https://www.tiktok.com/@officialshaquanparson/video/7086180746255158570?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086180746255158570&source=h5_m,34919469,30018,39414,57196,4497542,6934351676761656069,6934351676761656069,72,6934351676761656069,original sound - justeditanimes (Contains music from: Can't Hold Us (feat. Ray Dalton) - Macklemore & Ryan Lewis & Macklemore & Ryan Lewis),"Contains music from: ""Can't Hold Us (feat. Ray Dalton)""",6.919398647936419e+18,🍀 Enjoy 🍀,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6934351694986054405.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b7344d8b28b44a005a1dab859104d7a1.json,False,False,Macklemore & Ryan Lewis & Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),original sound - justeditanimes (Contains music from: Can't Hold Us (feat. Ray Dalton) - Macklemore & Ryan Lewis & Macklemore & Ryan Lewis),"Contains music from: ""Can't Hold Us (feat. Ray Dalton)""",[],0,0,Colombia,#fyp#foryoupage#fypage#2022#blessed#trending#tiktok#famous#loveyou#sick#funny#anime#demonslayer#pov#duet#hot#motivation#workout#blowup#yes#zenitsu#workhard,0,0,0,1,1,0,0,0,1,0
