,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_oscarsathome,hash_trending,hash_viral,hash_xyzbca
1,US,7071167031764061483,1646384377, ,6720676626525668358,Dana Pizzarelli,"Gen Z entrepreneur trying to make use of my wifi bill 
YouTube, Snapchat & Insta",0,False,https://www.tiktok.com/@danapizzarellli/video/7071167031764061483?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071167031764061483&source=h5_m,981121,1831,8427,891,198444,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
2,US,7088869312269913390,1650506005,principle 10/11 #highschool #quiz (homework help in bio!),6707826286087996422,Gohar Khan,"MIT ‘21 🎓
College Apps | Test Prep | Essay Tips
Get into your dream school 👇",0,False,https://www.tiktok.com/@goharsguide/video/7088869312269913390?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088869312269913390&source=h5_m,6003644,2385,3240,41416,925869,6752513449697216514,6752513449697216514,10033,6752513449697216514,Classical Music,Classical Music,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/386b96f3962e47aba0fefbdf6ed65aaf?x-expires=1653962216&x-signature=e5E9LAsae5vuEsNhGQ1GBsLFeiI%3D,False,True,,,,,[],0,0,Curaçao,#highschool #quiz,0,0,0,0,0,0,0,0,0,0
3,US,7082159348591463722,1648943720,Nobody’s safe. 😂 #toddlersbelike #toddlermom #toddlertok #snacktime #youngestchild #youngestsibling #littlesistercheck,6776739357958292486,kylamariecharles,"WI Mom of 4 💕 Family Lifestyle
➡️ Find me on IG!!
-
hello@kylamariecharles.com",0,False,https://www.tiktok.com/@kylamariecharles/video/7082159348591463722?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082159348591463722&source=h5_m,2946893,168,339,533,111397,6709415901088712705,6709415901088712705,10033,6709415901088712705,Mission: Impossible (Main Theme),The Riverfront Studio Orchestra,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4663554a3d8b41458b62acebcd973366,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/47af07bc9a89423db8d4722d67ee63b7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '647202303', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#toddlersbelike #toddlermom #toddlertok #snacktime #youngestchild #youngestsibling #littlesistercheck,0,0,0,0,0,0,0,0,0,0
4,US,7083612674885438766,1649282099, ,6658245336274812934,Guy Gone Wild,"News & Nonsense
Hosted by @zach.sage",0,False,https://www.tiktok.com/@guygonewild/video/7083612674885438766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083612674885438766&source=h5_m,1256392,541,544,3121,254796,7083612658338941739,7083612658338941739,72,7083612658338941739,original sound - guygonewild,Guy Gone Wild,6.658245336274813e+18,Guy Gone Wild,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083612673123994411.mp3,,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
5,NG,7085405616394554630,1649699551,😂 #fyp,6922580813730448389,Tbeauty,"Hey 👋
KINDLY FOLLOW ME 🙈🥵

Join my live 😌",0,False,https://www.tiktok.com/@temmypeace_/video/7085405616394554630?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085405616394554630&source=h5_m,1196077,1027,6308,20774,165419,7085405594366069509,7085405594366069509,72,7085405594366069509,original sound - temmypeace_,Tbeauty,6.922580813730448e+18,Tbeauty,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085405593241996037.mp3,,False,False,,,,,[],0,0,Curaçao,#fyp,0,0,0,0,1,0,0,0,0,0
6,US,7075106592865176875,1647301622,That’s how it be 😭 #fyp #viral #school,7016112766923293701,Jaii🪐💫,"CEO of POV’s
20k ??",0,False,https://www.tiktok.com/@luvjai/video/7075106592865176875?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075106592865176875&source=h5_m,350562,540,828,1114,63052,7075106567678364458,7075106567678364458,72,7075106567678364458,original sound - luvjai,Jaii🪐💫,7.016112766923294e+18,Jaii🪐💫,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075106587240860462.mp3,,False,False,,,,,[],0,0,Curaçao,#fyp #viral #school,0,0,0,0,1,0,0,0,1,0
7,US,7088840300956863787,1650499251,this made my day 🥰 #foryou #brothers #downsyndrome #fyp,6810910767659959302,Nick Safier,"two brothers making your day 💙
Inq: shawn@ktmanagers.com
check out our movie ⬇️",0,False,https://www.tiktok.com/@nickyandgabe/video/7088840300956863787?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088840300956863787&source=h5_m,4727050,6617,1922,5425,338307,6777935271007619074,6777935271007619074,10033,6777935271007619074,Surrender,Natalie Taylor,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/f44684743c3f4a11b778fc36d1534930?x-expires=1653962216&x-signature=bBPY1%2B7EFWiqRgw7Lt%2FTkVTwdfA%3D,True,True,,,,,[],0,0,Curaçao,#foryou #brothers #downsyndrome #fyp,1,0,0,0,1,0,0,0,0,0
0,US,7100592442570853675,1653235510,Part two since guys loved the last one  :D#preppy #fyp #FrunktheBeat #katespadenycabana #onlygirlswillunderstand #girls #letsconfusetheboys,7100300054453716014,Cecelia/ Cece,"Cecelia🫧✨🦩
SAVE UKRAINE 🇺🇦 
BLM ✊🏿 
LGBTQ rights🤍💕🏳️‍🌈🏳️‍⚧️",0,False,https://www.tiktok.com/@xx_.preppy.tips_xx/video/7100592442570853675?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100592442570853675&source=h5_m,2724932,12521,2758,2611,306988,6852270432377604870,6852270432377604870,72,6852270432377604870,exposing girls,HornPub Limited ✨🙌,6.824878833112925e+18,HornPub Limited ✨🙌,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6852270389091994373.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4afd21fb5797170eb3de54424e8aabda.json,False,False,,,,,[],0,0,Curaçao,#preppy #fyp #FrunktheBeat #katespadenycabana #onlygirlswillunderstand #girls #letsconfusetheboys,0,0,0,0,1,0,0,0,0,0
1,US,7102094968059202822,1653585345,Who knew that sugar is was made like this (except the water part)? #LearnOnTikTok #sugar,6718992235998741510,Scott 🔥,"Sub to my NEW YouTube travel channel ✈️ ➡️ 
📧 : Email: Scott@grail-talent.com",0,False,https://www.tiktok.com/@scottsreality/video/7102094968059202822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102094968059202822&source=h5_m,2531081,491,97,439,109038,6981869640796342274,6981869640796342274,10033,6981869640796342274,STAY,The Kid LAROI & Justin Bieber,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a8aeeef70d1f4748bb055f3b32a10dd8,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f5cd82bcc61e4abb8592d336dc65321c,True,True,,,,,[],0,0,Curaçao,#LearnOnTikTok #sugar,0,0,0,0,0,0,0,0,0,0
2,AU,7093762213588045057,1651645223,#fyp #foryou #foryouoage,7093061068704580610,Google Earth,I make videos,0,False,https://www.tiktok.com/@minecraft_builds146/video/7093762213588045057?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093762213588045057&source=h5_m,2001974,6640,8469,12025,188738,7058463948324767746,7058463948324767746,10033,7058463948324767746,Rocking A Cardigan in Atlanta,lil Shordie Scott,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d9da0664319d4b24961dedcf2cdbbaf2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8e2785ecb63e4b39b086c3427be6cfae,False,True,,,,,[],0,0,Curaçao,#fyp #foryou #foryouoage,1,0,0,0,1,0,0,0,0,0
3,US,7103395874600013099,1653888235,Reply to @laureldick5 💜 #decorativecandle #candles #pillarcandle #abstractcandle #goddesscandle #minimalistcandle,6616890532801052677,Urban Soy Candle Co.,"✨GIVEAWAY AT 100K✨
Click the link below to shop!",0,False,https://www.tiktok.com/@urbansoycandleco/video/7103395874600013099?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103395874600013099&source=h5_m,2250030,121,42,103,102953,6881433360019770117,6881433360019770117,72,6881433360019770117,heart attack,bright.audios,2.7338015739703706e+17,bright.audios,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6881433240704404229.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a0d8943854284bbe8b5043762b561933.json,False,False,,,,,[],0,0,Curaçao,#decorativecandle #candles #pillarcandle #abstractcandle #goddesscandle #minimalistcandle,0,0,0,0,0,0,0,0,0,0
4,US,7079179226741607726,1648249856,#budgetrecipe #groceryshopping #groceries #grocerytok #groceryhack #savingmoney #recipe #EasyRecipe #mealprep #mealplan #bread #breadcrumbs #WomenOwnedBusiness,6817218461439509509,Gina Zakaria-Money Expert,"Grocery hacks, budgeting tips & debt freedom
Join Grocery Class here👇🏼",0,False,https://www.tiktok.com/@savingwhizgina/video/7079179226741607726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079179226741607726&source=h5_m,13751300,2264,3094,1975,1014067,6839383430875056130,6839383430875056130,10036,6839383430875056130,Witch Familiar (Classical) [Classic](143628),dice,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/acb6655ae4024012bb04eca70dd6c9a5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4129c49e92a7473db1ed0240126d5cb9,False,True,,,,,[],0,0,Curaçao,#budgetrecipe #groceryshopping #groceries #grocerytok #groceryhack #savingmoney #recipe #EasyRecipe #mealprep #mealplan #bread #breadcrumbs #WomenOwnedBusiness,0,0,0,0,0,0,0,0,0,0
5,US,7102556659951602987,1653692839,#fyp #momtok #MomsofTikTok #one #sweetgirl #babiesoftiktok #firstsentence #sweetvoice #babytalking #prettybaby,85708618439737345,drama mama,"your fav emo mama ☾
ﾟ.*･｡ﾟ 21 : married : girl mom : NC : opinionated  .*･｡ﾟ",0,False,https://www.tiktok.com/@tiktoktartarsauce/video/7102556659951602987?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102556659951602987&source=h5_m,5075241,2910,9978,6676,847436,7102556630272756526,7102556630272756526,72,7102556630272756526,original sound - tiktoktartarsauce,drama mama,8.570861843973734e+16,drama mama,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102556650103474990.mp3,,False,False,,,,,[],0,0,Curaçao,#fyp #momtok #MomsofTikTok #one #sweetgirl #babiesoftiktok #firstsentence #sweetvoice #babytalking #prettybaby,0,0,0,0,1,0,0,0,0,0
6,US,7091126177506807086,1651031473,#greenscreenvideo #fyp #uglydog,7088232333098599470,jypet106,,0,False,https://www.tiktok.com/@jypet106/video/7091126177506807086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091126177506807086&source=h5_m,1045316,8298,592,2342,85963,6885686931674417926,6885686931674417926,72,6885686931674417926,original sound - pettylove18,lpc77652,6.884049806353188e+18,lpc77652,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6885686401774422790.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/103d915fd3f6906105af999e0e58962f.json,False,False,,,,,[],0,0,Curaçao,#greenscreenvideo #fyp #uglydog,0,0,0,0,1,0,0,0,0,0
7,US,7081117235623922990,1648701085, ,7008756611276063749,Trice,"I’m 18🦋| Scorpio♏️| LG(B)TQ🌈
Don’t take this account fr
Hips>>>
24k babies🫶🏼",0,False,https://www.tiktok.com/@tricextrice1/video/7081117235623922990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081117235623922990&source=h5_m,87580,201,468,551,21310,6886126089983281926,6886126089983281926,72,6886126089983281926,original sound - weheartcardi,bardi’s for cardi ♥️ .,6.857876152418321e+18,bardi’s for cardi ♥️ .,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6886125894625250054.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/7f165ba4877a68542eb5e638ce6dbc38.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
0,NG,7092820504578428166,1651425965,#foryou #God #christain #prayer #fypシ゚viral,7057581157232395269,GOD SAVED ME,"God not god 🥺 welcome 🙏🏻 
 
Have you thank God today ?",0,False,https://www.tiktok.com/@godsavedruby/video/7092820504578428166?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092820504578428166&source=h5_m,132229,1227,2824,3023,37507,7092820505354455814,7092820505354455814,72,7092820505354455814,original sound - godsavedruby,GOD SAVED ME,7.057581157232395e+18,GOD SAVED ME,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092820522341321478.mp3,,False,False,,,,,[],0,0,Curaçao,#foryou #God #christain #prayer #fypシ゚viral,1,0,0,0,0,1,0,0,1,0
1,US,7077284079653211434,1647808608,#blind #myblindfriends #helpingtheblind #friends,6786430746720879622,Frank_in_Houston,"Houston - Single
FOLLOW ME PLEASE!!
7941 Katy Fwy #727
Houston,TX 77024",0,False,https://www.tiktok.com/@frank_in_houston/video/7077284079653211434?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077284079653211434&source=h5_m,8275820,2185,1738,460,1356017,6740248852089014274,6740248852089014274,10033,6740248852089014274,You,Petit Biscuit,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2b9808b7bc8b49c9981a99f4581a4476,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9fd7e46a62994e32b0b2242fbc65a3b8,True,True,,,,,[],0,0,Curaçao,#blind #myblindfriends #helpingtheblind #friends,0,0,0,0,0,0,0,0,0,0
2,US,7078050822566776106,1647987129,Would you take the deal for 10 Billion?? #comedy #film #batman #thebatman #foryou #fypシ,6625712133101502469,WilsonsHouse,"Filmmaker trynna make ya laugh too 💕
Management: jack@greenwoodmgmt.com",0,False,https://www.tiktok.com/@mileshampton/video/7078050822566776106?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078050822566776106&source=h5_m,10757068,14894,24149,34200,2250958,7078050822625495851,7078050822625495851,72,7078050822625495851,original sound - mileshampton,WilsonsHouse,6.625712133101502e+18,WilsonsHouse,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078050835405507371.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/91180eba6234fdcb68b654979a06dce4.json,False,False,,,,,[],0,0,Curaçao,#comedy #film #batman #thebatman #foryou #fypシ,1,0,0,0,0,1,0,0,0,0
3,SE,7085240256978537734,1649661053,Is He Losing His Job?👮‍♂️ #foryoupage #fyp #police #policeofficer #movie #movieclips #policeoftiktok #speed #guy,7016433459187024901,HappyGuy😁Movieclips,Feel free to answer our survey for our upcoming clothing brand👇😁👇,0,False,https://www.tiktok.com/@happyguymovieclips/video/7085240256978537734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085240256978537734&source=h5_m,2400753,481,693,5212,51890,6871277975694739469,6871277975694739469,10036,6871277975694739469,Le Calin,斌杨Remix,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/f6834dbcd5074b0683b82c45c6feec69?x-expires=1653962222&x-signature=eJUVdRESI3V8KG1faRl98MaGD%2Bo%3D,False,True,,,,,[],0,0,Curaçao,#foryoupage #fyp #police #policeofficer #movie #movieclips #policeoftiktok #speed #guy,0,1,0,0,1,0,0,0,0,0
4,US,7081820045596314923,1648864720,I love April,6889626628848600070,Kirsten,"A public diary
🌽🌽🌽
kirsten@mattermediagroup.com
Subscribe on YouTube 🙄😁👇",0,False,https://www.tiktok.com/@pepperonimuffin/video/7081820045596314923?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081820045596314923&source=h5_m,24982787,10955,2858,2187,3641549,7081820076499847982,7081820076499847982,72,7081820076499847982,original sound - pepperonimuffin,Kirsten,6.8896266288486e+18,Kirsten,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081820099962964782.mp3,,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
5,CA,7103533200458173701,1653920209,Reply to @globalrealestate.tv Johnny Depp Impressif $14 Million Mansion in Hidden Hills. Who Do You Think Will Win the Case ? 🏴‍☠️🏡.....#RealEstate #Realtor #Mansion #Celebrity #Divorce #Case #Lawyer #Drama #Disney #justiceforjohnnydepp #amberturd #johnnydepp #johnnydeppisinnocent #amberheardisanabuser #amberheard,6752945022242866182,Global Real Estate,"🥇- #1 Real Estate Community 🌏
📥- instagram @jimmylemieuxremax",0,False,https://www.tiktok.com/@global.real.estate/video/7103533200458173701?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103533200458173701&source=h5_m,146141,181,76,78,8121,6891415567417231361,6891415567417231361,10033,6891415567417231361,Pirates Of The Caribbean - Main Theme - He's A Pirate,Geek Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/dd9c18943c4046f2a2a37db0e5244dc0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a9204ae9dc8e4e7fb921f5153b7a8fc7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1171882302', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#RealEstate #Realtor #Mansion #Celebrity #Divorce #Case #Lawyer #Drama #Disney #justiceforjohnnydepp #amberturd #johnnydepp #johnnydeppisinnocent #amberheardisanabuser #amberheard,0,0,0,0,0,0,0,0,0,0
6,US,7083196515199487275,1649185207, ,6809267050004153349,The Buckner familia,Hello Go Follow Us On All Our Social Media Accounts Below❗❗🔥🔥 👇🏾👇🏾👇🏾👇🏾,0,False,https://www.tiktok.com/@tkm_familia/video/7083196515199487275?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083196515199487275&source=h5_m,1816917,1061,11263,910,111628,7083196485751393070,7083196485751393070,72,7083196485751393070,original sound - tkm_familia,The Buckner familia,6.809267050004153e+18,The Buckner familia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083196516466297643.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/46cecb834a1ca617b0e60cc042b33d9f.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
7,US,7091414969685724458,1651098713,He’ll never catch me🤣 #family #fatherson #foryou,6731144529438884869,Krys & Kareem,"live, laugh, love
📧Kareem@Carter-Agency.com
Daily Content",0,False,https://www.tiktok.com/@krysandkareem/video/7091414969685724458?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091414969685724458&source=h5_m,2186746,728,8825,47,205428,6925568485791697669,6925568485791697669,72,6925568485791697669,original sound - masked_majora64 (Contains music from: Scream then beat - Enderboybeats),"Contains music from: ""Scream then beat""",6.641343692946326e+18,Christopher Colarusso,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6925568486622186246.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c8c2cb1ede63c84975ffd68fab6197b4.json,False,False,Enderboybeats,Scream then beat,original sound - masked_majora64 (Contains music from: Scream then beat - Enderboybeats),"Contains music from: ""Scream then beat""",[],0,0,Curaçao,#family #fatherson #foryou,1,0,0,0,0,0,0,0,0,0
