,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_ai,hash_foryou,hash_fyp,hash_fypシ,hash_imparacontiktok,hash_italy,hash_neiperte,hash_parati,hash_perte,hash_viral
7,IT,7103651957306297605,1653947859,I #tortellini con la PANNA! Vi piace la #pasta ? A me fa IMPAZZIRE! Ovviamente questa è la mia VERSIONE #slime #gtcreationslime,6832328024281760773,Giovanni T. 🇮🇹,Per il MIO SHOP cliccate qui sotto,0,False,https://www.tiktok.com/@gtcreationslime/video/7103651957306297605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103651957306297605&source=h5_m,292359,221,128,494,47499,7092395731911215878,7092395731911215878,72,7092395731911215878,i wanna i wanna ridee,quentin’,7.091964324415948e+18,quentin’,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092395735131360006.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/51c18e4eedd89224941c3d0f95076293.json,False,False,[],0,0,,,,,Italy,#tortellini #pasta #slime #gtcreationslime,0,0,0,0,0,0,0,0,0,0
0,US,7099906987777051950,1653075915,Bro idk.. need those once a month viral toks .. expired Jen,81176631930732544,Jen Selter,"Fitness-Health-Recipes 💪🏼 Follow me on IG 13.3
Million Followers",0,False,https://www.tiktok.com/@jenselter/video/7099906987777051950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099906987777051950&source=h5_m,6121499,1867,6937,5571,367069,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
1,IT,7092044742493572358,1651245344, ,6760612393031795717,Nonna Luigina,"✉️davidemoia.dm@gmail.com

“Bevi il caffè che diventa freddo”",0,False,https://www.tiktok.com/@nonnaluigina/video/7092044742493572358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092044742493572358&source=h5_m,2583879,2362,3362,1808,290796,7092044745719040773,7092044745719040773,72,7092044745719040773,original sound - nonnaluigina,Nonna Luigina,6.760612393031796e+18,Nonna Luigina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092044747107240710.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
2,IT,7102072096104140038,1653580024,Ho INDOVINATO? 👀👀👀 #mentalismo #esperimento #illusione #mente #emoji,6778494198758654981,James Mentalist,Info e collaborazioni: alessandro.piscopo@me.com,0,False,https://www.tiktok.com/@james.mentalist/video/7102072096104140038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102072096104140038&source=h5_m,3638623,22422,3768,3131,408321,6751218106342836226,6751218106342836226,10033,6751218106342836226,Intro,The xx,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4f458f11b75d4c738ea0c473c2a5b60f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2ab34d9432f74bcb90eb72704b5fd10e,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '329481197', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,#mentalismo #esperimento #illusione #mente #emoji,0,0,0,0,0,0,0,0,0,0
3,IT,7103415126203583749,1653892724,Rispondi a @archer89001 #ai#monti#lattari#😋😋😋😋😋neiperteeeeeeee#viraletiktokkkkk,6990634271836767238,Donato,"via pignasecca 10 
3896279596",0,False,https://www.tiktok.com/@donatodecaprio3/video/7103415126203583749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103415126203583749&source=h5_m,700207,83,68,56,39972,7102384749641059077,7102384749641059077,72,7102384749641059077,original sound - scena.napoletana1,rap_futuristico7.,7.003462545583736e+18,rap_futuristico7.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102384740338010885.mp3,,False,False,[],0,0,,,,,Italy,#ai#monti#lattari#😋😋😋😋😋neiperteeeeeeee#viraletiktokkkkk,1,0,0,0,0,0,0,0,0,0
4,GB,7100911094637530414,1653309703, ,6920870659237479430,user99961825434,,0,False,https://www.tiktok.com/@pythoncoun/video/7100911094637530414?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100911094637530414&source=h5_m,1847162,633,1017,907,87451,7100911021581175595,7100911021581175595,72,7100911021581175595,original sound - pythoncoun,user99961825434,6.920870659237479e+18,user99961825434,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100911062081473326.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
5,IT,7102769769740258565,1653742460, ,109144063257288705,Alice ツ,"video cringe che potrebbero causare 
effetti collaterali anche gravi",0,False,https://www.tiktok.com/@ehvabbetantoormai/video/7102769769740258565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102769769740258565&source=h5_m,774903,1528,4600,2742,88603,7102769757912337157,7102769757912337157,72,7102769757912337157,original sound - ehvabbetantoormai,Alice ツ,1.091440632572887e+17,Alice ツ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102769772765022982.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7103596154771770629,1653934867,Lui che si avvicina per sapere,53340039169986560,Bivi,video a caso,0,False,https://www.tiktok.com/@bivisii/video/7103596154771770629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103596154771770629&source=h5_m,252189,30,167,39,17919,7063230146873969414,7063230146873969414,72,7063230146873969414,original sound - shemmersonlyfans (Contains music from: Hot N Cold - Katy Perry),"Contains music from: ""Hot N Cold""",6.892118597503911e+18,Shemmer😎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063230166117452549.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4caa0b64a1704b4fd5eaacd388ec4865.json,False,False,[],0,0,Katy Perry,Hot N Cold,original sound - shemmersonlyfans (Contains music from: Hot N Cold - Katy Perry),"Contains music from: ""Hot N Cold""",Italy,,0,0,0,0,0,0,0,0,0,0
7,IT,7101678257610689797,1653488321,😅,6770402464845644805,dadetrova,"Profilo nuovo, dopo essere stato bannato...
Seguitemi tutti su insta👆👆",0,False,https://www.tiktok.com/@davide.trovarelli/video/7101678257610689797?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101678257610689797&source=h5_m,2310771,1548,2113,1852,328197,7076819615875173121,7076819615875173121,24,7076819615875173121,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",7.039728171708761e+18,♬,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7076819594492545793.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cb532bf3d2e69ce0ffb54c5f19ca87bd.json,False,False,[],0,0,Leiner,Time,Somebody That I Used to Know (Remix) (Contains music from: Time - Leiner),"Contains music from: ""Time""",Italy,,0,0,0,0,0,0,0,0,0,0
0,US,7099598450962091310,1653004078,how accurate is this ? #80sbaby #90skids #2000skids #africa #fypシ,6830918967901553669,Cyriuse Deviruz,PLS FOLLOW MY IG PAGE ALSO 🙏✅,0,False,https://www.tiktok.com/@cyriusedeviruz/video/7099598450962091310?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099598450962091310&source=h5_m,16661139,29433,94608,58679,2083803,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,#80sbaby #90skids #2000skids #africa #fypシ,0,0,0,1,0,0,0,0,0,0
1,US,7101770641413573931,1653509830,#stitch with @anguswannnn #matchalatte #matchawhisk #FrunktheBeat￼ #katespadenycabana #postgradlife #postgraddiaries #postgrad #matchatea #matchalover,6972636114163565573,Mystee Nguyen,"📍DMV
random bits of my life
💌 hey.itsmystee@gmail.com",0,False,https://www.tiktok.com/@heymystee/video/7101770641413573931?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101770641413573931&source=h5_m,20849640,1527,1876,49,2843196,7101770606412745518,7101770606412745518,72,7101770606412745518,original sound - heymystee,Mystee Nguyen,6.972636114163566e+18,Mystee Nguyen,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101770640407137070.mp3,,False,False,[],0,0,,,,,Italy,#stitch #matchalatte #matchawhisk #FrunktheBeat￼ #katespadenycabana #postgradlife #postgraddiaries #postgrad #matchatea #matchalover,0,0,0,0,0,0,0,0,0,0
2,GB,7082669991627132165,1649062617,Headphones🎧#CapCut #headphones #GameTok #clean #child,6645281122202927109,Chelsea 💙💙💙💙,"30k✅
50k✅
100k❌
500k❌",0,False,https://www.tiktok.com/@topher14o9/video/7082669991627132165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082669991627132165&source=h5_m,42707159,88055,203406,193703,7013122,7082669907455920901,7082669907455920901,72,7082669907455920901,original sound - topher14o9 (Contains music from: Life Goes On - Lucky3rd),"Contains music from: ""Life Goes On""",6.645281122202927e+18,Chelsea 💙💙💙💙,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082669930356755206.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b6b407b65ab917d7b9f93f875be8f109.json,False,False,[],0,0,Lucky3rd,Life Goes On,original sound - topher14o9 (Contains music from: Life Goes On - Lucky3rd),"Contains music from: ""Life Goes On""",Italy,#CapCut #headphones #GameTok #clean #child,0,0,0,0,0,0,0,0,0,0
3,US,7100999514320014638,1653330289,"Spider-Man turned out amazing, so let’s print it in gold! #3dprinting #3dprint",6901826084095722502,Printeriordesigns,We make 3D printer filament made from 100% recycled plastic & print cool things!,0,False,https://www.tiktok.com/@printeriordesigns/video/7100999514320014638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100999514320014638&source=h5_m,3705258,537,1183,68,337311,7100999442698029870,7100999442698029870,72,7100999442698029870,original sound - printeriordesigns,Printeriordesigns,6.901826084095722e+18,Printeriordesigns,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100999497408596782.mp3,,False,False,[],0,0,,,,,Italy,#3dprinting #3dprint,0,0,0,0,0,0,0,0,0,0
4,US,7103218298686344494,1653846889,Reply to @helloimprotogaming Human Resources doing more work in Anaheim for the Empire — featuring @BJ Whimpey and @That One Guy (thank you @Satele for doing some of the filming! 💙) #starwarscelebration #deathstarhr #humanresourceshumor,6807462810554565637,Laryssa | @sunflowerstardust,"Silliness, Star Wars, costuming.
🇺🇸🌻🇺🇦
⬇️ Links ⬇️",0,False,https://www.tiktok.com/@sunflowerstardust/video/7103218298686344494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103218298686344494&source=h5_m,1901840,915,4280,434,379034,7103218257510959918,7103218257510959918,72,7103218257510959918,original sound - sunflowerstardust,Laryssa | @sunflowerstardust,6.807462810554566e+18,Laryssa | @sunflowerstardust,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103218295427304238.mp3,,False,False,[],0,0,,,,,Italy,#starwarscelebration #deathstarhr #humanresourceshumor,0,0,0,0,0,0,0,0,0,0
0,CA,7073626352313732357,1646956978,Day 41/100 daily handstand practice post 🤍 #handstands #Fitness #selflove,6728884614625264645,Taylor Little,"✰  HANDSTANDS | FITNESS | LIFESTYLE ✰
 ✉️ taylorobrienlittle@gmail.com",0,False,https://www.tiktok.com/@tay.little/video/7073626352313732357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073626352313732357&source=h5_m,24244598,43381,71711,74385,3625396,7058463948324767746,7058463948324767746,10033,7058463948324767746,Rocking A Cardigan in Atlanta,lil Shordie Scott,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d9da0664319d4b24961dedcf2cdbbaf2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8e2785ecb63e4b39b086c3427be6cfae,False,True,[],0,0,,,,,Italy,#handstands #Fitness #selflove,0,0,0,0,0,0,0,0,0,0
1,IT,7087156059906837766,1650107109,Non era meditato😂😂 #viral #fyp #perte,6801196350554833926,Annalisa Balta,"✨CEO della nonna✨
💌 annalisabalta@icloud.com
My links👇🏻",0,False,https://www.tiktok.com/@annalisa_balta/video/7087156059906837766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087156059906837766&source=h5_m,2489699,648,266,926,212403,7068751050651863814,7068751050651863814,72,7068751050651863814,original sound - lorenzoleone76,Tik Toker,6.75370546148747e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7068751054619511558.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5a15d2d123f662bbedd75e6db14bbbc2.json,False,False,[],0,0,,,,,Italy,#viral #fyp #perte,0,0,1,0,0,0,0,0,1,1
2,IT,7077986935049899269,1647972255,Rispondi a @giampierocardarello La fine🤣,311394518694883328,Aida Diouf Mbengue,"•🇸🇳|🇮🇹
•Bergamo✨
•📩 aidadioufcollabs@gmail.com",0,False,https://www.tiktok.com/@aidaadiouf/video/7077986935049899269?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077986935049899269&source=h5_m,4407529,8703,5981,4575,530868,7077986926543850246,7077986926543850246,72,7077986926543850246,original sound - aidaadiouf,Aida Diouf Mbengue,3.113945186948833e+17,Aida Diouf Mbengue,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077986919392611077.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b3e9f737d681557122eb9bec0742b95a.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
3,IT,7100557440885820677,1653227361,buona domenica 😎,15314244,Alessia Lanza,NON devo ridere in continuazione,0,False,https://www.tiktok.com/@alessialanza/video/7100557440885820677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100557440885820677&source=h5_m,3332901,1500,2898,3733,531782,7084303665602775814,7084303665602775814,10036,7084303665602775814,"ULTRA SOLO (Solo y coronao ¿De qué sirve? Si no estás a mi lao' Por ti paso el día conectau, pendiente al cel, pendiente a ti, pendiente si subes una story)",Polimá Westcoast & Pailita,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4eaf8f22e4f543c08688d97f17b01b7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fa51ec760d654f8caff512250d732b6d,False,True,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
4,IT,7091654584887774469,1651154504,😳,6806324276486521862,Luca Campolunghi,"Instagram : luca_campolunghi       

✉️: Luca.Campolunghi@stardustrecords.it",0,False,https://www.tiktok.com/@luca.campolunghi/video/7091654584887774469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091654584887774469&source=h5_m,4458227,1894,1240,2089,437274,7091654556483848966,7091654556483848966,72,7091654556483848966,original sound - luca.campolunghi,Luca Campolunghi,6.806324276486522e+18,Luca Campolunghi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091654559696833285.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7896f5a2509ac9d934a426b1a8177d57.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
5,US,7103576534467890478,1653930297,Lo squirt in America è ottimo,6738709839951709189,Piero Armenti,Writer,0,False,https://www.tiktok.com/@pieroarmenti/video/7103576534467890478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103576534467890478&source=h5_m,129412,288,1497,698,11718,7103576509088025386,7103576509088025386,72,7103576509088025386,original sound - pieroarmenti,Piero Armenti,6.738709839951709e+18,Piero Armenti,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103576520278559530.mp3,,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
6,IT,7076787888645475590,1647693080,IMBARAZZI - LA POESIA PER LA FESTA DEL PAPÀ,6610270728426586117,Giuseppe Mandrake Ninno,Non sono un comico. Racconto solo la verità. È quella che fa ridere non io.,0,False,https://www.tiktok.com/@mandrake1984real/video/7076787888645475590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076787888645475590&source=h5_m,2321161,1696,12570,6984,250104,7076787878457543430,7076787878457543430,72,7076787878457543430,original sound - mandrake1984real,Giuseppe Mandrake Ninno,6.610270728426586e+18,Giuseppe Mandrake Ninno,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076787894081342213.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/84edad4ba59b589c988534846d51f2e3.json,False,False,[],0,0,,,,,Italy,,0,0,0,0,0,0,0,0,0,0
7,CO,7095895507440012550,1652141920,#fypシ #viral #luisagil #lomasviral #lomastop #lomasvisto #fyp #lomasviral,7071395792812311558,luisagil_oficial,"IG: @luisagil_oficial
TW: @scarlett_key1 
ESTO SOLO ES HUMOR Y SENSUALIDAD 🤍🙊",0,False,https://www.tiktok.com/@luisagil_oficial/video/7095895507440012550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095895507440012550&source=h5_m,2337571,692,2409,1714,107766,6815707132504148741,6815707132504148741,72,6815707132504148741,original sound - mechyfissolo,Mechy Love ❤,6.754721054545282e+18,Mechy Love ❤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1663991739172885.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b3fab68b6e17157776cc56730269b7e.json,False,False,[],0,0,,,,,Italy,#fypシ #viral #luisagil #lomasviral #lomastop #lomasvisto #fyp #lomasviral,0,0,1,1,0,0,0,0,0,1
0,IT,7102725179406552325,1653732078,Sai chi taggare. #tiktokmusica #ironia #104,6560712183498915845,Nico4Friends,"♿️CEO of 104 humor since 2019🥂
📍Udine/Milano
📩mgmt.nico4f@gmail.com",0,False,https://www.tiktok.com/@nico4friends_official/video/7102725179406552325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102725179406552325&source=h5_m,615663,403,1685,433,18943,7100901633076366086,7100901633076366086,72,7100901633076366086,original sound - mattiasssss__,🙇🏽‍♂️,6.872493045607417e+18,🙇🏽‍♂️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100901668815964933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e8c149c1816fb1007340e53575814255.json,False,False,[],0,0,,,,,Italy,#tiktokmusica #ironia #104,0,0,0,0,0,0,0,0,0,0
1,IT,7102775262936337669,1653743738,QUANDO IL TWERK SI TRASFORMA IN UNA SCHIFEZZA EPICA 😂🤦 #tiktok #neiperte #perte #fyp #mood #viral #commedy #realife #mood,6635191427872718853,Donatella,TWINS 👯‍♀️❤️collab: info@sartoria-mgmt.it,0,False,https://www.tiktok.com/@ledonatellaofficial/video/7102775262936337669?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102775262936337669&source=h5_m,1591837,1063,762,1034,79207,7102775243227351814,7102775243227351814,72,7102775243227351814,original sound - ledonatellaofficial,Donatella,6.635191427872719e+18,Donatella,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102775228132772613.mp3,,False,False,[],0,0,,,,,Italy,#tiktok #neiperte #perte #fyp #mood #viral #commedy #realife #mood,0,0,1,0,0,0,1,0,1,1
2,BE,7099802652426407174,1653051624,Challenging K.Mbappe🇫🇷 was so much fun🤣 #VisitQatar #PSGinQatar #football #Soccer #Mbappe #OussiFooty,6534306119572001807,OussiFooty,"📩oussama@oussifooty.com 
⚽️ Challenges Vs. Neymar, Mbappé & Marquinhos
👇🏼",0,False,https://www.tiktok.com/@oussifooty/video/7099802652426407174?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099802652426407174&source=h5_m,17310633,3725,2405,10548,1901307,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Italy,#VisitQatar #PSGinQatar #football #Soccer #Mbappe #OussiFooty,0,0,0,0,0,0,0,0,0,0
