,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_comedy,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_love,hash_relatable,hash_trending,hash_viral
7,GB,7081686726762073349,1648833679,#mayoonmyshoulder #mayonnaiseonanescalator #harryarbuckle,6820853100552782854,Harry Arbuckle,"The Mayonnaise on an escalator guy, amongst other things 😊",0,False,https://m.tiktok.com/v/7081686726762073349.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081686726762073349&source=h5_m,1111285,1291,3717,5796,151066,7081686698299919110,7081686698299919110,72,7081686698299919110,original sound - happyharryarbuckle,Harry Arbuckle,6.820853100552783e+18,Harry Arbuckle,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081686703609580293.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fdb34125a891485f24b80850a67bebcc.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#mayoonmyshoulder #mayonnaiseonanescalator #harryarbuckle,0,0,0,0,0,0,0,0,0,0
0,US,7080656806732893486,1648593882,Fort and a movie. (:,6574887,Devyn Lundy,,0,False,https://www.tiktok.com/@devynlundy/video/7080656806732893486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080656806732893486&source=h5_m,2978275,6747,9102,4637,562528,7049336606477650693,7049336606477650693,72,7049336606477650693,Apple bitten jeans beach boys 1964 (Contains music from: I Get Around - The Beach Boys),"Contains music from: ""I Get Around""",6.608068850691523e+18,done4dayz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7049336092918631174.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d620780f9346bbb07c3f393a5363880f.json,False,False,The Beach Boys,I Get Around,Apple bitten jeans beach boys 1964 (Contains music from: I Get Around - The Beach Boys),"Contains music from: ""I Get Around""",[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
1,DE,7098368616944504069,1652717736,#POV: You tell me how you really feel … #viral#foryou#acting#act#elevatorboys#love,6813884539272201221,jacob rott,"IG: jacobrott
boy meets world 🌍 

𝕳𝖊𝖑𝖑 𝖜𝖆𝖘 𝖇𝖔𝖗𝖎𝖓𝖌",0,False,https://www.tiktok.com/@jacob_rtt/video/7098368616944504069?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098368616944504069&source=h5_m,1757340,1053,656,45,223448,6898723558743132930,6898723558743132930,72,6898723558743132930,original sound - outerbanks.482,<3,1.844687793078149e+17,<3,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6898723514455444225.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c12209edbd60ac030d48ff4150be0fe9.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#POV: #viral#foryou#acting#act#elevatorboys#love,0,1,0,0,0,0,1,0,0,1
2,US,7080526514378558762,1648563548,#duet with @Stacey Ryan | Jimmy sings Stacey Ryan’s “Don’t Text Me When You’re Drunk” for an #OpenVerseChallenge! #FallonTonight,6600107989528985606,FallonTonight,Official Account of The Tonight Show Starring Jimmy Fallon,2,False,https://www.tiktok.com/@fallontonight/video/7080526514378558762?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080526514378558762&source=h5_m,10536916,3921,8969,16553,1889582,7080526468207479598,7080526468207479598,72,7080526468207479598,original sound - fallontonight (Contains music from: Émotions (Bonus) - Sopp),"Contains music from: ""Émotions (Bonus)""",6.600107989528986e+18,FallonTonight,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080526512243411754.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/85fad5c93272c578abe2a76d18f18bbd.json,False,False,Sopp,Émotions (Bonus),original sound - fallontonight (Contains music from: Émotions (Bonus) - Sopp),"Contains music from: ""Émotions (Bonus)""",[],0,0,Falkland Islands (Malvinas),#duet #OpenVerseChallenge! #FallonTonight,0,0,0,0,0,0,0,0,0,0
3,AU,7093762670125436162,1651645329,#topkuts_colyton #topkuts ##foryoupage,6792709892061168646,top.kuts,"barber located Hassall grove ,Bidwill squares, st johns park & colyton👻top.kuts",0,False,https://www.tiktok.com/@top.kuts/video/7093762670125436162?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093762670125436162&source=h5_m,11102595,6341,8471,7537,370166,6969011792140601346,6969011792140601346,10033,6969011792140601346,Love Tonight - David Guetta Remix,Shouse,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3c03e620c8bd4a1ca38b10af70c38ec6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8e1fa0c13bfa4d49b113e16fa17823c1,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1570383654', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#topkuts_colyton #topkuts ##foryoupage,0,0,1,0,0,0,0,0,0,0
4,GB,7102478158728940805,1653674563,had so much fun doing this one 😂 #restaurant,2259331,Patrick Lewin,welcome to my brain,0,False,https://www.tiktok.com/@patricklewin/video/7102478158728940805?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102478158728940805&source=h5_m,241048,421,213,208,22099,7102478177494567686,7102478177494567686,72,7102478177494567686,original sound - patricklewin,Patrick Lewin,2259331.0,Patrick Lewin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102478180333767429.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#restaurant,0,0,0,0,0,0,0,0,0,0
5,US,7099626673515056386,1653010649,#duet with @condsty That was so clever! 🍫 👏 #endlesschocolate #joyblznartooni,6983528412091515906,JOYanne,"Follow me on IG ⬆️
Sharing laughter, JOY, and FUN jokes! 😂",0,False,https://www.tiktok.com/@joyblznartooni/video/7099626673515056386?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099626673515056386&source=h5_m,1195299,1647,500,2,78166,6935573339826030594,6935573339826030594,10033,6935573339826030594,Sea Shanty Medley,Home Free,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8a1625c23c7d44679072580628659aaf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5d61ea761d0742ab9fd3ff7a24125c71,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1556529327', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#duet #endlesschocolate #joyblznartooni,0,0,0,0,0,0,0,0,0,0
6,ZA,7099913752438410501,1653077493,always have and always will be my favorite,6996920930661286913,definitelynotjezelle.x,yes I am that pov girl @jezelle.x,0,False,https://www.tiktok.com/@definitelynotjezelle.x/video/7099913752438410501?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099913752438410501&source=h5_m,225796,678,174,926,41256,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
7,GB,7102347522345159942,1653644150,Tourette’s and FND,6635545243675049990,JODE599,"Raises awareness of Tourette’s 
Sarcastic humour 🥰 

Hugo@grail-talent.com",0,False,https://www.tiktok.com/@jode599/video/7102347522345159942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102347522345159942&source=h5_m,1233754,1768,65,0,130217,6817206460900968449,6817206460900968449,10036,6817206460900968449,Sad and lonely,MoppySound,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d248cc54a1c5472bba1024e0c9693f54,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0e063f4fbf754fa8a21929aff6799fa8,False,True,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
0,GB,7102780904346602757,1653745052,😂 TOMORROW AT 6PM ON @pressplayuk ME AND @crematics DEFFO DREW OUT ALL THE DUBAI PORTA POTTY’s👀🚽💩 #london #uk #dubaifyp #fyp #oxfordstreet #liveinalondon #americafoster #vibeswithaf #americafostereffect #portapotty,6781823494990382085,americafoster,"UNLIMITED ENERGY.
Dancer / Actress / Artist / Model 
📷@americafoster",0,False,https://www.tiktok.com/@americafoster/video/7102780904346602757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102780904346602757&source=h5_m,663850,878,507,1530,91819,7102780880326249222,7102780880326249222,72,7102780880326249222,original sound - americafoster,americafoster,6.781823494990382e+18,americafoster,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102780895592975109.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#london #uk #dubaifyp #fyp #oxfordstreet #liveinalondon #americafoster #vibeswithaf #americafostereffect #portapotty,0,0,0,0,1,0,0,0,0,0
1,GB,7088116042513386757,1650330622,BYE#fyp #foryoupage #roblox #flop,6903920988993684481,.pikoz,TY FOR 20K😍,0,False,https://www.tiktok.com/@.pikoz/video/7088116042513386757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088116042513386757&source=h5_m,9178407,27581,19139,29,1360541,7088115995797900038,7088115995797900038,72,7088115995797900038,original sound - .pikoz,.pikoz,6.903920988993684e+18,.pikoz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088116012075305733.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#fyp #foryoupage #roblox #flop,0,0,1,0,1,0,0,0,0,0
2,GB,7102482457148099845,1653675564,Ep. 2 part one #catchingyourboyfriendcheating #testingyourboyfriends #fy,6768189774286799878,Georgia rose x,"Insta - georgialewis_xo
Essex
20✨
Don’t take anything on here serious",0,False,https://www.tiktok.com/@georgialewis_xo2/video/7102482457148099845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102482457148099845&source=h5_m,3101581,1328,423,584,201538,7102482486453619462,7102482486453619462,72,7102482486453619462,original sound - georgialewis_xo2,Georgia rose x,6.7681897742868e+18,Georgia rose x,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102482494209051398.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#catchingyourboyfriendcheating #testingyourboyfriends #fy,0,0,0,0,0,0,0,0,0,0
3,US,7103168361646837038,1653835263,The way she said “do you really want ice cream?” 🥲 #jerandkels #couplesoftiktok #marriagelife #icecream #couplescomedy,6975188265620374534,JEREMIAH AND KELSEY,"Chill, it’s just a joke 🎭
Marriage Tips?
💰: WaltersBrand
Follow our socials
👇",0,False,https://www.tiktok.com/@jer_and_kels/video/7103168361646837038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103168361646837038&source=h5_m,668758,73,25,152,58822,7103168290494696235,7103168290494696235,72,7103168290494696235,original sound - jer_and_kels,JEREMIAH AND KELSEY,6.975188265620375e+18,JEREMIAH AND KELSEY,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103168357570022187.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#jerandkels #couplesoftiktok #marriagelife #icecream #couplescomedy,0,0,0,0,0,0,0,0,0,0
4,US,7086504254915104043,1649955348,People have been asking for this one 😎😎 American house Vs English house #america #england #houses #fypシ,7051385973523940358,milliehart01,"British girl in America
Milissahart@icloud.com 

Wife & Momma 
Autism awareness",0,False,https://www.tiktok.com/@milliehart01/video/7086504254915104043?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086504254915104043&source=h5_m,4896529,13307,2448,1235,487474,7086504229778508586,7086504229778508586,72,7086504229778508586,original sound - milliehart01,milliehart01,7.05138597352394e+18,milliehart01,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086504257041566507.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#america #england #houses #fypシ,0,0,0,0,0,1,0,0,0,0
5,US,7101011077105732906,1653332981,#stitch with @thefunmaster3000 you need a new door 👻 #thewinchesters #riseandshinesammy #heatofthemoment #supernatural #supernaturaltiktok #winchester #spn #spnfam #spnfamily4life #spn4ever #spnfam4life #dingoatemybabycrazy #turnttinyking,6778662429711827973,Nathan Ball,"Went to the Winchester and still waiting for it to all blow over. 🧟‍♀️ 
LV 📍",0,False,https://www.tiktok.com/@turnttinyking/video/7101011077105732906?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101011077105732906&source=h5_m,2347681,3200,17724,7437,373265,7101011005156641579,7101011005156641579,72,7101011005156641579,original sound - turnttinyking,Nathan Ball,6.778662429711828e+18,Nathan Ball,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101011068444625706.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#stitch #thewinchesters #riseandshinesammy #heatofthemoment #supernatural #supernaturaltiktok #winchester #spn #spnfam #spnfamily4life #spn4ever #spnfam4life #dingoatemybabycrazy #turnttinyking,0,0,0,0,0,0,0,0,0,0
6,US,7102837860042100011,1653758312,you’ve been… #cat #catsoftiktok #fyp,6825613961834087429,zEnergyy & Jinx,"cat
get jinx’d 😂",0,False,https://www.tiktok.com/@zenergyy_and_jinx/video/7102837860042100011?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102837860042100011&source=h5_m,2379929,7709,20031,9738,731268,6965978022080023301,6965978022080023301,72,6965978022080023301,original sound - icecreamsandwichguy,ice cream sandwich,6.628758584179245e+18,ice cream sandwich,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6965978092913445637.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a0e06ccb1437a360aacce5d2ff0c1b9f.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#cat #catsoftiktok #fyp,0,0,0,0,1,0,0,0,0,0
7,GB,7099776073398816006,1653045438,Reply to @mikegonzotls today is the day 💒,6809251843257697285,SiennaKeera,"Sienna & @georgekeywood 💍 
🤍 links in my Insta bio 🤍
hugo@grail-talent.com",0,False,https://www.tiktok.com/@siennakeera/video/7099776073398816006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099776073398816006&source=h5_m,1114229,1332,95,64,43323,7099776018793253637,7099776018793253637,72,7099776018793253637,original sound - siennakeera,SiennaKeera,6.809251843257697e+18,SiennaKeera,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099776059398228741.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
0,ES,7095471681531038982,1652043240,Not amica cream but... Make up after all. #amberheard #johnnydepp #trial #justiceforjohnnydepp #amicacream #amberturd,6877282033892066310,Naza🌙,..... .🌙.......,0,False,https://m.tiktok.com/v/7095471681531038982.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095471681531038982&source=h5_m,3069755,751,734,554,204730,6704976996419536898,6704976996419536898,10033,6704976996419536898,Pacify Her,Melanie Martinez,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/11ac7decd546457db19043f870a533d3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3800a16b844f41b1bc3a9e5e638aad72,True,True,,,,,[],0,0,Falkland Islands (Malvinas),#amberheard #johnnydepp #trial #justiceforjohnnydepp #amicacream #amberturd,0,0,0,0,0,0,0,0,0,0
1,AU,7101055319790423298,1653343283,Zero Degrees Celsius. #zero #degreescelsius #southernhemisphere #gayfarmer #fyp,6989009417614476294,Paul Sinclair,"Back up account @3cheekywhippets
Gay Farmer
info@mansfieldwormfarm.com.au",0,False,https://m.tiktok.com/v/7101055319790423298.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101055319790423298&source=h5_m,4155374,15196,20645,20596,639482,7101055302727961345,7101055302727961345,72,7101055302727961345,original sound - paul_fluffy_sinclair,Paul Sinclair,6.989009417614476e+18,Paul Sinclair,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101055258050317057.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#zero #degreescelsius #southernhemisphere #gayfarmer #fyp,0,0,0,0,1,0,0,0,0,0
2,DE,7077498346855861510,1647858497,#👌🏼👌🏼 #😍😍 #pamela2466,6793212883402228741,Pamela’s entertainment 🎥😂😔,"Like and follow for more 
I am the best entertainment 📽",0,False,https://m.tiktok.com/v/7077498346855861510.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077498346855861510&source=h5_m,4868172,2661,32816,139,122254,7077498319802469125,7077498319802469125,72,7077498319802469125,original sound - pamela2466,Pamela’s entertainment 🎥😂😔,6.793212883402229e+18,Pamela’s entertainment 🎥😂😔,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077498333765438213.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#👌🏼👌🏼 #😍😍 #pamela2466,0,0,0,0,0,0,0,0,0,0
3,US,7076212733150088490,1647559166,"80 year olds use Alexa for the first time, Pt 1. 🤖🩲🍕 #technology #alexa #amazon #alexatransforms #3dprinting #kennycrew #kennyscooter #kennydoeslife #fyp",6995658237877961733,patriotickenny,"80 y.o. spreading kindness 
Venmo @spreadsmiles27
PO Box 694 Willernie, MN 55090",0,False,https://m.tiktok.com/v/7076212733150088490.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076212733150088490&source=h5_m,26610838,28125,129834,13255,4440885,6817212214823356417,6817212214823356417,10036,6817212214823356417,Relaxed everyday loop BGM,Milk,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/015bdd234b6142cfa1e7cfb8a89065c0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4ceef7bb8bda482b97d269514191ba5e,True,True,,,,,[],0,0,Falkland Islands (Malvinas),#technology #alexa #amazon #alexatransforms #3dprinting #kennycrew #kennyscooter #kennydoeslife #fyp,0,0,0,0,1,0,0,0,0,0
4,US,7103217589760937258,1653846726,3 Things they SHOULD teach in school (that they don’t) #law #legal #lawyer #learn #funfacts #thorragnarok,6896160685219169286,Lawyer Mike Mandell,"#1 Lawyer on Social Media🥇
Biz/collab📧 lawbymike@a3artistsagency.com
⬇️More?⬇️",0,False,https://m.tiktok.com/v/7103217589760937258.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103217589760937258&source=h5_m,745869,196,184,1073,77662,6987050676949878786,6987050676949878786,10033,6987050676949878786,INDUSTRY BABY,Lil Nas X & Jack Harlow,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0873a1fab6d54a24843a7d7cda25f293,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f7b414aa8ffc4df5a1da5cf5dfe66574,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1576552565', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#law #legal #lawyer #learn #funfacts #thorragnarok,0,0,0,0,0,0,0,0,0,0
