,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_food,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humour,hash_pourtoi,hash_tahiti,hash_viral
0,PF,7073259575952166145,1646871583,Quand ton amis sort quelque chose qui n’a rien avoir avec c’que tu dis 👍🏽 #action#anime#dragon3#pov#friend#trend,6558280241381720069,hanaleifrom987,"🇵🇫T A H I T I🇵🇫
Insta: hanalei_faivre
Mail: hanalei.faivre0901@gmail.com",0,False,https://www.tiktok.com/@hanaleifrom987/video/7073259575952166145?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073259575952166145&source=h5_m,43514,27,7,92,4099,7073213554161568513,7073213554161568513,72,7073213554161568513,original sound - hanaleifrom987,hanaleifrom987,6.55828024138172e+18,hanaleifrom987,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7073253110218640130.mp3,,False,False,,,,,[],0,0,French Polynesia,#action#anime#dragon3#pov#friend#trend,0,0,0,0,0,0,0,0,0,0
1,PF,7075955126388739330,1647499188,jalouse de leur beauté 🙈,6804340058986005509,itsTevidontworry,alias teviix,0,False,https://www.tiktok.com/@unknowgiirrll/video/7075955126388739330?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075955126388739330&source=h5_m,73422,69,12,134,6252,6853081125372431109,6853081125372431109,72,6853081125372431109,original sound - ellievanam,Ellie,6.79014874627467e+18,Ellie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6853081094401936133.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b8d7598d1c00e74a1630a232d5bba900.json,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
2,FR,7103562134780497158,1653926947,Fonce #fyp #pourtoi #positivevibes #avocado,6779182979770319877,Lili-Rose,"Hey, 
Je détaille mes recettes sur IG :@lilirosegaleazzi :) 
Abonne toi vite ❤️",0,False,https://www.tiktok.com/@lgazzy/video/7103562134780497158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103562134780497158&source=h5_m,245532,66,235,0,26429,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,,,,,[],0,0,French Polynesia,#fyp #pourtoi #positivevibes #avocado,0,0,0,0,1,0,0,1,0,0
3,DE,7101028513666370821,1653337041,How to avoid an unintended hug #useful #hug #avoid #DIY #greetings #handshake #meeting #defense #selfdefense #selfconfidence #stop #free #fyp #streetstyle #selbstverteidigung #girls #bebrave,6955059861399913478,KO_Kemal_Oral,"Fight-/Fitness-/Health Instructor
Company Owner
Lifestyle",0,False,https://www.tiktok.com/@ko_kemal_oral/video/7101028513666370821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101028513666370821&source=h5_m,5060575,2700,4540,164,634428,243497651600756736,243497651600756736,71,243497651600756736,U Can't Touch This,M.C. Hammer,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ebc93f05c11843deb56915628ec7c2fc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d950d73539544fbe81f8735feb467083,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '724430402', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,#useful #hug #avoid #DIY #greetings #handshake #meeting #defense #selfdefense #selfconfidence #stop #free #fyp #streetstyle #selbstverteidigung #girls #bebrave,0,0,0,0,1,0,0,0,0,0
4,FR,7073909516529569030,1647022907,Suaaaaaaveeeee @mngnzls #remix #suave #mona #elalfa,6776011127408886789,The Gadget,"Music Producer // CEOooohh
🇫🇷
⬇️ Listen to Suave and more ! ⬇️",0,False,https://www.tiktok.com/@thegadgetmusic/video/7073909516529569030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073909516529569030&source=h5_m,78918085,62839,73332,3709,10501837,7073909524607912710,7073909524607912710,72,7073909524607912710,The Gadget ft. Mona Gonzales Suave,The Gadget,6.776011127408887e+18,The Gadget,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073909549320702725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/15acba210aabc853110dcade61b9d91d.json,False,False,,,,,[],0,0,French Polynesia,#remix #suave #mona #elalfa,0,0,0,0,0,0,0,0,0,0
5,DE,7102466332037270790,1653671809,Reply to @theoschaos  driving home after a date >>>> credits @Brickspacer @Marco Borghi her: @Sara 🌙,6614369561453068293,Theo Carow,"Hi 👋🏼 i’m Theo 🌴✨
ig: @theocarow
BLM",0,False,https://www.tiktok.com/@theocarow/video/7102466332037270790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102466332037270790&source=h5_m,4665183,3523,11171,114,812437,6793092815661303809,6793092815661303809,10033,6793092815661303809,The Difference,Flume,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c97fe42f04a74a7b8769352dbcc3e798,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/51964c8090dd4afa84bf0ee73b445e91,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1498841181', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
6,ID,7095774793290632474,1652113813,berburu di pantai #fyp #fypdongggggggg #huntingtiktok,7081473716996031515,reyes,❤️,0,False,https://www.tiktok.com/@kayanyarey/video/7095774793290632474?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095774793290632474&source=h5_m,42610350,74005,106711,72005,4297961,6969610706656381701,6969610706656381701,72,6969610706656381701,original sound - ihr.seid.alle.hot,☁︎𝕛𝕦𝕕𝕪☁︎,6.947911710175446e+18,☁︎𝕛𝕦𝕕𝕪☁︎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6969610788281551622.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7bdb96a344b00955e3ce69b24810c21e.json,False,False,,,,,[],0,0,French Polynesia,#fyp #fypdongggggggg #huntingtiktok,0,0,0,0,1,0,0,0,0,0
7,US,7077230160130379009,1647796054,#foryou #foryoupage #foodtiktok #fypシ,6774654016204440582,🟧Food⬛,FOOD hub 🤷🏿‍♂️,0,False,https://www.tiktok.com/@khaby.challenge/video/7077230160130379009?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077230160130379009&source=h5_m,27985251,18849,29949,52240,1954352,6927278997412546561,6927278997412546561,10033,6927278997412546561,The Search - Edit,NF,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/fe015355343a47d69cb2daa938a384a7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9be5e9f2e162482a8317271ad7ed284d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1467432270', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,#foryou #foryoupage #foodtiktok #fypシ,0,0,1,1,0,1,0,0,0,0
0,PF,7078919864588487938,1648189470,⚠️ Vaite the best 💪✌️🙂,6790847947031790597,👑 Hey 🔥,"Comment augmenter 2% retraite & moni ruaau
Si trou CPS ?🤔",0,False,https://www.tiktok.com/@homai_02/video/7078919864588487938?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078919864588487938&source=h5_m,92636,249,91,0,5087,7078919849396816641,7078919849396816641,72,7078919849396816641,original sound - homai_02,👑 Hey 🔥,6.790847947031791e+18,👑 Hey 🔥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078919848209812226.mp3,,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
1,PF,7077305621418085634,1647813625,Nouvelle épreuve Ford Boyard @emproductiontahiti 😂🔑🥮 #fyp #fypシ #fun #crazy #Love #pourtoi,6629380014943174662,Eva Ariitai,"• Vlogs | Songs | Outfits inspiration • 
Instagram : evaariitaioff",0,False,https://www.tiktok.com/@eva.ariitai/video/7077305621418085634?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077305621418085634&source=h5_m,101455,92,41,73,7921,7077305618171710210,7077305618171710210,72,7077305618171710210,original sound - eva.ariitai,Eva Ariitai,6.629380014943175e+18,Eva Ariitai,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077305597829335810.mp3,,False,False,,,,,[],0,0,French Polynesia,#fyp #fypシ #fun #crazy #Love #pourtoi,0,0,0,0,1,1,0,1,0,0
2,US,7079873386159164714,1648411478,Buttercream roses 🌹 #cake #fyp #cake #OscarsAtHome #cakevideo #caketok #howto #cakedecorating #cakedecorator #purple #buttercreamroses #fy #cakeart,6761589678090732549,Gentry,"✨Utah✨
✨cakes✨crafts✨
✨cooking & baking✨",0,False,https://www.tiktok.com/@gtree/video/7079873386159164714?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079873386159164714&source=h5_m,29435207,1175,10774,30653,425432,6795407744489752577,6795407744489752577,10033,6795407744489752577,Just a Cloud Away,Pharrell Williams,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a9dc60e62f334229af15a0b1650029ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/988a63de74c749a8907746e2d8e4b798,False,True,,,,,[],0,0,French Polynesia,#cake #fyp #cake #OscarsAtHome #cakevideo #caketok #howto #cakedecorating #cakedecorator #purple #buttercreamroses #fy #cakeart,0,0,0,0,1,0,0,0,0,0
3,KR,7087842247953124610,1650266874,#틱톡뷰티 #asmr #추천 #SOONENT #makeup #애니메이션 #메이크업,6850011529531802626,Smile Bam,"Make up & care animation
contact : soonent@soon-ent.co.kr
스마일밤 YouTube 바로가기!!👇",0,False,https://www.tiktok.com/@smile_bam/video/7087842247953124610?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087842247953124610&source=h5_m,52222210,3942,2410,4642,1870790,7087842230068644609,7087842230068644609,24,7087842230068644609,original sound - smile_bam,Smile Bam,6.850011529531803e+18,Smile Bam,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087842228659440385.mp3,,False,False,,,,,[],0,0,French Polynesia,#틱톡뷰티 #asmr #추천 #SOONENT #makeup #애니메이션 #메이크업,1,0,0,0,0,0,0,0,0,0
4,US,7088299101057731886,1650373244,🌨🏕 Starting a fire in my #hottent! #storm #woodstove #campingideas,6883308594638750726,Iron Tazz,Pro Landscape Photographer Backpacking the PNW!,0,False,https://www.tiktok.com/@hike.it/video/7088299101057731886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088299101057731886&source=h5_m,17789879,967,2593,5755,796751,7088299034682657582,7088299034682657582,72,7088299034682657582,original sound - hike.it,Iron Tazz,6.883308594638751e+18,Iron Tazz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088299060586761003.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/489f543d00efd7a12c081660a39980a5.json,False,False,,,,,[],0,0,French Polynesia,#hottent! #storm #woodstove #campingideas,0,0,0,0,0,0,0,0,0,0
5,FR,7103554380678352134,1653925142,Avec le cousin @Yanisvendd 💌,6814966248045560838,Whoxver,"- Danseuse Polyvalente -
Diplôme : CEC
Mail : whoxver@soeuretteproductions.com",0,False,https://www.tiktok.com/@whoxver/video/7103554380678352134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103554380678352134&source=h5_m,146977,57,27,0,27154,7091008875368844038,7091008875368844038,72,7091008875368844038,original sound - risma.951 (Contains music from: Tout doux - LZ),"Contains music from: ""Tout doux""",6.988617645990888e+18,R I S M A,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091008894478437125.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0b1875ac30cf012ea2347974bde4d5d7.json,False,False,LZ,Tout doux,original sound - risma.951 (Contains music from: Tout doux - LZ),"Contains music from: ""Tout doux""",[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
6,IT,7083160397506710789,1649176795,#facelift,7024172473982469126,marcoliquori,"💆🏼‍♀️💆🏻‍♂️ Faccio rilassare la gente 🤯
IG @marcoliquori",0,False,https://www.tiktok.com/@marcoliquori/video/7083160397506710789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083160397506710789&source=h5_m,48452733,17060,199110,605382,3738642,6844921356623022081,6844921356623022081,10033,6844921356623022081,Heat Waves,Glass Animals,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4071b028aaa648d2bbf45b844edbc8c1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c4747652e0441c7bcd87204e6ca7bda,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1508562516', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,#facelift,0,0,0,0,0,0,0,0,0,0
7,FR,7102401207074835717,1653656647,La vérité sur la perte de poids dévoilée ! #pertedepoids #reequilibragealimentaire #Fitness #regimeusemotivee,7012157718518629382,Jiang Thomas - Perte de poids,"⚡️ Perdre +10 kilos définitivement à 100% de réussite (démarre ton quizz)
👇👇",0,False,https://www.tiktok.com/@jiang_coaching/video/7102401207074835717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102401207074835717&source=h5_m,534414,1513,188,58,14173,6988190007181887489,6988190007181887489,10033,6988190007181887489,Write This Down - Instrumental,SoulChef,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e4b59a4f5f754ad3951a4f7f2d4c3345,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/468e9bb8e584481586656e82bd2c66d8,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1096752241', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,#pertedepoids #reequilibragealimentaire #Fitness #regimeusemotivee,0,0,0,0,0,0,0,0,0,0
0,PF,7097053985080708354,1652411651,@tepuaa 😍 Avec ma grand Fille 😍.      Ne vous inquiétez pas en n’est cousine  ❤️,6897756522510025734,He🦋Re,,0,False,https://www.tiktok.com/@he_re_nui/video/7097053985080708354?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097053985080708354&source=h5_m,75057,77,16,164,3975,7089638346519038722,7089638346519038722,72,7089638346519038722,original sound - kaiarii01,Kainui05,7.083010338342274e+18,Kainui05,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7089638336402311937.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d3cac4c64385fab9ef31d99fb6cf7a2b.json,False,False,,,,,[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
1,PF,7095478411665149186,1652044807,Dans mon ta’a! 🥹😂😂👟 #foryou #traininghard #fail,6932277805352043526,tetuams,Non je ne compte pas danser ou chialer sur tiktok! Dont expect too much from me!,0,False,https://www.tiktok.com/@tetuams/video/7095478411665149186?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095478411665149186&source=h5_m,66229,32,20,66,3862,6571970526036790021,6571970526036790021,74,6571970526036790021,Omg,White Gangster,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/48e106f6533d496bbb02e644b02e29dd,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4d1f7d1fa20649cbbe90c4cdc9268818,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1222410866', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,#foryou #traininghard #fail,0,0,1,0,0,0,0,0,0,0
2,GB,7103240463943093510,1653852051,Bet you didn’t expect that 😂 Hint - I want to break free!,127290296282984448,Holly Murray Makeup,"IG: hollymurraymakeup 
MAKEUP 🖤
📧 elisha@connectmgt.com",0,False,https://www.tiktok.com/@hollymurraymakeup/video/7103240463943093510?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103240463943093510&source=h5_m,2052001,1862,535,1100,323341,7095881487107377925,7095881487107377925,72,7095881487107377925,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",6.751045764854072e+18,daizy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095881481117092614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76125d3c01abcea4ff10f5353cee6278.json,False,False,Superfruit,GUY.exe,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",[],0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
3,US,7101203278322502917,1653377735,@Аnokhina Liza she looks stunning with and without💙,6592567199944474629,𝐹𝑎𝑏𝑖𝑜𝑙𝑎,"actress
Los angeles📍
✨18 ✨
don’t judge a book by its cover🤪🤫",0,False,https://www.tiktok.com/@fabiola.baglieri/video/7101203278322502917?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101203278322502917&source=h5_m,4333143,649,240,1477,546552,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,French Polynesia,,0,0,0,0,0,0,0,0,0,0
4,US,7075267960381934894,1647339199,#craft #handmade #diy,6980721153019511813,berdievgabinii,"Thank you for following
👇👇👇👇👇👇👇👇👇👇👇",0,False,https://www.tiktok.com/@berdievgabinii/video/7075267960381934894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075267960381934894&source=h5_m,136511146,14739,356586,860153,3411888,7075267663450229547,7075267663450229547,72,7075267663450229547,original sound - berdievgabinii (Contains music from: 这是什么 - 创作灵感),"Contains music from: ""这是什么""",6.980721153019512e+18,berdievgabinii,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075267845483088686.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b4cf7f82485f349559009973a1546385.json,False,False,创作灵感,这是什么,original sound - berdievgabinii (Contains music from: 这是什么 - 创作灵感),"Contains music from: ""这是什么""",[],0,0,French Polynesia,#craft #handmade #diy,0,0,0,0,0,0,0,0,0,0
5,JP,7081851736939302145,1648872101,🔥Subscribe to my YouTube Channel → Bayashi TV #tiktokfood #asmr,6742459250268832769,バヤシ🥑Bayashi,"‼️More video on YouTube‼️
Subscribe to my channel ⬇️",0,False,https://www.tiktok.com/@bayashi.tiktok/video/7081851736939302145?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081851736939302145&source=h5_m,19450194,8384,9429,13497,1831803,7081851707860257537,7081851707860257537,24,7081851707860257537,original sound - bayashi.tiktok,バヤシ🥑Bayashi,6.742459250268833e+18,バヤシ🥑Bayashi,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7081851591443188482.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/046ec9af96a3f84677ca99a2ddcde124.json,False,False,,,,,[],0,0,French Polynesia,#tiktokfood #asmr,1,0,0,0,0,0,0,0,0,0
6,KR,7102467000844209413,1653671965,#coreedusud,6806399200903349253,Dalila🌚,"La Lune 🌚
📍Séoul 🇰🇷",0,False,https://www.tiktok.com/@lalune.idbl/video/7102467000844209413?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102467000844209413&source=h5_m,17997637,5325,3237,5649,1815327,7102466998608595718,7102466998608595718,72,7102466998608595718,original sound - lalune.idbl,Dalila🌚,6.806399200903349e+18,Dalila🌚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102466985954528006.mp3,,False,False,,,,,[],0,0,French Polynesia,#coreedusud,0,0,0,0,0,0,0,0,0,0
