,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_pourtoi,hash_viral,hash_xyzbca
7,FR,7095266512944073989,1651995474,It’s real#night #fire #foryou #foryoupage #funny #funnyvideos #real #like #followers😘thanku,6955843921763877893,The_skyenow,This chanel is very funny,0,False,https://www.tiktok.com/@tskyenow/video/7095266512944073989?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095266512944073989&source=h5_m,19013206,27168,65839,1419,2785987,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,#night #fire #foryou #foryoupage #funny #funnyvideos #real #like #followers😘thanku,1,1,1,0,0,0,0,0,0,0
0,CA,7096612980699237637,1652308971,Dear future child! Be careful what you wish for🤣 #couple #funny #relationships #girlfriend #boyfriend,6722546287470822406,LoveK&R,"🤍🤍  
INSTAGRAM: @Kristenvp | @Mr._anderson18
💌partnerships@equationsales.com",0,False,https://m.tiktok.com/v/7096612980699237637.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096612980699237637&source=h5_m,26820504,16080,48319,280226,2684361,7043680768006458118,7043680768006458118,72,7043680768006458118,original sound - jasonmoments (Contains music from: Tum Par Marte Hain - Kaka),"Contains music from: ""Tum Par Marte Hain""",2.2245356847199027e+17,Jason Moments,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7043680877330615046.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7df030f082afbe22fd8ef3fc5a064e8e.json,False,False,Kaka,Tum Par Marte Hain,original sound - jasonmoments (Contains music from: Tum Par Marte Hain - Kaka),"Contains music from: ""Tum Par Marte Hain""",[],0,0,Belgium,#couple #funny #relationships #girlfriend #boyfriend,0,0,1,0,0,0,0,0,0,0
1,CA,7103279242590293253,1653861080,#fyp #gym #chestday #chest #chestworkout #workout #tips #deepthoughts,6895111891970999301,William Li,"FOLLOW TO GET SHREDDED KINGS👑
⬇️66% OFF THE SHREDDING BLUEPRINT⬇️",0,False,https://m.tiktok.com/v/7103279242590293253.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103279242590293253&source=h5_m,770754,805,243,269,64966,6839324086548563969,6839324086548563969,10033,6839324086548563969,Blade Runner 2049,Synthwave Goose,,,False,False,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0c6424fc0d0e4b339a2397dfcf461556,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4a940f3cd9a0466baddec886617c5134,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1388979332', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,#fyp #gym #chestday #chest #chestworkout #workout #tips #deepthoughts,0,0,0,0,1,0,0,0,0,0
2,DZ,7093180066766671110,1651509682,#nickibella #videostar #tiktok #titktok4fun,7027177174730671106,Anais Lamri,"just have some fun 
follow me on my Instagram:",0,False,https://m.tiktok.com/v/7093180066766671110.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093180066766671110&source=h5_m,86838373,12751,21218,32005,7468407,7093180058982009605,7093180058982009605,72,7093180058982009605,original sound - anaislamri (Contains music from: Bad Blood - Taylor Swift),"Contains music from: ""Bad Blood""",7.027177174730671e+18,Anais Lamri,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093180063910284037.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a15e4afecb128a2ecdbecc8d05ea6d9.json,False,False,Taylor Swift,Bad Blood,original sound - anaislamri (Contains music from: Bad Blood - Taylor Swift),"Contains music from: ""Bad Blood""",[],0,0,Belgium,#nickibella #videostar #tiktok #titktok4fun,0,0,0,0,0,0,0,0,0,0
3,GB,7091165758507552005,1651040693,#movies #film,7078336688711599109,Fly movies,"Thanks for your attention
       Updated daily🐥🐥🐥
         Vx: JULY172018",0,False,https://m.tiktok.com/v/7091165758507552005.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091165758507552005&source=h5_m,17192587,4687,1006,134,1570673,6817450080614746114,6817450080614746114,10036,6817450080614746114,Happy Up Beat (Medium),TimTaj,,,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/53dd7e5d406641619086a9a0deff927c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/96aa323b13c44dd0ba3ba945e93d37f6,False,True,,,,,[],0,0,Belgium,#movies #film,0,0,0,0,0,0,0,0,0,0
4,PH,7103107757389253914,1653821151, ,6597612809469591553,Vladimir Grand,"Host🎤 Actor🎬 
PH Based🇵🇭   
BIZ: callmegrandbiz@gmail.com
IKON Media Inc.",0,False,https://m.tiktok.com/v/7103107757389253914.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103107757389253914&source=h5_m,2561694,2761,7312,4438,265314,7103107757053725466,7103107757053725466,24,7103107757053725466,original sound - callmegrand,Vladimir Grand,6.597612809469592e+18,Vladimir Grand,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7103107776360074010.mp3,,False,False,,,,,[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
5,BE,7088754739525012742,1650479330,#fyp #foryoupage #grandma #bf #easter,6806622163592922118,💌,🌩,0,False,https://m.tiktok.com/v/7088754739525012742.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088754739525012742&source=h5_m,284693,260,137,131,36497,7082084766517824261,7082084766517824261,72,7082084766517824261,Nn (Contains music from: Love Story - Indila),"Contains music from: ""Love Story""",6.954453706083534e+18,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082084769500039942.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ad06f468364f6873b81bb545d33de4e4.json,False,False,Indila,Love Story,Nn (Contains music from: Love Story - Indila),"Contains music from: ""Love Story""",[],0,0,Belgium,#fyp #foryoupage #grandma #bf #easter,0,1,0,0,1,0,0,0,0,0
6,BE,7089787837465251077,1650719867, ,6774292471944283142,Nanou Philips,"Youtube🎥: 
-Nanou asmr
-Nanou Philips
Webshop: https://www.twlv.be 🛍",0,False,https://m.tiktok.com/v/7089787837465251077.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089787837465251077&source=h5_m,491747,934,17345,1211,55789,7080951070687562502,7080951070687562502,72,7080951070687562502,ɪᴛ ᴡᴇɴᴛ ᴠɪʀᴀʟ (Contains music from: Rover (feat. DTG) [Higher and Faster Remix] - S1mba),"Contains music from: ""Rover (feat. DTG) [Higher and Faster Remix]""",6.959988679058245e+18,𝗗𝗶𝘀𝗻𝗲𝘆 𝗳𝗼𝗿𝗲𝘃𝗲𝗿✰✰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080951073879395077.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/34f652eef6982a70dcf7b70df90a0fe0.json,False,False,S1mba,Rover (feat. DTG) [Higher and Faster Remix],ɪᴛ ᴡᴇɴᴛ ᴠɪʀᴀʟ (Contains music from: Rover (feat. DTG) [Higher and Faster Remix] - S1mba),"Contains music from: ""Rover (feat. DTG) [Higher and Faster Remix]""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
7,DE,7097598476728519942,1652538424,#wee #fanny #moment #foryou @respect2official @777respekt_777,6994221687286498310,Wee_welt,😎Respekt😎              🙈wee🙈,0,False,https://m.tiktok.com/v/7097598476728519942.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097598476728519942&source=h5_m,18969227,2980,33618,1288,680391,7084606527880973061,7084606527880973061,72,7084606527880973061,original sound - wee_welt (Contains music from: Wii - Bytes),"Contains music from: ""Wii""",6.994221687286498e+18,Wee_welt,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084606544624569093.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/74c08c2c5debd2d209a6e6c354a2e34c.json,False,False,Bytes,Wii,original sound - wee_welt (Contains music from: Wii - Bytes),"Contains music from: ""Wii""",[],0,0,Belgium,#wee #fanny #moment #foryou,1,0,0,0,0,0,0,0,0,0
0,US,7096996279515073838,1652398212,Don’t wanna mess w/ her when it’s that time of the month..😭🙅🏾‍♂️ #fyp #funny #relatable #fun #couplegoals #Love #viral #cute #mad #trend #xyzbca #blowthisup,6739644267280696326,Jaylin & Makayla💕,"THANK YALL FOR 6MILLION FAMILY MEMBERS😭 WE LOVE ALL OF YALL😭❤️
@bangenergy",0,False,https://www.tiktok.com/@makayla.domagalski1/video/7096996279515073838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096996279515073838&source=h5_m,7656583,4208,32974,24719,996806,6804985526605581061,6804985526605581061,72,6804985526605581061,original sound - alexhoward_,alex howard,6.725123574338782e+18,alex howard,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1661377726174230.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/db6d515352c902e7d8b16db08d06a1d9.json,False,False,,,,,[],0,0,Belgium,#fyp #funny #relatable #fun #couplegoals #Love #viral #cute #mad #trend #xyzbca #blowthisup,0,0,1,0,1,0,0,0,1,1
1,FR,7102821555339578629,1653754516,Wait until the end… 😳💕 | ib: @𝐹𝑎𝑏𝑖𝑜𝑙𝑎,16631823,Lea Elui,"#TeamLea
Instagram:LeaElui
📨: business@eluilea.com",0,False,https://www.tiktok.com/@leaelui/video/7102821555339578629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102821555339578629&source=h5_m,2950924,446,586,22,462428,7095881487107377925,7095881487107377925,72,7095881487107377925,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",6.751045764854072e+18,daizy,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095881481117092614.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76125d3c01abcea4ff10f5353cee6278.json,False,False,Superfruit,GUY.exe,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
2,MW,7098717523390106886,1652798972,She is in form 1,6903879433653404677,tusa,"I am 23 I have an NGO that supports⬇️
orphans
streetkids
teenmoms
Donate here👇",0,False,https://www.tiktok.com/@tusaiweyana/video/7098717523390106886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098717523390106886&source=h5_m,7531929,197,1484,1550,597242,7074803121545055022,7074803121545055022,72,7074803121545055022,original sound - sydsspam1 (Contains music from: Love in This Club (feat. Young Jeezy) - Usher),"Contains music from: ""Love in This Club (feat. Young Jeezy)""",7.026069561795741e+18,🕺🏼🕺🏼🕺🏼,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074803172170156846.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5301b70ba05a884afd7d75164219240c.json,False,False,Usher,Love in This Club (feat. Young Jeezy),original sound - sydsspam1 (Contains music from: Love in This Club (feat. Young Jeezy) - Usher),"Contains music from: ""Love in This Club (feat. Young Jeezy)""",[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
3,BE,7072731865110596870,1646748713,Magic of ceramic coating 🤩 #coating #ceramiccoating #carwrap #car #wrap #carwrapping #wrapping,6766567786824451077,bcsignature,"NR 1 CARWRAPPING 🇧🇪🏎
XPEL certified ppf installers
The Jamies 2021",0,False,https://www.tiktok.com/@bcsignature/video/7072731865110596870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072731865110596870&source=h5_m,3461658,386,838,453,70785,7019714357059881733,7019714357059881733,10036,7019714357059881733,Cornfield Chase,Dorian Marko,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ef06dadaafdf4ebda4ff453f6f400696,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b4e216688fcf45cb85d82adf0e19ee54,True,True,,,,,[],0,0,Belgium,#coating #ceramiccoating #carwrap #car #wrap #carwrapping #wrapping,0,0,0,0,0,0,0,0,0,0
4,AU,7093331180728225026,1651544868,That last shot’s looking a bit sus 👀 #tennis #funny #bahrami #ausopen,6781287598704411653,Australian Open,Official account of the #AusOpen 🇦🇺,0,False,https://www.tiktok.com/@ausopen/video/7093331180728225026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093331180728225026&source=h5_m,15885273,1502,4175,229,1520332,7093331153762978561,7093331153762978561,72,7093331153762978561,original sound - ausopen,Australian Open,6.781287598704412e+18,Australian Open,False,True,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093331086326991617.mp3,,False,False,,,,,[],0,0,Belgium,#tennis #funny #bahrami #ausopen,0,0,1,0,0,0,0,0,0,0
5,FR,7083753565927296262,1649314906,❤️ 𝑻𝑬𝑨𝑴𝑴𝑨𝑻𝑬𝑺 💙 #KylianMbappé #AchrafHakimi @Dior,6615209867715051526,psg,"Paris Saint-Germain’s official account 🔴🔵 
Compte officiel #ICICESTPARIS",0,False,https://www.tiktok.com/@psg/video/7083753565927296262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083753565927296262&source=h5_m,17709814,7399,5227,1263,1252145,6943086654177446661,6943086654177446661,10036,6943086654177446661,Ma Baker,Boney M.,,,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b403c54c7313480daabce820c492d654,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/649f9aa075514a64aab0a9b02c1727ea,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '553356940', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,#KylianMbappé #AchrafHakimi,0,0,0,0,0,0,0,0,0,0
6,BE,7086418418542431494,1649935363,#fyp #tinytimes #chinese #movie,6775910206997890053,Dia_memes,Random things,0,False,https://www.tiktok.com/@dia_memes/video/7086418418542431494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086418418542431494&source=h5_m,5815750,580,666,7254,662505,7040119996575927046,7040119996575927046,10036,7040119996575927046,Only Love Can Hurt Like This (Slowed Down Version),Paloma Faith,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9ddfb4c3721e46c68914ff0806c95890,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6d0490fc10bf4a86b8589541edaabddc,False,True,,,,,[],0,0,Belgium,#fyp #tinytimes #chinese #movie,0,0,0,0,1,0,0,0,0,0
7,GB,7095472498178886917,1652043430,we ❤️ u @Justin Bieber,7089500247772283910,brookeandjess_,"it folds.


📥ellen@mokkingbird.com",0,False,https://www.tiktok.com/@brookieandjessie/video/7095472498178886917?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095472498178886917&source=h5_m,32638966,79036,79751,123474,6153082,6714094512249064198,6714094512249064198,72,6714094512249064198,original sound - jjustindanehower,jjustindanehower,6.714119329645102e+18,jjustindanehower,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1639183847056389.mp3,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/9202d458227eb3d2439ce2a294dbcedc.json,False,False,,,,,[],0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
0,FR,7098755269269736709,1652807760,Quand c’est comme ça j’ai ma technique secrète j’envoie Yuki 😍😂 #yukipokemon #attaquecharge #michou #pourtoi #viveattaque #alaidelesaraignees #cestlamerdeelsaaussiapeur,6620890815882559493,Michou,Des fois j’ai des bonnes idées 🤧,0,False,https://m.tiktok.com/v/7098755269269736709.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098755269269736709&source=h5_m,5295711,2950,1177,10,702640,7091701316371647238,7091701316371647238,72,7091701316371647238,original sound - eouainne,Ewen,6.627414271428297e+18,Ewen,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091701330045700869.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2652f87aa00a6ffee6e0f8269893168.json,False,False,,,,,[],0,0,Belgium,#yukipokemon #attaquecharge #michou #pourtoi #viveattaque #alaidelesaraignees #cestlamerdeelsaaussiapeur,0,0,0,0,0,0,0,1,0,0
1,US,7102569491258772779,1653695827,We tried @samdezz,6732675975610074118,Brooke Monk,"❤️Jesus forever❤️
 19
I’m not funny 
My YouTube is cool too 👇",0,False,https://m.tiktok.com/v/7102569491258772779.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102569491258772779&source=h5_m,1374992,1055,1157,765,237506,6696414685920495617,6696414685920495617,10033,6696414685920495617,Footloose,Kenny Loggins,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2f875caf106f45379a083fff0ab83f73,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a2870c17f3024b3b92d2be641944747f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '405600299', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,,0,0,0,0,0,0,0,0,0,0
2,BR,7098062843496516869,1652646542,you know its not the same :/ #fy #viral #fyp  #strangerthings4 #sillie #elmax #🏳️‍🌈 #premierestrangerthings #eleven,6800524527312503814,Bea Sillie Shipper👸🏽,"maior sillie stan
1 mes e 4 dias>>>>",0,False,https://m.tiktok.com/v/7098062843496516869.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098062843496516869&source=h5_m,7903950,4433,3545,14327,1632046,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf77-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belgium,#fy #viral #fyp #strangerthings4 #sillie #elmax #🏳️‍🌈 #premierestrangerthings #eleven,0,0,0,1,1,0,0,0,1,0
3,SE,7095746631613549829,1652107257,Kevin Durant 💀💀 #foryou #fyp #fypシ #nba,6909943498033529857,💯,"Imagine not following…
📩 ItzBalkano@gmail.com",0,False,https://m.tiktok.com/v/7095746631613549829.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095746631613549829&source=h5_m,26108080,6448,4301,5961,1733182,7001628846026033925,7001628846026033925,72,7001628846026033925,original sound - the_jokage,Jovani,6.734185696276104e+18,Jovani,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7001922321548118789.mp3,https://sf77-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/84758b2de3dbc1b05d08bae2884828ba.json,False,False,,,,,[],0,0,Belgium,#foryou #fyp #fypシ #nba,1,0,0,0,1,1,0,0,0,0
4,CA,7102040800657296645,1653832801,The fact that my bestie has other friends.... 😭 @sapphiacousinss #foryou #foryoupage #girls #relatable #girlthings #funny #girlproblems,6743935286751691782,girls,"The most relatable girly content ❤️
✨Partnerships@10pmcurfew.com✨",0,False,https://m.tiktok.com/v/7102040800657296645.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102040800657296645&source=h5_m,361947,1099,745,594,72704,7103157777639803653,7103157777639803653,72,7103157777639803653,original sound - girls,girls,6.743935286751692e+18,girls,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103157762607483653.mp3,,False,False,,,,,[],0,0,Belgium,#foryou #foryoupage #girls #relatable #girlthings #funny #girlproblems,1,1,1,0,0,0,0,0,0,0
5,BE,7081132458095152390,1648704631,Who likes turtles? #vine #better #tikok #fyp #foryou,7007025796502504453,0.0,If i don’t post anymore that means i’m banned😭,0,False,https://m.tiktok.com/v/7081132458095152390.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081132458095152390&source=h5_m,3016361,2157,10813,2419,271440,7081132416698075909,7081132416698075909,72,7081132416698075909,original sound - someonesbronobody (Contains music from: (I'm) Russian Roulette - The Underground Railroad To Candyland),"Contains music from: ""(I'm) Russian Roulette""",7.007025796502504e+18,0.0,False,True,https://sf77-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081132395763682054.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e72a0e7f69227639a7aa49c191017768.json,False,False,The Underground Railroad To Candyland,(I'm) Russian Roulette,original sound - someonesbronobody (Contains music from: (I'm) Russian Roulette - The Underground Railroad To Candyland),"Contains music from: ""(I'm) Russian Roulette""",[],0,0,Belgium,#vine #better #tikok #fyp #foryou,1,0,0,0,1,0,0,0,0,0
