,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_korean,hash_movie,hash_viral,hash_xyzbca,hash_이어찍기,hash_추천
2,AU,7094602468503325953,1651840860,Nike runners? Check ✅✅✅ @Nike sponsor me pls 😂😅 #survivor #burnssurvivor #eruptionsurvivor #burns #recovery #whiteislanderuption #burnsurvivor #nike #feet #runners #shoutout,6790964444924232709,Stephanie Coral Browitt,"-Volcanic eruption survivor.💪🏻
-business;    stephanie_coral@hotmail.com",0,False,https://www.tiktok.com/@stephaniecoral96/video/7094602468503325953?_r=1&u_code=0&region=US&mid=7094602459691518721&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094602468503325953&source=h5_t,16815290,10488,3351,2985,2399640,7094602459691518721,7094602459691518721,72,7094602459691518721,original sound - Stephanie Coral Browitt,Stephanie Coral Browitt,6.790964444924233e+18,Stephanie Coral Browitt,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094602457606589186.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#survivor #burnssurvivor #eruptionsurvivor #burns #recovery #whiteislanderuption #burnsurvivor #nike #feet #runners #shoutout,0,0,0,0,0,0,0,0,0,0
3,NZ,7097882199214591237,1652604484,How high could you handle? #blob #waterpark #aquapark #funpark #themepark #nz,6891780391814136834,Kiwi Water Park 💧💙☀️,"NZ’s largest, newest & most exciting inflatable water park. 💙☀️💧🐣",0,False,https://www.tiktok.com/@kiwiwaterpark/video/7097882199214591237?_r=1&u_code=0&region=US&mid=6773851609840486402&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097882199214591237&source=h5_t,11178856,12096,3448,3633,1193837,6773851609840486402,6773851609840486402,10036,6773851609840486402,Sunny Day,Ted Fresco,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d7703cfad6a64a69ac41157e713b4bbf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/776fbffeb3ef465f8018c3a4defbcf91,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1582862815', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",#blob #waterpark #aquapark #funpark #themepark #nz,0,0,0,0,0,0,0,0,0,0
4,GB,7103460133140876550,1653903198,22-Year-Old The Size Of A Child Gets A Huge Tattoo! | I Am Shauna Rae#foryou #foryoupage #us #england #newyorkcity #tattoo,6963585464113464325,News_foryou,Subscribe my YouTube channel 🇬🇧,0,False,https://www.tiktok.com/@trailer_foryou/video/7103460133140876550?_r=1&u_code=0&region=US&mid=7103460117869267717&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103460133140876550&source=h5_t,999806,110,43,42,77892,7103460117869267717,7103460117869267717,72,7103460117869267717,original sound - News_foryou,News_foryou,6.963585464113464e+18,News_foryou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103460086500182790.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#foryou #foryoupage #us #england #newyorkcity #tattoo,1,1,0,0,0,0,0,0,0,0
5,GB,7102806300505017606,1653750965,Part 2 - these cows weren't happy when I landed in their field! #runaway #runrunrun #basejump,7102772608165430278,Vicky,Showing that parenting and extreme sports can mix 🪂,0,False,https://www.tiktok.com/@thebasemum/video/7102806300505017606?_r=1&u_code=0&region=US&mid=6929219806520412161&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102806300505017606&source=h5_t,5158819,2688,1066,1057,752354,6929219806520412161,6929219806520412161,10033,6929219806520412161,Run Boy Run,Woodkid,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/743a67f3e397475f8b6dbd659a9a5bf3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81cc8499269d4688bc2afed5d2e45fc6,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440818650', 'external_song_key': 'apple_song_id'}]",0,0,"Korea, Republic of",#runaway #runrunrun #basejump,0,0,0,0,0,0,0,0,0,0
6,KR,7096729019818855681,1652335988,"""We don't talk anymore""=..?#추천#추천떠라#추천추천#wedonttalkanymore#popsong#sing#song#cover#커버#노래#병맛#뇌절#구글#구글번역#구글번역기#유튜브#틱톡#개그맨#유스데스크#구독#좋아요#알림설정#춫#추천뜨자#추천가자#개그#코미디#comic#comedy",6726094274326217730,유스데스크,"개그맨 유영우의
하고싶은 거 하는 책상!
인스타:comediadellart_🤣
유튜브:유스데스크🤣 
풀버젼 유튭에있어요 팔로우,구독해주세요",0,False,https://www.tiktok.com/@duddndua/video/7096729019818855681?_r=1&u_code=0&region=US&mid=7096729022805068545&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096729019818855681&source=h5_t,7201879,20336,40752,47313,1479166,7096729022805068545,7096729022805068545,24,7096729022805068545,original sound - 유스데스크,유스데스크,6.726094274326218e+18,유스데스크,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096728992992037634.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/091a43071f7978a20a4ceb27c8016005.json,False,False,,,,,[],0,0,"Korea, Republic of",#추천#추천떠라#추천추천#wedonttalkanymore#popsong#sing#song#cover#커버#노래#병맛#뇌절#구글#구글번역#구글번역기#유튜브#틱톡#개그맨#유스데스크#구독#좋아요#알림설정#춫#추천뜨자#추천가자#개그#코미디#comic#comedy,0,0,0,0,0,0,0,0,0,1
7,KR,7100159837555690754,1653134786,5반인데 체육대회 플렌카트 맨트 추천좀 해줘요ㅠㅠ 마음드는거 3개는 깊티.ᐟ#ㅊㅊ#체욱대회#06,7061442347457086465,뚜시,"모든 문의는 DM 🎧
스토리 올리 실때 태그 해주세요!🐚",0,False,https://www.tiktok.com/@y_n_x00/video/7100159837555690754?_r=1&u_code=0&region=US&mid=7071451909583899394&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100159837555690754&source=h5_t,190185,569,39,0,8837,7071451909583899394,7071451909583899394,24,7071451909583899394,갸루 짱 예쁘다 GAL Kor ver by 판시,*⸜ PANXI ⸝*,6.926442879771117e+18,*⸜ PANXI ⸝*,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7071451817330199298.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b077e02c6163830cfe1b206cffe9b346.json,False,False,,,,,[],0,0,"Korea, Republic of",#ㅊㅊ#체욱대회#06,0,0,0,0,0,0,0,0,0,0
0,SG,7088523062152269057,1650425390,How to speak like an American(15)#mryangsenglish,6608161534445780993,The_Real_MrYang,"English learning made fun!
📧:908178063@qq.com
WeChat for my course: mryang155",0,False,https://www.tiktok.com/@mryang_english/video/7088523062152269057?_r=1&u_code=0&region=US&mid=7088523035573046018&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088523062152269057&source=h5_t,11669347,23630,40533,37193,1759882,7088523035573046018,7088523035573046018,72,7088523035573046018,original sound - The_Real_MrYang,The_Real_MrYang,6.608161534445781e+18,The_Real_MrYang,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7088523046919211778.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#mryangsenglish,0,0,0,0,0,0,0,0,0,0
1,DK,7081791265976732933,1648858020,yeah #subwaysurfers,6716761855677973510,Subway Surfers ,The official TikTok account for mobile runner game Subway Surfers! 🌍🏃‍♀️🏃‍♂️,0,False,https://www.tiktok.com/@subwaysurfersofficial/video/7081791265976732933?_r=1&u_code=0&region=US&mid=7068387415588686593&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081791265976732933&source=h5_t,21794788,26915,5686,10147,3549864,7068387415588686593,7068387415588686593,72,7068387415588686593,WAIT WHY R PPL ACTUALLY USING THIS SOUND HELP,Penkooo,6.936018712801592e+18,Penkooo,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7068387387923319553.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d5a5ea25e99b7e1a75b994e3081ef6b3.json,False,False,,,,,[],0,0,"Korea, Republic of",#subwaysurfers,0,0,0,0,0,0,0,0,0,0
2,FR,7097963655081282822,1652623449,WTF- she’s juste having fun why all the time be rude w her ?? I definitely hate this paparazzi ib: @gvlstr #milliebobbybrown #strangerthings #strangerthings4,6879781056951354369,R.I.P Luca.. 🪦🕊♥️,"MBB MY LIFE.
𝑁𝑖𝑙𝑙𝑖𝑒>>
𝙁𝙗𝙢
𝐒𝐭, 𝗠𝗶𝗹𝗹𝗶𝗲𝗼𝗻𝘀
<33 💘🧚‍♀️🫐🍄✨🧿🔓",0,False,https://www.tiktok.com/@stranger_things1906/video/7097963655081282822?_r=1&u_code=0&region=US&mid=7097963660131961606&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097963655081282822&source=h5_t,22082683,14905,3656,469,3416500,7097963660131961606,7097963660131961606,72,7097963660131961606,original sound - R.I.P Luca.. 🪦🕊♥️ (Contains music from: Fullscreen - Hawk),"Contains music from: ""Fullscreen""",6.879781056951354e+18,R.I.P Luca.. 🪦🕊♥️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097963658281519878.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/253e41bb37f3807bb68888087f4dc856.json,False,False,Hawk,Fullscreen,original sound - R.I.P Luca.. 🪦🕊♥️ (Contains music from: Fullscreen - Hawk),"Contains music from: ""Fullscreen""",[],0,0,"Korea, Republic of",#milliebobbybrown #strangerthings #strangerthings4,0,0,0,0,0,0,0,0,0,0
3,LA,7101254759327255834,1653389717,Finally ❤️ #interesting #usa #laos,6625817793923317762,Maxikiss Channel,Real Max’s TikTok,0,False,https://www.tiktok.com/@maxikiss_channel/video/7101254759327255834?_r=1&u_code=0&region=US&mid=7101254796652448539&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101254759327255834&source=h5_t,13298633,4374,2623,6305,1681351,7101254796652448539,7101254796652448539,72,7101254796652448539,original sound - Maxikiss Channel (Contains music from: Celebrate the Good Times Tik Tok Song - Dj Mundial Tik Tok),"Contains music from: ""Celebrate the Good Times Tik Tok Song""",6.625817793923318e+18,Maxikiss Channel,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7101254809587649306.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3163db7158a326d7dbaa6ca8f62a0c62.json,False,False,Dj Mundial Tik Tok,Celebrate the Good Times Tik Tok Song,original sound - Maxikiss Channel (Contains music from: Celebrate the Good Times Tik Tok Song - Dj Mundial Tik Tok),"Contains music from: ""Celebrate the Good Times Tik Tok Song""",[],0,0,"Korea, Republic of",#interesting #usa #laos,0,0,0,0,0,0,0,0,0,0
4,US,7073308129844399403,1646882886,PT 2 (swipe for PT 3) You should treat people how you’d want to be treated. #dharmann #dharmannfam #fyp 👉🏽 watch pt 1 here @dhar.mann,6757878501728175110,Dhar Mann,"Click bio link👇🏾 to enter my latest giveaway!
New vids weekly @ 5PM PST",0,False,https://www.tiktok.com/@dhar.mann/video/7073308129844399403?_r=1&u_code=0&region=US&mid=7073308099817704235&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073308129844399403&source=h5_t,17329284,6943,1482,2331,1986566,7073308099817704235,7073308099817704235,72,7073308099817704235,original sound - Dhar Mann,Dhar Mann,6.757878501728175e+18,Dhar Mann,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073308162408860462.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#dharmann #dharmannfam #fyp,0,0,1,0,0,0,0,0,0,0
5,KR,7100883994031459586,1653303392,이미 그 강을 건너 버렸어..✨ #틱톡뷰티 #makeuphacks,6718840459341775873,잽 Jiamjabb,"🐾Call me Jiam or Jabb🐾
witU윗유 mcn
🌫🌫🌫☁️🌫🌫🌫
🤍New Youtube video🤍⬇️ ️",0,False,https://www.tiktok.com/@jiamjabb/video/7100883994031459586?_r=1&u_code=0&region=US&mid=7095881487107377925&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100883994031459586&source=h5_t,1452219,157,98,353,168115,7095881487107377925,7095881487107377925,72,7095881487107377925,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",6.751045764854072e+18,daizy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095881481117092614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76125d3c01abcea4ff10f5353cee6278.json,False,False,Superfruit,GUY.exe,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",[],0,0,"Korea, Republic of",#틱톡뷰티 #makeuphacks,0,0,0,0,0,0,0,0,0,0
6,GB,7100254778185288966,1653156892,"They did a thing, that was a thing… group gave me permission to post! 😍🥹 come visit us! Www.exittheroom.co.uk 🔍 #fyp #escaperoom #exittheroommanchester #manchester",7091275644428321797,Exit The Room,"Escape room in NQ Manchester 🔍
Www.exittheroom.co.uk
Use: ETRTIKTOK for 30% off",0,False,https://www.tiktok.com/@exittheroommanchester/video/7100254778185288966?_r=1&u_code=0&region=US&mid=6935511940118611969&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100254778185288966&source=h5_t,5714880,10662,8108,14026,1072763,6935511940118611969,6935511940118611969,10033,6935511940118611969,drama effect background,Not Me,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d4a999ae876d4012944b0f1972af7163,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e53dfd389db4404dae3e2b9900a9abc7,False,True,,,,,[],0,0,"Korea, Republic of",#fyp #escaperoom #exittheroommanchester #manchester,0,0,1,0,0,0,0,0,0,0
7,KR,7097231184643624194,1652452906,@Zachary Neman 님과 #이어찍기 #추천 #fyp #viral #xyzbca #korean,6869286989888406529,원정맨 WonJeong,"🇰🇷 Korean 🇰🇷
 ▼ MAMAAAA ▼
SOONENT
🔽 원정맨 클래스 🔽",0,False,https://www.tiktok.com/@ox_zung/video/7097231184643624194?_r=1&u_code=0&region=US&mid=6725401058228570113&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097231184643624194&source=h5_t,1469890,1321,418,914,160484,6725401058228570113,6725401058228570113,10033,6725401058228570113,Für Elise,Beethoven,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0f225bdf569a45eebb7bae7f6ddb3ae3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ac9f86a3c4f64d7fb2e59f55100b05f1,False,True,,,,,[],0,0,"Korea, Republic of",#이어찍기 #추천 #fyp #viral #xyzbca #korean,0,0,1,0,1,0,1,1,1,1
0,GB,7095730457693736198,1652103492,I wish this couple could see this🥲 #fyp #london,6585502262600040454,Jemima ☆,✰,0,False,https://www.tiktok.com/@jemthegemm/video/7095730457693736198?_r=1&u_code=0&region=US&mid=6903502755487337217&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095730457693736198&source=h5_t,33828352,106648,190818,308605,9231187,6903502755487337217,6903502755487337217,72,6903502755487337217,love actually is all around (Contains music from: Vas - Jagger Finn),"Contains music from: ""Vas""",6.738653220119758e+18,Juliet,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990317696562842369.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3d029031a2715c7a33dc03db3786a7dd.json,False,False,Jagger Finn,Vas,love actually is all around (Contains music from: Vas - Jagger Finn),"Contains music from: ""Vas""",[],0,0,"Korea, Republic of",#fyp #london,0,0,1,0,0,0,0,0,0,0
1,KR,7094421395890851073,1651798704,Look at #ThatThat 20cm heels 👠 @official_gidle,7074822840465425410,PSY,PSYchologist,0,False,https://www.tiktok.com/@42psy42/video/7094421395890851073?_r=1&u_code=0&region=US&mid=7090489329688020993&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094421395890851073&source=h5_t,25634178,11430,7821,19259,3643847,7090489329688020993,7090489329688020993,10033,7090489329688020993,That That (prod. & feat. SUGA of BTS),PSY,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7ffa5c42ddc445768a4b2ed7d83e9dc9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c4ddaada42234fe9bd5d38308ac347f9,False,True,,,,,[],0,0,"Korea, Republic of",#ThatThat,0,0,0,0,0,0,0,0,0,0
2,KR,7096443243457498369,1652269449,신체검사때 몸무게 120 VS 키 120 #추천추천추천추천추천추천추천추천추천추천,7079662494315185153,뿌린,스펙 155 30,0,False,https://www.tiktok.com/@ye___11/video/7096443243457498369?_r=1&u_code=0&region=US&mid=7066125789452241670&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096443243457498369&source=h5_t,215422,1336,58,203,21008,7066125789452241670,7066125789452241670,72,7066125789452241670,ur dad,NR⏳🤍,7.024577694205543e+18,NR⏳🤍,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7066126724324723461.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ee3bb86827a68d456d2a056c466d912.json,False,False,,,,,[],0,0,"Korea, Republic of",#추천추천추천추천추천추천추천추천추천추천,0,0,0,0,0,0,0,0,0,0
3,GB,7102861375210392837,1653763788,Smh man in the middle of China town as well #fyp #wtf #racism #xyzbca #chinatown #london #coventgarden,7067921425847632901,Fahad Khan,I don't know why you haven't followed but you're clapped if you leave now,0,False,https://www.tiktok.com/@diaryofabrownboy/video/7102861375210392837?_r=1&u_code=0&region=US&mid=7102861366297791238&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102861375210392837&source=h5_t,3939492,8852,4398,2378,457902,7102861366297791238,7102861366297791238,72,7102861366297791238,original sound - Fahad Khan,Fahad Khan,7.067921425847633e+18,Fahad Khan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102861373108947717.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#fyp #wtf #racism #xyzbca #chinatown #london #coventgarden,0,0,1,0,0,0,0,1,0,0
4,GB,7103228368048360710,1653849234,What the HAIL u say!? 😂 that gets me every time #stevenhe #failure,6750343926005761030,🔥Mesa Is So Buff!!!🔥,"18 love making people laugh 😂 and I’m also into Star Wars, Marvel&DC",0,False,https://www.tiktok.com/@jarjarbuffs/video/7103228368048360710?_r=1&u_code=0&region=US&mid=7103228374650538757&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103228368048360710&source=h5_t,1826361,1966,13537,195,244978,7103228374650538757,7103228374650538757,72,7103228374650538757,original sound - 🔥Mesa Is So Buff!!!🔥,🔥Mesa Is So Buff!!!🔥,6.750343926005761e+18,🔥Mesa Is So Buff!!!🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103228373862025989.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#stevenhe #failure,0,0,0,0,0,0,0,0,0,0
5,KR,7070486434800602370,1646225909,#고딩 #추천 #풀업 #이시간에올리면추천이라던데,6993708218498122753,찐따남,찐따의 인스타도 방문좀 ㅠㅠ,0,False,https://www.tiktok.com/@zzinddanamim/video/7070486434800602370?_r=1&u_code=0&region=US&mid=7070486421337213697&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070486434800602370&source=h5_t,137582,74,253,449,6002,7070486421337213697,7070486421337213697,24,7070486421337213697,original sound - 찐따남,찐따남,6.993708218498123e+18,찐따남,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070486415473167106.mp3,,False,False,,,,,[],0,0,"Korea, Republic of",#고딩 #추천 #풀업 #이시간에올리면추천이라던데,0,0,0,0,0,0,0,0,0,1
6,US,7103262268695039237,1653857128,update this doesn’t work IB @jaymee,268652903098384384,noor,"LA → 18
snap → noordabash
my instagram is pretty cool →
MGMT → noor@project15.co",0,False,https://www.tiktok.com/@noordabashh/video/7103262268695039237?_r=1&u_code=0&region=US&mid=7053264878286621487&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103262268695039237&source=h5_t,1112031,160,169,164,203461,7053264878286621487,7053264878286621487,72,7053264878286621487,I Love You by Young Slo Be,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,6.793509460452738e+18,ʚ❤︎ɞNanami's Wifeʚ❤︎ɞ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7053264900658924335.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b24fc05b8cc6027db2215d724efbec55.json,False,False,,,,,[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
7,SG,7102721036852022529,1653731112,i miss sch,6920149395636978694,xukuang,ppl dont appreciate ✨quality✨ posts so i’ll 💩post,0,False,https://www.tiktok.com/@xukuangmusic/video/7102721036852022529?_r=1&u_code=0&region=US&mid=7089789546904242970&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102721036852022529&source=h5_t,19451,10,46,0,2006,7089789546904242970,7089789546904242970,24,7089789546904242970,Chạy ngay đi _ Sơn Tùng MTP,dhn,6.926383514842744e+18,dhn,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7089789556660161307.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8e067e5f76551c502665dfe8e4cb151c.json,False,False,,,,,[],0,0,"Korea, Republic of",,0,0,0,0,0,0,0,0,0,0
