,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_comedia,hash_ecuador,hash_foryou,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_paratii,hash_tiktok,hash_viral
1,EC,7076579868137245957,1647644646,"No,no#✨🦋 #fypシ",206910938221060096,Sólo anny,"Cuenta secundaria 
@annyacuario26
Paypal:@EmnyTatiana
*OF*",0,False,https://www.tiktok.com/@annytejada62/video/7076579868137245957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076579868137245957&source=h5_m,1814518,1306,1167,7755,186028,7061833278017342214,7061833278017342214,72,7061833278017342214,original sound - dantx.alv (Contains music from: Maximum - Andek),"Contains music from: ""Maximum""",6.897704190752785e+18,🖤𝓓𝓪𝓷𝓽𝓮 𝓪𝓵𝓿𝓪𝓻𝓮𝔃🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061833337651956486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/abb87218e3333d50e65d303946525085.json,False,False,[],0,0,Andek,Maximum,original sound - dantx.alv (Contains music from: Maximum - Andek),"Contains music from: ""Maximum""",Ecuador,#✨🦋 #fypシ,0,0,0,0,1,0,0,0,0,0
2,DE,7102435461502668034,1653664621,🤞,6709890801240114182,🌜РАДМИР🌛,"☻
radmir.cooperation@gmail.com",0,False,https://www.tiktok.com/@rad.miru/video/7102435461502668034?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102435461502668034&source=h5_m,1360354,682,63,207,144683,7102435467987323650,7102435467987323650,72,7102435467987323650,original sound - rad.miru,🌜РАДМИР🌛,6.709890801240114e+18,🌜РАДМИР🌛,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102435442846419714.mp3,,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
3,PY,7078256866387561733,1648035104,aquí pude descargar uno... hay otro tambien,6977716173727810565,zafi low,nueva cuenta ❤me ayudan a llegar a los 100k por favor? insta:personal:zafi_low,0,False,https://www.tiktok.com/@zafiralow/video/7078256866387561733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078256866387561733&source=h5_m,17002111,2765,352359,312013,505065,7078256884775439110,7078256884775439110,72,7078256884775439110,original sound - zafiralow,zafi low,6.977716173727811e+18,zafi low,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078256849899817734.mp3,,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
4,CO,7099970131824069893,1653090619,Responder a @mariiaaranzazu Broma de karol g en la calle parte 4🤣 #karolg #fansdekarolg #Broma #colombia🇨🇴 #fypシ,6809863604490535941,jhosse,"🇻🇪, edits contenido Random para ti👨‍💻",0,False,https://www.tiktok.com/@jhosseespinozaedits/video/7099970131824069893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099970131824069893&source=h5_m,11301335,2429,1268,8576,599794,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#karolg #fansdekarolg #Broma #colombia🇨🇴 #fypシ,0,0,0,0,1,0,0,0,0,0
5,US,7101288869475159339,1653397660,#funnyy #laugh #funnyvideo #jackychan #funnyvideos #funny #smail #fun #🤣 #🤣🤣🤣,7035952192395019270,jackie.chan_fans,"Jackiechan___fans
This is fan account",0,False,https://www.tiktok.com/@jacky.____.chen/video/7101288869475159339?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101288869475159339&source=h5_m,8630143,2390,36191,37355,706043,7101288757378206506,7101288757378206506,72,7101288757378206506,original sound - jacky.____.chen,jackie.chan_fans,7.035952192395019e+18,jackie.chan_fans,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101288844896815918.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5f5b6e7a3431e550087e836359ddfac3.json,False,False,[],0,0,,,,,Ecuador,#funnyy #laugh #funnyvideo #jackychan #funnyvideos #funny #smail #fun #🤣 #🤣🤣🤣,0,0,0,0,0,0,0,0,0,0
6,EC,7098868399064780038,1652834102,#🦋🦋 #ale #caramelo #alejaramillo #alejandrajaramillo #pf,6649788497370972165,Alejaramillo,,0,False,https://www.tiktok.com/@ale_jaramillo5/video/7098868399064780038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098868399064780038&source=h5_m,1008815,202,114,674,65027,7087379569811917574,7087379569811917574,72,7087379569811917574,original sound - musica.variable (Contains music from: Ahora Te Puedes Marchar - Luis Miguel),"Contains music from: ""Ahora Te Puedes Marchar""",6.811709379566781e+18,MUSICA.VARIABLE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087379555757230853.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a1741a773dd229b0aa568caa247c21e5.json,False,False,[],0,0,Luis Miguel,Ahora Te Puedes Marchar,original sound - musica.variable (Contains music from: Ahora Te Puedes Marchar - Luis Miguel),"Contains music from: ""Ahora Te Puedes Marchar""",Ecuador,#🦋🦋 #ale #caramelo #alejaramillo #alejandrajaramillo #pf,0,0,0,0,0,0,0,0,0,0
7,BO,7098074568425835781,1652649272,#creadora_oficial #paratyviral❤️ #lasserpientes🐍💚 #🤣🤣 #teamomamá♡♡♡ #fypシ,7062362045635609605,🤗,❤👈💬🖐,0,False,https://www.tiktok.com/@rosio158/video/7098074568425835781?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098074568425835781&source=h5_m,22378788,4682,35194,57878,725600,6921407707257767938,6921407707257767938,10033,6921407707257767938,Y Como Se Mata El Gusano aka Como Se Mata El Gusano,Hechizeros Band,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/797d4d915b8242efac8016d1cbfece55,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d46c1480a935491a9885e96f86b35347,False,True,[],0,0,,,,,Ecuador,#creadora_oficial #paratyviral❤️ #lasserpientes🐍💚 #🤣🤣 #teamomamá♡♡♡ #fypシ,0,0,0,0,1,0,0,0,0,0
0,EC,7091877593187683590,1651206431,Que no se note que no estaba escribiendo nada 🫠🫠🫠 #anitachallenge #humor #ecu #ecuador🇪🇨,6791611684466934786,Jairo Vera,"Ecuatoriano 🇪🇨
SIGUEME EN TWITCH 🥷👾",0,False,https://www.tiktok.com/@jairovra_/video/7091877593187683590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091877593187683590&source=h5_m,966620,858,2953,5030,86201,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,[],0,0,,,,,Ecuador,#anitachallenge #humor #ecu #ecuador🇪🇨,0,1,0,0,0,1,0,0,0,0
1,PE,7101907975429770502,1653541811,.,6979726366385062917,Nehemias❤,MESSI❤️ NEYMAR💙 RONALDO💚,0,False,https://www.tiktok.com/@frases_tiktok/video/7101907975429770502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101907975429770502&source=h5_m,3536950,4143,11315,58728,191885,7101907926637398789,7101907926637398789,72,7101907926637398789,original sound - frases_tiktok (Contains music from: Wind - DAVI),"Contains music from: ""Wind""",6.979726366385063e+18,Nehemias❤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101907944010156805.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/63d806bcc9d6ae6db047598843b45071.json,False,False,[],0,0,DAVI,Wind,original sound - frases_tiktok (Contains music from: Wind - DAVI),"Contains music from: ""Wind""",Ecuador,,0,0,0,0,0,0,0,0,0,0
2,DE,7102041685357595909,1653572939,Military Fails Part 2#fyp #funnymilitary #funny #fakeweapon⚠️ #fakeexploison⚠️fake,7074637240568153093,military.specialforces,"military
Finlay & Maxim",0,False,https://www.tiktok.com/@military.specialforce.us/video/7102041685357595909?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102041685357595909&source=h5_m,8188201,2030,16198,2400,733427,7087672323360246534,7087672323360246534,72,7087672323360246534,original sound - military.specialforce.us (Contains music from: No Roots - Alice Merton),"Contains music from: ""No Roots""",7.074637240568153e+18,military.specialforces,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087672329727527685.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/99f85d81fb25e6c3c2467b06dde21cdd.json,False,False,[],0,0,Alice Merton,No Roots,original sound - military.specialforce.us (Contains music from: No Roots - Alice Merton),"Contains music from: ""No Roots""",Ecuador,#fyp #funnymilitary #funny #fakeweapon⚠️ #fakeexploison⚠️fake,0,0,0,1,0,0,0,0,0,0
3,CR,7103558964440288518,1653926208,#dúo con @rennnnng qué ?,6895236457256223746,Marii Centeno,"8.5 Millones ? 🙏🏻🥺
Sígueme por insta para que veas mis locuras día a día",0,False,https://www.tiktok.com/@mariicentenoooo/video/7103558964440288518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103558964440288518&source=h5_m,509955,480,428,711,68800,7101256645719755525,7101256645719755525,72,7101256645719755525,original sound - rennnnng,R,7.077452214697215e+18,R,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101256631723330309.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/036a9853184f996a908f9adb1918d78a.json,False,False,[],0,0,,,,,Ecuador,#dúo,0,0,0,0,0,0,0,0,0,0
4,SV,7103379526884805894,1653884433,jajajaja #alfredolarin #yudivargas #parati #elsalvador #mexico,6784233714790925318,AlfredoLarin,👇👇nuestro canal de youtube👇👇,0,False,https://www.tiktok.com/@alfredolarin/video/7103379526884805894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103379526884805894&source=h5_m,2834319,530,3254,7986,112871,7103379443372083973,7103379443372083973,72,7103379443372083973,original sound - alfredolarin,AlfredoLarin,6.784233714790925e+18,AlfredoLarin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103379460975627013.mp3,,False,False,[],0,0,,,,,Ecuador,#alfredolarin #yudivargas #parati #elsalvador #mexico,0,0,0,0,0,0,1,0,0,0
5,EC,7096500149576420614,1652282700,Cuando retumban los tambores 🥁 #viral #tendencia #parati,6892992018048025606,Angel Olalla,,0,False,https://www.tiktok.com/@angeljhosue17/video/7096500149576420614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096500149576420614&source=h5_m,576908,283,2271,2924,22629,7096500117552876294,7096500117552876294,72,7096500117552876294,original sound - angeljhosue17 (Contains music from: El culo de tu jefa - Sadock),"Contains music from: ""El culo de tu jefa""",6.892992018048026e+18,Angel Olalla,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096500153796414214.mp3,,False,False,[],0,0,Sadock,El culo de tu jefa,original sound - angeljhosue17 (Contains music from: El culo de tu jefa - Sadock),"Contains music from: ""El culo de tu jefa""",Ecuador,#viral #tendencia #parati,0,0,0,0,0,0,1,0,0,1
6,EC,7101100666092784901,1653353841,Saben donde estoy? 🥺 #comedia #ecuador #latinos #mikaelavlh,246811733728919552,Mikaela Valentina✨,"De Ecuador pal mundo 🇪🇨
Hablamos por insta? ✨👇🏻",0,False,https://www.tiktok.com/@mikaelavlh/video/7101100666092784901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101100666092784901&source=h5_m,224667,163,86,404,36446,7072828456077118213,7072828456077118213,72,7072828456077118213,el que usa mi audios gay (Contains music from: Duro 2 Horas - Faraón Love Shady),"Contains music from: ""Duro 2 Horas""",7.054315193766168e+18,Chappi_XD,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072828463626996485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/aa6aae7a376fef6115151e0fe03e6602.json,False,False,[],0,0,Faraón Love Shady,Duro 2 Horas,el que usa mi audios gay (Contains music from: Duro 2 Horas - Faraón Love Shady),"Contains music from: ""Duro 2 Horas""",Ecuador,#comedia #ecuador #latinos #mikaelavlh,1,1,0,0,0,0,0,0,0,0
7,MX,7102527329183796485,1653686012,¿Tu que sabes de eso? @Cecia Loaiza ✨,6596805238354558982,Kimberly Loaiza,"Hola Linduras 🙋🏻‍♀️
Mi nueva colección de ropa 👇🏼",0,False,https://www.tiktok.com/@kimberly.loaiza/video/7102527329183796485?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102527329183796485&source=h5_m,13358926,8979,2758,23916,2092151,6968238690720107270,6968238690720107270,72,6968238690720107270,original sound - la_rosa_de_guadalupe24,Cns,6.930720797889283e+18,Cns,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6968238803152587525.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bdd0698db20f442ed49b52c72f5098b8.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
0,EC,7087236188737637638,1650125765,Casi se ahoga de verdad 😂 #marryme #putaringonit💍 #funny #ecuador🇪🇨,6587833991374028806,Ruth Olaya,"Ecuador 🇪🇨
21 💖",0,False,https://m.tiktok.com/v/7087236188737637638.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087236188737637638&source=h5_m,947423,234,362,814,85240,6833972887548971781,6833972887548971781,10036,6833972887548971781,Marry Me (feat. Toya Wright),Rasheeda,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6451d37d7406466694e79d004d0fd20e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d318fd9f56e84133a521c965d9628b59,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '536632335', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#marryme #putaringonit💍 #funny #ecuador🇪🇨,0,1,0,0,0,0,0,0,0,0
1,MX,7078793982813441326,1648160160,perdón futura hija hahahhahaha @nosoychaparro #comedia #lilycuenta #chapily,6831594025817785349,Lily Garcia,"😈😈😈
📩: lily@ignition.agency",0,False,https://m.tiktok.com/v/7078793982813441326.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078793982813441326&source=h5_m,28688604,20051,83234,195054,5594392,7078793981588572974,7078793981588572974,72,7078793981588572974,original sound - lilyxgarcia,Lily Garcia,6.831594025817785e+18,Lily Garcia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078794003159943982.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1a655e9713b39c336e5ffeb71641d486.json,False,False,[],0,0,,,,,Ecuador,#comedia #lilycuenta #chapily,1,0,0,0,0,0,0,0,0,0
2,CO,7097632859220987141,1652546428,Bonos gratis !! solo por reciclar ♻️ #cuidemoselplaneta #parati #reciclar #family,6806874267952563205,Gloria Bibiana Henao,Enamorada de la vida,0,False,https://m.tiktok.com/v/7097632859220987141.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097632859220987141&source=h5_m,7014893,2258,2085,3447,320369,7016818757897227013,7016818757897227013,72,7016818757897227013,original sound - loreniaos,LoreniaOs,6.813445827089237e+18,LoreniaOs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016818871218834181.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5699e97a071005fff28414ae583969fa.json,False,False,[],0,0,,,,,Ecuador,#cuidemoselplaneta #parati #reciclar #family,0,0,0,0,0,0,1,0,0,0
3,BE,7083549872988736774,1649267477,do you guys think that she did it on purpose #kdrama #cdrama #tiktok #viral #fypシ゚viral #fypage #fypシ #portugal #rwanda #kigali #🇷🇼,6974092335319827461,K_cdrama 5955,"🇷🇼/SHE/HER
K_DRAMAS na C_DRAMAS",0,False,https://m.tiktok.com/v/7083549872988736774.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083549872988736774&source=h5_m,2516869,186,270,878,61467,6927801204932217606,6927801204932217606,72,6927801204932217606,original sound - kdramalvr,♡,6.92297134537117e+18,♡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6927801199391460101.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b05a743e5675c9951fbd47f779663b90.json,False,False,[],0,0,,,,,Ecuador,#kdrama #cdrama #tiktok #viral #fypシ゚viral #fypage #fypシ #portugal #rwanda #kigali #🇷🇼,0,0,0,0,2,0,0,0,1,2
4,PA,7103299014560402694,1653865684,Efectos secundarios del Bidu🤣🤣🤣 #fypシ,6817468054794044421,Andrews Leroy,"Hey there 😃
https://beacons.page/elandrews",0,False,https://m.tiktok.com/v/7103299014560402694.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103299014560402694&source=h5_m,656588,307,1841,2135,81825,7094722116074916614,7094722116074916614,10036,7094722116074916614,Me Porto Bonito,Bad Bunny & Chencho Corleone,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1c7765c793cb43c9ae99ac0a725020e1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3f9d42bb138d42b4bd3a3b846fbe9792,True,True,[],0,0,,,,,Ecuador,#fypシ,0,0,0,0,1,0,0,0,0,0
5,EC,7090675565912526085,1650926558,Reply to @claudiofichera2 #follow #me #viral #cute #model,7000063933454746629,ec19804,👇,0,False,https://m.tiktok.com/v/7090675565912526085.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090675565912526085&source=h5_m,5918770,826,2530,7255,160178,6822558963729664769,6822558963729664769,24,6822558963729664769,original sound - ngotuyet_beauty,Ngô Tuyết,6.553952295419429e+18,Ngô Tuyết,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/c58c2b85d1acd21bcf45494afd165097.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5165cb459a52b32d129f1bbafcfa485b.json,False,False,[],0,0,,,,,Ecuador,#follow #me #viral #cute #model,0,0,0,0,0,0,0,0,0,1
6,ES,7102496186095013166,1653678759,#duet with @badbunny  enveLdad enveLdad no tuve q apretar estaba bien facil 😂😂😂 quien se anima ?????,126223816648822784,rauwalejandro,Latin R&B/Reggaeton singer 🇵🇷,0,False,https://m.tiktok.com/v/7102496186095013166.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102496186095013166&source=h5_m,18537767,21270,26702,51409,4239433,7094303917231605761,7094303917231605761,10033,7094303917231605761,Party,Bad Bunny & Rauw Alejandro,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/49fd32620c854059b5dd09578a78a8d2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f619d9a515d4f7290cc125329ac949b,True,True,[],0,0,,,,,Ecuador,#duet,0,0,0,0,0,0,0,0,0,0
7,DE,7097531405500009734,1652522809,I still get a kick out of it. #yzfamily,6717651461067604997,YZ,"Spreading good vibes, love and happiness since 1998 ✨💝
📧younes@totallymgmt.com",0,False,https://m.tiktok.com/v/7097531405500009734.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097531405500009734&source=h5_m,4777570,722,312,211,224187,7097531360658606853,7097531360658606853,72,7097531360658606853,original sound - youneszarou (Contains music from: MONTERO (Call Me By Your Name) (SATAN'S EXTENDED VERSION) - Lil Nas X),"Contains music from: ""MONTERO (Call Me By Your Name) (SATAN'S EXTENDED VERSION)""",6.717651461067605e+18,YZ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097531394901560070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4555438465e66645328da4e675bebe2d.json,False,False,[],0,0,Lil Nas X,MONTERO (Call Me By Your Name) (SATAN'S EXTENDED VERSION),original sound - youneszarou (Contains music from: MONTERO (Call Me By Your Name) (SATAN'S EXTENDED VERSION) - Lil Nas X),"Contains music from: ""MONTERO (Call Me By Your Name) (SATAN'S EXTENDED VERSION)""",Ecuador,#yzfamily,0,0,0,0,0,0,0,0,0,0
