,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_oscarsathome,hash_polytiktok,hash_viral
6,AU,7073308184345070850,1646882900,Big battle backup acc @moepoto_family2.3 v @billyabdullah . 9:00pm syd time Fri night . #fyp #foryoupage #xyzbca #4u,6809800947569656838,Moepoto FamiLY_2.3,"New Insta ⬆️❤️.
Inquiry n bizzo ⬇️ 🎁 haha:
Moepotofamily2.3@gmail.com 🇦🇺🇼🇸",0,False,https://www.tiktok.com/@moepotofamily_2.3/video/7073308184345070850?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073308184345070850&source=h5_m,77168,30,16,479,5030,7070312563233344257,7070312563233344257,72,7070312563233344257,original sound - paialiileone (Contains music from: Splash - Patrice Roberts & Nessa Preppy & Travis World & Dan Evens),"Contains music from: ""Splash""",6.830182584120935e+18,1111,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070306613973830402.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f6dc2f68206aa92640d629ca801d5eea.json,False,False,Patrice Roberts & Nessa Preppy & Travis World & Dan Evens,Splash,original sound - paialiileone (Contains music from: Splash - Patrice Roberts & Nessa Preppy & Travis World & Dan Evens),"Contains music from: ""Splash""",[],0,0,American Samoa,#fyp #foryoupage #xyzbca #4u,0,0,1,0,1,0,0,0,0,0
7,AS,7094544267850501422,1651827317,#duet with @kantorhiburan don’t play with yo food now🤣🤣#fypシ゚viral #ComeDanceWithMe #foodislife #foodtiktok,6744074459965604869,ToaK6315,,0,False,https://www.tiktok.com/@lazyklines007/video/7094544267850501422?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094544267850501422&source=h5_m,2504,1,1,1,34,7086786011866336026,7086786011866336026,24,7086786011866336026,original sound - wonosobo_md_official,𝙒𝙎𝘽𝙈𝙐𝙎𝙄𝘾𝘿𝘼𝙉𝙂𝘿𝙐𝙏,6.963177744890004e+18,𝙒𝙎𝘽𝙈𝙐𝙎𝙄𝘾𝘿𝘼𝙉𝙂𝘿𝙐𝙏,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7086786016522259226.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/426f8624ce496c78e3d28c700dd76ec7.json,False,False,,,,,[],0,0,American Samoa,#duet #fypシ゚viral #ComeDanceWithMe #foodislife #foodtiktok,0,0,0,0,0,1,0,0,0,1
0,AS,7093384580295593262,1651557300,perks of being in a Samoan household 😭 you will get to learn a lot of bad words faster & in diff language as well 😂 #fypシ゚viral #ShowYourJOWO #worktiktok,6673295145804465157,𝔏𝔬𝔩𝔢 𝔏𝔲𝔱𝔢𝔯𝔲 😘,ᴅɪᴅ ʏᴏᴜʀ ғʀɪᴇɴᴅ sᴇɴᴛ ʏᴏᴜ ? 🤔 ᴛᴇʟʟ ʜᴇʀ sʜᴇ's sᴛɪʟʟ 𝓤𝓖𝓛𝓨 🫠,0,False,https://www.tiktok.com/@jukaayyy/video/7093384580295593262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093384580295593262&source=h5_m,2442,1,0,0,148,7082473773219236654,7082473773219236654,72,7082473773219236654,original sound - _kushbag_,kushal,6.532276965456478e+18,kushal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082473783394650926.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5e51078213213e1a21d8ba702fc729c4.json,False,False,,,,,[],0,0,American Samoa,#fypシ゚viral #ShowYourJOWO #worktiktok,0,0,0,0,0,1,0,0,0,1
1,AS,7083403868268432686,1649233488,#loseweigth #absworkout,6902472695444636677,ABS Bro,"Nice body!
Need nice Ab Roller Kit !
Find Amazon store👇🏼👇🏻",0,False,https://www.tiktok.com/@flashbabyleg/video/7083403868268432686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083403868268432686&source=h5_m,1791790,715,895,1808,95058,7083403760831187758,7083403760831187758,72,7083403760831187758,original sound - flashbabyleg,ABS Bro,6.902472695444637e+18,ABS Bro,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083403820763564843.mp3,,False,False,,,,,[],0,0,American Samoa,#loseweigth #absworkout,0,0,0,0,0,0,0,0,0,0
2,GB,7081846305672170757,1648870836,Shoes 👞 #shoe #wooden #handwork #foryou #fyp,7007655719252395010,yoyozizi0,😘😘😘,0,False,https://www.tiktok.com/@8craftman8/video/7081846305672170757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081846305672170757&source=h5_m,53105446,24595,14394,29024,3630441,6741175861543763969,6741175861543763969,141,6741175861543763969,Colors,Stella Jang,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/df22f39396174b2b8d911447fdd921bb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8f1f1751f07e44ba9bc3673ee2ca835f,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1464915954', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,#shoe #wooden #handwork #foryou #fyp,0,1,0,0,1,0,0,0,0,0
3,US,7081830937373248814,1648867256,Worth the wait for the satisfying slow removal #drearwax #custom #customplugs #caulking #caulkinglikeapro #earplugs #concertplugs #noiseinducedhearingloss #audiologist #audiology #docsoftiktok,7012782411805950982,DrEarWax,"Dr. of Audiology 👂🏼
Wax & Molds 🤮
Baltimore, MD 🦀
Favorite concert plugs 👇",0,False,https://www.tiktok.com/@dr_ear_wax/video/7081830937373248814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081830937373248814&source=h5_m,7548165,197,383,144,211362,6791248044907038722,6791248044907038722,10033,6791248044907038722,Crazy,Patsy Cline,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/694532c1342843779578dc859056d658,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c2abf83c27444959f5d3633fba6b62d,False,True,,,,,[],0,0,American Samoa,#drearwax #custom #customplugs #caulking #caulkinglikeapro #earplugs #concertplugs #noiseinducedhearingloss #audiologist #audiology #docsoftiktok,0,0,0,0,0,0,0,0,0,0
4,AU,7103176223483907330,1653837094,Relaxing ASMR. Headphones recommended! #oddlysatisfying #asmr #relaxing #perfect,6686967258277250053,Marble Mannequin,Oddly satisfying fever dreams + Relaxing ASMR.,0,False,https://www.tiktok.com/@marblemannequin/video/7103176223483907330?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103176223483907330&source=h5_m,1268951,224,168,546,51520,7103176214529657601,7103176214529657601,72,7103176214529657601,original sound - marblemannequin,Marble Mannequin,6.68696725827725e+18,Marble Mannequin,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103176193263930114.mp3,,False,False,,,,,[],0,0,American Samoa,#oddlysatisfying #asmr #relaxing #perfect,1,0,0,0,0,0,0,0,0,0
5,TH,7103075821820153114,1653813716,ผุสาวเต่าเหม็น พ่อหนุ่มเต่าดำ บ่มั่นใจแมนบ่ มาจ้า มาลอง #ครีมรักแร้ชูว์มี #tiktokshop #fyp,6895620190136468482,กานต์พารีวิว ♡,"สั่งสินค้าใน tiktok shop
กดรูปตระกร้าได้เลย 👇🏻
ลด 120 บาท ส่งฟรีมีปลายทาง!",0,False,https://www.tiktok.com/@karn.rjnk/video/7103075821820153114?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103075821820153114&source=h5_m,615,1,0,0,38,7056834206521199366,7056834206521199366,72,7056834206521199366,original sound - ozuedits (Contains music from: Unforgettable (feat. Swae Lee) - French Montana),"Contains music from: ""Unforgettable (feat. Swae Lee)""",8.316014461578035e+16,ozu ♚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7056834220827659014.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f44abb232b2eed650c6d6932e32a8d7.json,False,False,French Montana,Unforgettable (feat. Swae Lee),original sound - ozuedits (Contains music from: Unforgettable (feat. Swae Lee) - French Montana),"Contains music from: ""Unforgettable (feat. Swae Lee)""",[],0,0,American Samoa,#ครีมรักแร้ชูว์มี #tiktokshop #fyp,0,0,0,0,1,0,0,0,0,0
6,BE,7100646764629216517,1653248158,#trending,6733879514981762053,محمد لبد,"Filmaker📽️
Photographer
🇵🇸🇧🇪belguim
جلسات التصوير التواصل عالانستغرام",0,False,https://www.tiktok.com/@mohammedloubad/video/7100646764629216517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100646764629216517&source=h5_m,1949771,77,39,129,48632,7070512570909739802,7070512570909739802,24,7070512570909739802,JOVYNN Suave sound edit (Contains music from: Suave - Remix - El Alfa),"Contains music from: ""Suave - Remix""",6.63376732857847e+18,jovynn,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070512561212459803.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/27597e2c262d45cc63c1b4325688c10d.json,False,False,El Alfa,Suave - Remix,JOVYNN Suave sound edit (Contains music from: Suave - Remix - El Alfa),"Contains music from: ""Suave - Remix""",[],0,0,American Samoa,#trending,0,0,0,0,0,0,0,0,0,0
7,US,7077752794509282606,1647917739,Reply to @sinfulpain Expenses & NET profit 🧼💰 #carwash #passiveincome #fyp #sidehustle,6630360392290222086,The Hannah Ingram 👑,"CEO of Sidehustles
Full vids on YT
Hmu on IG
Teaching u what school should’ve",0,False,https://www.tiktok.com/@hannah_ingram_/video/7077752794509282606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077752794509282606&source=h5_m,16815820,582,5352,1195,1078367,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,#carwash #passiveincome #fyp #sidehustle,0,0,0,0,1,0,0,0,0,0
0,AS,7096199146373254442,1652212616,I see you 😉 #FindYourEdge #polyvibes,6833289966022738950,user9007927164798,here just for fun 🥴🤍,0,False,https://www.tiktok.com/@eylan_escalanti/video/7096199146373254442?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096199146373254442&source=h5_m,1587,15,0,0,152,7068799030108769067,7068799030108769067,72,7068799030108769067,ppl are using my sound omg,sidney <3,7.040883420308162e+18,sidney <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7068799038967909166.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/31c230a67825558388097ea4656e3e21.json,False,False,,,,,[],0,0,American Samoa,#FindYourEdge #polyvibes,0,0,0,0,0,0,0,0,0,0
1,AS,7091922343588580651,1651216848,My hardest goodbye😭😭💔mommy will always loved u son😭🥰😘😭😭@itz_muzky @kiegii0710 #mommasboy❤️ #minime🥰🦋,6780010631602947078,Simoa Brown,island girl 🇦🇸,0,False,https://www.tiktok.com/@simoabrown/video/7091922343588580651?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091922343588580651&source=h5_m,47213,91,2,19,3564,7088733921092864774,7088733921092864774,72,7088733921092864774,original sound - vampire_daires28,vampire_daires28,7.082874460239939e+18,vampire_daires28,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088733939212258054.mp3,,False,False,,,,,[],0,0,American Samoa,#mommasboy❤️ #minime🥰🦋,0,0,0,0,0,0,0,0,0,0
2,GB,7095790170045271301,1652117394,#film #movie #filmclips #movieclips #foryou #fypシ #viral,7093930806260089858,imovies1.13,"🌈✨🔥
❤️ Follow for more 😘
Group-buy Netflix accout lowest price
👇👇👇",0,False,https://www.tiktok.com/@imovies1.13/video/7095790170045271301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095790170045271301&source=h5_m,797942,66,51,178,35788,7095790173832743686,7095790173832743686,24,7095790173832743686,original sound - imovies1.13,imovies1.13,7.09393080626009e+18,imovies1.13,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095790190802799366.mp3,,False,False,,,,,[],0,0,American Samoa,#film #movie #filmclips #movieclips #foryou #fypシ #viral,0,1,0,0,0,1,1,0,0,1
3,NG,7098984613145513222,1652861162,The new girl with long skirt 😅 #teen #africa #entertainment #drama #series,7096395579547681797,100AFRO,"𝐄𝐧𝐭𝐞𝐫𝐭𝐚𝐢𝐧𝐦𝐞𝐧𝐭 𝐢𝐧 𝐀𝐟𝐫𝐢𝐜𝐚
 ᴍᴏᴠɪᴇꜱ | ꜱʜᴏᴡꜱ
Subscribe plz 👇",0,False,https://www.tiktok.com/@100afro_/video/7098984613145513222?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098984613145513222&source=h5_m,1579898,342,253,2807,102591,7098984596448054022,7098984596448054022,24,7098984596448054022,original sound - 100afro_,100AFRO,7.096395579547682e+18,100AFRO,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098984558523108101.mp3,,False,False,,,,,[],0,0,American Samoa,#teen #africa #entertainment #drama #series,0,0,0,0,0,0,0,0,0,0
4,GB,7103285270493023494,1653862484,Reply to @offical.addisyn_1,6802879082793534469,Ohemaa_ellen,"Add me on ig Ohemaa_ellen
Snap Ohemaa_ellen 💎
Ghana 🇬🇭 uk 🇬🇧",0,False,https://www.tiktok.com/@ohemaa_ellen/video/7103285270493023494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103285270493023494&source=h5_m,104095,10,6,15,6538,7089373731226684165,7089373731226684165,10036,7089373731226684165,Number One,Dj Consequence & Dj Tarico,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3db9cfb3b37b43bdb93324d82e6c4f43,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a2dfc04f45f04000b060616cd44b2dbc,False,True,,,,,[],0,0,American Samoa,,0,0,0,0,0,0,0,0,0,0
5,GB,7095097362800053509,1651956088,sylvie went too fast on the wheel and was sent flying... #fyp #foryou #foryoupage,7021040352375194630,Sylvie,"the cat spinning on the giant hamster wheel
owner- @.lilycatherine",0,False,https://www.tiktok.com/@sylviethespinningcat/video/7095097362800053509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095097362800053509&source=h5_m,19228752,24959,185339,52154,2556043,7095097350569478917,7095097350569478917,72,7095097350569478917,original sound - sylviethespinningcat,Sylvie,7.021040352375195e+18,Sylvie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095097351099534086.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/869b18ce3c045f8090acd903ed177050.json,False,False,,,,,[],0,0,American Samoa,#fyp #foryou #foryoupage,0,1,1,0,1,0,0,0,0,0
6,DE,7100229422783008005,1653150989,I’m always filled with happiness after seeing these fellows 🥰 I hope I can share some of it this way 🙈 #cuteanimals #puppies #fox #happiness,6750203552218858501,Gamander López,"Follow my Insta 👆
🦊 I try to capture the beauty of nature ❤️",0,False,https://www.tiktok.com/@gamanderlopez/video/7100229422783008005?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100229422783008005&source=h5_m,40423442,34089,70561,691,7444704,7098715215180598021,7098715215180598021,72,7098715215180598021,original sound - justmepaul,Paul Eckert🌹,6.82059171330048e+16,Paul Eckert🌹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098715218896915205.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f00631292e504ded189dff6699028bd0.json,False,False,,,,,[],0,0,American Samoa,#cuteanimals #puppies #fox #happiness,0,0,0,0,0,0,0,0,0,0
7,US,7098419686643223850,1652729626,#GoldMining #Gold #GoldRush #golddigger #EasyMoney #sluicebox #goldmachine #batterypowered #oregongold #washingtongold #pnwprospecting #youtube #gopro #outdoor #outdooradventure #adventure   #goldcube #goldcleanup #cleanupsluice #goldrecovery #asmr,6926571392657851398,Gannon Smith,PNW Prospecting on YouTube!!,0,False,https://www.tiktok.com/@pnwprospecting/video/7098419686643223850?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098419686643223850&source=h5_m,2017124,69,30,56,93045,7098419612903164715,7098419612903164715,72,7098419612903164715,original sound - pnwprospecting,Gannon Smith,6.926571392657851e+18,Gannon Smith,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098419655312050987.mp3,,False,False,,,,,[],0,0,American Samoa,#GoldMining #Gold #GoldRush #golddigger #EasyMoney #sluicebox #goldmachine #batterypowered #oregongold #washingtongold #pnwprospecting #youtube #gopro #outdoor #outdooradventure #adventure #goldcube #goldcleanup #cleanupsluice #goldrecovery #asmr,1,0,0,0,0,0,0,0,0,0
0,AS,7070275379663080747,1646176768,Don’t you dare say anything about Troy🤌🏻🤣🙄#justforfun #CorollaCrossStep,6675941328343729158,Kasia💨❤️,"🤓💛
WDIF🫶🏻💗",0,False,https://m.tiktok.com/v/7070275379663080747.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070275379663080747&source=h5_m,4345,0,0,1,363,7054304990940154671,7054304990940154671,72,7054304990940154671,original sound - noflopsallowed (Contains music from: Same Old Love - Selena Gomez),"Contains music from: ""Same Old Love""",7.044730747585676e+18,TY FOR 10K!!!,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7054305006866058031.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/934dadc02b4a84b0fd90c66c0792da21.json,False,False,Selena Gomez,Same Old Love,original sound - noflopsallowed (Contains music from: Same Old Love - Selena Gomez),"Contains music from: ""Same Old Love""",[],0,0,American Samoa,#justforfun #CorollaCrossStep,0,0,0,0,0,0,0,0,0,0
1,AS,7083419982943538478,1649237259,im sexy and i know it. #EasyWithAdobeExpress #684🇦🇸 #fyp #fypシ #foryourpage,138299665246158848,sei’a✨,࿊ ࿊ ࿊,0,False,https://m.tiktok.com/v/7083419982943538478.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083419982943538478&source=h5_m,1623,11,0,0,125,7083419879742737195,7083419879742737195,72,7083419879742737195,original sound - wxsxt,sei’a✨,1.3829966524615885e+17,sei’a✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083419939427715886.mp3,,False,False,,,,,[],0,0,American Samoa,#EasyWithAdobeExpress #684🇦🇸 #fyp #fypシ #foryourpage,0,0,0,0,1,1,0,0,0,0
2,SA,7099700948389416193,1653027943,Only love can hurt like this 😢..             #johnnydepp #amberheard #fyp,6725876845793854470,فيّ,"حسابي فيه اغاني 
-
big fan for johnny",0,False,https://m.tiktok.com/v/7099700948389416193.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099700948389416193&source=h5_m,3632340,2545,1786,8787,287895,7099700938943810305,7099700938943810305,72,7099700938943810305,original sound - 4trx2,فيّ,6.725876845793854e+18,فيّ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099700925052586754.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/32de59259441dfa9a1c85356713b3207.json,False,False,,,,,[],0,0,American Samoa,#johnnydepp #amberheard #fyp,0,0,0,0,1,0,0,0,0,0
3,GB,7076428443973471493,1647609391,#movies #film,7016550608577299462,liamthierryhi,,0,False,https://m.tiktok.com/v/7076428443973471493.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076428443973471493&source=h5_m,11606357,1251,861,6423,1100273,7076428427724638981,7076428427724638981,72,7076428427724638981,original sound - liamthierryhi,liamthierryhi,7.016550608577299e+18,liamthierryhi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076428450675886854.mp3,,False,False,,,,,[],0,0,American Samoa,#movies #film,0,0,0,0,0,0,0,0,0,0
4,US,7072930638151601450,1646794994,What else can I put on top of this? #foodtiktok #friedonion #DIYProject #LasVegas,6638075586625896453,HungryHugh,"Hi, I’m Hugh and I’m always hungry!
Instagram: @HungryHugh
Los Angeles
🇵🇭🇺🇸",0,False,https://m.tiktok.com/v/7072930638151601450.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072930638151601450&source=h5_m,31518406,13197,64775,24727,1813085,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,American Samoa,#foodtiktok #friedonion #DIYProject #LasVegas,0,0,0,0,0,0,0,0,0,0
