,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca,hash_zepeto
2,SE,7077308658765319429,1647814331,✂️ #fyp #nailtech #gelnails #nailtechcheck #nailtechchallenge #foryou #nails #nailprep #cleannails,78285394735169536,A M A N D A x A W A N,Just out here making some nail vids 💅🏼,0,False,https://www.tiktok.com/@amandaxawan/video/7077308658765319429?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077308658765319429&source=h5_m,38962915,21805,8176,16511,2640422,7.059988234704521e+18,7.059988234704521e+18,10033.0,7.059988234704521e+18,emo girl,Machine Gun Kelly & WILLOW,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6c2bab70ba744ac29edb95bd5420e34c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/59e19c93076c47299d625a4ba644847a,True,True,,,,,[],0.0,0,Bouvet Island,#fyp #nailtech #gelnails #nailtechcheck #nailtechchallenge #foryou #nails #nailprep #cleannails,1,0,0,1,0,0,0,0,0,0
3,US,7092954175516069162,1651457087,My first ever time at skater cross. It was so much fun 🤍 thank you @Kieran Woolley for the follow cam 🎥 #skateboarding #skybrown #monarchproject #fun,6621306169233473541,Sky Brown,"Hi I’m sky brown 👋🏼
I’m an Olympic medalist 

👻 @skybrown 📷 @skybrown",0,False,https://www.tiktok.com/@skybrown/video/7092954175516069162?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092954175516069162&source=h5_m,7572782,6100,2739,5106,1383928,6.921499298878279e+18,6.921499298878279e+18,10036.0,6.921499298878279e+18,You Know How We Do It,Ice Cube,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3610169cede44502b821987154ad6ce0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/03f0d7a18b264b5482c1af4c8495df0c,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '985854036', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#skateboarding #skybrown #monarchproject #fun,0,0,0,0,0,0,0,0,0,0
4,CA,7098783190483045637,1652814261,#duet with @influenceus ask away!,6590567131488813062,Jess,"Program: After Effects
Business Inquiries: jessechrisss@bas.media
ily all 🤍",0,False,https://www.tiktok.com/@jessechrisss/video/7098783190483045637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098783190483045637&source=h5_m,3313427,520,158,721,562356,7.098741348827713e+18,7.098741348827713e+18,72.0,7.098741348827713e+18,original sound - influenceus (Contains music from: Joselyn - Lil Kello),"Contains music from: ""Joselyn""",6.762986206013375e+18,Influence Us,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098741350044060422.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/406ca2e4ae6449c5052c80e73170054e.json,False,False,Lil Kello,Joselyn,original sound - influenceus (Contains music from: Joselyn - Lil Kello),"Contains music from: ""Joselyn""",[],0.0,0,Bouvet Island,#duet,0,0,0,0,0,0,0,0,0,0
5,US,7091766558804069678,1651180573,I learned how to draw for this trend (100% didn’t get help),6614519312189947909,MrBeast,Hacked at 100m followers,0,False,https://www.tiktok.com/@mrbeast/video/7091766558804069678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091766558804069678&source=h5_m,12314604,37827,12466,26356,2372093,7.091766529959726e+18,7.091766529959726e+18,72.0,7.091766529959726e+18,original sound - mrbeast (Contains music from: Tale Os Us - Nicolau Marinho),"Contains music from: ""Tale Os Us""",6.614519312189948e+18,MrBeast,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091766563845475118.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ed89666223345f5889c2aee2d43f7ac8.json,False,False,Nicolau Marinho,Tale Os Us,original sound - mrbeast (Contains music from: Tale Os Us - Nicolau Marinho),"Contains music from: ""Tale Os Us""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
6,US,7097353452975623470,1652481373,Reply to @user5063010,199011768785133568,Brooke Ashley Hall,"WIFEY + BOY MOM
4 BILLION+ VIEWS on YT
thank you.
KIDS VS ADULTS ⬇️",0,False,https://www.tiktok.com/@brookeashleyhall/video/7097353452975623470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097353452975623470&source=h5_m,8836231,5134,1054,1058,1349783,7.095938597865672e+18,7.095938597865672e+18,10036.0,7.095938597865672e+18,We Not Humping - Remix,Monaleo & Flo Milli,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f8fbfbc9ca7a448e8ac0c5b7f398a66e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2947d74154a34450b975e0eabaab6b35,True,True,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
7,FR,7070205599492902150,1646160521,New poste !!!❤️#zepeto #tiktok #prt?!,7047269465017680901,- Bailey 💞,"rescue account: bailey_zpt.rescue
My snap: bailey.off",0,False,https://www.tiktok.com/@bailey_zepeto.off/video/7070205599492902150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070205599492902150&source=h5_m,41458,155,72,1,4471,7.070197885354233e+18,7.070197885354233e+18,72.0,7.070197885354233e+18,Clap snap (Contains music from: Clap Snap - Icona Pop),"Contains music from: ""Clap Snap""",7.043506451373999e+18,𝗝𝗮𝗱𝗲,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070197884163001093.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ab269a5204026584c5c5c68cff31cac.json,False,False,Icona Pop,Clap Snap,Clap snap (Contains music from: Clap Snap - Icona Pop),"Contains music from: ""Clap Snap""",[],0.0,0,Bouvet Island,#zepeto #tiktok #prt?!,0,0,0,0,0,0,1,0,0,1
0,US,7101912382342974766,1653542833,this is heartbreaking. Eugenia needs help. she is on borrowed time.  #eugeniacooney  #youtuber #help  #fyp  #fypシ #viral #girl #makeup #skinny #pink  #2022,6866183118941553669,literally.me.tay,🌻🌻🌻🌻,0,False,https://www.tiktok.com/@literally.me.tay/video/7101912382342974766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101912382342974766&source=h5_m,5416912,4947,4345,2131,425128,7.101912317910158e+18,7.101912317910158e+18,72.0,7.101912317910158e+18,original sound - literally.me.tay,literally.me.tay,6.866183118941554e+18,literally.me.tay,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101912363959372587.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#eugeniacooney #youtuber #help #fyp #fypシ #viral #girl #makeup #skinny #pink #2022,0,0,0,1,1,0,0,1,0,0
1,VE,7070202933056523526,1646159901,in a while we go to the store we record them there💕 #fyp #zepeto #aesthetic #sophiezept,7068723951119598597,ZEPETO,":: 𝘀𝗼𝗽𝗵𝗶𝗲!💄
𝟭𝟴 | 𝗡𝗲𝘄 𝗬𝗼𝗿𝗸🗽
𝗠𝗼𝗱𝗲𝗹!🛍",0,False,https://www.tiktok.com/@.sophiezept/video/7070202933056523526?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070202933056523526&source=h5_m,48850,30,49,159,4102,7.070076967202098e+18,7.070076967202098e+18,72.0,7.070076967202098e+18,original sound - rosaloveseveryone (Contains music from: Clap Snap - Icona Pop),"Contains music from: ""Clap Snap""",6.774088594836538e+18,Tysm for 10.4K! (ONLINE!),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070076923614972677.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2410838339675f17d0651ae578e95373.json,False,False,Icona Pop,Clap Snap,original sound - rosaloveseveryone (Contains music from: Clap Snap - Icona Pop),"Contains music from: ""Clap Snap""",[],0.0,0,Bouvet Island,#fyp #zepeto #aesthetic #sophiezept,0,0,0,1,0,0,0,0,0,1
2,US,7071017536770510126,1646349565,IB @Courtney and Cade #fypシ,6781826289202168837,The Peetes,"Married best friends basically. 
📧 ThePeetesBusiness@gmail.com",0,False,https://www.tiktok.com/@thepeetes/video/7071017536770510126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071017536770510126&source=h5_m,29534774,22990,70189,54044,4484413,7.071017537290423e+18,7.071017537290423e+18,72.0,7.071017537290423e+18,original sound - thepeetes,The Peetes,6.781826289202169e+18,The Peetes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7071017570798684974.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#fypシ,0,0,0,0,1,0,0,0,0,0
3,NG,7100844517741432069,1653294208,#wumee43 #fypシ゚viral,6974100145873683461,wummy 🦋🦋🦋,"Queen👸 
Smart
Unapologetic vawulence babe 👌 
🇳🇬 🇺🇸 
Do not spam liking ❌",0,False,https://www.tiktok.com/@wumee43/video/7100844517741432069?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100844517741432069&source=h5_m,12958824,23185,47769,69885,1136968,7.098321761296518e+18,7.098321761296518e+18,72.0,7.098321761296518e+18,Message To My Ex,👑Energy Queen👑,6.818817924141532e+18,👑Energy Queen👑,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098644542378806021.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f282dbea4e57d47b532c9cbee904c33.json,False,False,,,,,[],0.0,0,Bouvet Island,#wumee43 #fypシ゚viral,0,0,0,0,1,0,0,1,0,0
4,FI,7077179975882919173,1647784370,Spinal surgery scheduled in June! He will be ok! I think! Probably not but he is made up so it doesn’t matter. #rabbert #animation,6844025323337614341,Rabbert,"Business inquiries: rabbertbusiness@gmail.com

-

NEW YOUTUBE VIDEO ⤵️",0,False,https://www.tiktok.com/@rabbert/video/7077179975882919173?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077179975882919173&source=h5_m,17817970,7318,10048,27540,2670228,7.077179968735694e+18,7.077179968735694e+18,72.0,7.077179968735694e+18,original sound - rabbert,Rabbert,6.844025323337614e+18,Rabbert,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077179972992994053.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1788a8b52e45174b48bababa6304053d.json,False,False,,,,,[],0.0,0,Bouvet Island,#rabbert #animation,0,0,0,0,0,0,0,0,0,0
5,IL,7103211273055194374,1653845255,bff 👯‍♀️ @maks.nemcev,6584048047255601158,nevaaadaa,hello🇺🇸i’m nika,0,False,https://www.tiktok.com/@nevaaadaa/video/7103211273055194374?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103211273055194374&source=h5_m,125571,181,30,171,28787,7.069382328140811e+18,7.069382328140811e+18,72.0,7.069382328140811e+18,That's What I Like (Contains music from: That's What I Like - Bruno Mars),"Contains music from: ""That's What I Like""",6.597143996584886e+18,kirsten 🇵🇭,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7069382326009989889.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7e634fe750d99c9dc513d260c5026b6d.json,False,False,Bruno Mars,That's What I Like,That's What I Like (Contains music from: That's What I Like - Bruno Mars),"Contains music from: ""That's What I Like""",[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
6,IT,7093169832991968518,1651507300,New #behindthescenes 🤪 RESULT??,6912896867752100866,The Quinetto's,"Italian couple🇮🇹❤️
Collab 📩
thequinettos@gmail.com
For Daily Life 🫣⤵️",0,False,https://www.tiktok.com/@thequinettos/video/7093169832991968518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093169832991968518&source=h5_m,29761036,646,647,3647,1401857,6.846830742056586e+18,6.846830742056586e+18,72.0,6.846830742056586e+18,original sound - ...twill,TWILL🕺🏼,6.737028949753021e+18,TWILL🕺🏼,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990302028132436737.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4274915b7568eb3fdebaa36e5a4470fd.json,False,False,,,,,[],0.0,0,Bouvet Island,#behindthescenes,0,0,0,0,0,0,0,0,0,0
7,CA,7102600675644787974,1653703092,@mrjohnnyung  Ib: @Aileenchristineee 🤣🤣🤣🤣,6764050550927246342,JEENIE,✈️ Just a goof,0,False,https://www.tiktok.com/@jeenie.weenie/video/7102600675644787974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102600675644787974&source=h5_m,535584,328,128,119,67046,7.091410637179457e+18,7.091410637179457e+18,72.0,7.091410637179457e+18,original sound - uhurayedits,paulina,6.95817054921117e+18,paulina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091410630158830341.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/818796481abd8c9a91c98d1e7907d5bc.json,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
0,FR,7103196009693482246,1653841701,Outch 😅 ( 🎥 @David Vandal ) #Unreel #ExtremeSports #Parkour #Freerunner #Fails #Fail,6647487356697362437,UNREEL,The latest and greatest from the world of extreme sports 🔥🤙🔥,0,False,https://www.tiktok.com/@extremeofficial/video/7103196009693482246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103196009693482246&source=h5_m,7581478,5497,20922,399,346534,7.103195999216815e+18,7.103195999216815e+18,72.0,7.103195999216815e+18,original sound - extremeofficial,UNREEL,6.647487356697362e+18,UNREEL,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103196009098627846.mp3,,False,False,,,,,[],0.0,0,Bouvet Island,#Unreel #ExtremeSports #Parkour #Freerunner #Fails #Fail,0,0,0,0,0,0,0,0,0,0
1,US,7096962137892932907,1652390263,Reply to @_..not..bella.._  even the behind the scenes loops😂😂 @jojothejetplane #trend #behindthescenes #tutorial #bts,20372725,Gabby Murray,"20, FL 🌴
biz- gabby@talentxent.com
Snap me!!! 👀 @gmurray11",0,False,https://www.tiktok.com/@gabby_murrayy/video/7096962137892932907?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096962137892932907&source=h5_m,7643174,1123,339,1800,813437,7.088097553489907e+18,7.088097553489907e+18,72.0,7.088097553489907e+18,original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",6.9263255066499e+18,LORD.xp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088097541383850758.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dc2a1e2eda86a9b346b4e9884a709b0.json,False,False,Bammbreezy Montana,Look At Me (Freestyle),original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",[],0.0,0,Bouvet Island,#trend #behindthescenes #tutorial #bts,0,0,0,0,0,0,0,0,0,0
2,NZ,7080282827006266667,1648506809,"How I put on my leg, does it hurt & how flexible is my leg?! All answered here. Comment what else you want to know. #amputeelife #howiwalk #getreadywithme #thestruggleisreal",6531098926735430671,Jess Quinn,"✨ Normalising different ✨
hello@jessicaemilyquinn.com

I’M AN AUTHOR 👇🏼",0,False,https://www.tiktok.com/@jessicaemilyquinn/video/7080282827006266667?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080282827006266667&source=h5_m,44533660,39085,113770,40966,4314334,6.772266100966033e+18,6.772266100966033e+18,10033.0,6.772266100966033e+18,We Can't Be Friends,Dream Koala,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2dc0c26484d14673b81e23b5b42a4c86,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f667bc64206b4fce92575d4504144d33,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440541197', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,#amputeelife #howiwalk #getreadywithme #thestruggleisreal,0,0,0,0,0,0,0,0,0,0
3,US,7093243818623061294,1651524525,What we searched on google 😩 @Andrew Davila @Lexi Rivera @Jeremy Hutchins @Ben Azelart,7445731,Brent Rivera,I’m dm’ing new followers on Instagram right now,0,False,https://www.tiktok.com/@brentrivera/video/7093243818623061294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093243818623061294&source=h5_m,2861655,812,235,791,401555,6.728562975734516e+18,6.728562975734516e+18,10036.0,6.728562975734516e+18,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
4,GB,7099899790430899461,1653074240, ,6918687165770761217,Lola,,0,False,https://www.tiktok.com/@3sausages1lab/video/7099899790430899461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099899790430899461&source=h5_m,12481841,7479,21750,10443,1689736,6.903622297966348e+18,6.903622297966348e+18,10033.0,6.903622297966348e+18,Splish Splash,Bobby Darin,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/959629a1ada74fb7983a74d367bf1263,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e0faf3427e9f4db187bc27828f5397e4,False,True,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
5,PE,7072134228758007045,1646609565,Ojalá @anitta lo vea 👀🥺❤️‍🔥,319828168746422272,Chinix,"Twerk Dancer 🍑
🚨Bienvenidas al Party🚨
@Miliorkis ✨
@crazybootyoficial ❤️‍🔥🍑",0,False,https://www.tiktok.com/@miliorkis/video/7072134228758007045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072134228758007045&source=h5_m,68804169,27897,96744,240987,4335595,7.02849881455413e+18,7.02849881455413e+18,10033.0,7.02849881455413e+18,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
6,BR,7097599891332992261,1652538753,#BellaHadid for #Versace #SS19 Men’s,6942890336378291205,Eduarda Rebouças,,0,False,https://www.tiktok.com/@_dudareb/video/7097599891332992261?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097599891332992261&source=h5_m,12069406,4361,6227,23431,2403635,7.091315273541635e+18,7.091315273541635e+18,72.0,7.091315273541635e+18,original sound - _dudareb,Eduarda Rebouças,6.942890336378291e+18,Eduarda Rebouças,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091315285189446405.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f6b300ba3292fac0862a09b4e56fe41e.json,False,False,,,,,[],0.0,0,Bouvet Island,#BellaHadid #Versace #SS19,0,0,0,0,0,0,0,0,0,0
7,US,7103343395153710338,1653876019,Need a bestie with a car 🚗,6705245568698254342,Wonderlife,"support@wonderlifestore.com📩📩
Fast Global Shipping ✈️
This is our only account",2,False,https://www.tiktok.com/@wonderlife.foryou/video/7103343395153710338?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103343395153710338&source=h5_m,34695,11,37,1,2724,7.011405035611409e+18,7.011405035611409e+18,72.0,7.011405035611409e+18,original sound - bianca_holloway,Bianca_holloway,6.75572796956038e+18,Bianca_holloway,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7011401933256674050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/99bcc53f564226d1cf5785f47abd4ed4.json,False,False,,,,,[],0.0,0,Bouvet Island,,0,0,0,0,0,0,0,0,0,0
0,CA,7103318826946792709,1653870297,Apologies for the slight absence #fyp,6617215029614018566,Basement Gang,"🇨🇦🇯🇲
Basementgang@viralnationtalent.com
Nate Nick & Kadeem",0,False,https://www.tiktok.com/@basementgang/video/7103318826946792709?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103318826946792709&source=h5_m,603987,679,568,611,152349,7.087983640730193e+18,7.087983640730193e+18,72.0,7.087983640730193e+18,Memory_electricity,speed_dsongs,7.060570975217337e+18,speed_dsongs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087983636809485062.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a6ee0b532adfae0a4c533353a4461424.json,False,False,,,,,[],0.0,0,Bouvet Island,#fyp,0,0,0,1,0,0,0,0,0,0
