,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_argentina,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_humor,hash_parati,hash_viral
6,US,7079972941760335147,1648434658,Tights from Amazon  #DIY #topidea #nosew #tophack #tightstop,6805401595570045958,Ness,"Here for a good time 🧚🏽‍♀️
L.A
IG: @cherienesss",0,False,https://www.tiktok.com/@cherienesss/video/7079972941760335147?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079972941760335147&source=h5_m,3933333,607,2748,7570,392476,7061831100213119791,7061831100213119791,72,7061831100213119791,original sound - 19beaches,mia,6.969825427775063e+18,mia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7061831147034921774.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/97acd80572f75d827be7be30f8d29b59.json,False,False,[],0,0,,,,,Argentina,#DIY #topidea #nosew #tophack #tightstop,0,0,0,0,0,0,0,0,0,0
7,US,7092472703134862635,1651344985,Rate my pull #fyp #foryou #oddlysatisfying,6729992570099614726,Attracted To Ghosts,iPad user,0,False,https://www.tiktok.com/@attractedtoghosts/video/7092472703134862635?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092472703134862635&source=h5_m,23018410,12042,7903,8685,2274643,7092472657577806638,7092472657577806638,72,7092472657577806638,original sound - attractedtoghosts,Attracted To Ghosts,6.729992570099615e+18,Attracted To Ghosts,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092472699687029546.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/deb5a19a2f6b907fac377b2960105135.json,False,False,[],0,0,,,,,Argentina,#fyp #foryou #oddlysatisfying,0,0,1,0,1,0,0,0,0,0
0,AR,7078858460032404742,1648175173,#humor #psiquiatrico #internacion #argentina #chile #mammamia #xyzbca #lentejas,70816381671211008,ᴢ ᴏ ᴇ ʟ,suscribite a mi canal👇🏾,0,False,https://www.tiktok.com/@zoelcorrao/video/7078858460032404742?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078858460032404742&source=h5_m,4775472,1481,864,2404,758770,6729959230851254274,6729959230851254274,10033,6729959230851254274,Che La Luna,Louis Prima,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1de1f9fae2d74986b60bc778451b18c5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f2fd034403fe4bb09327e4657188b3fa,False,True,[],0,0,,,,,Argentina,#humor #psiquiatrico #internacion #argentina #chile #mammamia #xyzbca #lentejas,1,0,0,0,0,0,0,1,0,0
1,AR,7102549922456603909,1653691273,Ankara @gaspipd ?? #encaramessi,6800752573214098438,Tomas Labarere,"ANKARAMESSI
SÍGANME EN INSTAGRAM LOCO NO PUEDE SER Q TENGA TANTO ACÁ Y ALLA NO",0,False,https://www.tiktok.com/@tomaslabarere/video/7102549922456603909?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102549922456603909&source=h5_m,1894696,571,1339,1875,213896,7102549908598655750,7102549908598655750,72,7102549908598655750,original sound - tomaslabarere,Tomas Labarere,6.800752573214098e+18,Tomas Labarere,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102558219096148741.mp3,,False,False,[],0,0,,,,,Argentina,#encaramessi,0,0,0,0,0,0,0,0,0,0
2,AR,7101122247372459270,1653358867,Experimento social mira la reacción!! #random #randomthings #personaje#ficticio #bolucompras #foryou #foryoupage#parati #randomvideo #randomfacts #experimento #social #experimentosocial #regalodinero #dinero,7097978439978107910,Jazmin Halabi,Haz Click Aquí Sl Quieres Crecer Y Monetizar💸 Tu Cuenta De TikTok 👇👇,0,False,https://www.tiktok.com/@jjazchulin/video/7101122247372459270?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101122247372459270&source=h5_m,4799031,590,289,1609,219263,7101122219162471174,7101122219162471174,72,7101122219162471174,original sound - jjazchulin,Jazmin Halabi,7.097978439978108e+18,Jazmin Halabi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101122236756577029.mp3,,False,False,[],0,0,,,,,Argentina,#random #randomthings #personaje#ficticio #bolucompras #foryou #foryoupage#parati #randomvideo #randomfacts #experimento #social #experimentosocial #regalodinero #dinero,0,0,1,1,0,0,0,0,1,0
3,AR,7084460773208050950,1649479565,#saltacapital,6808625385322120197,michelo,my dream is to go to the qatar world cup /businessmichelo@gmail.com,0,False,https://www.tiktok.com/@michelo2.0/video/7084460773208050950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084460773208050950&source=h5_m,5564758,1570,671,1762,301737,7023875797714733057,7023875797714733057,10033,7023875797714733057,Meneo Friki 2,DJ Seba Vallejos,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ccfdb01968594d30aae107c66b6d1943,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4d9f56dd0aab49799de37d53bd662803,False,True,[],0,0,,,,,Argentina,#saltacapital,0,0,0,0,0,0,0,0,0,0
4,US,7102120502000487723,1653591289,rihanna>>,6715436335894643718,Hayden Sims,"No belly button guy
follow the insta and sub to youtube!! ^
THANK YOU FOR 50k!❤️",0,False,https://www.tiktok.com/@thehaydensims/video/7102120502000487723?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102120502000487723&source=h5_m,3473361,6963,8522,3742,581326,6879938346722921218,6879938346722921218,72,6879938346722921218,Don t stop the music by rihanna,Anita Groowe,6.644229655912972e+18,Anita Groowe,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6879938246625807106.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0708718441ffa4ef3b1bd5c7e1c6d4b7.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
5,AR,7099955443832868101,1653087199,PORQUE SE LE SATURABA TANTO JAJDANBZ #parati #fyp #foryoupage #foryou #flyp,6940714793351300101,Betty :)),"estoy en flop :((
mi otra cuenta: spiidxy",0,False,https://www.tiktok.com/@bxttiiiqq/video/7099955443832868101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099955443832868101&source=h5_m,2586358,6972,14561,20357,649753,7099955429702896390,7099955429702896390,72,7099955429702896390,original sound - bxttiiiqq,Betty :)),6.9407147933513e+18,Betty :)),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099955427940502277.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ad1ddf5e175daf3b63b881965688f24f.json,False,False,[],0,0,,,,,Argentina,#parati #fyp #foryoupage #foryou #flyp,0,0,1,1,1,0,0,0,1,0
6,US,7096911830244937006,1652378551,Reply to @danniamaya648 #tha94us #emoji #tutorial,7067448427969397806,tha94us30,100k👍200k👍300k👍400k👍500k👍1M,0,False,https://www.tiktok.com/@tha94us30/video/7096911830244937006?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096911830244937006&source=h5_m,30346054,69643,3202,23437,3435387,7096911761755949866,7096911761755949866,72,7096911761755949866,original sound - tha94us30,tha94us30,7.067448427969398e+18,tha94us30,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096911809856162602.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c1e0d16c29e3cda1b2a04dadcbd89a60.json,False,False,[],0,0,,,,,Argentina,#tha94us #emoji #tutorial,0,0,0,0,0,0,0,0,0,0
7,US,7103287227119095083,1653862938,@gemma huck dc @Sophie Rodriguez,5831967,charli d’amelio,,0,False,https://www.tiktok.com/@charlidamelio/video/7103287227119095083?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103287227119095083&source=h5_m,3546092,13295,4823,11130,776512,7081868378935233323,7081868378935233323,72,7081868378935233323,original sound - vsmbers,Jama <3,6.984339857200973e+18,Jama <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081868409746524974.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3aac438795a193be02442feec71fd5f1.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
0,AR,7075117626204196101,1647304192,ig:martuumoraless @lolita.latorre #humor #parati #foryou #fyp #amorpropio #comedia,185276450164342785,Martina Morales,"hola mis bebetos🧡
SIGAN EN INSTAGRAM @martuumoraless
17",0,False,https://www.tiktok.com/@martumoralesok/video/7075117626204196101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075117626204196101&source=h5_m,4468040,1425,2796,6020,419813,7008651151298087685,7008651151298087685,72,7008651151298087685,original sound - emosa,EMOSA,6.693630854264554e+18,EMOSA,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008651232751438597.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1e312bab3b62ba9968517c411b0b5cbf.json,False,False,[],0,0,,,,,Argentina,#humor #parati #foryou #fyp #amorpropio #comedia,0,1,1,0,1,0,0,1,1,0
1,AR,7097298125307645190,1652468497,#verobuffone #parati #viral,7020127492912563205,Verobuffone01,"¿Me ayudan con mi otra cuenta ? VEROBUFFONE3
Hablemos por insta verobuffone2",0,False,https://www.tiktok.com/@verobuffone01/video/7097298125307645190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097298125307645190&source=h5_m,8531406,3533,12581,31915,609411,7097298137337449222,7097298137337449222,72,7097298137337449222,original sound - verobuffone01,Verobuffone01,7.020127492912563e+18,Verobuffone01,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097298146983693062.mp3,,False,False,[],0,0,,,,,Argentina,#verobuffone #parati #viral,0,0,0,0,0,0,0,0,1,1
2,AR,7083579668443581702,1649274415,Expliqué todo mal🤣 comenten si quieren saber más,6812313078031074310,Ximena Coronel,"🇦🇷.🇵🇾
Si te caigo bien seguime en Instagram <3",0,False,https://www.tiktok.com/@ximecoronel_/video/7083579668443581702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083579668443581702&source=h5_m,38353346,18109,6931,10006,3990152,7083579656598866693,7083579656598866693,72,7083579656598866693,original sound - ximecoronel_,Ximena Coronel,6.812313078031074e+18,Ximena Coronel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083579651574024965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f3808d9180f827bbf2365db7061edaf.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
3,ES,7079863229408627973,1648409113,Satisfy #pimple #pimpletop #granos #espinillas #parati #foryou #blackhead #relax #acne #fyp #pimplepopper2022 #pimpleremover #pimples #pimplepopperaddict #fakebody,7029446047379407877,top_pimples,"Adictos a los puntos negros
Fan pimple popper
¡DISFRUTA!
ENJOY!",0,False,https://www.tiktok.com/@top_pimples/video/7079863229408627973?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079863229408627973&source=h5_m,71595864,21727,52309,3751,2757277,6817478837547304961,6817478837547304961,10036,6817478837547304961,Enya-style romantic fantasy waltz original,Yukari Okano,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3bb59ff15e854098ae5971fc78d91baa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4fdae305786148608e6bb2224cb542bd,False,True,[],0,0,,,,,Argentina,#pimple #pimpletop #granos #espinillas #parati #foryou #blackhead #relax #acne #fyp #pimplepopper2022 #pimpleremover #pimples #pimplepopperaddict #fakebody,0,0,1,0,1,0,0,0,1,0
4,AR,7096678408234585349,1652324206,Ritual milenario para llamar peces más grandes.,6982599534934311941,Powercarp_oficial,"somos Powercarp, una empresa dedicada a la pesca de carpas (carpfishing)",0,False,https://www.tiktok.com/@powercarp_oficial/video/7096678408234585349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096678408234585349&source=h5_m,20445844,23183,159977,174439,1252988,7097134571464018693,7097134571464018693,72,7097134571464018693,original sound - powercarp_oficial,Powercarp_oficial,6.982599534934312e+18,Powercarp_oficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097134573330451205.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ab0654ce02fb8a53c374ed69f1873da3.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
5,DO,7072909762114981126,1646790134,Suscríbete en YouTube Jean carlo MTB 🙌❤️🙌❤️🙌❤️,6903583079743554566,jeancarlo MTB,Cuento con su apoyo en mi Instagram sigan viendo 59,0,False,https://www.tiktok.com/@siganviendo59/video/7072909762114981126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072909762114981126&source=h5_m,15592456,5252,8035,20760,906670,7072909686924004101,7072909686924004101,72,7072909686924004101,original sound - siganviendo59,jeancarlo MTB,6.903583079743555e+18,jeancarlo MTB,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072909721229036294.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
6,AR,7087768991522999558,1650249819,@juanborasit 👨🏻‍🦲@maximoyunino 💇🏻‍♂️ @teoaggollia_ @mart1nrg @borisbarcellini @matiascopes @Manuel Gonzalez Stri             #pelo #sinpelo #viral #amigos #fyp #maquinadepelo #pelado #videosramdom #risas,6539700863647093760,Manuel Diaz,"Lobos📍
IG:@manudiaz_23",0,False,https://www.tiktok.com/@manu_diazg/video/7087768991522999558?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087768991522999558&source=h5_m,14713622,27155,33127,84130,2417452,7087768966684265221,7087768966684265221,72,7087768966684265221,original sound - manu_diazg,Manuel Diaz,6.539700863647094e+18,Manuel Diaz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087768952378215173.mp3,,False,False,[],0,0,,,,,Argentina,#pelo #sinpelo #viral #amigos #fyp #maquinadepelo #pelado #videosramdom #risas,0,0,0,0,1,0,0,0,0,1
7,DE,7102819806469950725,1653754109,SOOOO COOOOL 😎🔫💦 #spyra #watergun,6714609266189976582,absolutboys,"💦🔫WIN A WATERGUN 🔫💦
⬇️⬇️⬇️",0,False,https://www.tiktok.com/@absolutboys/video/7102819806469950725?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102819806469950725&source=h5_m,4063042,1678,3165,19,313235,7102819789407619845,7102819789407619845,72,7102819789407619845,original sound - absolutboys,absolutboys,6.714609266189977e+18,absolutboys,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102819801361730310.mp3,,False,False,[],0,0,,,,,Argentina,#spyra #watergun,0,0,0,0,0,0,0,0,0,0
0,AR,7084729185112984838,1649542057,me da mucha risa este trend ahajajajjaj,6789374938136069126,Emilia Mernes,Artista,0,False,https://www.tiktok.com/@emiliamernes/video/7084729185112984838?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084729185112984838&source=h5_m,20305316,9707,68237,31562,2493007,7076104311893265157,7076104311893265157,72,7076104311893265157,What your favourite curse word remix (Contains music from: Curse Word - Slowed Paradise),"Contains music from: ""Curse Word""",6.619772988588163e+18,Duke & Jones,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076104316486044421.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fe2d6e0524c30f5e77a50513d9dc2a35.json,False,False,[],0,0,Slowed Paradise,Curse Word,What your favourite curse word remix (Contains music from: Curse Word - Slowed Paradise),"Contains music from: ""Curse Word""",Argentina,,0,0,0,0,0,0,0,0,0,0
1,AR,7100199860623707398,1653144106,se pudo jajaja #greenscreen #gymratlife #gymrats🐀💪 #gym #gymratsonly #gymrats #viral #foryou #parati  #fypシ゚viral #fyppppppppppppppppppppppp,1696377,yulita❤,,0,False,https://www.tiktok.com/@giulicano/video/7100199860623707398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100199860623707398&source=h5_m,297667,126,42,70,13156,7016383790847232773,7016383790847232773,72,7016383790847232773,original sound - young_lyricss (Contains music from: NO WAY - DONGURIZU),"Contains music from: ""NO WAY""",6.978214494414358e+18,Volvi por un rato,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7016383901069314822.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/94777201f1e9979d15087d50e2b8ec83.json,False,False,[],0,0,DONGURIZU,NO WAY,original sound - young_lyricss (Contains music from: NO WAY - DONGURIZU),"Contains music from: ""NO WAY""",Argentina,#greenscreen #gymratlife #gymrats🐀💪 #gym #gymratsonly #gymrats #viral #foryou #parati #fypシ゚viral #fyppppppppppppppppppppppp,0,0,1,0,0,1,1,0,1,2
2,US,7102918631574523141,1653777118,Así miran el estreno de una serie en 🇺🇸 #strangerthings #estadosunidos #argentina #usa #parati #aupair #aupairlife #fyp #arg,6784514911353537542,Belen Méndez Tronge,"🇦🇷 en 🇺🇸
Ig: belumendeztronge 👆🏼",0,False,https://www.tiktok.com/@belumt/video/7102918631574523141?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102918631574523141&source=h5_m,1104753,775,1480,1323,269403,6787851386542360578,6787851386542360578,10033,6787851386542360578,Stranger Things,The Theme System,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4522c47667c341f4ade8af9ebfe8a04c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8a7531308dc54f0794b20c7793c5f5ce,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1140387048', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#strangerthings #estadosunidos #argentina #usa #parati #aupair #aupairlife #fyp #arg,1,0,0,0,1,0,0,0,1,0
3,AR,7092157735843712262,1651271652,#diario #fyp #fyp #chino vamos ? 😉😉😉,6811915034274382854,Harry,"Soy Harry🇨🇳 
vivo en🇦🇷                 Mi ins 👆🏻👆🏻
Sígueme🤗",0,False,https://www.tiktok.com/@harry19964/video/7092157735843712262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092157735843712262&source=h5_m,2626436,2967,2742,2981,283928,7092157721499241221,7092157721499241221,72,7092157721499241221,original sound - harry19964,Harry,6.811915034274383e+18,Harry,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092157713475586822.mp3,,False,False,[],0,0,,,,,Argentina,#diario #fyp #fyp #chino,0,0,0,0,2,0,0,0,0,0
4,IL,7084249143576677633,1649430290,Episode 2 -#pov: she was helped by the most handsome boy in the school.. is that Love?,6591825745399873541,Bad Barbie 🙎🏼‍♀️🍼✨🕊,"@xoteam in my🫀
cooperation : badbarbie@xoagency.co
My new song 👇🏻",0,False,https://www.tiktok.com/@badbaarbie/video/7084249143576677633?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084249143576677633&source=h5_m,82449871,13310,5416,33846,6884431,6704951430974801921,6704951430974801921,10033,6704951430974801921,Copines,Aya Nakamura,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/86570c8da069410e96c0ffa79d11eea9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5532ab7ad1df4364b27b7643996047f9,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1439806292', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,#pov:,0,0,0,0,0,0,0,0,0,0
5,AR,7102585422294879494,1653699538,Q los envidioso’ se vayan pal carajo  👋🏼 @churacondo @tinistoessel #dance #friday #challenge #triplet,6816687461578966022,Marco Orofino,Marco Orofino ▪️ Odontólogo 🇦🇷,0,False,https://www.tiktok.com/@marcorofino1/video/7102585422294879494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102585422294879494&source=h5_m,768404,982,3515,3485,61790,7094690147337242625,7094690147337242625,10033,7094690147337242625,La Triple T,TINI,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1538bcb9a5d049daa4a97d64a85ed605,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/440e999215b44832aaa8e69e115eafbb,True,True,[],0,0,,,,,Argentina,#dance #friday #challenge #triplet,0,0,0,0,0,0,0,0,0,0
6,AR,7096619642231213317,1652310522,Adopten a los perritos | Ig: Lucas_izzi #parati #fypシ #humor #amigos,6763425725037184005,Lucas,"•19•
Si llegaste hasta acá seguimee 😎
Ig: Lucas_izzi 
🇦🇷🇦🇷
110k??",0,False,https://www.tiktok.com/@luckyytas/video/7096619642231213317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096619642231213317&source=h5_m,1311609,289,4872,15157,158739,6984953599671421701,6984953599671421701,72,6984953599671421701,original sound - albor.lux_,ᵉᵈⁱᵗˢ,6.982382155943544e+18,ᵉᵈⁱᵗˢ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6984953695297669894.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/40e521bc85ffcd63814580ac37c39529.json,False,False,[],0,0,,,,,Argentina,#parati #fypシ #humor #amigos,0,0,0,0,0,1,0,1,1,0
