,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_cotedivoire,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humour,hash_pourtoi,hash_tiktok,hash_trending,hash_viral
4,GH,7102152258103627013,1653598684,#payola #fyp,6964680798369825798,ABENAA YOLA❤️,guys plz follow me on IG Abena Payola ❤️🙏,0,False,https://m.tiktok.com/v/7102152258103627013.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102152258103627013&source=h5_m,1307509,1267,374,3600,80257,7097926370902952710,7097926370902952710,72,7097926370902952710,original sound - floralmakeover24 (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",6.96262658356886e+18,user1660136145974,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097926358394866437.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/802feab4b8c45ce2370341db1fab53a8.json,False,False,[],0,0,Kizz Daniel & Tekno,Buga (Lo Lo Lo),original sound - floralmakeover24 (Contains music from: Buga (Lo Lo Lo) - Kizz Daniel & Tekno),"Contains music from: ""Buga (Lo Lo Lo)""",Côte d'Ivoire,#payola #fyp,0,0,0,1,0,0,0,0,0,0
5,NG,7101807788472552710,1653518482,#chubbyqueen #gwenstacy,103126898863489024,Tilda Harris,"Email: matildaijeomannake@yahoo.com

🌈✨GOAL: 3.5mil⚡🏳️‍🌈

♓️ DM ON IG FOR",0,False,https://m.tiktok.com/v/7101807788472552710.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101807788472552710&source=h5_m,2256269,3499,5321,2592,450442,7039558947367357230,7039558947367357230,72,7039558947367357230,use if jungwon is bae,🎧,6.961629250424653e+18,🎧,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7039558946180565807.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b023d4d6266ff47a7e4bef394af30a5f.json,False,False,[],0,0,,,,,Côte d'Ivoire,#chubbyqueen #gwenstacy,0,0,0,0,0,0,0,0,0,0
6,US,7102593764748709163,1653701478,The difference between my african Kenyan🇰🇪 culture and my husband’s American culture 🇺🇸 #couplesfunnyvideo #funnycouplestiktokvideos #couplesoftiktokcomedy #viralditiktok #cutecouple❤💙,6807499723914904581,Naomi & Kameron,"Follow us on IG @itsonyambu
Couples content & Lifestyle",0,False,https://m.tiktok.com/v/7102593764748709163.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102593764748709163&source=h5_m,1655369,409,528,1035,157988,7102593726496754478,7102593726496754478,72,7102593726496754478,original sound - itsonyambu,Naomi & Kameron,6.807499723914905e+18,Naomi & Kameron,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102593763482012462.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#couplesfunnyvideo #funnycouplestiktokvideos #couplesoftiktokcomedy #viralditiktok #cutecouple❤💙,0,0,0,0,0,0,0,0,0,0
7,CI,7093452833432898822,1651573192,#duo avec @edysilva114oficial 😂😂 sa tête on dirait mendiant sauvage,6876533098789880837,Malonne Doumfille,La Go Abobolaise l’ivoirienne toujours 225🇨🇮 allons pour 200k d’abonnés🙏❤️,0,False,https://m.tiktok.com/v/7093452833432898822.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093452833432898822&source=h5_m,143212,269,143,3035,10402,7080639346155522821,7080639346155522821,72,7080639346155522821,original sound - edysilva114oficial,✨ Edenilson_Edy  ✨,6.674286332188067e+18,✨ Edenilson_Edy  ✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080639339457268486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f19c39bf91a7684faebd616572e394f.json,False,False,[],0,0,,,,,Côte d'Ivoire,#duo,0,0,0,0,0,0,0,0,0,0
0,CI,7090065204704300293,1650784452,🚶🥺Moi actu,6784134279150863365,nabill_officiel,"Le 3en1😅
IVOIRO 🇨🇮
stetois 🇺🇸
et chinois🇨🇳 
de *DAÏCHI* abonnés vous svp",0,False,https://m.tiktok.com/v/7090065204704300293.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090065204704300293&source=h5_m,177917,88,829,10610,13608,7061693890318961413,7061693890318961413,72,7061693890318961413,original sound - takisamuel,takisamuel,7.027485128738948e+18,takisamuel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061693910107949829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/73d81ab0863931a5d00e9df3dbe8d1fd.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,NG,7092077506710359297,1651252972,@Ayomide #bombastigal #trending #oyibo #nigeriantiktok🇳🇬,6920673144747410433,Bombastigal,Click on the bio link for to find me on Instagram and other platforms 😍,0,False,https://m.tiktok.com/v/7092077506710359297.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092077506710359297&source=h5_m,2430769,1233,671,6300,237107,7084341846201174789,7084341846201174789,10036,7084341846201174789,E Jon,Son of Ika,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/db7498533cf844a79521127b66644e87,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a3b7ad7f442a4dbdb095b05d3e2693bd,False,True,[],0,0,,,,,Côte d'Ivoire,#bombastigal #trending #oyibo #nigeriantiktok🇳🇬,0,0,0,0,0,0,0,0,1,0
2,US,7099979102538501419,1653092705,BEHIND THE SCENES DEL #bodypaint #cubana #seidylanina #fyp,98560542054715392,SeidyLanina,"Cantante/Actriz y Bailarina
Sobreviviente 
Mira mi última entrevista 👇🏽",0,False,https://m.tiktok.com/v/7099979102538501419.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099979102538501419&source=h5_m,2290071,913,2621,4313,96669,7099979097836636971,7099979097836636971,72,7099979097836636971,original sound - seidylanina (Contains music from: La Havana - Seidy La Niña),"Contains music from: ""La Havana""",9.85605420547154e+16,SeidyLanina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099979106477116206.mp3,,False,False,[],0,0,Seidy La Niña,La Havana,original sound - seidylanina (Contains music from: La Havana - Seidy La Niña),"Contains music from: ""La Havana""",Côte d'Ivoire,#bodypaint #cubana #seidylanina #fyp,0,0,0,1,0,0,0,0,0,0
3,US,7098075496746945838,1652649487,How to quit drinking,6978268976078062597,Bengala_N,"Laugh with me
🇪🇬🇿🇼🇲🇿🇿🇦🇺🇸
Instagram @egyptiansoldier",0,False,https://m.tiktok.com/v/7098075496746945838.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098075496746945838&source=h5_m,11025378,10340,131355,96067,876378,6917785993638578178,6917785993638578178,10033,6917785993638578178,In Da Club,50 Cent,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d386f163214c468dba6188ee3ba8fbad,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6c583b901aad41f9a483e50e6a857c95,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1440879594', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
4,DE,7099127826481204486,1652894503,Reply to @laura_954  I had to calm this beautiful Nigerian flag 🇳🇬 inspired outfit with brown hat as a contrast ❤️ #fyp #fashion #viral #transition #blacktiktok,6779165907246007301,Lady-Nneka,"Attainable fashion/inspiration 
💌: jmichel.collabs@gmail.com
Shop my look 👇🏾",0,False,https://m.tiktok.com/v/7099127826481204486.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099127826481204486&source=h5_m,5687784,14191,801,504,537494,6916999444776880130,6916999444776880130,10033,6916999444776880130,Desperado Slowed - Remix,RH Music & Eduardo Luzquiños,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/006c9c56246940b1bf6d5185612a8393,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b70dbb1811324542960dc5dccb4dbc94,False,True,[],0,0,,,,,Côte d'Ivoire,#fyp #fashion #viral #transition #blacktiktok,0,0,0,1,0,0,0,0,0,1
5,CI,7088003795870895365,1650304488, ,7029730439419085829,oumou.zampaligre,,0,False,https://m.tiktok.com/v/7088003795870895365.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088003795870895365&source=h5_m,507707,351,133,1069,14327,7085666730911042310,7085666730911042310,72,7085666730911042310,original sound - gracieuse96,gracie❤️,7.062258963961742e+18,gracie❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085666722233027333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e4e0df96d9dae403ea856b2b58e30c12.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,US,7094290599871909163,1651768248,#fatherson #family #foryou,6731144529438884869,Krys & Kareem,"live, laugh, love
📧Kareem@Carter-Agency.com
Daily Content",0,False,https://m.tiktok.com/v/7094290599871909163.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094290599871909163&source=h5_m,10627802,1555,10160,1377,578226,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,#fatherson #family #foryou,0,1,0,0,0,0,0,0,0,0
7,US,7080946688919096619,1648661376,@akamztwenty20,21609287,Jason Derulo,"Booking Management@23-management.com
Listen to Slidin' feat. Kodak Black:",0,False,https://m.tiktok.com/v/7080946688919096619.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080946688919096619&source=h5_m,17202145,18281,25255,23208,1817928,7074848375257974785,7074848375257974785,10033,7074848375257974785,Ayo Girl (Fayahh Beat) [feat. Rema],Robinson & Jason Derulo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1c3b579552534ac1bf54ff2197c71a4f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/245794114a674251b2ca7d84124f79aa,True,True,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
0,US,7076878604059184430,1647714201, ,6658722935124328453,lil nas x,“MONTERO” THE DEBUT ALBUM IS OUT NOW! 🦋💕,0,False,https://www.tiktok.com/@lilnasx/video/7076878604059184430?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076878604059184430&source=h5_m,12762191,17446,18064,10109,1826293,7076642959235500846,7076642959235500846,72,7076642959235500846,LEAN ON MY BODY,lil nas x,6.658722935124328e+18,lil nas x,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076643013820189483.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3c2f6149d856e23da8d5d4919a8a3d62.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,CI,7095426526782704901,1652032730,Mes petites reins 😂😩 #flypシ #pourtoi #humour #humournoir,7043919977858319365,steephbooyeux,"J’ai été piraté 😭 famille mais c’est R abonnez-vous 
On va gatei le coin 😏",0,False,https://www.tiktok.com/@steephbooyeux/video/7095426526782704901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095426526782704901&source=h5_m,676488,4066,2225,12401,74912,7093691972498230022,7093691972498230022,72,7093691972498230022,original sound - steephbooyeux,steephbooyeux,7.043919977858319e+18,steephbooyeux,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095426017505872645.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a6d7467ac3c90070ae08ad0201969091.json,False,False,[],0,0,,,,,Côte d'Ivoire,#flypシ #pourtoi #humour #humournoir,0,0,0,0,0,1,1,0,0,0
2,FR,7083229476292709638,1649192879,MULTIVERSE @Imonte 🔥,79639104283377664,Akamz,GUYS !!!!! FOLLOW MY INSTAGRAM: AKAMZTWEENTY,0,False,https://www.tiktok.com/@akamztwenty20/video/7083229476292709638?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083229476292709638&source=h5_m,16302059,16253,32536,18944,1934294,7083229460056509189,7083229460056509189,72,7083229460056509189,original sound - akamztwenty20,Akamz,7.963910428337766e+16,Akamz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083229472798952197.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9cc83ecd2eff9279510de29e2912c7b3.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
3,MX,7078475257752964358,1648085952,#foxyeyes #durango #hilostensores #topdoctor #botox #nctf #fillmed,6819506961576756229,Longevity,"🥼𝐌𝐞𝐝𝐢𝐜𝐢𝐧𝐚 𝐄𝐬𝐭é𝐭𝐢𝐜𝐚
📍DurangoMX
📲6188237093",0,False,https://www.tiktok.com/@longevity.mc/video/7078475257752964358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078475257752964358&source=h5_m,13861794,2573,3871,951,251620,6768726019651143682,6768726019651143682,10036,6768726019651143682,BORN FOR THIS,Foxxi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/120c98b2d20948dcb3874be40ca4812e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/493690dd67294f79a272c81252e353e3,False,True,[],7081694660086726657,0,,,,,Côte d'Ivoire,#foxyeyes #durango #hilostensores #topdoctor #botox #nctf #fillmed,0,0,0,0,0,0,0,0,0,0
4,ZA,7103196433855171846,1653841800,#fyp #fypシ #viral #cocolate👸🏾,6866788210782946309,Ntswaki Mkonde,"Self love, positive vibes only & fun.👸🏾
IG➡️ @cocolate__za 150k+ followers.",0,False,https://www.tiktok.com/@cocolate__za/video/7103196433855171846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103196433855171846&source=h5_m,140558,171,196,634,7211,7087111654646860550,7087111654646860550,72,7087111654646860550,original sound - stationv (Contains music from: Freestyle Diez #1 - GAZY MP),"Contains music from: ""Freestyle Diez #1""",6.793346273837041e+18,StationV,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087121659865336581.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/61058b4587c9f93170540d0fd01f6fd6.json,False,False,[],0,0,GAZY MP,Freestyle Diez #1,original sound - stationv (Contains music from: Freestyle Diez #1 - GAZY MP),"Contains music from: ""Freestyle Diez #1""",Côte d'Ivoire,#fyp #fypシ #viral #cocolate👸🏾,0,0,0,1,1,0,0,0,0,1
5,KG,7101255282075929857,1653389839,fake body 🫶🏻,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7101255282075929857?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101255282075929857&source=h5_m,4098256,1687,1090,4406,256881,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,[],0,0,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,CI,7097570836759989509,1652531988,Voilà c’est ça mon secret pour rajeunir 😊je m’en fous royalement de ce que les gens peuvent penser de moi,6825680744742028293,Kone Mia🧿,Mère de 4 petit ange et femme au foyer avant tout ❤️,0,False,https://www.tiktok.com/@konemia/video/7097570836759989509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097570836759989509&source=h5_m,401023,494,70,55,29639,7088381292525456133,7088381292525456133,72,7088381292525456133,original sound - oc_evne,Oc_evne,7.035717186581906e+18,Oc_evne,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088381299395775238.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/44717b18bd3da5592d7a3306df665af3.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,ZA,7101364927243242757,1653415368,#fypシ #foryoupage #houseofinkptyltd #WelcomeToYourNewAddiction #satattooartist #family,7007801654621209606,HouseOfInkPtyLtd,"Based in Durban 
Whatsapp 0747269833 for more information, 
prices and bookings",0,False,https://www.tiktok.com/@houseofinkptyltd/video/7101364927243242757?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101364927243242757&source=h5_m,1578821,250,1094,12568,61797,7064086824569817883,7064086824569817883,72,7064086824569817883,Ghost Kuya Magik Remake (Contains music from: Ghost - Justin Bieber),"Contains music from: ""Ghost""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7064082429719497499.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a4a2fe51efdd5a187ad9acaf9b4b82da.json,False,False,[],0,0,Justin Bieber,Ghost,Ghost Kuya Magik Remake (Contains music from: Ghost - Justin Bieber),"Contains music from: ""Ghost""",Côte d'Ivoire,#fypシ #foryoupage #houseofinkptyltd #WelcomeToYourNewAddiction #satattooartist #family,0,0,1,0,1,0,0,0,0,0
0,CA,7093542173106375941,1651593992,I love beautiful days ❤️☀️ #fyp #happy #beautiful,6883132481751516162,Sideneck,"A moose kicked me 🐃
Necks broken/Arms limp 🤷🏼‍♂️
LIVE @ 8PM PST 🔥#NECKNATION",0,False,https://www.tiktok.com/@imsideneck/video/7093542173106375941?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093542173106375941&source=h5_m,14360567,4545,22161,18787,423014,7093542157323209478,7093542157323209478,72,7093542157323209478,original sound - imsideneck,Sideneck,6.883132481751516e+18,Sideneck,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093542166504508166.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5d5872f41eab0c93bf5ae745b12519fc.json,False,False,[],0,0,,,,,Côte d'Ivoire,#fyp #happy #beautiful,0,0,0,1,0,0,0,0,0,0
1,CI,7102066760299465989,1653578778,C’est lui qui le plaît 🤣♥️ #viral #fypシ,6813793798130058246,LGBT 🏳️‍🌈 love ❤️,"Caprice 💕
Snap: sasha_caprice🖤
Snap: samtehe1😎
YouTube:saaashaa.sam",0,False,https://www.tiktok.com/@saaashaa.sam/video/7102066760299465989?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102066760299465989&source=h5_m,139446,109,36,218,10448,7080820870612142853,7080820870612142853,72,7080820870612142853,original sound - ozouadegagnoa,ozouadegagnoa,6.973401105293067e+18,ozouadegagnoa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080820861897362181.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0b469ea4d861682f11d3792ba4ad3543.json,False,False,[],0,0,,,,,Côte d'Ivoire,#viral #fypシ,0,0,0,0,1,0,0,0,0,1
2,US,7072082772373802282,1646597584,Seek nature. #fyp #foryoupage #foryou #spiritualbaths #banos #spiritualtiktok #spiritualcleansing #connectwithnature,6943324890280985605,Gabriela,"Travel | Decolonize Living I Trauma
✨Supporting indigenous communities abroad ✨",0,False,https://www.tiktok.com/@decolonizetravel/video/7072082772373802282?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072082772373802282&source=h5_m,18700337,5161,6523,13938,340088,7072082747266927406,7072082747266927406,72,7072082747266927406,original sound - decolonizetravel,Gabriela,6.943324890280986e+18,Gabriela,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072082767927888683.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/059666c346d914956b440f48a14c7363.json,False,False,[],0,0,,,,,Côte d'Ivoire,#fyp #foryoupage #foryou #spiritualbaths #banos #spiritualtiktok #spiritualcleansing #connectwithnature,0,1,1,1,0,0,0,0,0,0
3,FR,7102451455138729222,1653668345,#duo avec @noe.kipre tchrrr #fypシ #fyp #pourtoi #rire,6815523053867975685,Alain Noël 🤪,"Je fais également des videos sur Instagram et Facebook ❤️
Snap 👻: alainnoelshow",0,False,https://www.tiktok.com/@alainnoel_show/video/7102451455138729222?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102451455138729222&source=h5_m,335734,1739,120,40,27436,7097132068441754374,7097132068441754374,72,7097132068441754374,original sound - dadju.community (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",7.002767654504039e+18,Dadju,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097132081435724549.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/600304e499393ca976a5bdae752e7720.json,False,False,[],0,0,Dadju,Ambassadeur - Animateur: Brigade,original sound - dadju.community (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",Côte d'Ivoire,#duo #fypシ #fyp #pourtoi #rire,0,0,0,1,1,0,1,0,0,0
