,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_israel,hash_trending,hash_viral,hash_פוריו,hash_اكسبلور,hash_فلسطين
3,IL,7101722343742999810,1653498586,כמה אתם מכירים⁉️🎤 הפסדתי באתגר לא מאמין #דניאל_יונה⚽️🕊 ❤️,6644966917449596934,🧑🏻‍🎤דניאל יונה⚽️,"סקילר ישראלי🏆
20🥇
מייצג את ישראל בסקילים🇮🇱
לניצחון על פלג סקילס👇🏼",0,False,https://www.tiktok.com/@daniell_yona1_1/video/7101722343742999810?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101722343742999810&source=h5_m,362789,1487,139,159,21543,7077656462399113986,7077656462399113986,72,7077656462399113986,2018 hits,Eilat Mistriel 🌟🦋💓✨,11292225.0,Eilat Mistriel 🌟🦋💓✨,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078259719265422082.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ddf1188794f997e9b2399959b8cb77d.json,False,False,,,,,[],0,0,Israel,#דניאל_יונה⚽️🕊,0,0,0,0,0,0,0,0,0,0
4,GB,7103632801206963462,1653943399, ,6774457503856149509,xgilham,RELATABLE QUOTES & EMOTIONS,0,False,https://www.tiktok.com/@xgilham/video/7103632801206963462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103632801206963462&source=h5_m,148926,387,1345,1418,14063,7103632799172758278,7103632799172758278,72,7103632799172758278,original sound - xgilham,xgilham,6.77445750385615e+18,xgilham,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103632792172612358.mp3,,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
5,CO,7089955564238802181,1650758920,"Reply to @joseal503  y acaso se ve algo, al menos algo malo ? #amamantandoamibebe #lactanciamaternaexclusiva #parati #breasfeeding #amamantandoenpublico #mamatrendy #sexymom #momlife #maternidadreal #lactanciaideal #foryou #mamalatina",6813129384615674885,Maternidad lactancia,"PayPal: Florenciafh19@gmai.com 
IG @florifall 🥰
Colaboraciones ↖️",0,False,https://www.tiktok.com/@florifal/video/7089955564238802181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089955564238802181&source=h5_m,6880750,576,1023,147,112584,7089955540469992197,7089955540469992197,72,7089955540469992197,original sound - florifal (Contains music from: Still Don't Know My Name - Labrinth),"Contains music from: ""Still Don't Know My Name""",6.813129384615675e+18,Maternidad lactancia,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089955544106011397.mp3,,False,False,Labrinth,Still Don't Know My Name,original sound - florifal (Contains music from: Still Don't Know My Name - Labrinth),"Contains music from: ""Still Don't Know My Name""",[],0,0,Israel,#amamantandoamibebe #lactanciamaternaexclusiva #parati #breasfeeding #amamantandoenpublico #mamatrendy #sexymom #momlife #maternidadreal #lactanciaideal #foryou #mamalatina,1,0,0,0,0,0,0,0,0,0
6,IL,7086616468858653954,1649981476,#الله_يفضح_عرضو_الي_سوا_النت,6937256160769229826,M12__B4,محاربة عاهات التيك توك,0,False,https://www.tiktok.com/@m12__b4/video/7086616468858653954?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086616468858653954&source=h5_m,1231494,794,65540,3737,30538,7086616450651212545,7086616450651212545,72,7086616450651212545,original sound - m12__b4,M12__B4,6.93725616076923e+18,M12__B4,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086616395346053890.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ec16acaa7d218f3608495ecdab537a1b.json,False,False,,,,,[],0,0,Israel,#الله_يفضح_عرضو_الي_سوا_النت,0,0,0,0,0,0,0,0,0,0
7,IL,7103113537857359106,1653822498,#💜 #foryou,298331924467617792,daniella_zeldis,"דניאלה זלדיס  🦋
19
🇮🇱",0,False,https://www.tiktok.com/@daniella_zeldis/video/7103113537857359106?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103113537857359106&source=h5_m,125400,207,64,43,12028,7082357513894513413,7082357513894513413,72,7082357513894513413,Trinidad Love me back,SamiMcfc,6.781456787550275e+18,SamiMcfc,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082357503299832582.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b47fa09507ca012c94dc9005821083f6.json,False,False,,,,,[],0,0,Israel,#💜 #foryou,1,0,0,0,0,0,0,0,0,0
0,IL,7075809772116790529,1647465345, ,7046519640076715014,The Real G,"אהבת חינם מנצחת הכל
כן, אני זמר, כן אני גם מצחיק.
בואו לאינסטגרם !",0,False,https://www.tiktok.com/@_____yonatan______/video/7075809772116790529?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075809772116790529&source=h5_m,1143744,3122,10254,1552,108608,7075809756707244802,7075809756707244802,72,7075809756707244802,original sound - _____yonatan______,The Real G,7.046519640076715e+18,The Real G,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075809753246845697.mp3,,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
1,US,7099906987777051950,1653075915,Bro idk.. need those once a month viral toks .. expired Jen,81176631930732544,Jen Selter,"Fitness-Health-Recipes 💪🏼 Follow me on IG 13.3
Million Followers",0,False,https://www.tiktok.com/@jenselter/video/7099906987777051950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099906987777051950&source=h5_m,6121290,1867,6937,5571,367063,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Israel,,0,0,0,0,0,0,0,0,0,0
2,US,7096904044094033153,1652376739,اشياء فظيعة يوميا,105392570775519232,Maryam Darwish,"مريم درويش 🤍
سوريا/كويت
insta - @maryamdarw1sh
قناتي اليوتيب ⬇️⬇️⬇️",0,False,https://www.tiktok.com/@marthedar/video/7096904044094033153?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096904044094033153&source=h5_m,7279592,3727,1720,5342,371843,7096904044002380546,7096904044002380546,72,7096904044002380546,original sound - marthedar,Maryam Darwish,1.0539257077551923e+17,Maryam Darwish,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096904044106615554.mp3,,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
3,IL,7102696362759687425,1653725367,עזבו את הצלוליטיס והסנטר הכפול וכ״ו תראו את התלתלים 👩🏻‍🦱😍 #fyp #foryou,105580148728512512,Yasmin Izhakie,"אני בן אדם פשוט❤️
31|🇮🇱
תאהבו את עצמכם
205k?
🙏🏻❤️",0,False,https://www.tiktok.com/@yasminizhakie/video/7102696362759687425?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102696362759687425&source=h5_m,128275,212,281,4,3035,7100078911207344902,7100078911207344902,72,7100078911207344902,original sound - louisrodriguez12 (Contains music from: Dum Tek Tek Dum Tek Viral Song - Exclusive Music),"Contains music from: ""Dum Tek Tek Dum Tek Viral Song""",6.648690204834578e+18,LOUIS RODRIGUEZ✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100078928408840966.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/30cb9643eaf7faf62efe29ec146edfb7.json,False,False,Exclusive Music,Dum Tek Tek Dum Tek Viral Song,original sound - louisrodriguez12 (Contains music from: Dum Tek Tek Dum Tek Viral Song - Exclusive Music),"Contains music from: ""Dum Tek Tek Dum Tek Viral Song""",[],0,0,Israel,#fyp #foryou,1,0,1,0,0,0,0,0,0,0
4,IL,7085373666678050050,1649692112,POV: את תלמידה סופר חכמה אבל המורה והכיתה לא יודעים את זה עלייך,6813288207917319173,✨ Amit Mizrachi | עמית מזרחי ✨,"פובים, לייבים וקטעי משחק🎬
כיף פה מבטיחה🌴🌞🌈✨🦋
אתם מפספסים באינסטגרם👇",0,False,https://www.tiktok.com/@amitmizrachix/video/7085373666678050050?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085373666678050050&source=h5_m,1128212,917,335,571,98929,6828315419997162245,6828315419997162245,72,6828315419997162245,original sound - mitsutorosayas,Mitsú Toro Sayas,6.808199537086891e+18,Mitsú Toro Sayas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/a98d935044d3f3a0dff22d181d2f4090.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/fa2b1f98cf2263da91a226fd62b67dc4.json,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
5,US,7101254707284282667,1653389708,#answer to @my.yona3,6801463138124465157,Sandler Gera,שלום אותכם. כאן ממוקה חונדיאשוילי בא מבקר כל כלב בן כלב היום עכשיו,0,False,https://www.tiktok.com/@mamukakelevbelkelev/video/7101254707284282667?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101254707284282667&source=h5_m,290923,292,365,327,15891,7101254563310734123,7101254563310734123,72,7101254563310734123,original sound - mamukakelevbelkelev,Sandler Gera,6.801463138124465e+18,Sandler Gera,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101254664661814059.mp3,,False,False,,,,,[],0,0,Israel,#answer,0,0,0,0,0,0,0,0,0,0
6,QA,7078336284468563201,1648053594,شوفوا الكلب عانستاغرامي💃#fyp#foryou,6779671320714183686,Amir,انا اهضم على يوتيوب 💃⬇️,0,False,https://www.tiktok.com/@mozamir/video/7078336284468563201?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078336284468563201&source=h5_m,3773971,1351,2444,7884,276568,7078336270807665409,7078336270807665409,72,7078336270807665409,original sound - mozamir,Amir,6.779671320714184e+18,Amir,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078336271000685314.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/69da9f0604052c613af61b9aab62f3ed.json,False,False,,,,,[],0,0,Israel,#fyp#foryou,1,0,1,0,0,0,0,0,0,0
7,US,7089918752099142955,1650750347,lately I’m loving brown #PringlesCanHands #TalkingTree #spanglishtiktok #traveltiktok #fyp #foryou #foryoupage,6791916068438901765,Amra Becirevic,"$UticaCommunityFridge
@utica-communityfridge",0,False,https://www.tiktok.com/@thatnerdddd/video/7089918752099142955?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089918752099142955&source=h5_m,14906580,1709,899,1409,972761,6703248683669981958,6703248683669981958,74,6703248683669981958,Haus of Holbein (Sing-A-Long),SIX,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c7302828c174448381a8147d66657825,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a24abdfd29f2485dac859fe891ce558e,False,True,,,,,[],0,0,Israel,#PringlesCanHands #TalkingTree #spanglishtiktok #traveltiktok #fyp #foryou #foryoupage,1,1,1,0,0,0,0,0,0,0
0,IL,7073890028698586370,1647018370,Calling your crush for the first time🥰 @niko,162683527011057664,G R I N C E S S,📍Israel 🇮🇱,0,False,https://www.tiktok.com/@grincesslera/video/7073890028698586370?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073890028698586370&source=h5_m,38206951,56792,41297,119275,6769941,6943043555006958342,6943043555006958342,72,6943043555006958342,OK (Contains music from: Okay - Mike Mogis & Nathaniel Walcott),"Contains music from: ""Okay""",6.834222528132548e+18,Coby 👾♉️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6943043763124161286.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9459c981f78f62ea74e56ebe4328a0c1.json,False,False,Mike Mogis & Nathaniel Walcott,Okay,OK (Contains music from: Okay - Mike Mogis & Nathaniel Walcott),"Contains music from: ""Okay""",[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
1,IL,7095029698933181698,1651940333,@lizzo can't stop dancing it!! (dc: @jaedenraegomez) @Koral Cohen #dance #fyp,6535140629633045504,YUVAL BITON⭐️,"🌵👀🔥
Dance
*19*",0,False,https://www.tiktok.com/@yuvalbiiton/video/7095029698933181698?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095029698933181698&source=h5_m,632007,580,264,407,79568,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,Israel,#dance #fyp,0,0,1,0,0,0,0,0,0,0
2,JO,7093749279117937921,1651642211,Reply to @mohmmadnofal20 تحدي الببسي ولش قو,6869428976076407809,⚔️___farasin___⚔️,اسم قناتي على اليوتيوب Yousef Tuber,0,False,https://www.tiktok.com/@youseftuber7/video/7093749279117937921?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093749279117937921&source=h5_m,3269515,14076,6520,7992,177237,7093749310734568194,7093749310734568194,72,7093749310734568194,original sound - youseftuber7,⚔️___farasin___⚔️,6.869428976076408e+18,⚔️___farasin___⚔️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093749315008465666.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7e020af18712b5a8b12149cb2f99e705.json,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
3,JM,7071759817391541509,1646522391,😂😂😂❤️ #fyp #fypシ #viral #trend #relationshipgoals #trending #couple #viralvideos #boyfriend,7039545363279332357,~MRS~LONER~,"A Just Good Vybz Over Yasso🥺❤️
#NoNegativity ♨️🤬
Sagittarius ♐️ 
10/12/04 🎊🥳",0,False,https://www.tiktok.com/@karma_playgirl/video/7071759817391541509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071759817391541509&source=h5_m,1397084,1038,2901,3302,47313,6966316434515331846,6966316434515331846,72,6966316434515331846,original sound - miledysfelixx,Miledys Felix,6.813958462638441e+18,Miledys Felix,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6966316507647232774.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d732b2a0be2e952a81b7fe21444b85ea.json,False,False,,,,,[],0,0,Israel,#fyp #fypシ #viral #trend #relationshipgoals #trending #couple #viralvideos #boyfriend,0,0,1,1,0,1,1,0,0,0
4,TH,7096699449510055195,1652329101,#kimheeae #kdram #aworldofmarriedcouple #hansoohee,6940201730206614530,Korea,,0,False,https://www.tiktok.com/@korea_thai1/video/7096699449510055195?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096699449510055195&source=h5_m,20720249,4066,3845,14821,1442882,7054337172945767214,7054337172945767214,72,7054337172945767214,mount everest sped up (Contains music from: Mount Everest - Labrinth),"Contains music from: ""Mount Everest""",6.733368876640683e+18,xxtristanxo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7054337204486949679.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82daea190b041af000eaa3ebf3ba3d0d.json,False,False,Labrinth,Mount Everest,mount everest sped up (Contains music from: Mount Everest - Labrinth),"Contains music from: ""Mount Everest""",[],0,0,Israel,#kimheeae #kdram #aworldofmarriedcouple #hansoohee,0,0,0,0,0,0,0,0,0,0
5,BH,7083567582778756353,1649271601,تتفقون مع كلامها؟ #صبا#صبا_شمعه,6782085254969033733,L O A Y,' الحمدلله على كل حآل 🖤 ',0,False,https://www.tiktok.com/@loay..0/video/7083567582778756353?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083567582778756353&source=h5_m,5137908,1447,20198,146651,228157,7083567578223774466,7083567578223774466,24,7083567578223774466,original sound - loay..0,L O A Y,6.782085254969034e+18,L O A Y,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7083567543167765250.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b4475a7602d8f9a93fc86cd8992d8b5d.json,False,False,,,,,[],0,0,Israel,#صبا#صبا_شمعه,0,0,0,0,0,0,0,0,0,0
6,IL,7073746471257918722,1646984945,#foryoupage #viral #foryou #israel #idf #fyp,6715020073835398150,Shira Harif,Thank you for 350k☺️,0,False,https://www.tiktok.com/@shiraharif/video/7073746471257918722?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073746471257918722&source=h5_m,102320,134,12,44,6641,7056834206521199366,7056834206521199366,72,7056834206521199366,original sound - ozuedits (Contains music from: Unforgettable (feat. Swae Lee) - French Montana),"Contains music from: ""Unforgettable (feat. Swae Lee)""",8.316014461578035e+16,ozu ♚,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7056834220827659014.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f44abb232b2eed650c6d6932e32a8d7.json,False,False,French Montana,Unforgettable (feat. Swae Lee),original sound - ozuedits (Contains music from: Unforgettable (feat. Swae Lee) - French Montana),"Contains music from: ""Unforgettable (feat. Swae Lee)""",[],0,0,Israel,#foryoupage #viral #foryou #israel #idf #fyp,1,1,1,0,1,0,1,0,0,0
7,DE,7102476795022281989,1653674246,cuties ♡ #camillevasquez #johnnydepp #johnnydepptrial,7096046836029867013,camille_vasquez,"Fan Account for Camille Vasquez
and Johnny Depp ♡
I‘m not impersonating anyone",0,False,https://www.tiktok.com/@camille_vasquez/video/7102476795022281989?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102476795022281989&source=h5_m,3281680,2637,1011,77,171425,7076766123529636635,7076766123529636635,24,7076766123529636635,7 years latch sped up,legis adrie,6.964647262917068e+18,legis adrie,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076766116609411867.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ed50abf24cd42ed6430ad69e7a170a98.json,False,False,,,,,[],0,0,Israel,#camillevasquez #johnnydepp #johnnydepptrial,0,0,0,0,0,0,0,0,0,0
0,US,7083540282758892846,1649265245,Beyond Lit 🎉 #jewish #hamsaclub #jewishhypehouse #bbyo #jewishcheck #jewishtiktok #jewtok,6684252983532061701,HAMSA CLUB 🪬✨,✨🪬 A 𝗖𝗟𝗢𝗧𝗛𝗜𝗡𝗚 𝗕𝗥𝗔𝗡𝗗 w 𝗙𝗨𝗡𝗡𝗬 𝗧𝗢𝗞𝗦 ✨🪬,0,False,https://www.tiktok.com/@hamsaclubtv/video/7083540282758892846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083540282758892846&source=h5_m,3314917,4523,40668,18524,478053,7006717579960126213,7006717579960126213,72,7006717579960126213,original sound - shakeyfunnyazz (Contains music from: Shakey x off these drugs - ShakeyFunnyAzz),"Contains music from: ""Shakey x off these drugs""",6.783823820970608e+18,SHAKEYFUNNYAZZ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7006717642555837190.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/778b591845dfcaff3f386be8191db014.json,False,False,ShakeyFunnyAzz,Shakey x off these drugs,original sound - shakeyfunnyazz (Contains music from: Shakey x off these drugs - ShakeyFunnyAzz),"Contains music from: ""Shakey x off these drugs""",[],0,0,Israel,#jewish #hamsaclub #jewishhypehouse #bbyo #jewishcheck #jewishtiktok #jewtok,0,0,0,0,0,0,0,0,0,0
1,IL,7102038820878634241,1653572271, ,6918676667994096645,freddyboogeyman,"אומנות הפירסינג
קושקוש 😉",0,False,https://www.tiktok.com/@freddyboogeyman/video/7102038820878634241?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102038820878634241&source=h5_m,405520,536,251,11,20386,7102038844706474754,7102038844706474754,72,7102038844706474754,original sound - freddyboogeyman,freddyboogeyman,6.918676667994097e+18,freddyboogeyman,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102038829896452865.mp3,,False,False,,,,,[],0,0,Israel,,0,0,0,0,0,0,0,0,0,0
