,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bolivia,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_tiktok,hash_viral
0,AR,7102997989383228678,1653795597, ,7102591818190521349,agtgosy,"Follow me on IG here⤴️⤴️⤴️
or
👇👇👇",0,False,https://m.tiktok.com/v/7102997989383228678.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102997989383228678&source=h5_m,295964,28,1877,542,10508,7101887891101567787,7101887891101567787,72,7101887891101567787,Not adult men should not open 99m6 . com (Contains music from: Я буду ебать - Moreart),"Contains music from: ""Я буду ебать""",7.069733727287641e+18,lindaramirezdw9md,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101887947942677291.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a279728a8f4c42836043794dbfa2244f.json,False,False,Moreart,Я буду ебать,Not adult men should not open 99m6 . com (Contains music from: Я буду ебать - Moreart),"Contains music from: ""Я буду ебать""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
1,ES,7102784205045697797,1653745820, ,6830716722506925062,🌸✨𝗸𝗮𝘁𝘆 𝗽𝗲𝘁𝘂𝗻𝗶𝗮✨🌸,𝙘𝙧𝙚𝙖𝙙𝙤𝙧𝙖 𝙙𝙚 𝙫𝙞𝙙𝙚𝙤𝙨.. 𝙧𝙚𝙖𝙘𝙘𝙞𝙤𝙣𝙚𝙨. 𝙥𝙪𝙗𝙡𝙞𝙘𝙞𝙙𝙖𝙙,0,False,https://m.tiktok.com/v/7102784205045697797.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102784205045697797&source=h5_m,1997842,323,407,333,29907,7102784183042345733,7102784183042345733,72,7102784183042345733,original sound - katy_petunia,🌸✨𝗸𝗮𝘁𝘆 𝗽𝗲𝘁𝘂𝗻𝗶𝗮✨🌸,6.830716722506925e+18,🌸✨𝗸𝗮𝘁𝘆 𝗽𝗲𝘁𝘂𝗻𝗶𝗮✨🌸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102784192844466950.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
2,BO,7089128882086874373,1650566441,jajaja🤣👌 identificada! #viral #parati #fypシ #broma,7027151962912310278,MORENO_LURDES_11,ORGULLOSAMENTE DE MI AMADA BOLIVIA🇧🇴,0,False,https://m.tiktok.com/v/7089128882086874373.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089128882086874373&source=h5_m,7036470,4581,46041,78788,1022272,7089128875955178246,7089128875955178246,72,7089128875955178246,original sound - moreno_lurdes_11,MORENO_LURDES_11,7.02715196291231e+18,MORENO_LURDES_11,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089128870037375750.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/40908384bbc5b5283af45248fb7aa1a8.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#viral #parati #fypシ #broma,0,0,0,0,0,1,0,1,0,1
3,BO,7092383268414262534,1651324164, ,7036317635835200518,Jose Coimbra Da silva,No bio yet,0,False,https://m.tiktok.com/v/7092383268414262534.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092383268414262534&source=h5_m,556109,54,479,4648,36706,7092383245367118598,7092383245367118598,72,7092383245367118598,original sound - coimbra218 (Contains music from: Rolê - Tarcísio do Acordeon & Marcynho Sensação),"Contains music from: ""Rolê""",7.036317635835201e+18,Jose Coimbra Da silva,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092383232058051333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e938dc4c0c8df5d3c06155ecd3f1ae66.json,False,False,Tarcísio do Acordeon & Marcynho Sensação,Rolê,original sound - coimbra218 (Contains music from: Rolê - Tarcísio do Acordeon & Marcynho Sensação),"Contains music from: ""Rolê""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
4,SV,7101112806962973958,1653356669,Aprende a decir en Inglés estas palabras 🤩 #E4CC #parati #ingles #foryoupage #fypシ #fyp #viral #inglesfacil #inglesentiktok #aprendeentiktok,6791877860614833158,English4callcenters,Entrenamiento #1 de Inglés para callcenters😎Agenda tu clase de prueba gratis⬇️,0,False,https://m.tiktok.com/v/7101112806962973958.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101112806962973958&source=h5_m,3941548,640,1822,30953,467979,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#E4CC #parati #ingles #foryoupage #fypシ #fyp #viral #inglesfacil #inglesentiktok #aprendeentiktok,0,0,0,1,1,1,0,1,0,1
5,BO,7079201112531733765,1648254953, ,6883939203227796485,user1245721685242,"♥️17🌻
💛virgo♍
💚Bolivia🇧🇴",0,False,https://m.tiktok.com/v/7079201112531733765.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079201112531733765&source=h5_m,23412011,40758,256871,948992,2167704,7078389113719638790,7078389113719638790,72,7078389113719638790,original sound - moodme2 (Contains music from: Inolvidable - Ovy On The Drums & Beéle),"Contains music from: ""Inolvidable""",6.956997250636858e+18,moodme2,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078389101291997957.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c6620f0943249107f2bb86babc80304a.json,False,False,Ovy On The Drums & Beéle,Inolvidable,original sound - moodme2 (Contains music from: Inolvidable - Ovy On The Drums & Beéle),"Contains music from: ""Inolvidable""",[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
6,FR,7101304041094827269,1653401193,Cute,79639104283377664,Akamz,GUYS !!!!! FOLLOW MY INSTAGRAM: AKAMZTWEENTY,0,False,https://m.tiktok.com/v/7101304041094827269.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101304041094827269&source=h5_m,6392397,3788,21061,985,683674,7101304035369618182,7101304035369618182,72,7101304035369618182,original sound - akamztwenty20,Akamz,7.963910428337766e+16,Akamz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101304022866447110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/120a105de564476c1d3b709d216f87e2.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
7,ES,7103209458540514565,1653844832,©️ @marcelotwelve 🏆 Benzema🔔 #CHAMP14NS | #CAMPEON35,6693776501107033094,Real Madrid C.F.,"⚽️ The official Real Madrid C.F. account
🏆 14 times European Champions",0,False,https://m.tiktok.com/v/7103209458540514565.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103209458540514565&source=h5_m,7591515,2370,6915,45041,720198,7103209451725130501,7103209451725130501,72,7103209451725130501,original sound - realmadrid,Real Madrid C.F.,6.693776501107033e+18,Real Madrid C.F.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103209458482891526.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#CHAMP14NS #CAMPEON35,0,0,0,0,0,0,0,0,0,0
0,CO,7098821660484128006,1652823218, Ojalá @shakira  Lo Vea #jenniferlopez #jlo #queen #latinqueen #boricua #parati #foryou #foryoupage #fyp #viral #envolver  #capcut #shakira,6960334427231667205,😘 FANS DE JLO 😘,Sigueme😘😘😘😘 Meta 1M follow,0,False,https://m.tiktok.com/v/7098821660484128006.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098821660484128006&source=h5_m,1870776,96,257,1249,35027,7085831467712677889,7085831467712677889,10033,7085831467712677889,Te Felicito,Shakira & Rauw Alejandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ea432fdf63f46fba3258fc336aa42b3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/542b7265165e44e983a61de12a5c845f,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619007597', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#jenniferlopez #jlo #queen #latinqueen #boricua #parati #foryou #foryoupage #fyp #viral #envolver #capcut #shakira,0,0,1,1,1,0,0,1,0,1
1,AR,7096936287566843141,1652384245,todos por Pipo 💪❤️,6814822926510031877,Vanina Contreras,"todos x pipo
Alias:yema.alamo.suma.mp
Alias:FRIO.JEFE.CANADA",0,False,https://m.tiktok.com/v/7096936287566843141.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096936287566843141&source=h5_m,8402991,12136,19354,5213,989987,7094982565488036654,7094982565488036654,72,7094982565488036654,original sound - buddy_thedogo22,Buddy22,7.061678556586411e+18,Buddy22,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094982626489977643.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/71aedbc1050f7c1687ccba2e829e99fb.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
2,ES,7075090557575499013,1647297890,#metodoropa #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #cuentade2 #mamas #invitroprocess,7051311502469481478,Maria gisela 09,cuenta de 2 amor eterno,0,False,https://m.tiktok.com/v/7075090557575499013.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075090557575499013&source=h5_m,10793421,2599,7423,11163,913867,6902756451131852802,6902756451131852802,10033,6902756451131852802,El Motivo,Maka,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c263fd3bf4ef42da8b945454e673db64,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b92c26d8e78149f9a92706634d3df33d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1542945766', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#metodoropa #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #cuentade2 #mamas #invitroprocess,0,0,0,0,0,0,0,0,0,0
3,FR,7092334492974714118,1651312808,"Le chouchou Anti-dr*gue, MySafeCup ❤️ #mysafecup #pourtoi #girls #viral #foryoupage #safetytips #fyp #change #WomenOfTikTok #safecup #goodtimes",6962508762872513542,Protection anti drogue,"MySafeCup, le chouchou de Prévention & de Dissuasion
Visitez notre boutique🥰👇",0,False,https://m.tiktok.com/v/7092334492974714118.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092334492974714118&source=h5_m,24487665,1911,7225,668,601525,7092334466278214405,7092334466278214405,72,7092334466278214405,original sound - mysafecup,Protection anti drogue,6.962508762872514e+18,Protection anti drogue,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092334456635214598.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#mysafecup #pourtoi #girls #viral #foryoupage #safetytips #fyp #change #WomenOfTikTok #safecup #goodtimes,0,0,0,1,1,0,0,0,0,1
4,CO,7102127330927103237,1653592880,#aquitectura #nodormir #fypage #valermadre,6586778729668706309,stepha candelo,🧿🧿🧿,0,False,https://m.tiktok.com/v/7102127330927103237.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102127330927103237&source=h5_m,8425379,3251,7022,2571,1249539,7102127320089774854,7102127320089774854,72,7102127320089774854,original sound - stepha.can,stepha candelo,6.586778729668706e+18,stepha candelo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102127329278774021.mp3,,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#aquitectura #nodormir #fypage #valermadre,0,0,0,0,0,0,0,0,0,0
5,BO,7075706707933940997,1647441348,"solo diré, que si me pase de tonta...#fypシ",6998357407131485190,Unaescorpio,"Este perfil está enfocado en mi proceso de sanación, gracias por entender 🤍🏳",0,False,https://m.tiktok.com/v/7075706707933940997.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075706707933940997&source=h5_m,533167,541,532,766,38193,7035478528443370246,7035478528443370246,72,7035478528443370246,original sound - kittymeiloo,.,7.033445614893483e+18,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7035478687776525061.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7d48c965e597ddb7a4fa16f2902d60f3.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",#fypシ,0,0,0,0,0,1,0,0,0,0
6,BO,7078435860596821254,1648076778,yo #fyp #fouryoupage #fypシ #fyp #fyp #fyp #greenscreen #talentotiktok #fyp #fypシ #fouryoupage #fyp #fypシ #fyp #fyp #fypシ #fyp,6655401765888065541,algo,"chucha
vinnie sos mi salvación",0,False,https://m.tiktok.com/v/7078435860596821254.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078435860596821254&source=h5_m,1047733,446,3988,15860,81739,7078435824798354181,7078435824798354181,72,7078435824798354181,original sound - wvxamanda (Contains music from: The Godfather Theme - Voidoid),"Contains music from: ""The Godfather Theme""",6.655401765888066e+18,algo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078435832163912454.mp3,,False,False,Voidoid,The Godfather Theme,original sound - wvxamanda (Contains music from: The Godfather Theme - Voidoid),"Contains music from: ""The Godfather Theme""",[],0,0,"Bolivia, Plurinational State of",#fyp #fouryoupage #fypシ #fyp #fyp #fyp #greenscreen #talentotiktok #fyp #fypシ #fouryoupage #fyp #fypシ #fyp #fyp #fypシ #fyp,0,0,0,0,9,4,0,0,0,0
7,NP,7075272871681199387,1647340337,feeding peanuts #feedinganimal #monkey @feeding_animal,6732678934373286918,FEEDING ANIMAL,If you want to help hungry animal please kindly Donate👇 ESEWA/KHALTI-9808560765,0,False,https://m.tiktok.com/v/7075272871681199387.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075272871681199387&source=h5_m,27602816,33014,62026,1012,2249418,7075272900017769243,7075272900017769243,72,7075272900017769243,original sound - feeding_animal (Contains music from: Jeden Dva Tri (Live) - Thornplace),"Contains music from: ""Jeden Dva Tri (Live)""",6.732678934373287e+18,FEEDING ANIMAL,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7075272906346875674.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6adbe56563808765f5d5bb5e0deb9320.json,False,False,Thornplace,Jeden Dva Tri (Live),original sound - feeding_animal (Contains music from: Jeden Dva Tri (Live) - Thornplace),"Contains music from: ""Jeden Dva Tri (Live)""",[],0,0,"Bolivia, Plurinational State of",#feedinganimal #monkey,0,0,0,0,0,0,0,0,0,0
0,CA,7097796813029215494,1652584606,this vid is longer but worth it #oddlysatisfying,6680252662716564486,mikayla,"beauty-relatable-satisfying 👁
21 🇨🇦
mikaylaggrace@gmail.com
⇩ my candle shop",0,False,https://www.tiktok.com/@mikaylaadiorr/video/7097796813029215494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097796813029215494&source=h5_m,13500146,4570,4279,3505,1061953,7089828122854197249,7089828122854197249,10033,7089828122854197249,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/62d497a35bcf407598da8ac1d741359b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/38418ae73d084e45a86fb6cbbd0149fe,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,"Bolivia, Plurinational State of",#oddlysatisfying,0,0,0,0,0,0,0,0,0,0
1,US,7090973779957927170,1650995990,I want 2 million scorpions 🦂🤎,6909034665559360513,Scorpio king 👑🦂,"Target: 10m (🍋)
I’m Venom 
Scorpion Team 
Support 🔽",0,False,https://www.tiktok.com/@fuckscorp/video/7090973779957927170?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090973779957927170&source=h5_m,32477843,11856,7754,33419,1935706,7028599953371007745,7028599953371007745,72,7028599953371007745,original sound - r.f.hali,Руслан Халиулин,6.762124433122559e+18,Руслан Халиулин,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7028599976632584962.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f2de5be26b29033511f9b1892beae308.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
2,CM,7091765783176498438,1651180394,Reply to @xturrican  2021 remake 😈#makeup #makeuptransformation #trending #blowthisup #fypシ #viral #bts,6636243958207578117,CRA,❤️🔥Shop the blonde Bodywave wig ⬇️⬇️,0,False,https://www.tiktok.com/@cramakeup/video/7091765783176498438?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091765783176498438&source=h5_m,31804250,25629,41166,50836,3518755,6993526569272658694,6993526569272658694,72,6993526569272658694,original sound - imjisoofr (Contains music from: Get Into It (Yuh) - Doja Cat),"Contains music from: ""Get Into It (Yuh)""",6.911891209136932e+18,imjisoofr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6993526691192703749.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c3ea4ce6c7a82b24250e838aea462c4.json,False,False,Doja Cat,Get Into It (Yuh),original sound - imjisoofr (Contains music from: Get Into It (Yuh) - Doja Cat),"Contains music from: ""Get Into It (Yuh)""",[],0,0,"Bolivia, Plurinational State of",#makeup #makeuptransformation #trending #blowthisup #fypシ #viral #bts,0,0,0,0,0,1,0,0,0,1
3,KR,7097584919857171713,1652535267, ,6848414499272623105,小师妹団体,"小师妹第二 次逆袭, 期待与你们一起见证! 感恩曾经, 现 在, 每一次的相遇! 一切冒充小师妹, 加你的均是骗子, 望家人们误上 当受骗!👧🏻🇨🇳",0,False,https://www.tiktok.com/@wanyomori4515/video/7097584919857171713?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097584919857171713&source=h5_m,56757905,15067,22379,4574,2518495,7097584917035125505,7097584917035125505,24,7097584917035125505,original sound - wanyomori4515,小师妹団体,6.848414499272623e+18,小师妹団体,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7097584878421674753.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8382eb065621458aea594780f837e87f.json,False,False,,,,,[],0,0,"Bolivia, Plurinational State of",,0,0,0,0,0,0,0,0,0,0
4,US,7083929247814847787,1649355808,Me dueles todos los días 😭🥺💔🤍🕊👼🏼💖#mipequeñoangel,318256483178082305,Roxani,Tengo un ángel en el cielo que me cuida🤍👼🏼🥺🫶🏻,0,False,https://www.tiktok.com/@roxaniantunez22/video/7083929247814847787?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083929247814847787&source=h5_m,61819407,45541,19716,46377,4343499,6950376912556542726,6950376912556542726,72,6950376912556542726,original sound - l3tras_ (Contains music from: Manos de Tijera - Camilo),"Contains music from: ""Manos de Tijera""",6.914484536111236e+18,Letras,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6950377028323527430.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/99577acd5061e0bf833ca1914f9c4386.json,False,False,Camilo,Manos de Tijera,original sound - l3tras_ (Contains music from: Manos de Tijera - Camilo),"Contains music from: ""Manos de Tijera""",[],0,0,"Bolivia, Plurinational State of",#mipequeñoangel,0,0,0,0,0,0,0,0,0,0
5,BO,7100325902092946693,1653173453,@_.andres_16 mi niño <33 #viral #fypシ #foryou #fyp #parati #xyzbca #foryourpage #paratii,7040282697142797317,<33,hola personita linda :D,0,False,https://www.tiktok.com/@.__indirectas1/video/7100325902092946693?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100325902092946693&source=h5_m,112234,331,1230,5703,12211,7097392084470057733,7097392084470057733,72,7097392084470057733,original sound - j___mar (Contains music from: Fly Love - Jamie Foxx),"Contains music from: ""Fly Love""",6.83323343194271e+18,JM,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097392087900998406.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a5f0c7a89525f1f4c733490254b4a17f.json,False,False,Jamie Foxx,Fly Love,original sound - j___mar (Contains music from: Fly Love - Jamie Foxx),"Contains music from: ""Fly Love""",[],0,0,"Bolivia, Plurinational State of",#viral #fypシ #foryou #fyp #parati #xyzbca #foryourpage #paratii,0,0,1,0,1,1,0,1,0,1
